
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,29,21,14,11,6,0,72,38,15,1023,1021,1019,,,,21,14,29,0.00,,,1<br />
2008-1-2,30,23,17,12,10,7,63,43,23,1023,1021,1018,10,10,10,26,16,35,0.00,1,Thunderstorm,327<br />
2008-1-3,31,24,18,14,11,8,77,45,25,1021,1019,1016,10,10,10,34,14,37,0.00,1,Thunderstorm,304<br />
2008-1-4,23,19,15,16,14,12,94,80,50,1024,1022,1019,10,7,4,26,18,,0.00,4,Rain-Thunderstorm,33<br />
2008-1-5,25,20,16,15,14,13,94,66,47,1023,1021,1019,10,10,6,27,16,,0.00,4,Rain,352<br />
2008-1-6,25,20,15,16,14,12,94,75,50,1024,1021,1019,10,9,3,26,16,,0.00,3,Rain-Thunderstorm,315<br />
2008-1-7,26,21,17,16,14,12,88,69,44,1021,1019,1017,10,10,7,26,13,,0.00,3,Rain-Thunderstorm,279<br />
2008-1-8,27,20,13,16,12,6,94,63,26,1021,1018,1015,10,7,0,24,13,,0.00,4,Fog-Rain-Thunderstorm,56<br />
2008-1-9,15,14,13,14,12,11,94,91,88,1026,1023,1021,10,9,5,34,19,45,0.00,7,Rain,76<br />
2008-1-10,15,13,11,13,12,10,100,93,88,1027,1025,1024,10,7,2,21,16,,0.00,7,Rain,46<br />
2008-1-11,17,14,13,14,13,12,100,92,82,1026,1025,1023,10,6,1,19,13,,0.00,5,Fog-Rain,17<br />
2008-1-12,22,18,14,15,14,13,94,77,57,1024,1023,1020,10,9,0,14,10,,0.00,6,Fog,341<br />
2008-1-13,26,21,17,15,13,10,83,62,36,1022,1021,1019,10,10,10,23,14,,0.00,4,,8<br />
2008-1-14,27,22,17,17,15,13,94,64,44,1025,1023,1021,10,10,10,24,16,,0.00,2,,23<br />
2008-1-15,26,22,18,17,15,13,94,68,44,1024,1022,1019,10,10,9,26,19,,0.00,4,,348<br />
2008-1-16,28,22,17,16,14,10,88,59,36,1023,1021,1018,10,10,10,34,11,48,0.00,2,Thunderstorm,233<br />
2008-1-17,24,19,15,17,16,14,94,80,57,1026,1024,1022,10,8,3,27,16,26,0.00,4,Rain-Thunderstorm,67<br />
2008-1-18,20,18,15,16,15,13,94,90,78,1025,1024,1022,10,6,2,23,11,,0.00,5,Rain-Thunderstorm,77<br />
2008-1-19,20,18,15,15,14,14,94,84,68,1024,1022,1020,10,8,2,29,11,,0.00,5,Rain-Thunderstorm,42<br />
2008-1-20,19,17,15,16,14,13,94,86,73,1024,1022,1021,10,7,4,21,11,34,0.00,4,Rain,295<br />
2008-1-21,20,18,15,16,15,14,94,87,73,1024,1023,1021,10,8,4,21,11,,0.00,5,Rain,55<br />
2008-1-22,19,17,15,16,16,14,94,91,83,1024,1021,1019,10,8,2,19,13,,0.00,6,Rain,8<br />
2008-1-23,19,17,15,16,15,14,94,89,78,1020,1018,1017,10,8,3,19,10,,0.00,5,Rain,80<br />
