
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,24,21,18,20,18,15,94,85,69,1012,1009,1008,10,7,3,27,10,50,0.00,7,Rain,244<br />
2012-1-2,24,20,17,17,16,12,94,80,50,1013,1011,1009,10,9,6,23,11,,0.00,6,Rain,191<br />
2012-1-3,29,22,16,18,14,11,88,68,33,1016,1014,1012,10,10,9,16,8,,0.00,3,,151<br />
2012-1-4,30,23,17,17,14,7,94,67,25,1017,1016,1015,10,10,10,19,6,,0.00,1,,130<br />
2012-1-5,28,22,17,18,16,13,94,75,48,1018,1017,1015,10,7,3,26,10,,0.00,4,Rain-Thunderstorm,146<br />
2012-1-6,28,23,18,19,17,15,94,75,51,1018,1016,1015,10,7,4,23,8,34,0.00,5,Rain,85<br />
2012-1-7,28,22,17,19,16,13,88,73,42,1019,1017,1015,10,9,5,29,10,,0.00,4,Rain-Thunderstorm,108<br />
2012-1-8,26,22,19,17,16,15,88,71,54,1021,1019,1018,10,8,5,32,13,,0.00,6,,150<br />
2012-1-9,25,22,19,18,16,15,88,73,57,1019,1018,1016,10,10,7,29,14,42,0.00,4,Thunderstorm,160<br />
2012-1-10,21,20,19,18,17,15,94,86,68,1020,1018,1015,10,7,3,19,10,,0.00,8,Rain,66<br />
2012-1-11,23,21,19,18,17,17,94,82,69,1021,1020,1018,10,9,5,16,13,,0.00,7,Rain,63<br />
2012-1-12,27,23,19,18,15,12,88,68,39,1020,1019,1018,10,9,6,23,11,,0.00,5,Rain-Thunderstorm,7<br />
2012-1-13,28,23,18,17,16,13,94,66,39,1019,1017,1014,10,9,8,29,11,45,0.00,5,,7<br />
2012-1-14,26,23,21,20,18,15,94,75,57,1016,1014,1012,10,10,8,48,16,66,0.00,5,Rain,19<br />
2012-1-15,26,22,19,20,18,18,94,84,69,1017,1016,1014,10,8,4,27,21,,0.00,5,Rain-Thunderstorm,351<br />
2012-1-16,25,22,20,19,18,17,94,82,61,1019,1017,1016,10,8,5,16,8,,0.00,5,Rain,348<br />
2012-1-17,25,22,19,18,18,17,94,83,65,1018,1017,1015,8,6,2,27,6,,0.00,7,Rain-Thunderstorm,100<br />
2012-1-18,25,21,18,19,18,16,94,86,57,1018,1017,1015,10,9,3,27,10,,0.00,7,Rain-Thunderstorm,107<br />
2012-1-19,26,22,18,19,17,16,94,83,54,1018,1016,1014,10,8,2,19,8,,0.00,6,Rain-Thunderstorm,68<br />
2012-1-20,25,22,19,19,17,16,94,79,57,1019,1017,1016,10,10,5,24,14,48,0.00,4,Rain,12<br />
2012-1-21,27,23,19,17,17,15,88,74,54,1019,1018,1016,10,9,0,29,8,61,0.00,4,Rain-Thunderstorm,9<br />
2012-1-22,28,23,19,19,18,17,94,80,54,1018,1017,1015,10,8,4,21,6,,0.00,6,Rain-Thunderstorm,340<br />
2012-1-23,30,24,18,19,17,14,94,73,42,1018,1016,1015,10,8,1,24,8,45,0.00,2,Rain-Thunderstorm,41<br />
2012-1-24,28,23,19,18,16,15,83,65,48,1017,1016,1014,10,10,10,29,13,,0.00,3,,335<br />
2012-1-25,30,26,21,19,17,15,88,65,43,1017,1015,1013,10,8,1,40,13,74,0.00,5,Rain-Thunderstorm,337<br />
2012-1-26,23,20,17,20,18,16,94,90,78,1019,1017,1014,10,5,2,21,11,35,0.00,8,Rain,236<br />
2012-1-27,17,16,15,16,15,14,94,91,82,1019,1017,1016,10,5,2,21,16,,0.00,7,Rain,158<br />
2012-1-28,23,19,15,16,14,13,94,86,61,1019,1017,1016,10,9,2,21,13,,0.00,7,Rain,162<br />
2012-1-29,24,19,15,15,14,12,94,71,47,1018,1016,1015,10,9,6,27,13,,0.00,3,,140<br />
2012-1-30,26,20,15,16,13,11,88,70,42,1017,1016,1014,10,8,4,16,10,,0.00,3,,136<br />
2012-1-31,27,21,16,17,16,14,94,80,48,1017,1015,1014,10,8,5,26,8,,0.00,5,,124<br />
2012-2-1,30,23,16,20,17,15,94,76,40,1018,1016,1014,10,7,3,14,8,,0.00,4,Rain,111<br />
2012-2-2,30,24,19,20,17,12,88,68,35,1019,1018,1016,10,9,2,21,10,,0.00,5,Rain-Thunderstorm,50<br />
2012-2-3,31,26,21,20,18,14,88,66,35,1021,1019,1017,10,10,10,23,6,29,0.00,4,,84<br />
2012-2-4,33,27,22,19,16,10,78,56,24,1020,1019,1017,10,10,10,27,11,,0.00,3,,86<br />
2012-2-5,32,26,21,18,14,9,69,49,25,1021,1018,1015,,,,23,10,,0.00,,,31<br />
2012-2-6,32,27,23,18,13,9,73,46,26,1019,1017,1016,10,9,7,19,6,,0.00,3,,356<br />
2012-2-7,33,28,23,20,13,8,65,43,26,1018,1015,1012,10,9,7,23,5,,0.00,2,Rain-Thunderstorm,75<br />
2012-2-8,32,27,22,22,17,12,83,58,29,1015,1014,1013,10,9,4,27,8,64,0.00,4,Rain-Thunderstorm,145<br />
2012-2-9,32,27,22,21,18,13,88,64,31,1015,1013,1011,10,8,5,34,8,52,0.00,4,Rain-Thunderstorm,171<br />
2012-2-10,30,25,20,21,19,17,94,78,45,1015,1014,1012,10,7,1,34,10,52,0.00,4,Rain-Thunderstorm,112<br />
