
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,-13,-18,-23,-18,-22,-25,85,75,57,1028,1023,1021,3,1,1,6,3,,0.00,,,270<br />
2013-1-2,-6,-13,-20,-14,-18,-23,85,70,53,1036,1034,1029,7,2,1,11,5,,0.00,,,250<br />
2013-1-3,-15,-18,-21,-17,-20,-24,85,80,72,1032,1029,1028,4,2,1,11,5,,0.00,4,Snow,279<br />
2013-1-4,-9,-14,-19,-15,-19,-21,85,78,58,1029,1028,1027,3,2,1,11,5,,0.00,,,270<br />
2013-1-5,-10,-13,-17,-13,-17,-20,85,76,57,1032,1029,1026,3,2,1,11,5,,0.00,5,Snow,329<br />
2013-1-6,-11,-15,-19,-13,-18,-21,85,84,78,1031,1029,1028,6,2,0,11,5,,0.00,3,Fog-Snow,261<br />
2013-1-7,-12,-16,-20,-15,-19,-22,85,80,72,1030,1029,1028,2,1,1,6,3,,0.00,3,Fog-Snow,360<br />
2013-1-8,-15,-18,-20,-17,-20,-22,85,82,78,1029,1026,1023,2,1,0,3,3,,0.00,6,Fog-Snow,311<br />
2013-1-9,-11,-16,-20,-14,-18,-23,85,80,67,1027,1024,1021,2,1,0,11,3,,0.00,4,Fog,174<br />
2013-1-10,-13,-16,-17,-16,-18,-20,85,83,78,1027,1026,1025,2,1,0,6,5,,0.00,5,Fog-Snow,336<br />
2013-1-11,-15,-18,-20,-17,-20,-22,85,82,72,1026,1023,1019,2,1,0,11,6,,0.00,3,Fog-Snow,339<br />
2013-1-12,-14,-17,-20,-16,-20,-23,85,81,78,1020,1016,1012,3,1,0,11,5,,0.00,4,Fog-Snow,288<br />
2013-1-13,1,-8,-16,-3,-8,-18,93,78,68,1030,1028,1021,8,4,1,18,8,,0.00,6,Snow,163<br />
2013-1-14,-6,-12,-17,-10,-15,-19,85,83,68,1029,1027,1026,7,2,0,14,6,,0.00,5,Fog-Snow,250<br />
2013-1-15,-12,-14,-17,-14,-17,-20,85,84,78,1026,1023,1020,4,2,1,11,5,,0.00,5,Fog-Snow,180<br />
2013-1-16,-1,-9,-16,-9,-14,-18,85,75,51,1031,1026,1022,8,2,1,11,6,,0.00,5,Snow,131<br />
2013-1-17,-8,-12,-15,-11,-14,-17,92,84,73,1034,1032,1031,6,3,1,11,5,,0.00,4,Fog-Snow,275<br />
2013-1-18,-13,-17,-20,-15,-18,-22,92,84,78,1032,1028,1025,3,1,0,6,3,,0.00,4,Fog-Snow,344<br />
2013-1-19,-11,-14,-18,-14,-18,-20,85,82,62,1030,1027,1024,3,1,0,6,3,,0.00,6,Fog-Snow,359<br />
2013-1-20,-13,-16,-18,-16,-19,-20,85,82,72,1030,1028,1026,3,1,0,6,3,,0.00,5,Fog-Snow,294<br />
2013-1-21,-7,-12,-18,-14,-18,-20,85,76,54,1027,1026,1024,3,1,0,11,5,,0.00,,Fog,221<br />
2013-1-22,-9,-13,-18,-13,-17,-20,85,82,68,1024,1022,1020,3,1,0,11,3,,0.00,3,Fog-Snow,283<br />
2013-1-23,-9,-13,-18,-13,-16,-20,85,82,73,1031,1028,1024,4,2,1,11,5,,0.00,3,Fog,317<br />
2013-1-24,-5,-11,-16,-9,-15,-18,92,82,68,1031,1027,1025,2,1,0,11,5,,0.00,,Fog,255<br />
2013-1-25,-8,-13,-17,-12,-16,-19,92,84,68,1026,1025,1024,2,1,0,6,2,,0.00,,Fog-Snow,14<br />
2013-1-26,-4,-10,-16,-9,-13,-18,92,77,54,1028,1026,1024,7,2,0,6,3,,0.00,,,250<br />
2013-1-27,-5,-10,-14,-9,-13,-16,92,81,68,1027,1023,1019,2,1,0,11,5,,0.00,,Fog,293<br />
2013-1-28,2,-7,-14,-7,-12,-16,92,78,48,1024,1018,1014,2,1,0,21,6,,0.00,4,Fog,98<br />
2013-1-29,-2,-6,-8,-7,-9,-11,86,79,69,1025,1022,1020,10,3,1,14,6,,0.00,5,,293<br />
2013-1-30,-3,-7,-11,-8,-11,-14,93,81,64,1025,1023,1019,6,3,1,11,3,,0.00,6,Snow,271<br />
