
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-3,-30,-31,-32,-34,-36,-37,69,67,63,1012,1011,1011,24,24,24,24,16,,0.00,0,Snow,254<br />
2001-1-4,-33,-34,-35,-37,-38,-39,69,65,62,1009,1007,1005,24,24,24,14,6,,0.00,4,,297<br />
2001-1-5,-12,-22,-32,-14,-29,-35,85,71,58,1012,1008,1005,24,24,24,21,8,,0.00,7,Snow,135<br />
2001-1-8,-25,-28,-32,-29,-32,-36,70,68,63,1014,1012,1011,19,19,6,24,11,,0.00,7,Snow,307<br />
2001-1-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-1-10,-28,-30,-32,-33,-35,-36,69,66,58,1019,1017,1015,24,17,5,13,5,,0.00,6,Snow,246<br />
2001-1-11,-26,-27,-29,-30,-31,-33,70,68,63,1015,1015,1014,13,7,3,34,11,,0.00,8,Snow,274<br />
2001-1-12,-19,-20,-23,-23,-24,-26,78,74,71,1012,1011,1009,6,3,1,39,27,45,0.00,8,Snow,296<br />
2001-1-15,-25,-27,-28,-29,-30,-32,70,68,64,1008,1007,1005,5,4,3,21,18,,0.00,8,Snow,230<br />
2001-1-16,-27,-28,-29,-32,-32,-33,70,67,64,1010,1009,1009,5,3,2,19,6,,0.00,8,Snow,334<br />
2001-1-17,-37,-38,-40,-42,-43,-44,67,63,55,1011,1011,1010,24,22,19,10,2,,0.00,0,,220<br />
2001-1-18,-35,-39,-43,-40,-43,-45,74,66,61,1016,1016,1015,24,24,24,6,2,,0.00,0,,240<br />
2001-1-19,-34,-37,-40,-39,-41,-44,68,65,61,1014,1012,1010,24,24,24,19,13,,0.00,0,,297<br />
2001-1-22,-40,-41,-43,-44,-44,-45,82,70,67,1001,1001,1000,24,23,19,13,2,,0.00,0,,267<br />
2001-1-23,-35,-37,-38,-38,-41,-42,75,66,61,1009,1008,1008,24,24,24,8,3,,0.00,2,,217<br />
2001-1-24,-30,-36,-41,-34,-41,-45,69,65,60,1007,1005,1003,24,16,2,6,2,,0.00,5,Fog-Snow,280<br />
2001-1-25,-32,-34,-35,-37,-38,-39,68,64,62,1004,1003,1003,24,11,3,16,8,,0.00,4,Snow,296<br />
2001-1-26,-33,-36,-37,-38,-40,-41,68,64,62,1011,1009,1006,24,24,24,8,5,,0.00,1,,178<br />
2001-1-29,-19,-28,-38,-22,-31,-42,78,71,61,1001,1000,999,24,11,0,64,24,74,0.00,1,Snow,209<br />
2001-1-30,-22,-22,-23,-26,-27,-27,71,71,71,1008,1007,1006,24,16,3,53,37,50,0.00,1,Snow,221<br />
2001-1-31,-25,-26,-26,-28,-28,-29,84,78,77,1010,1009,1008,24,13,3,50,45,55,0.00,1,Snow,224<br />
2001-2-1,-25,-30,-35,-29,-34,-38,75,70,63,1008,1007,1006,24,23,19,42,19,,0.00,1,Snow,230<br />
2001-2-2,-33,-34,-35,-38,-38,-40,68,65,62,1010,1009,1007,24,24,24,3,0,,0.00,1,,160<br />
2001-2-5,-34,-36,-37,-39,-40,-41,75,66,62,1024,1021,1018,24,24,24,6,2,,0.00,4,,151<br />
2001-2-6,-36,-37,-38,-41,-42,-42,68,66,61,1025,1025,1024,24,23,19,3,3,,0.00,5,,218<br />
2001-2-7,-34,-36,-39,-38,-40,-43,68,66,62,1025,1025,1024,24,11,3,11,3,,0.00,7,Snow,334<br />
2001-2-8,-36,-37,-39,-40,-41,-42,74,68,61,1024,1022,1020,16,7,3,8,3,,0.00,8,Snow,327<br />
2001-2-9,-39,-39,-40,-43,-43,-44,74,68,67,1019,1018,1018,11,8,6,8,5,,0.00,8,,125<br />
2001-2-12,-34,-37,-39,-39,-41,-43,75,66,62,1000,1000,999,24,24,24,27,10,,0.00,1,Snow,265<br />
2001-2-13,-35,-38,-40,-40,-42,-45,74,65,60,998,998,997,24,24,24,11,2,,0.00,4,,187<br />
2001-2-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-2-15,-30,-32,-34,-34,-36,-38,69,68,62,996,995,993,24,11,2,27,14,,0.00,6,Snow,302<br />
2001-2-16,-27,-29,-30,-31,-32,-34,76,70,63,1000,999,998,5,1,0,58,32,66,0.00,2,Snow,220<br />
2001-2-19,-40,-42,-45,-43,-43,-43,74,74,74,1015,1011,1008,24,16,10,8,5,,0.00,2,,300<br />
2001-2-20,-26,-31,-36,-30,-34,-40,76,68,56,1016,1014,1011,24,15,1,42,19,45,0.00,2,Snow,220<br />
2001-2-21,-35,-37,-38,-39,-40,-41,75,67,62,1038,1034,1030,24,24,24,8,2,,0.00,1,,250<br />
2001-2-22,-34,-37,-38,-35,-39,-42,91,72,61,1042,1041,1041,24,24,24,8,3,,0.00,1,,236<br />
2001-2-23,-31,-32,-33,-34,-37,-39,83,65,57,1051,1049,1048,16,11,5,11,3,,0.00,8,Snow,295<br />
2001-2-26,-28,-30,-33,-32,-34,-37,76,67,57,1025,1023,1022,24,24,24,23,18,,0.00,1,Snow,310<br />
2001-2-27,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2001-2-28,-31,-33,-37,-35,-38,-40,82,71,62,1015,1014,1014,24,23,19,14,6,,0.00,4,,236<br />
2001-3-1,-31,-33,-35,-34,-37,-39,83,69,57,1027,1027,1026,24,19,8,11,3,,0.00,3,,230<br />
2001-3-2,-33,-34,-37,-36,-38,-41,83,72,68,1033,1031,1029,24,24,24,6,2,,0.00,4,,194<br />
2001-3-5,-36,-38,-40,-39,-40,-42,82,75,68,1026,1024,1023,24,24,24,6,3,,0.00,3,,146<br />
