
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,25,19,14,12,7,3,72,46,32,1016,1014,1011,4,3,1,14,8,,0.00,,,347<br />
2012-1-2,26,19,13,13,11,8,82,61,36,1017,1014,1012,4,3,1,16,10,,0.00,,,34<br />
2012-1-3,27,21,15,13,11,8,82,60,32,1017,1014,1011,6,4,2,14,8,,0.00,,,57<br />
2012-1-4,29,21,13,13,9,3,88,50,19,1016,1013,1010,5,4,1,13,5,,0.00,,,359<br />
2012-1-5,29,21,14,16,12,5,78,56,24,1017,1014,1012,5,4,1,10,5,,0.00,,Tornado,17<br />
2012-1-6,28,22,17,17,15,13,94,68,42,1017,1014,1013,5,3,1,11,3,,0.00,3,Fog,308<br />
2012-1-7,28,21,15,15,6,-5,83,44,11,1018,1016,1014,6,4,1,11,5,,0.00,,,346<br />
2012-1-8,26,18,10,6,4,1,71,41,21,1020,1017,1015,5,4,2,21,6,,0.00,,,27<br />
2012-1-9,25,18,10,8,4,1,76,45,21,1020,1017,1015,5,4,2,100,16,,0.00,,,35<br />
2012-1-10,25,17,9,11,7,5,76,52,28,1020,1017,1015,6,4,2,14,5,,0.00,,,57<br />
2012-1-11,26,18,10,9,5,1,82,45,21,1022,1018,1016,6,4,2,19,6,,0.00,,,66<br />
2012-1-12,26,19,13,10,5,2,77,44,21,1021,1018,1016,6,4,2,16,8,,0.00,,,60<br />
2012-1-13,27,20,13,6,4,0,63,39,18,1021,1017,1015,6,4,3,180,13,,0.00,,,65<br />
2012-1-14,29,20,12,11,5,1,63,39,19,1018,1015,1012,6,5,3,11,5,,0.00,,,82<br />
2012-1-15,30,20,11,13,8,4,82,50,20,1015,1012,1010,5,4,2,11,3,,0.00,,,269<br />
2012-1-16,29,23,17,19,17,13,88,67,48,1014,1010,1008,5,4,1,11,5,,0.00,3,,268<br />
2012-1-17,27,22,17,18,10,2,88,53,20,1013,1010,1008,5,4,1,14,5,,0.00,,,297<br />
2012-1-18,25,18,10,7,3,-4,82,45,15,1013,1010,1008,5,4,2,11,5,,0.00,,,355<br />
2012-1-19,25,17,9,7,3,-1,82,46,18,1014,1011,1009,6,4,1,11,5,,0.00,,,63<br />
2012-1-20,25,18,11,9,4,-1,72,43,19,1017,1014,1012,5,4,2,16,8,,0.00,,,65<br />
2012-1-21,25,19,13,10,2,-2,54,36,17,1016,1014,1012,5,4,3,23,11,,0.00,,,67<br />
2012-1-22,29,22,15,12,6,2,64,38,24,1015,1013,1011,5,4,3,16,10,,0.00,3,,69<br />
2012-1-23,28,21,15,14,8,4,82,47,21,1017,1014,1012,6,4,3,13,5,,0.00,1,,22<br />
2012-1-24,29,21,13,11,7,3,77,42,19,1015,1013,1011,6,4,3,14,8,,0.00,1,,52<br />
2012-1-25,30,23,17,12,9,4,72,45,20,1014,1012,1010,6,4,3,11,6,,0.00,1,,26<br />
2012-1-26,28,22,16,10,8,4,68,42,21,1017,1014,1012,6,4,1,11,6,,0.00,,,360<br />
2012-1-27,29,22,15,12,9,7,63,46,26,1016,1013,1011,6,4,2,14,6,,0.00,,,25<br />
2012-1-28,28,21,14,10,4,-3,63,37,14,1017,1013,1011,5,4,2,21,10,,0.00,,,334<br />
2012-1-29,27,20,14,11,7,2,63,44,26,1017,1014,1012,6,4,3,24,10,,0.00,,,43<br />
2012-1-30,28,21,14,11,9,7,67,49,32,1018,1015,1013,6,4,3,19,6,,0.00,1,,49<br />
2012-1-31,29,21,14,8,6,1,63,39,17,1020,1017,1014,6,4,3,19,8,,0.00,,,43<br />
2012-2-1,28,20,13,10,3,-2,77,38,14,1020,1017,1015,6,4,3,23,11,,0.00,1,,58<br />
2012-2-2,29,21,14,8,6,2,55,36,23,1020,1016,1014,5,4,3,24,10,,0.00,,,73<br />
2012-2-3,33,24,16,15,8,5,68,39,24,1018,1015,1012,6,4,2,11,8,,0.00,,,88<br />
2012-2-4,30,24,19,16,12,9,78,52,31,1016,1013,1011,6,4,2,14,6,,0.00,,,312<br />
2012-2-5,29,24,19,17,11,5,83,49,25,1017,1014,1013,6,4,2,14,8,,0.00,,,342<br />
2012-2-6,29,21,14,10,7,2,63,40,18,1016,1014,1011,5,4,2,14,6,,0.00,,,329<br />
2012-2-7,26,20,15,7,4,-3,59,38,16,1015,1013,1012,5,4,2,19,8,,0.00,,,325<br />
2012-2-8,27,19,11,1,-4,-10,36,24,12,1017,1015,1014,6,5,3,23,13,,0.00,,,338<br />
2012-2-9,25,17,9,3,-3,-9,45,27,11,1018,1016,1013,6,5,2,19,10,,0.00,,,28<br />
2012-2-10,27,19,11,7,1,-4,58,35,13,1017,1014,1012,5,4,2,24,10,,0.00,,,48<br />
2012-2-11,30,21,12,10,2,-3,67,34,12,1015,1012,1009,5,4,3,19,6,,0.00,,,60<br />
2012-2-12,32,23,14,11,7,2,67,41,15,1014,1010,1007,5,4,1,11,5,,0.00,,,284<br />
2012-2-13,29,24,19,14,12,10,73,50,33,1014,1012,1010,6,4,2,14,8,,0.00,,,307<br />
2012-2-14,30,23,17,12,8,4,64,40,19,1016,1013,1011,5,4,1,10,5,,0.00,,,19<br />
2012-2-15,29,22,15,9,4,-2,67,33,14,1015,1012,1009,5,4,1,14,6,,0.00,,,351<br />
2012-2-16,28,21,14,11,7,3,53,38,26,1015,1012,1010,6,4,3,14,10,,0.00,,,42<br />
2012-2-17,29,22,16,10,8,6,68,41,23,1016,1013,1011,6,4,3,24,13,,0.00,,,60<br />
2012-2-18,31,23,17,10,7,5,55,37,19,1016,1014,1012,6,5,3,24,11,,0.00,,,57<br />
2012-2-19,34,26,18,12,8,5,56,36,17,1016,1013,1011,6,4,3,19,8,,0.00,,,47<br />
2012-2-20,35,26,17,14,9,2,77,41,13,1015,1012,1009,6,4,1,11,3,,0.00,,Fog,339<br />
2012-2-21,35,26,17,13,8,1,72,36,12,1014,1010,1008,6,4,3,16,6,,0.00,,,325<br />
2012-2-22,33,26,19,18,13,10,78,50,26,1013,1010,1008,5,4,1,14,5,,0.00,,,332<br />
2012-2-23,31,24,18,14,8,1,68,37,15,1013,1011,1007,5,4,1,14,8,,0.00,,,338<br />
2012-2-24,30,23,16,5,1,-5,48,26,11,1014,1011,1008,6,4,2,14,8,,0.00,,,355<br />
2012-2-25,32,22,13,5,1,-5,54,27,9,1012,1010,1008,6,4,2,14,8,,0.00,,,335<br />
2012-2-26,32,23,15,12,7,3,63,36,18,1013,1010,1007,5,4,2,26,10,,0.00,,,48<br />
2012-2-27,35,26,16,11,7,1,63,35,12,1011,1009,1006,6,4,3,14,6,,0.00,,,35<br />
2012-2-28,33,27,20,11,3,-7,49,27,8,1010,1007,1004,6,4,2,19,6,,0.00,,,310<br />
2012-2-29,33,24,16,13,6,-2,64,33,10,1009,1007,1004,6,4,1,19,8,,0.00,,,328<br />
2012-3-1,31,24,19,14,9,4,60,39,27,1011,1008,1006,6,5,3,19,10,,0.00,,,289<br />
2012-3-2,32,26,20,18,13,9,78,48,25,1011,1008,1006,5,4,1,14,8,,0.00,1,,301<br />
2012-3-3,35,28,22,15,12,4,64,39,20,1011,1008,1004,6,4,3,21,10,,0.00,,,259<br />
2012-3-4,36,29,22,18,12,6,73,38,16,1012,1009,1007,6,4,2,19,10,,0.00,,,277<br />
2012-3-5,35,28,20,18,9,3,65,34,13,1011,1009,1006,5,4,2,19,8,,0.00,,,292<br />
2012-3-6,31,26,21,18,11,5,78,42,20,1011,1008,1006,5,4,3,23,10,,0.00,1,,290<br />
2012-3-7,32,26,19,15,8,3,68,37,16,1010,1008,1005,6,4,3,14,5,,0.00,,,295<br />
2012-3-8,30,24,18,10,1,-5,59,25,10,1010,1008,1006,6,5,3,24,10,,0.00,,,327<br />
2012-3-9,30,23,16,8,-1,-5,55,23,10,1012,1009,1007,6,5,3,23,6,,0.00,,,42<br />
2012-3-10,31,23,15,9,0,-5,52,26,9,1012,1009,1007,6,5,3,23,6,,0.00,,,68<br />
2012-3-11,34,26,17,9,1,-6,52,23,7,1011,1008,1005,6,4,3,19,10,,0.00,,,70<br />
2012-3-12,32,26,19,9,4,1,43,27,15,1013,1011,1009,6,4,3,177,13,,0.00,,,322<br />
2012-3-13,31,28,25,4,2,0,24,20,14,1015,1014,1013,4,4,4,23,18,,0.00,,,20<br />
2012-3-14,31,26,21,3,2,1,31,22,15,1017,1016,1015,6,5,3,23,18,,0.00,,,91<br />
2012-3-15,37,27,18,13,6,-1,56,27,9,1014,1012,1009,6,5,3,10,3,,0.00,,,26<br />
2012-3-16,39,27,16,14,9,4,72,34,13,1014,1011,1009,6,4,3,16,6,,0.00,,,2<br />
2012-3-17,39,29,19,13,8,1,68,32,10,1013,1010,1008,6,4,2,23,6,,0.00,,,291<br />
2012-3-18,39,29,20,14,8,0,64,31,13,1014,1011,1009,6,5,3,21,8,,0.00,,,313<br />
2012-3-19,40,29,19,15,8,3,64,31,11,1015,1011,1009,6,5,2,19,5,,0.00,,,306<br />
2012-3-20,36,28,21,17,8,3,69,34,14,1014,1011,1009,6,3,0,16,13,,0.00,,,301<br />
2012-3-21,35,28,20,8,2,-2,46,21,9,1019,1011,1008,3,2,1,14,8,,0.00,,,351<br />
2012-3-22,37,26,14,9,0,-4,48,22,9,1014,1011,1006,6,4,3,21,8,,0.00,,,41<br />
2012-3-23,41,28,15,8,3,-2,55,25,7,1014,1012,1009,6,4,2,14,3,,0.00,,,58<br />
2012-3-24,40,28,16,8,3,-5,55,24,6,1014,1012,1009,6,4,3,11,8,,0.00,,,360<br />
2012-3-25,41,29,18,8,2,-4,43,21,6,1013,1011,1007,6,4,3,19,5,,0.00,,,333<br />
2012-3-26,40,30,20,15,8,3,50,28,11,1014,1010,1007,6,4,3,14,6,,0.00,,,338<br />
2012-3-27,41,32,23,19,12,7,54,31,14,1013,1011,1009,5,4,1,14,6,,0.00,1,,305<br />
2012-3-28,41,33,25,16,11,6,54,29,12,1015,1012,1010,6,4,3,19,10,,0.00,,,327<br />
2012-3-29,41,32,23,14,9,6,53,25,12,1014,1011,1008,5,4,1,13,8,,0.00,,,330<br />
2012-3-30,41,32,23,15,11,7,44,28,14,1012,1009,1006,5,4,3,14,8,,0.00,,,332<br />
2012-3-31,41,33,26,18,14,9,54,32,20,1012,1009,1007,6,4,3,14,8,,0.00,,,256<br />
2012-4-1,42,33,26,19,12,5,61,32,10,1013,1010,1007,6,5,3,21,10,,0.00,1,,328<br />
2012-4-2,43,34,25,17,12,7,54,31,12,1012,1010,1007,6,5,3,19,8,,0.00,1,,326<br />
2012-4-3,43,34,27,19,15,9,48,33,16,1014,1011,1008,6,4,3,19,8,,0.00,,,283<br />
2012-4-4,44,36,28,17,13,6,42,27,13,1013,1010,1006,6,5,3,19,8,,0.00,,,267<br />
2012-4-5,43,34,26,17,13,5,43,28,10,1011,1008,1004,6,5,3,26,8,,0.00,,,252<br />
2012-4-6,41,33,25,19,15,11,61,37,17,1010,1007,1004,6,5,3,19,10,,0.00,,,256<br />
2012-4-7,42,33,25,22,17,11,74,46,17,1009,1007,1004,6,5,3,19,8,,0.00,,,262<br />
2012-4-8,43,33,24,19,14,11,65,34,15,1010,1007,1004,6,5,3,11,6,,0.00,,,282<br />
2012-4-9,43,34,25,17,11,6,51,25,11,1010,1007,1004,6,4,3,19,6,,0.00,,,281<br />
2012-4-10,42,33,25,21,14,6,62,32,12,1011,1007,1004,5,4,3,19,8,,0.00,,,275<br />
2012-4-11,41,33,25,19,14,7,61,32,13,1009,1006,1003,5,4,3,26,10,,0.00,2,,258<br />
2012-4-12,40,31,22,23,16,5,70,40,12,1009,1006,1003,6,4,3,27,8,47,0.00,1,,235<br />
2012-4-13,37,30,23,21,16,10,66,39,23,1009,1006,1004,6,4,3,21,8,47,0.00,2,,220<br />
2012-4-14,39,32,25,23,17,13,69,41,24,1011,1008,1005,6,4,2,14,8,,0.00,1,,267<br />
2012-4-15,40,32,24,23,16,12,56,35,19,1012,1009,1006,5,4,2,16,6,,0.00,1,,318<br />
2012-4-16,40,32,24,26,15,10,54,34,19,1010,1008,1005,6,4,1,19,6,,0.00,1,,328<br />
2012-4-17,40,33,26,24,16,10,56,35,23,1009,1006,1003,6,5,3,19,10,,0.00,1,,295<br />
2012-4-18,39,32,26,24,14,10,55,32,17,1009,1006,1004,5,4,2,23,8,,0.00,2,,308<br />
2012-4-19,38,32,27,22,14,10,62,32,14,1010,1008,1000,5,4,2,16,11,,0.00,3,,324<br />
2012-4-20,31,27,23,21,18,12,83,55,27,1015,1011,1009,6,4,2,16,10,,3.05,4,Rain-Thunderstorm,26<br />
2012-4-21,38,29,21,19,17,14,78,44,17,1013,1010,1007,6,4,2,10,6,,0.00,3,,21<br />
2012-4-22,37,31,25,18,12,5,54,31,9,1009,1007,1004,10,5,3,19,10,,0.00,,,310<br />
2012-4-23,36,31,25,21,16,9,65,39,24,1009,1006,1003,10,5,3,19,11,,0.00,2,,280<br />
2012-4-24,39,32,25,22,17,12,65,38,19,1009,1006,1004,10,5,2,19,10,,0.00,1,,277<br />
2012-4-25,40,33,26,20,16,9,58,35,16,1010,1007,1005,6,5,3,16,8,,0.00,,,273<br />
2012-4-26,39,32,26,22,16,11,66,37,20,1010,1007,1005,10,4,3,19,11,,0.00,2,,282<br />
2012-4-27,40,33,26,23,17,9,68,38,16,1010,1007,1004,10,4,3,16,10,,0.00,1,,308<br />
2012-4-28,41,33,26,23,14,5,63,32,10,1008,1005,1002,6,4,3,19,10,,0.00,,,302<br />
2012-4-29,42,33,26,22,14,6,66,32,11,1007,1004,1001,6,4,3,21,10,,0.00,,,279<br />
2012-4-30,42,33,26,24,13,3,65,28,11,1006,1003,1000,10,4,3,26,10,29,0.00,,,264<br />
2012-5-1,43,33,24,21,9,2,46,22,8,1008,1004,1001,10,4,3,21,10,,0.00,,,253<br />
2012-5-2,41,33,26,26,18,9,94,39,20,1009,1006,1004,6,4,3,19,8,,0.00,,,261<br />
2012-5-3,42,33,24,25,18,14,59,37,22,1007,1004,1001,6,4,3,14,8,,0.00,1,,258<br />
2012-5-4,41,34,27,27,19,13,86,45,25,1006,1003,1000,10,4,2,19,11,,0.00,1,,252<br />
2012-5-5,39,33,27,28,22,17,89,56,29,1007,1005,1003,5,4,2,19,11,,0.00,,,229<br />
2012-5-6,39,33,27,27,23,20,87,57,36,1010,1007,1004,6,4,2,19,11,,0.00,1,,226<br />
2012-5-7,39,33,27,26,23,20,82,56,30,1009,1007,1003,6,4,2,14,10,,0.00,1,,256<br />
2012-5-8,39,33,27,26,22,16,72,52,29,1009,1007,1004,6,4,3,14,8,,0.00,1,,260<br />
2012-5-9,41,34,27,26,23,18,79,51,21,1010,1007,1004,10,4,3,13,10,,0.00,2,,282<br />
2012-5-10,41,34,28,23,18,12,62,40,11,1011,1008,1005,6,4,3,19,11,,0.00,3,,281<br />
2012-5-11,42,34,27,24,18,10,73,40,15,1010,1007,1003,6,4,3,16,10,,0.00,1,,270<br />
