
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,32,27,23,25,24,22,100,86,55,1011,1009,1007,8,8,6,11,3,,0.00,3,,337<br />
2000-1-2,33,28,23,25,23,22,100,80,55,1011,1009,1006,10,9,6,18,5,,0.00,3,Thunderstorm,1<br />
2000-1-3,33,28,23,25,23,22,100,79,52,1011,1009,1007,10,9,6,14,5,,0.00,2,,65<br />
2000-1-4,32,28,24,25,23,23,94,83,59,1011,1009,1007,10,9,6,11,3,,0.00,3,Thunderstorm,55<br />
2000-1-5,32,28,24,25,24,23,100,80,59,1012,1010,1007,10,8,3,18,5,,0.00,3,Thunderstorm,122<br />
2000-1-6,32,28,25,25,23,22,89,80,62,1012,1010,1008,10,10,8,18,10,,0.00,3,Rain-Thunderstorm,129<br />
2000-1-7,30,28,25,25,24,23,94,85,70,1013,1011,1009,10,9,3,14,6,,0.00,4,Thunderstorm,107<br />
2000-1-8,32,28,24,24,23,22,94,80,55,1012,1010,1008,10,9,3,14,6,,0.00,3,,80<br />
2000-1-9,32,27,23,23,22,21,100,75,55,1013,1011,1008,10,9,8,14,5,,0.00,3,,76<br />
2000-1-10,33,28,23,23,22,22,94,73,52,1012,1010,1008,10,9,8,14,6,,0.00,3,,93<br />
2000-1-11,34,29,24,25,23,22,89,75,52,1012,1010,1007,10,9,6,18,8,,0.00,2,Thunderstorm,96<br />
2000-1-12,34,29,25,24,23,22,89,75,52,1012,1009,1007,10,10,10,18,13,,0.00,2,,113<br />
2000-1-13,33,28,24,25,23,22,94,79,55,1012,1009,1007,10,9,4,18,8,,0.00,3,Thunderstorm,112<br />
2000-1-14,32,28,25,26,24,23,94,82,59,1011,1008,1006,10,10,8,18,8,,0.00,3,,123<br />
2000-1-15,32,28,25,24,23,22,94,77,59,1012,1010,1007,10,9,8,14,8,,0.00,4,,112<br />
