
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,17,7,-3,-4,-8,-13,80,43,12,1019,1016,1013,10,9,4,14,5,,0.00,1,,189<br />
2012-1-2,14,8,3,0,-2,-5,75,51,33,1015,1014,1012,10,10,8,26,8,,0.00,2,Rain,272<br />
2012-1-3,9,4,1,3,1,-2,100,78,54,1016,1015,1013,8,5,2,23,8,,0.00,8,Rain,147<br />
2012-1-4,1,-2,-5,0,-2,-5,100,99,93,1023,1017,1013,10,4,0,19,11,,0.00,8,Fog-Snow,158<br />
2012-1-5,-3,-7,-11,-4,-7,-12,100,93,86,1025,1023,1022,10,4,0,11,8,,0.00,6,Fog-Snow,59<br />
2012-1-6,-3,-8,-13,-7,-11,-14,93,83,69,1025,1024,1023,8,6,3,14,5,,0.00,0,,103<br />
2012-1-7,4,-4,-12,-5,-9,-13,92,69,41,1022,1019,1016,8,6,3,11,5,,0.00,0,,131<br />
2012-1-8,9,1,-6,-2,-4,-7,93,69,40,1023,1021,1019,8,6,2,11,5,,0.00,0,,147<br />
2012-1-9,12,3,-4,2,-3,-5,93,72,38,1019,1016,1014,8,5,2,11,3,,0.00,2,,182<br />
2012-1-10,12,4,-2,1,-1,-4,87,69,47,1021,1019,1017,8,6,4,11,3,,0.00,0,,144<br />
2012-1-11,12,6,-1,0,-2,-3,93,67,38,1025,1022,1020,8,7,5,14,5,,0.00,0,,145<br />
2012-1-12,11,4,-1,3,0,-3,93,70,47,1018,1014,1011,10,8,4,29,6,,0.00,2,Rain,297<br />
2012-1-13,10,6,1,4,2,0,100,82,62,1018,1016,1014,10,5,0,29,10,,0.00,4,Fog,112<br />
2012-1-14,3,1,0,3,1,0,100,100,100,1014,1011,1008,6,2,0,19,8,,0.00,8,Fog-Rain-Snow,107<br />
2012-1-15,5,1,-3,0,-2,-4,100,85,65,1021,1019,1015,10,7,1,14,6,,0.00,3,Fog-Snow,98<br />
2012-1-16,7,1,-5,-1,-4,-7,93,75,45,1020,1018,1016,8,7,6,14,5,,0.00,0,,65<br />
2012-1-17,8,2,-4,-2,-5,-7,93,65,37,1020,1019,1017,8,6,4,14,3,,0.00,0,,34<br />
2012-1-18,9,1,-6,-3,-6,-10,93,66,32,1022,1020,1019,8,6,4,8,3,,0.00,0,,90<br />
2012-1-19,8,1,-5,-4,-6,-7,86,63,34,1019,1016,1015,8,8,6,14,5,,0.00,0,,89<br />
2012-1-20,6,0,-5,-3,-6,-9,93,67,34,1015,1013,1011,8,7,4,14,5,,0.00,0,,48<br />
2012-1-21,-1,-3,-5,-3,-4,-6,100,92,80,1015,1012,1011,7,3,0,23,10,,0.00,8,Fog-Snow,121<br />
2012-1-22,-1,-4,-7,-4,-6,-7,100,91,75,1017,1016,1015,6,3,0,14,11,,0.00,7,Fog-Snow,100<br />
2012-1-23,4,-1,-6,-2,-4,-6,100,86,56,1017,1015,1014,6,2,0,14,6,,0.00,6,Fog,84<br />
2012-1-24,8,2,-4,-2,-4,-6,93,67,46,1016,1015,1014,10,7,3,11,5,,0.00,1,,108<br />
2012-1-25,3,0,-2,1,-1,-3,100,91,75,1022,1020,1016,7,3,0,14,8,,0.00,5,Fog-Snow,94<br />
2012-1-26,2,0,-1,-1,-3,-4,100,82,75,1021,1020,1019,7,4,1,14,5,,0.00,5,,102<br />
2012-1-27,10,3,-3,-1,-3,-4,100,71,43,1021,1020,1019,6,4,2,14,5,,0.00,0,,109<br />
2012-1-28,11,4,-2,1,-2,-4,87,66,44,1018,1015,1011,8,7,4,14,3,,0.00,0,,128<br />
2012-1-29,6,3,0,2,-2,-7,100,74,57,1020,1014,1011,10,8,1,34,14,,0.00,6,Rain-Snow,258<br />
2012-1-30,4,0,-3,-2,-4,-7,93,72,56,1024,1022,1020,10,8,5,26,10,,0.00,3,,99<br />
2012-1-31,6,1,-3,1,-2,-4,93,78,57,1024,1022,1012,10,6,3,14,6,,0.00,3,,101<br />
2012-2-1,10,7,3,3,1,-3,93,70,54,1017,1015,1014,10,6,4,14,10,,0.00,6,,290<br />
2012-2-2,7,4,2,6,3,-4,100,85,65,1013,1008,1005,10,6,1,55,13,,0.00,8,Rain,88<br />
2012-2-3,3,-1,-4,-3,-7,-13,75,62,47,1026,1019,1012,10,10,8,48,29,,0.00,6,Snow,303<br />
2012-2-4,-4,-7,-10,-9,-11,-14,86,76,63,1032,1031,1028,10,7,3,29,16,,0.00,5,Snow,115<br />
2012-2-5,0,-5,-10,-8,-13,-16,80,62,38,1031,1030,1029,10,10,7,26,13,,0.00,3,Snow,6<br />
2012-2-6,1,-4,-10,-8,-11,-13,86,63,35,1030,1028,1026,10,10,10,11,5,,0.00,1,,95<br />
2012-2-7,6,-1,-7,-7,-10,-13,80,54,26,1026,1024,1021,8,8,8,11,5,,0.00,0,,92<br />
2012-2-8,12,4,-3,-4,-8,-9,74,40,24,1020,1015,1012,10,10,7,29,10,,0.00,4,,252<br />
2012-2-9,7,3,-1,1,-1,-4,100,78,46,1021,1018,1013,10,8,3,26,16,,0.00,5,,108<br />
2012-2-10,12,6,-1,0,-1,-2,100,69,41,1019,1015,1012,10,5,3,14,5,,0.00,4,,8<br />
2012-2-11,5,2,0,5,0,-9,100,86,48,1020,1014,1011,10,5,1,55,19,,0.00,8,Fog-Rain-Snow,304<br />
2012-2-12,1,-2,-4,-8,-9,-11,64,57,51,1028,1024,1021,10,10,10,55,34,,0.00,2,,299<br />
2012-2-13,2,-2,-6,-7,-10,-12,74,56,41,1029,1027,1026,10,10,10,37,19,,0.00,1,,344<br />
2012-2-14,6,0,-6,-3,-7,-11,80,59,36,1026,1023,1021,6,5,5,19,6,,0.00,,,8<br />
2012-2-15,9,3,-3,-1,-5,-6,87,57,37,1021,1019,1015,8,7,5,14,5,,0.00,,,81<br />
