
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,-24,-27,-30,-29,-30,-32,77,75,61,1026,1025,1024,24,24,16,27,13,35,0.00,3,Snow,314<br />
2015-1-2,-25,-28,-30,-28,-31,-33,77,73,60,1035,1029,1025,24,18,5,27,19,29,0.51,5,Snow,325<br />
2015-1-3,-22,-25,-28,-25,-29,-31,84,75,64,1039,1037,1034,24,22,8,27,14,27,0.51,5,Snow,299<br />
2015-1-4,-17,-22,-28,-19,-21,-27,85,80,70,1033,1026,1022,24,22,13,21,10,,1.02,7,Snow,313<br />
2015-1-5,-18,-24,-32,-21,-30,-35,85,74,58,1040,1031,1022,24,23,16,21,14,,0.00,2,Snow,334<br />
2015-1-6,-24,-29,-33,-27,-31,-37,84,76,63,1048,1045,1041,24,20,2,14,11,,0.00,4,Fog-Snow,282<br />
2015-1-7,-19,-25,-31,-22,-27,-30,85,78,67,1043,1037,1033,24,10,0,34,10,47,0.25,6,Fog-Snow,343<br />
2015-1-8,-21,-24,-27,-24,-27,-30,84,77,64,1043,1040,1034,24,24,24,37,23,50,0.00,3,Snow,305<br />
2015-1-9,-22,-26,-30,-25,-31,-33,77,74,61,1033,1028,1025,24,24,16,16,11,,0.00,1,,319<br />
2015-1-10,-28,-30,-33,-31,-33,-35,76,74,58,1027,1024,1023,24,18,1,16,11,,0.00,2,Snow,317<br />
2015-1-11,-21,-27,-32,-24,-28,-34,84,76,61,1026,1024,1022,24,24,24,24,10,27,0.00,5,Snow,135<br />
2015-1-12,-20,-24,-28,-23,-26,-30,84,78,68,1025,1023,1022,24,19,5,14,8,,0.51,6,Snow,26<br />
2015-1-13,-21,-26,-32,-24,-28,-34,84,75,63,1027,1021,1014,24,20,2,23,11,,0.00,5,Snow,61<br />
2015-1-14,-19,-26,-32,-22,-27,-36,85,77,59,1027,1019,1014,24,20,2,29,16,34,2.03,4,Snow,351<br />
2015-1-15,-24,-30,-36,-27,-33,-38,84,73,59,1028,1019,1005,24,21,3,27,14,35,1.02,4,Snow,111<br />
2015-1-16,-19,-26,-33,-21,-23,-26,85,79,70,1003,995,991,24,6,1,26,21,34,3.05,8,Snow,81<br />
2015-1-17,-21,-23,-26,-24,-26,-28,84,74,63,1009,1006,1001,24,24,24,24,13,,0.00,6,Snow,94<br />
2015-1-18,-17,-21,-25,-20,-22,-24,85,76,66,1008,1003,1000,24,23,6,24,16,,0.51,8,Snow,59<br />
2015-1-19,-16,-17,-18,-18,-19,-20,85,82,72,1021,1016,1008,24,22,2,11,6,,2.03,8,Snow,23<br />
2015-1-20,-17,-22,-27,-18,-23,-30,92,79,60,1028,1026,1022,24,22,8,16,13,,0.00,4,Snow,28<br />
2015-1-21,-11,-19,-27,-12,-20,-30,92,83,69,1023,1002,992,24,10,1,34,24,45,5.08,7,Snow,121<br />
2015-1-22,-18,-21,-24,-20,-22,-27,85,79,68,1014,1005,997,24,24,24,19,13,,0.00,4,Snow,315<br />
2015-1-23,-20,-24,-28,-23,-27,-32,84,74,58,1017,1014,1008,24,20,3,26,16,29,0.51,5,Snow,87<br />
2015-1-24,-17,-21,-25,-20,-21,-24,85,80,72,1012,1010,1007,24,19,4,23,13,,1.02,8,Snow,47<br />
2015-1-25,-16,-17,-19,-18,-19,-21,85,81,74,1008,1006,1003,24,17,2,13,8,,1.02,8,Snow,357<br />
2015-1-26,-16,-21,-27,-19,-23,-30,85,75,59,1021,1012,1007,24,15,2,32,18,45,0.51,6,Snow,308<br />
2015-1-27,-26,-31,-36,-31,-36,-39,76,71,56,1031,1028,1022,24,24,24,21,11,,0.00,1,,323<br />
2015-1-28,-30,-34,-39,-33,-37,-42,76,70,54,1036,1034,1031,24,24,16,16,5,,0.00,0,Snow,274<br />
2015-1-29,-28,-32,-36,-32,-36,-39,76,70,56,1035,1033,1031,24,24,24,16,11,,0.00,1,,274<br />
2015-1-30,-30,-33,-36,-34,-37,-39,76,70,54,1045,1042,1035,24,23,5,21,14,,0.00,1,,319<br />
2015-1-31,-24,-32,-39,-27,-36,-42,84,70,56,1045,1037,1029,24,20,4,19,8,,0.51,4,Snow,199<br />
2015-2-1,-16,-24,-33,-18,-22,-26,85,81,64,1029,1025,1023,24,16,3,27,10,,1.02,6,Snow,298<br />
2015-2-2,-22,-29,-35,-27,-32,-38,83,74,58,1024,1023,1022,24,24,24,19,14,29,0.00,1,,324<br />
2015-2-3,-29,-36,-41,-33,-39,-44,76,68,51,1028,1025,1017,24,24,24,19,11,,0.00,3,,95<br />
2015-2-4,-24,-31,-38,-28,-33,-38,77,72,55,1021,1016,1013,24,23,5,23,13,,0.00,3,Snow,349<br />
2015-2-5,-27,-31,-35,-30,-34,-38,76,69,50,1029,1026,1022,24,24,24,26,14,32,0.00,1,Snow,296<br />
2015-2-6,-32,-36,-40,-36,-39,-44,75,67,50,1030,1028,1023,24,21,8,19,13,,0.00,6,Snow,34<br />
2015-2-7,-26,-32,-37,-30,-33,-36,76,69,54,1022,1016,1014,24,15,5,24,18,35,1.02,7,Snow,78<br />
2015-2-8,-30,-33,-37,-35,-38,-41,75,68,53,1033,1027,1017,24,24,24,23,14,,0.00,0,Snow,291<br />
2015-2-9,-31,-36,-41,-35,-38,-45,76,69,49,1034,1034,1033,24,10,2,10,5,,2.03,5,Fog-Snow,33<br />
2015-2-10,-30,-33,-37,-35,-38,-40,75,68,52,1045,1040,1034,24,24,24,16,10,,0.25,3,Snow,320<br />
2015-2-11,-24,-32,-39,-28,-34,-43,77,71,54,1045,1034,1022,24,19,2,23,13,,0.00,5,Fog-Snow,125<br />
2015-2-12,-22,-27,-31,-27,-29,-35,77,69,50,1036,1026,1021,24,23,6,19,13,,0.00,6,Snow,29<br />
2015-2-13,-23,-29,-35,-28,-35,-39,70,63,47,1042,1037,1027,24,24,24,32,19,50,0.00,4,Snow,105<br />
2015-2-14,-18,-26,-33,-23,-24,-27,78,72,57,1025,1020,1016,24,17,3,39,26,60,2.03,7,Snow,43<br />
2015-2-15,-21,-23,-27,-26,-27,-30,77,70,54,1041,1032,1024,24,24,8,26,19,29,0.00,5,Snow,330<br />
2015-2-16,-19,-24,-30,-25,-29,-33,84,72,53,1042,1041,1037,24,24,24,24,16,34,0.00,1,Snow,321<br />
2015-2-17,-21,-27,-33,-26,-30,-36,84,73,57,1038,1032,1028,24,24,24,21,10,,0.00,3,,91<br />
2015-2-18,-17,-22,-28,-20,-24,-29,78,70,56,1028,1022,1015,24,23,16,23,18,,0.00,7,Snow,135<br />
2015-2-19,-14,-19,-25,-17,-20,-29,85,77,58,1027,1017,1013,24,22,8,21,11,,2.03,6,Snow,38<br />
2015-2-20,-20,-26,-32,-25,-30,-35,84,69,53,1042,1035,1027,24,24,24,13,10,,0.00,1,,41<br />
2015-2-21,-21,-27,-34,-25,-31,-37,77,69,51,1043,1038,1029,24,24,24,26,13,29,0.00,3,Snow,141<br />
2015-2-22,-12,-21,-30,-14,-20,-23,92,83,71,1028,1018,1011,24,9,2,24,18,34,0.76,8,Snow,173<br />
2015-2-23,-11,-17,-22,-12,-18,-26,92,73,55,1030,1025,1015,24,23,16,29,21,42,0.76,6,Snow,12<br />
2015-2-24,-18,-23,-28,-25,-28,-31,77,65,43,1042,1035,1029,24,24,24,16,13,,0.00,4,,44<br />
2015-2-25,-19,-27,-34,-26,-31,-38,77,70,55,1043,1041,1035,32,24,24,21,6,,0.00,0,,150<br />
2015-2-26,-12,-19,-27,-17,-22,-29,85,78,58,1034,1030,1028,24,22,4,26,13,32,0.25,4,Snow,310<br />
2015-2-27,-5,-13,-21,-7,-14,-23,93,81,61,1027,1020,1015,24,20,3,23,13,32,0.25,6,Snow,268<br />
2015-2-28,-5,-13,-22,-7,-18,-26,93,68,34,1026,1023,1016,24,21,2,24,16,35,0.25,3,Snow,340<br />
2015-3-1,-9,-17,-24,-11,-18,-25,86,77,60,1025,1015,1010,24,12,2,53,19,74,0.76,7,Snow,243<br />
2015-3-2,-16,-21,-26,-20,-26,-30,78,64,45,1032,1029,1022,24,21,2,42,34,63,0.25,3,Snow,339<br />
2015-3-3,-21,-27,-33,-28,-32,-36,76,66,35,1034,1032,1027,24,24,24,13,10,,0.00,1,,311<br />
2015-3-4,-17,-24,-31,-21,-27,-34,78,68,44,1027,1016,1008,24,22,4,23,11,,0.00,5,Snow,158<br />
2015-3-5,-11,-16,-22,-14,-16,-21,92,83,66,1012,1010,1008,24,14,2,19,10,,1.02,7,Snow,214<br />
2015-3-6,-11,-16,-20,-13,-19,-24,92,73,45,1022,1017,1010,24,24,24,26,13,37,0.00,3,Snow,334<br />
2015-3-7,-9,-14,-21,-13,-17,-21,92,81,70,1018,1015,1011,24,20,2,16,10,,1.02,6,Snow,200<br />
2015-3-8,-8,-13,-18,-12,-14,-20,92,80,59,1011,1004,1001,24,24,24,21,11,,0.00,4,,134<br />
2015-3-9,-10,-13,-17,-13,-15,-20,92,81,53,1016,1008,1002,24,24,24,23,13,29,0.51,6,Snow,27<br />
2015-3-10,-18,-21,-23,-18,-23,-27,85,68,43,1029,1024,1017,24,24,24,16,11,,0.00,5,Snow,329<br />
2015-3-11,-20,-24,-29,-26,-29,-32,84,66,36,1032,1031,1029,24,24,19,14,11,,0.00,5,Snow,32<br />
2015-3-12,-16,-20,-24,-19,-24,-29,85,73,47,1030,1023,1016,24,11,2,26,18,37,2.03,8,Snow,91<br />
2015-3-13,-1,-11,-20,-4,-14,-21,92,81,67,1016,1008,994,24,24,24,21,10,,0.00,6,Snow,151<br />
2015-3-14,-1,-9,-19,-1,-12,-24,87,72,43,1000,994,990,24,24,24,40,24,53,0.25,7,Snow,338<br />
2015-3-15,-18,-22,-27,-25,-29,-32,70,55,33,1025,1016,1002,24,24,24,39,26,53,0.00,3,Snow,307<br />
2015-3-16,-17,-23,-30,-26,-29,-33,77,61,29,1034,1032,1025,24,24,24,19,13,,0.00,0,,290<br />
2015-3-17,-13,-21,-29,-22,-27,-32,84,60,32,1034,1031,1029,24,24,24,21,10,,0.00,3,,83<br />
2015-3-18,-11,-16,-21,-22,-24,-27,66,53,22,1029,1027,1026,24,24,24,21,13,,0.00,5,,48<br />
2015-3-19,-16,-21,-25,-24,-27,-29,71,57,31,1031,1029,1027,24,24,24,14,10,,0.00,1,,58<br />
2015-3-20,-14,-21,-28,-26,-28,-31,70,55,22,1035,1034,1032,24,24,24,13,8,,0.00,0,,54<br />
2015-3-21,-11,-19,-27,-21,-27,-31,70,50,26,1034,1033,1031,24,24,24,13,6,,0.00,1,,110<br />
2015-3-22,-6,-13,-21,-16,-21,-25,71,55,32,1031,1028,1024,24,24,24,19,13,,0.00,2,,104<br />
2015-3-23,-5,-11,-16,-16,-18,-21,72,56,27,1024,1022,1020,24,24,24,19,13,,0.00,5,,62<br />
2015-3-24,-8,-16,-23,-18,-22,-26,77,60,30,1025,1023,1021,24,24,24,16,10,,0.00,3,,65<br />
2015-3-25,-6,-13,-21,-14,-19,-25,78,61,40,1026,1025,1022,24,24,24,14,10,,0.00,2,,105<br />
2015-3-26,-4,-9,-14,-10,-12,-14,86,73,53,1022,1017,1012,24,17,0,23,14,,0.76,5,Snow,140<br />
2015-3-27,7,-2,-10,-2,-7,-11,93,71,27,1011,1003,999,24,24,24,27,16,35,0.00,3,,185<br />
2015-3-28,2,-3,-9,-8,-9,-12,86,62,33,1011,1004,1000,24,24,24,27,13,37,0.00,1,,330<br />
