
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,26,22,19,19,17,16,88,78,57,1015,1013,1011,10,9,3,23,10,40,0.00,5,Rain,344<br />
2011-1-2,21,20,19,17,17,16,88,80,73,1014,1012,1010,10,8,2,26,13,,0.00,6,Rain,2<br />
2011-1-3,22,20,19,18,17,16,83,80,73,1013,1012,1010,10,7,2,24,18,42,0.00,7,Rain,356<br />
2011-1-4,24,21,19,18,17,16,83,78,65,1017,1015,1013,10,9,5,24,11,,0.00,6,Rain,324<br />
2011-1-5,28,24,20,18,17,15,83,72,48,1019,1017,1015,10,10,8,23,6,,0.00,4,Fog-Rain,11<br />
2011-1-6,26,23,20,18,17,16,83,76,54,1020,1018,1016,10,9,3,14,6,,0.00,4,Rain,71<br />
2011-1-7,27,23,20,17,17,15,83,69,48,1020,1017,1015,10,10,10,21,10,,0.00,4,Rain-Thunderstorm,82<br />
2011-1-8,29,23,18,17,16,13,83,61,39,1020,1017,1014,10,10,10,23,11,37,0.00,4,Fog-Thunderstorm,98<br />
2011-1-9,27,23,21,17,16,15,78,62,48,1019,1016,1014,10,10,10,16,8,,0.00,3,,39<br />
2011-1-10,27,23,20,17,16,14,78,63,47,1016,1014,1012,10,10,10,29,8,,0.00,3,,305<br />
2011-1-11,27,23,20,17,16,15,78,70,51,1017,1014,1012,10,10,4,47,13,74,0.00,4,Rain,319<br />
2011-1-12,26,23,20,19,17,15,94,74,51,1018,1015,1006,10,9,3,29,13,50,0.00,5,Rain,313<br />
2011-1-13,25,22,19,17,16,15,83,74,57,1018,1016,1014,10,9,3,34,19,50,0.00,6,Rain,317<br />
