
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,28,27,25,24,23,22,84,79,74,1015,1013,1011,10,10,10,19,6,,0.00,5,,28<br />
2000-1-2,26,26,26,23,22,22,83,80,78,1012,1012,1012,10,8,7,14,5,,0.00,4,,160<br />
2000-1-3,28,23,21,23,22,20,94,88,74,1014,1013,1012,10,10,10,14,8,,0.00,3,,30<br />
2000-1-5,27,24,22,23,22,21,94,89,79,1016,1014,1012,10,9,2,11,5,,0.00,5,Rain,214<br />
2000-1-6,26,23,21,23,22,21,100,94,83,1016,1014,1013,10,8,3,11,3,,0.00,4,Rain,309<br />
2000-1-7,25,23,23,23,22,22,94,92,89,1016,1014,1012,10,10,10,6,6,,0.00,3,,255<br />
2000-1-8,22,,22,22,22,22,100,100,100,1014,1014,1014,4,4,4,11,11,,0.00,8,Rain,200<br />
2000-1-9,23,,23,22,22,22,94,94,94,1014,1014,1014,10,10,10,11,11,,0.00,8,,220<br />
2000-1-10,28,26,24,23,22,21,89,75,66,1015,1013,1011,10,10,10,11,6,,0.00,1,,81<br />
2000-1-11,28,24,20,23,22,19,94,81,74,1015,1013,1010,10,10,10,10,5,,0.00,3,,105<br />
2000-1-13,29,27,26,25,24,22,89,84,78,1015,1014,1012,10,10,8,29,19,,0.00,5,Rain,56<br />
2000-1-16,25,,25,22,22,22,83,83,83,,,,10,10,10,8,8,,0.00,6,,220<br />
2000-1-17,24,23,23,22,22,22,94,92,89,1014,1014,1014,10,8,6,11,6,,0.00,5,,290<br />
2000-1-18,26,23,21,23,22,21,100,91,83,1017,1016,1014,10,7,5,16,8,,0.00,6,,260<br />
2000-1-19,27,26,25,23,22,21,79,75,70,1017,1015,1013,10,10,10,19,11,,0.00,6,,120<br />
2000-1-20,28,27,26,22,22,21,78,74,70,1016,1014,1013,10,10,10,19,8,,0.00,3,,85<br />
2000-1-21,23,22,22,23,22,22,100,98,94,1015,1014,1012,10,3,2,16,8,,0.00,6,Rain,267<br />
2000-1-23,21,,21,21,21,21,100,100,100,1014,1014,1014,,,,0,0,,0.00,,,-1<br />
2000-1-24,28,26,23,24,23,22,94,81,74,1013,1012,1010,10,10,10,8,3,,0.00,4,,27<br />
2000-1-25,29,26,22,24,23,22,100,83,70,1014,1013,1011,10,9,1,19,10,,0.00,3,Rain,335<br />
2000-1-26,25,23,22,23,22,22,100,94,89,1015,1014,1014,10,6,2,26,8,,0.00,6,Rain,350<br />
2000-1-28,26,23,23,22,22,22,94,86,78,1017,1017,1017,10,10,10,0,0,,0.00,4,,-1<br />
2000-1-29,28,24,21,22,22,20,94,77,66,1016,1014,1013,10,10,10,10,5,,0.00,2,,73<br />
2000-1-30,27,23,21,23,22,20,100,86,70,1019,1016,1014,10,9,3,14,8,,0.00,5,Rain,206<br />
2000-1-31,27,24,23,21,21,21,88,79,70,1017,1017,1017,,,,0,0,,0.00,,,-1<br />
2000-2-2,24,,24,23,23,23,94,94,94,1016,1016,1016,10,10,10,19,19,,0.00,8,,110<br />
2000-2-3,27,26,24,23,23,20,94,86,78,1016,1014,1011,10,9,3,26,6,,0.00,6,Rain,85<br />
2000-2-5,24,,24,22,22,22,89,89,89,1019,1019,1019,10,10,10,13,13,,0.00,3,,320<br />
2000-2-8,25,24,23,23,22,22,100,89,83,1019,1017,1015,10,10,10,13,5,,0.00,7,,300<br />
2000-2-9,27,24,23,24,22,22,94,89,74,1020,1017,1015,10,6,3,16,3,,0.00,6,Rain,60<br />
2000-2-10,28,24,22,23,22,22,100,80,70,1016,1015,1013,10,10,10,14,5,,0.00,2,,47<br />
2000-2-12,27,26,24,23,22,22,89,81,74,1016,1016,1015,10,10,10,10,8,,0.00,6,,80<br />
2000-2-13,24,,24,20,20,20,78,78,78,1015,1015,1015,,,,8,8,,0.00,,,220<br />
2000-2-14,29,26,23,24,23,22,94,79,70,1016,1014,1012,10,10,10,14,5,,0.00,2,,72<br />
2000-2-15,29,26,22,23,22,21,94,80,70,1017,1015,1013,10,10,10,19,6,,0.00,5,,79<br />
2000-2-16,28,27,27,24,22,21,79,74,70,1017,1015,1014,10,10,10,19,11,,0.00,5,,81<br />
2000-2-18,26,23,21,23,21,20,94,82,74,1017,1016,1013,10,10,10,19,2,,0.00,5,,45<br />
2000-2-19,28,24,22,23,22,21,100,84,70,1017,1015,1014,10,10,8,8,2,,0.00,4,,83<br />
2000-2-20,25,,25,22,22,22,83,83,83,1016,1016,1016,10,10,10,8,8,,0.00,3,,40<br />
2000-2-21,24,,24,22,22,22,89,89,89,1017,1017,1017,10,10,10,8,8,,0.00,8,,230<br />
2000-2-22,22,,22,21,21,21,94,94,94,1016,1016,1016,8,8,8,8,8,,0.00,6,,220<br />
2000-5-3,27,,27,23,23,23,79,79,79,1009,1009,1009,10,10,10,0,0,,0.00,6,,-1<br />
2000-5-5,30,28,25,25,24,23,89,79,74,1013,1012,1010,10,10,10,13,10,,0.00,7,,28<br />
2000-5-7,29,27,24,25,25,24,100,87,79,1013,1012,1010,10,10,9,11,5,,0.00,5,Rain,107<br />
2000-5-8,30,27,24,26,24,23,94,77,70,1013,1011,1010,10,10,10,10,6,,0.00,8,,102<br />
2000-5-11,30,28,25,26,26,25,100,83,79,1014,1011,1010,10,10,10,13,6,,0.00,5,,355<br />
2000-5-12,30,28,25,26,25,24,94,80,70,1012,1011,1009,10,10,10,14,8,,0.00,6,,50<br />
2000-5-13,29,27,24,25,25,24,100,87,79,1011,1010,1009,10,10,10,11,6,,0.00,5,Thunderstorm,190<br />
2000-5-15,23,,23,23,23,23,100,100,100,1011,1011,1011,7,7,7,14,14,,0.00,6,Rain,260<br />
2000-5-17,29,27,26,26,25,24,94,83,79,1013,1010,1008,10,10,10,14,8,,0.00,7,,33<br />
2000-5-18,27,26,24,26,24,24,100,95,89,1015,1013,1011,10,8,0,10,6,,0.00,8,Rain-Thunderstorm,296<br />
2000-5-20,29,27,24,26,25,24,100,88,84,1013,1012,1010,10,10,10,19,11,,0.00,6,,355<br />
2000-5-22,28,27,26,26,24,21,94,87,66,1013,1013,1011,10,10,10,11,5,,0.00,7,,49<br />
2000-5-23,30,28,25,26,25,24,94,82,79,1014,1013,1011,10,10,10,19,8,,0.00,5,,6<br />
2000-5-25,29,27,26,26,25,24,89,84,79,1012,1012,1011,10,10,10,16,6,,0.00,6,,20<br />
2000-5-27,30,27,24,26,25,24,100,87,74,1011,1010,1008,10,10,10,21,6,,0.00,6,,63<br />
2000-5-28,29,27,24,26,25,24,100,87,79,1014,1010,1008,10,10,10,13,8,,0.00,5,,261<br />
2000-5-30,25,24,24,24,23,23,94,94,94,1010,1010,1010,10,10,10,8,5,,0.00,6,,250<br />
2000-6-11,30,28,26,25,24,24,89,79,70,1011,1010,1008,10,10,10,16,8,,0.00,7,,355<br />
2000-6-12,30,28,25,26,25,24,94,85,74,1013,1010,1009,10,10,10,19,10,,0.00,7,Thunderstorm,358<br />
2000-6-16,29,27,24,25,24,23,94,83,74,1010,1009,1008,10,10,10,34,8,,0.00,6,,154<br />
2000-6-17,27,26,24,25,24,23,94,90,89,1012,1010,1009,10,10,10,23,10,,0.00,5,,330<br />
2000-6-21,27,24,23,25,24,23,100,89,79,1013,1012,1010,10,10,10,13,6,,0.00,5,Thunderstorm,238<br />
2000-6-22,29,27,24,25,24,22,94,84,70,1014,1012,1010,10,9,5,16,8,,0.00,5,Rain,301<br />
2000-6-26,30,27,24,25,24,24,100,88,70,1012,1010,1009,10,10,10,29,11,,0.00,6,Thunderstorm,328<br />
2000-6-27,29,27,24,25,24,23,100,91,74,1013,1008,978,10,9,5,14,11,,0.00,7,Rain,302<br />
2000-6-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-6-29,29,28,28,26,25,24,89,83,79,1011,1010,1008,10,10,10,19,6,,0.00,6,,45<br />
2000-7-1,25,23,22,24,23,22,100,95,89,1014,1013,1012,10,7,2,14,10,,0.00,7,Rain,252<br />
2000-7-2,29,27,24,25,24,23,94,82,79,1013,1012,1010,10,10,10,14,8,,0.00,6,,354<br />
2000-7-5,29,27,25,25,24,24,94,85,79,1011,1011,1009,10,10,10,11,6,,0.00,6,,322<br />
2000-7-6,28,26,24,25,24,24,100,93,84,1011,1010,1008,10,10,10,10,3,,0.00,6,,282<br />
2000-7-7,29,27,24,26,25,24,100,86,74,1011,1010,1008,10,10,8,14,10,,0.00,6,,336<br />
2000-7-9,29,27,25,25,24,24,94,86,79,1012,1011,1009,10,10,10,8,5,,0.00,6,,340<br />
2000-7-10,28,,28,25,25,25,84,84,84,1012,1012,1012,,,,,,,0.00,6,,-1<br />
2000-7-11,30,29,28,25,24,23,79,75,74,1013,1013,1010,10,10,10,11,8,,0.00,5,,57<br />
2000-7-12,30,27,24,24,23,22,89,79,70,1014,1013,1011,10,10,10,19,6,,0.00,6,,22<br />
2000-7-16,28,26,24,24,24,23,94,86,79,1012,1012,1010,10,10,10,19,10,,0.00,6,Rain,319<br />
2000-7-17,27,26,26,25,24,23,94,87,79,1014,1013,1011,10,10,10,10,2,,0.00,6,,323<br />
2000-7-20,29,,29,23,23,23,70,70,70,1013,1013,1013,10,10,10,8,8,,0.00,6,,10<br />
2000-7-21,30,28,26,24,23,22,84,76,66,1011,1010,1009,10,10,10,14,11,,0.00,4,,358<br />
2000-7-22,29,27,27,25,24,24,84,81,79,1011,1010,1009,10,10,10,13,6,,0.00,7,,313<br />
2000-7-24,30,27,23,26,25,23,100,88,79,1012,1011,1010,10,10,10,11,6,,0.00,6,Rain,335<br />
2000-7-25,24,,24,24,24,24,100,100,100,1011,1011,1011,10,10,10,10,10,,0.00,6,,240<br />
2000-7-26,26,24,23,25,23,22,100,97,89,1013,1011,1009,10,7,3,14,8,,0.00,8,Rain-Thunderstorm,212<br />
2000-7-27,31,27,23,25,24,22,94,80,70,1013,1012,1010,10,10,10,29,10,,0.00,6,,1<br />
2000-7-30,,,,,,,,,,1011,1011,1011,10,10,10,0,0,,0.00,8,,-1<br />
2000-7-31,29,27,24,25,24,23,94,82,74,1013,1012,1010,10,10,10,16,8,,0.00,7,,45<br />
2000-8-1,29,28,27,25,24,24,84,80,74,1013,1012,1010,10,10,10,14,6,,0.00,8,Thunderstorm,50<br />
2000-8-5,30,28,25,25,24,23,94,78,70,1014,1012,1010,10,10,10,19,8,,0.00,8,,12<br />
2000-8-6,30,27,24,26,25,24,100,85,74,1012,1011,1009,10,10,10,16,8,,0.00,4,,358<br />
2000-8-9,30,28,26,25,24,23,83,77,74,1012,1010,1009,10,10,10,23,11,,0.00,6,Thunderstorm,1<br />
2000-8-10,30,27,24,24,23,23,94,76,66,1014,1013,1012,10,10,10,11,3,,0.00,6,,30<br />
2000-8-11,29,27,24,25,24,23,94,84,79,1014,1013,1013,10,10,10,11,6,,0.00,6,,258<br />
2000-8-31,27,,27,24,24,24,84,84,84,1009,1009,1009,10,10,10,0,0,,0.00,6,,-1<br />
2000-9-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-9-2,27,26,26,25,25,25,94,92,89,1010,1010,1010,10,10,10,0,0,,0.00,6,,-1<br />
2000-9-3,29,28,26,25,23,22,94,78,70,1010,1009,1008,10,10,10,27,18,,0.00,5,,312<br />
2000-9-4,28,27,26,25,24,23,89,84,74,1011,1010,1008,10,10,10,10,6,,0.00,4,,280<br />
2000-9-5,32,27,23,28,24,23,100,89,74,1018,1009,978,10,10,10,16,5,,0.00,6,Rain-Thunderstorm,55<br />
2000-9-7,30,29,28,26,25,24,79,76,70,1012,1009,1007,10,10,10,14,13,,0.00,4,,64<br />
2000-9-8,30,27,24,25,24,23,94,80,74,1009,1008,1007,10,10,10,14,10,,0.00,6,,54<br />
2000-9-9,30,25,25,25,24,23,89,82,74,1009,1008,1007,10,10,10,10,8,,0.00,6,,170<br />
2000-9-10,30,28,27,25,24,23,84,74,66,1010,1008,1006,10,10,10,14,5,,0.00,7,,92<br />
2000-9-12,31,31,30,25,24,24,74,70,66,1009,1009,1009,10,10,10,21,19,,0.00,4,,25<br />
2000-9-13,30,28,27,25,24,23,84,75,70,1010,1009,1007,10,10,10,14,6,,0.00,5,,61<br />
2000-9-14,30,27,24,25,24,23,94,77,74,1011,1009,1006,10,10,10,13,8,,0.00,5,,55<br />
2000-9-15,31,29,28,26,24,24,84,74,66,1010,1008,1006,10,10,10,16,11,,0.00,4,,104<br />
2000-9-16,30,27,25,26,25,23,89,84,79,1009,1009,1009,10,10,10,10,5,,0.00,6,,130<br />
2000-9-17,29,28,28,25,24,24,84,77,74,1011,1010,1008,10,10,10,11,5,,0.00,7,,85<br />
2000-9-18,30,28,25,25,24,23,94,76,70,1011,1010,1008,10,10,10,14,8,,0.00,4,,62<br />
2000-9-19,32,28,24,26,24,22,89,78,62,1011,1010,1009,10,10,10,16,5,,0.00,7,,20<br />
2000-9-20,31,26,22,25,23,22,100,71,62,1011,1009,1006,10,10,10,11,6,,0.00,6,,86<br />
2000-9-22,30,29,28,25,24,24,84,74,70,1010,1008,1007,10,10,10,13,11,,0.00,2,,27<br />
2000-9-23,31,29,28,25,24,24,79,72,66,1012,1009,1006,10,10,10,16,11,,0.00,2,,49<br />
2000-9-24,30,28,25,25,24,24,94,77,70,1009,1007,1004,10,10,10,21,8,,0.00,5,,1<br />
2000-9-25,30,27,23,25,24,22,100,85,74,1009,1007,1006,10,9,2,23,8,,0.00,6,Rain-Thunderstorm,301<br />
2000-9-27,31,30,29,26,25,24,79,74,66,1011,1009,1008,10,10,10,16,11,,0.00,6,,44<br />
2000-9-28,32,27,23,26,25,22,94,76,66,1010,1008,1005,10,10,10,21,10,,0.00,7,,22<br />
2000-9-29,31,27,24,25,23,22,100,79,66,1009,1008,1006,10,10,10,23,8,,0.00,7,,137<br />
2000-9-30,30,27,23,24,23,22,94,77,66,1010,1008,1006,10,9,5,21,8,,0.00,6,Rain-Thunderstorm,108<br />
2000-10-1,30,29,28,25,24,24,84,76,70,1010,1009,1007,10,10,10,10,6,,0.00,5,,15<br />
2000-10-2,30,27,24,26,25,23,94,79,66,1011,1010,1008,10,10,10,13,6,,0.00,6,,44<br />
2000-10-3,31,28,26,26,25,23,89,74,70,1011,1009,1006,10,10,10,21,10,,0.00,7,Thunderstorm,357<br />
2000-10-4,31,28,25,26,25,23,89,78,70,1014,1009,1007,10,10,10,26,10,,0.00,7,,356<br />
2000-10-5,30,28,25,24,23,22,89,72,62,1011,1009,1007,10,10,10,13,5,,0.00,8,,105<br />
2000-10-7,30,27,24,25,24,24,100,87,74,1012,1009,1007,10,10,10,16,6,,0.00,7,,8<br />
2000-10-8,29,28,27,26,26,25,89,86,79,1008,1007,1007,10,10,10,21,11,,0.00,6,,40<br />
2000-10-9,30,28,26,26,25,24,89,80,74,1010,1008,1007,10,10,10,14,8,,0.00,4,,74<br />
2000-10-10,30,29,26,25,24,24,94,81,70,1008,1008,1007,10,10,10,13,10,,0.00,6,,345<br />
2000-10-11,30,,30,24,24,24,70,70,70,1008,1008,1008,10,10,10,8,8,,0.00,6,,30<br />
2000-10-12,29,27,24,25,24,23,94,87,79,1011,1010,1007,10,10,10,23,6,,0.00,6,Thunderstorm,329<br />
2000-10-13,28,26,24,24,23,23,94,87,79,1012,1010,1009,10,10,10,13,5,,0.00,5,,295<br />
2000-10-14,29,27,24,25,24,23,94,77,74,1012,1010,1008,10,10,10,14,6,,0.00,7,,354<br />
2000-10-15,40,32,25,25,24,23,94,73,40,1012,1010,1008,10,10,10,13,8,,0.00,4,,4<br />
2000-10-16,25,,25,23,23,23,89,89,89,1010,1010,1010,10,10,10,13,13,,0.00,6,,220<br />
2000-10-17,30,28,25,26,25,23,89,81,74,1011,1010,1008,10,10,10,14,6,,0.00,4,,9<br />
2000-10-18,31,29,28,26,25,24,84,77,70,1011,1009,1008,10,10,10,23,14,,0.00,4,,290<br />
2000-10-19,27,24,23,25,23,21,100,91,84,1012,1010,1008,10,9,8,13,6,,0.00,5,Rain-Thunderstorm,288<br />
2000-10-20,29,26,22,24,23,22,100,81,74,1013,1010,1008,10,10,10,16,10,,0.00,6,Rain,16<br />
2000-10-22,28,26,24,25,24,23,100,88,79,1013,1010,1008,10,9,3,34,16,,0.00,6,Rain,347<br />
2000-10-23,29,27,25,25,24,24,94,83,74,1012,1010,1009,10,10,10,16,10,,0.00,6,,332<br />
2000-10-24,30,27,24,25,24,23,94,84,74,1011,1009,1007,10,9,1,26,16,,0.00,6,Rain,311<br />
2000-10-25,29,27,25,26,24,24,94,83,74,1010,1008,1007,10,10,10,23,14,,0.00,6,,310<br />
2000-10-26,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-10-27,29,28,27,25,24,24,84,79,74,1013,1010,1009,10,10,10,13,8,,0.00,7,,10<br />
2000-10-28,30,28,25,24,23,22,94,81,66,1013,1011,1009,10,9,4,24,10,,0.00,6,,289<br />
2000-10-29,27,26,24,24,24,24,100,93,84,1012,1010,1007,10,9,6,19,13,,0.00,6,Rain,276<br />
2000-10-30,29,27,24,25,24,23,94,86,74,1011,1010,1009,10,9,6,11,8,,0.00,6,Rain,282<br />
2000-10-31,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-11-1,28,27,25,25,24,24,100,88,79,1011,1009,1008,10,10,10,14,11,,0.00,6,,279<br />
