
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-2-2,-10,,-10,-13,-13,-13,79,79,79,988,988,988,10,10,10,32,32,,0.00,6,,90<br />
2014-2-18,-15,,-15,-21,-21,-21,61,61,61,983,983,983,10,10,10,10,10,,0.00,6,,110<br />
2014-2-19,-11,,-11,-17,-17,-17,62,62,62,983,983,983,10,10,10,0,0,,0.00,6,,-1<br />
2014-2-22,-12,,-12,-18,-18,-18,62,62,62,986,986,986,10,10,10,6,6,,0.00,6,,70<br />
2014-2-23,-13,,-13,-18,-18,-18,67,67,67,990,990,990,10,10,10,19,19,,0.00,6,,60<br />
2014-2-28,-18,,-18,-22,-22,-22,72,72,72,983,983,983,,,,26,26,,0.00,6,Snow,90<br />
2014-3-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-3-3,-17,-17,-17,-23,-23,-23,61,61,61,995,995,995,10,10,10,8,8,,0.00,3,,100<br />
2014-3-8,-20,-20,-21,-25,-25,-25,71,68,65,992,992,992,10,10,10,26,26,,0.00,8,Snow,65<br />
2014-3-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2014-6-19,-19,-20,-22,-27,-28,-28,60,55,46,985,985,984,10,10,10,14,10,,0.00,0,,75<br />
2014-6-20,-21,-22,-25,-28,-29,-33,70,60,49,986,982,981,10,10,10,29,13,,0.00,0,,68<br />
2014-6-21,-17,-24,-30,-28,-32,-36,57,43,30,991,990,989,10,10,10,34,18,,0.00,6,,76<br />
2014-6-22,-25,-29,-32,-31,-35,-38,59,55,48,993,993,992,10,10,10,37,32,,0.00,0,,78<br />
2014-6-23,-25,-26,-26,-29,-30,-31,70,68,64,991,988,986,10,10,10,14,8,,0.00,4,Snow,35<br />
2014-6-24,-21,-24,-25,-26,-29,-31,65,61,49,988,987,986,10,9,8,23,14,,0.00,7,Snow,90<br />
2014-6-25,-22,-28,-32,-26,-31,-38,71,64,53,996,994,989,10,8,1,45,29,55,0.00,7,Snow,73<br />
2014-6-26,-19,-21,-24,-24,-28,-31,66,60,49,996,996,995,10,10,10,40,26,55,0.00,8,Snow,87<br />
2014-6-27,-23,-26,-28,-27,-32,-36,71,57,44,998,997,996,10,10,10,39,26,,0.00,4,,81<br />
2014-6-28,-25,-25,-30,-30,-32,-35,64,64,63,994,994,994,10,10,10,16,13,,0.00,2,Snow,100<br />
2014-6-29,-25,-27,-28,-33,-34,-36,58,49,37,995,995,994,10,10,10,26,18,,0.00,0,,105<br />
2014-6-30,-27,-28,-30,-33,-34,-35,63,61,53,996,995,995,10,10,10,6,2,,0.00,0,,80<br />
2014-7-1,-22,-27,-31,-27,-31,-36,70,66,63,999,998,997,10,10,10,16,3,,0.00,4,Snow,110<br />
2014-7-2,-22,-23,-27,-29,-31,-32,64,56,53,1000,999,998,10,10,10,21,13,,0.00,4,Snow,90<br />
2014-7-3,-25,-26,-30,-30,-32,-35,64,61,53,996,994,992,10,10,10,11,3,,0.00,0,,40<br />
2014-7-4,-25,-26,-29,-32,-33,-34,64,59,53,990,989,987,10,10,10,8,2,,0.00,0,,90<br />
2014-7-5,-28,-28,-32,-33,-36,-40,63,56,47,988,987,987,10,10,10,40,11,,0.00,0,,85<br />
