
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,28,24,21,21,18,15,94,73,48,1018,1015,1013,8,5,3,19,5,,0.00,3,,36<br />
2006-1-2,28,23,18,19,18,15,88,71,54,1016,1014,1012,7,6,3,14,6,,0.00,4,,24<br />
2006-1-3,28,24,20,20,19,18,100,76,54,1015,1013,1011,7,5,2,19,5,,0.00,3,,22<br />
2006-1-4,27,23,20,23,21,19,94,83,69,1014,1012,1010,6,5,2,19,6,,0.00,5,,10<br />
2006-1-5,27,24,22,23,21,18,94,83,58,1014,1012,1010,6,5,3,19,10,,0.00,5,,30<br />
2006-1-6,28,24,20,22,21,19,94,83,70,1015,1012,1010,8,5,2,19,6,,0.00,3,,29<br />
2006-1-7,26,23,22,23,22,21,94,87,78,1015,1012,1010,6,4,2,19,5,,0.00,5,,31<br />
2006-1-8,28,26,24,24,23,21,94,86,78,1015,1013,1011,6,5,2,19,8,,0.00,6,,41<br />
2006-1-9,29,26,22,24,22,20,94,84,62,1015,1012,1010,7,5,2,19,3,,0.00,4,,44<br />
2006-1-10,27,24,22,22,19,16,94,80,54,1015,1012,1010,8,5,2,23,5,,0.00,3,,28<br />
2006-1-11,26,23,21,20,19,17,94,76,57,1015,1012,1011,8,6,2,23,5,,0.00,4,,47<br />
2006-1-12,28,24,21,21,19,19,94,77,62,1014,1012,1011,8,6,2,16,5,,0.00,3,,43<br />
2006-1-13,29,24,21,21,19,18,94,71,51,1014,1012,1010,8,5,1,19,5,,0.00,3,Fog,41<br />
2006-1-14,30,26,22,20,19,19,88,72,51,1015,1012,1010,8,6,3,23,5,,0.00,2,,46<br />
2006-1-15,29,26,22,21,21,20,94,77,58,1014,1013,1011,8,6,3,23,5,,0.00,3,,34<br />
2006-1-16,29,26,22,22,21,19,94,78,58,1015,1013,1012,7,5,2,14,3,,0.00,4,,31<br />
2006-1-17,29,24,21,20,19,18,94,72,51,1016,1014,1012,10,6,3,14,3,,0.00,1,,71<br />
2006-1-18,29,24,20,21,19,17,94,72,48,1016,1014,1012,8,5,2,19,3,,0.00,1,Fog,76<br />
2006-1-19,30,24,19,20,18,17,88,70,45,1016,1014,1012,8,5,0,13,2,,0.00,1,Fog,124<br />
2006-1-20,32,26,19,20,18,16,88,67,38,1016,1014,1012,8,5,2,13,3,,0.00,1,,114<br />
2006-1-21,32,26,20,20,17,14,94,65,33,1016,1014,1012,8,5,2,14,2,,0.00,1,,82<br />
