
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-1,26,,26,20,20,20,69,69,69,1009,1009,1009,8,8,8,19,19,,0.00,6,Rain-Thunderstorm,250<br />
2002-1-6,30,,30,19,19,19,51,51,51,1011,1011,1011,10,10,10,23,23,,0.00,6,Rain-Thunderstorm,0<br />
2002-1-8,22,,22,20,20,20,88,88,88,1018,1018,1018,1,1,1,19,19,,0.00,1,Rain-Thunderstorm,100<br />
2002-1-9,21,,21,16,16,16,73,73,73,1021,1021,1021,10,10,10,19,19,,0.00,1,Rain-Thunderstorm,110<br />
2002-1-10,21,,21,19,19,19,88,88,88,1022,1022,1022,4,4,4,3,3,,0.00,6,,110<br />
2002-1-11,26,26,25,20,19,19,69,69,69,1022,1022,1022,3,2,1,8,8,,0.00,8,Rain-Thunderstorm,0<br />
2002-1-12,23,,23,20,20,20,83,83,83,1019,1019,1019,4,4,4,19,19,,0.00,8,Rain,120<br />
2002-1-14,26,22,22,20,20,20,88,78,69,1012,1010,1009,4,4,3,8,5,,0.00,4,Rain-Thunderstorm,60<br />
2002-1-15,24,24,23,21,20,19,88,80,73,1010,1009,1009,4,4,4,19,18,,0.00,6,Rain,0<br />
2002-1-17,18,,18,15,15,15,83,83,83,1015,1015,1015,8,8,8,0,0,,0.00,3,,-1<br />
2002-1-18,21,,21,13,13,13,60,60,60,1018,1018,1018,10,10,10,24,24,,0.00,6,,140<br />
2002-1-19,20,,20,16,16,16,78,78,78,1020,1020,1020,4,4,4,19,19,,0.00,8,Rain,110<br />
2002-1-23,22,,22,20,20,20,88,88,88,1019,1019,1019,3,3,3,23,23,,0.00,6,Rain-Thunderstorm,240<br />
2002-1-24,24,23,22,21,21,19,94,85,78,1017,1016,1015,9,5,1,23,8,,0.00,6,Rain,130<br />
2002-1-25,23,,23,20,20,20,83,83,83,1016,1016,1016,0,0,0,26,26,,0.00,6,Rain-Thunderstorm,300<br />
2002-1-28,26,26,21,22,21,19,94,81,65,1015,1014,1013,10,8,3,23,18,,0.00,1,Rain-Thunderstorm,91<br />
2002-1-31,30,,30,21,21,21,58,58,58,1013,1013,1013,2,2,2,23,23,,0.00,1,Rain-Thunderstorm,300<br />
2002-2-1,27,,27,21,21,21,70,70,70,1014,1014,1014,10,10,10,13,13,,0.00,6,Thunderstorm,300<br />
2002-2-2,24,,24,22,22,22,89,89,89,1015,1015,1015,10,10,10,6,6,,0.00,6,,220<br />
2002-2-7,21,20,20,19,18,18,88,87,83,1016,1015,1015,9,8,6,23,11,,0.00,7,Rain,42<br />
2002-2-8,20,,20,18,18,18,88,88,88,1014,1014,1014,3,3,3,14,14,,0.00,8,Rain,0<br />
2002-2-20,23,,23,19,19,19,78,78,78,1016,1016,1016,4,4,4,8,8,,0.00,8,Rain,90<br />
2002-2-21,23,,23,21,21,21,88,88,88,1012,1012,1012,3,3,3,11,11,,0.00,8,Rain-Thunderstorm,310<br />
2002-2-23,22,,22,20,20,20,88,88,88,1014,1014,1014,4,4,4,19,19,,0.00,6,Rain,110<br />
2002-2-24,21,,21,18,18,18,83,83,83,1020,1020,1020,4,4,4,14,14,,0.00,8,Rain,150<br />
2002-2-28,24,,24,22,22,22,89,89,89,1019,1019,1019,3,3,3,6,6,,0.00,8,Rain,240<br />
2002-3-2,23,23,23,20,19,19,83,80,78,1020,1020,1020,7,6,6,8,6,,0.00,6,Rain-Thunderstorm,240<br />
2002-3-3,23,,23,21,21,21,88,88,88,1020,1020,1020,4,4,4,23,23,,0.00,8,Rain,60<br />
2002-3-4,28,28,24,22,21,20,83,72,62,1020,1019,1018,7,5,1,27,19,47,0.00,1,Rain-Thunderstorm,330<br />
2002-3-6,31,26,21,21,18,16,78,61,46,1019,1016,1015,10,10,10,16,11,,0.00,5,Thunderstorm,109<br />
2002-3-7,24,,24,20,20,20,78,78,78,1019,1019,1019,,,,11,11,,0.00,,,150<br />
2002-3-8,30,29,22,23,21,19,88,69,51,1020,1019,1018,9,5,0,37,18,55,0.00,4,Rain-Thunderstorm,198<br />
2002-3-9,26,,26,22,22,22,78,78,78,1020,1020,1020,4,4,4,8,8,,0.00,1,,130<br />
2002-3-11,33,,33,14,14,14,31,31,31,1018,1018,1018,10,10,10,8,8,,0.00,6,,310<br />
2002-3-13,29,,29,19,19,19,55,55,55,1020,1020,1020,5,5,5,10,10,,0.00,0,,180<br />
2002-3-17,26,,26,21,21,21,74,74,74,1014,1014,1014,7,7,7,29,29,,0.00,1,Thunderstorm,60<br />
2002-3-18,25,25,24,21,21,19,78,76,73,1017,1016,1014,7,4,2,19,16,,0.00,3,Rain-Thunderstorm,109<br />
2002-3-19,31,26,22,20,19,18,83,70,46,1017,1015,1013,10,8,6,11,5,,0.00,2,,21<br />
2002-3-20,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2002-3-21,23,21,20,21,19,18,88,87,83,1020,1019,1016,10,5,3,34,19,,0.00,7,Rain-Thunderstorm,167<br />
2002-3-24,21,,21,20,20,20,94,94,94,1013,1013,1013,2,2,2,11,11,,0.00,8,Rain,70<br />
2002-3-25,21,21,20,20,19,19,94,94,94,1016,1016,1015,10,10,10,13,13,,0.00,6,,160<br />
2002-3-26,28,28,22,19,18,17,83,67,51,1017,1016,1015,10,9,9,24,16,,0.00,6,,190<br />
2002-3-27,23,21,20,20,19,18,94,87,78,1020,1019,1019,7,5,3,14,13,,0.00,6,Rain,87<br />
2002-3-28,24,,24,21,21,21,83,83,83,1019,1019,1019,5,5,5,10,10,,0.00,6,,0<br />
2002-4-3,23,,23,21,21,21,88,88,88,1022,1022,1022,3,3,3,23,23,,0.00,6,Rain-Thunderstorm,0<br />
2002-4-6,21,,21,18,18,18,83,83,83,1018,1018,1018,3,3,3,19,19,,0.00,6,Rain-Thunderstorm,130<br />
2002-4-7,24,24,20,19,18,17,83,78,73,1017,1016,1016,6,4,1,23,19,,0.00,7,Rain-Thunderstorm,190<br />
2002-4-8,20,20,19,17,17,17,88,86,83,1018,1018,1018,8,8,7,19,18,,0.00,4,,145<br />
2002-4-10,23,,23,19,19,19,78,78,78,1015,1015,1015,6,6,6,19,19,,0.00,6,,0<br />
2002-4-15,21,,21,18,18,18,83,83,83,1020,1020,1020,9,9,9,11,11,,0.00,1,,160<br />
2002-4-17,30,,30,15,15,15,40,40,40,1018,1018,1018,10,10,10,11,11,,0.00,3,,300<br />
2002-4-27,19,,19,19,19,19,100,100,100,1019,1019,1019,3,3,3,11,11,,0.00,6,,150<br />
2002-4-30,28,26,24,16,16,15,57,50,45,1017,1016,1015,10,10,10,26,19,,0.00,2,,338<br />
2002-5-2,20,,20,18,18,18,88,88,88,1018,1018,1018,3,3,3,23,23,,0.00,3,Rain,240<br />
2002-5-4,20,,20,18,18,18,88,88,88,1020,1020,1020,5,5,5,13,13,,0.00,6,,150<br />
2002-5-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2002-5-6,19,19,19,18,18,17,94,92,88,1023,1022,1022,6,4,2,19,13,,0.00,7,Rain,157<br />
2002-5-7,18,,18,17,17,17,94,94,94,1021,1021,1021,3,3,3,0,0,,0.00,8,,-1<br />
2002-5-8,18,,18,17,17,17,94,94,94,1020,1020,1020,4,4,4,11,11,,0.00,8,,210<br />
2002-5-9,18,,18,17,17,17,94,94,94,1021,1021,1021,10,10,10,21,21,,0.00,3,,170<br />
2002-5-18,19,,19,18,18,18,94,94,94,1017,1017,1017,3,3,3,19,19,,0.00,1,Rain-Thunderstorm,300<br />
2002-5-21,19,19,17,17,17,16,94,91,88,1017,1016,1016,9,6,4,23,14,,0.00,7,Rain,210<br />
2002-5-22,18,17,15,15,14,14,94,91,83,1024,1022,1020,6,3,2,21,14,,0.00,7,,158<br />
2002-5-24,14,,14,12,12,12,88,88,88,1027,1027,1027,3,3,3,16,16,,0.00,6,,140<br />
2002-6-10,26,22,18,17,16,13,94,82,44,1023,1021,1019,10,10,10,16,13,,0.00,6,,182<br />
2002-6-11,21,18,18,17,17,16,94,90,73,1022,1022,1021,10,8,7,11,10,,0.00,6,,129<br />
2002-6-12,19,,19,17,17,17,88,88,88,1020,1020,1020,5,5,5,13,13,,0.00,6,,160<br />
2002-6-21,18,,18,16,16,16,88,88,88,1026,1026,1026,6,6,6,14,14,,0.00,6,,170<br />
2002-6-22,17,17,15,14,14,14,94,88,82,1027,1027,1027,10,6,3,21,14,,0.00,7,,190<br />
2002-6-24,16,16,14,15,14,13,94,92,88,1027,1026,1024,6,5,5,23,13,,0.00,6,,152<br />
2002-6-25,14,14,13,12,12,12,94,91,88,1028,1027,1027,6,5,4,16,16,,0.00,7,,155<br />
2002-6-26,19,16,13,13,12,9,100,84,52,1029,1027,1026,10,5,1,13,10,,0.00,6,,130<br />
2002-6-27,17,14,13,15,13,12,100,91,82,1027,1026,1024,8,5,2,23,6,,0.00,7,,97<br />
2002-7-1,16,,16,15,15,15,94,94,94,1027,1027,1027,6,6,6,10,10,,0.00,6,,170<br />
2002-7-3,17,,17,16,16,16,94,94,94,1026,1026,1026,4,4,4,10,10,,0.00,3,,160<br />
2002-7-7,17,,17,15,15,15,88,88,88,1015,1015,1015,4,4,4,19,19,,0.00,8,Rain,320<br />
2002-7-10,14,,14,12,12,12,88,88,88,1023,1023,1023,6,6,6,10,10,,0.00,6,,160<br />
2002-7-11,15,,15,13,13,13,88,88,88,1023,1023,1023,3,3,3,10,10,,0.00,8,Rain,160<br />
2002-7-13,13,,13,11,11,11,88,88,88,1021,1021,1021,9,9,9,10,10,,0.00,6,,250<br />
2002-7-15,13,,13,11,11,11,88,88,88,1021,1021,1021,3,3,3,13,13,,0.00,6,,170<br />
2002-7-16,14,,14,11,11,11,82,82,82,1022,1022,1022,5,5,5,10,10,,0.00,3,,60<br />
2002-7-19,14,,14,13,13,13,94,94,94,1022,1022,1022,3,3,3,13,13,,0.00,6,,170<br />
2002-7-24,14,13,13,14,13,12,100,98,94,1025,1025,1024,3,2,1,11,2,,0.00,6,Fog,80<br />
2002-7-27,16,,16,16,16,16,100,100,100,1021,1021,1021,1,1,1,26,26,,0.00,8,Fog,200<br />
2002-7-28,11,,11,9,9,9,88,88,88,1026,1026,1026,10,10,10,11,11,,0.00,6,,160<br />
2002-7-31,18,,18,15,15,15,83,83,83,1019,1019,1019,3,3,3,10,10,,0.00,6,,120<br />
2002-8-1,17,17,17,16,16,16,94,94,94,1019,1019,1019,3,3,3,19,16,,0.00,8,,200<br />
2002-8-2,15,,15,14,14,14,94,94,94,1022,1022,1022,3,3,3,6,6,,0.00,8,,60<br />
2002-8-3,17,,17,16,16,16,94,94,94,1021,1021,1021,9,9,9,11,11,,0.00,8,,180<br />
2002-8-6,18,18,17,16,16,16,94,91,88,1022,1021,1021,4,3,1,24,19,,0.00,2,Rain-Thunderstorm,20<br />
2002-8-8,23,,23,17,17,17,69,69,69,1021,1021,1021,1,1,1,29,29,,0.00,1,Rain-Thunderstorm,130<br />
2002-8-10,13,,13,11,11,11,88,88,88,1023,1023,1023,10,10,10,13,13,,0.00,6,,190<br />
2002-8-14,24,24,18,19,18,16,88,80,73,1024,1023,1022,7,5,4,21,19,,0.00,4,,170<br />
2002-8-15,,,,,,,,,,,,,6,6,6,10,10,,0.00,6,,140<br />
2002-8-17,17,17,17,16,16,16,94,94,94,1024,1024,1024,4,3,3,14,13,,0.00,4,,170<br />
2002-8-24,16,,16,15,15,15,94,94,94,1025,1025,1025,4,4,4,13,13,,0.00,8,,0<br />
2002-8-25,17,,17,15,15,15,88,88,88,1023,1023,1023,5,5,5,11,11,,0.00,6,,160<br />
2002-8-26,15,15,15,14,14,14,94,94,94,1024,1024,1023,4,3,3,11,10,,0.00,7,,165<br />
2002-8-27,16,,16,14,14,14,88,88,88,1023,1023,1023,6,6,6,10,10,,0.00,1,,160<br />
2002-9-5,25,24,24,13,13,13,50,49,47,1018,1017,1017,7,7,6,10,8,,0.00,,,338<br />
2002-9-7,18,16,16,16,16,15,94,91,88,1021,1019,1017,2,2,2,27,27,,0.00,4,Rain-Thunderstorm,190<br />
2002-9-8,13,13,12,11,11,11,94,91,88,1027,1026,1026,9,8,7,21,18,,0.00,8,,155<br />
2002-9-9,16,16,15,14,14,14,94,91,88,1026,1026,1025,7,6,5,13,10,,0.00,7,,145<br />
2002-9-10,18,,18,16,16,16,88,88,88,1023,1023,1023,4,3,3,16,14,,0.00,4,,120<br />
2002-9-11,24,17,17,18,17,15,88,78,69,1024,1022,1020,7,6,5,19,16,,0.00,6,,105<br />
2002-9-14,21,19,16,18,16,15,94,90,83,1016,1016,1015,4,2,1,27,26,,0.00,5,Fog-Rain,196<br />
2002-9-18,18,,18,17,17,17,94,94,94,1021,1021,1021,4,4,4,23,23,,0.00,3,,0<br />
2002-9-20,19,,19,17,17,17,88,88,88,1016,1016,1016,3,3,3,8,8,,0.00,8,Rain,340<br />
2002-9-21,11,,11,10,10,10,94,94,94,1018,1018,1018,3,3,3,19,19,,0.00,8,,190<br />
2002-9-25,16,,16,13,13,13,82,82,82,1020,1020,1020,10,10,10,23,23,,0.00,6,,150<br />
2002-9-26,17,,17,14,14,14,82,82,82,1021,1021,1021,8,8,8,23,23,,0.00,6,,170<br />
2002-9-30,18,,18,17,17,17,94,94,94,1018,1018,1018,4,4,4,13,13,,0.00,6,,170<br />
2002-10-1,18,18,18,17,17,16,94,91,88,1022,1021,1020,7,5,4,14,14,,0.00,8,Thunderstorm,210<br />
2002-10-2,18,,18,15,15,15,83,83,83,1020,1020,1020,9,9,9,27,27,,0.00,6,,160<br />
2002-10-5,19,,19,18,18,18,94,94,94,1019,1019,1019,4,4,4,14,14,,0.00,6,,160<br />
2002-10-9,26,,26,19,19,19,65,65,65,1017,1017,1017,4,4,4,19,19,,0.00,1,Rain,100<br />
2002-10-10,27,,27,17,17,17,54,54,54,1016,1016,1016,8,8,8,11,11,,0.00,1,Thunderstorm,130<br />
2002-10-17,20,,20,19,19,19,94,94,94,1019,1019,1019,3,3,3,19,19,,0.00,8,,190<br />
2002-10-19,25,,25,18,18,18,65,65,65,1015,1015,1015,6,6,6,23,23,,0.00,6,Rain,320<br />
2002-10-21,19,,19,17,17,17,88,88,88,1021,1019,1018,5,5,4,24,18,,0.00,4,Rain-Thunderstorm,210<br />
2002-10-23,16,,16,14,14,14,88,88,88,1018,1018,1018,8,8,8,19,19,,0.00,8,,140<br />
2002-10-25,23,23,22,20,20,20,88,86,83,1015,1014,1014,10,7,4,32,32,,0.00,7,,190<br />
2002-10-27,21,,21,17,17,17,78,78,78,1016,1016,1016,10,10,10,21,21,,0.00,6,,160<br />
2002-10-28,21,,21,19,19,19,88,88,88,1014,1014,1014,3,3,3,24,24,,0.00,8,,190<br />
2002-10-30,19,,19,18,18,18,94,94,94,1013,1013,1013,7,5,4,10,10,,0.00,8,Rain,175<br />
2002-10-31,20,19,18,18,17,17,94,92,88,1016,1015,1014,10,9,8,21,18,,0.00,7,,163<br />
2002-11-1,18,,18,17,17,17,94,94,94,1015,1015,1015,6,6,6,19,19,,0.00,6,,160<br />
2002-11-2,19,,19,17,17,17,88,88,88,1017,1017,1017,10,10,10,11,11,,0.00,6,,100<br />
2002-11-5,15,,15,14,14,14,94,94,94,1021,1021,1021,2,2,2,19,19,,0.00,8,,150<br />
2002-11-6,14,,14,12,12,12,88,88,88,1025,1025,1025,3,3,3,16,16,,0.00,8,,100<br />
2002-11-8,15,15,15,12,12,12,82,82,82,1020,1020,1020,10,10,10,13,13,,0.00,6,,145<br />
2002-11-9,31,22,14,14,12,10,88,58,29,1020,1017,1014,10,10,9,16,11,,0.00,3,,21<br />
2002-11-10,30,24,19,25,16,12,94,58,43,1017,1014,1011,10,9,3,37,11,,0.00,7,Rain-Thunderstorm,6<br />
2002-11-11,25,22,19,18,17,16,88,77,57,1019,1016,1014,10,9,7,26,11,,0.00,6,Rain,294<br />
2002-11-12,21,18,16,19,17,14,100,88,73,1023,1021,1017,10,6,1,16,10,,0.00,7,Rain-Thunderstorm,142<br />
2002-11-13,18,17,15,17,16,14,100,95,88,1023,1022,1021,10,5,3,23,11,,0.00,7,Rain,136<br />
2002-11-14,27,21,16,19,17,14,100,84,54,1021,1019,1017,10,6,3,19,10,,0.00,6,Rain,58<br />
2002-11-15,28,23,19,18,17,14,94,73,51,1020,1017,1015,10,9,3,14,6,,0.00,4,,331<br />
2002-11-16,30,24,18,20,17,16,94,75,45,1018,1016,1013,10,9,2,23,6,,0.00,4,Rain-Thunderstorm,357<br />
2002-11-17,31,24,18,20,18,15,94,74,43,1016,1014,1011,10,8,3,24,8,,0.00,3,Thunderstorm,51<br />
2002-11-18,32,26,20,21,18,17,94,68,40,1016,1013,1009,10,9,2,26,13,,0.00,5,Rain-Thunderstorm,298<br />
2002-11-19,28,24,20,21,18,16,88,77,54,1018,1015,1013,10,10,10,19,11,,0.00,4,Rain,318<br />
2002-11-20,30,24,19,21,18,16,88,70,43,1018,1016,1014,10,9,5,16,6,,0.00,3,,105<br />
2002-11-21,34,27,20,21,18,10,94,69,23,1022,1017,1015,10,8,4,26,6,,0.00,5,,148<br />
2002-11-22,23,21,19,19,18,17,94,88,78,1022,1020,1019,10,6,3,23,16,,0.00,7,Rain,148<br />
2002-11-23,26,22,19,20,19,18,94,85,65,1022,1019,1017,9,8,4,16,10,,0.00,6,,148<br />
2002-11-24,30,25,20,21,19,18,94,76,51,1019,1017,1015,10,9,5,14,8,,0.00,4,Rain-Thunderstorm,354<br />
2002-11-25,29,24,20,21,19,16,94,73,51,1018,1016,1014,10,9,5,27,8,,0.00,5,Rain-Thunderstorm,353<br />
2002-11-26,24,21,19,21,19,18,94,82,73,1018,1016,1014,10,9,5,29,14,,0.00,7,Rain-Thunderstorm,327<br />
2002-11-27,30,25,20,20,19,18,94,72,55,1018,1016,1014,10,9,2,23,14,,0.00,3,Rain-Thunderstorm,307<br />
2002-11-28,31,26,20,20,19,18,94,78,46,1018,1016,1014,10,7,1,34,6,,0.00,5,Rain-Thunderstorm,315<br />
2002-11-29,31,26,21,21,18,16,88,69,40,1018,1016,1012,10,8,2,26,5,,0.00,5,Rain-Thunderstorm,347<br />
2002-11-30,28,24,21,20,18,17,94,72,51,1018,1017,1015,10,9,8,21,10,,0.00,6,Rain,348<br />
