
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,17,13,11,13,6,0,88,58,34,1018,1013,1010,10,10,9,45,23,66,0.00,5,Rain,205<br />
2001-1-2,24,14,6,5,2,-3,81,44,20,1021,1019,1018,10,10,10,34,24,37,0.00,1,,165<br />
2001-1-3,26,16,6,7,2,-3,71,43,15,1022,1020,1018,10,10,10,14,8,,0.00,1,,85<br />
2001-1-4,31,20,9,7,2,-4,71,35,11,1021,1019,1017,,,,10,5,,0.00,,,281<br />
2001-1-5,33,23,14,6,2,-5,51,30,8,1020,1017,1015,10,10,10,16,10,23,0.00,1,,310<br />
2001-1-6,36,24,13,11,2,-6,77,30,7,1017,1015,1013,,,,23,10,35,0.00,,,234<br />
2001-1-7,35,24,14,13,4,-4,72,31,9,1018,1016,1014,10,10,10,26,11,35,0.00,1,,40<br />
2001-1-8,33,24,17,11,8,1,68,37,14,1019,1015,1011,10,10,10,34,19,50,0.00,1,,11<br />
2001-1-9,36,28,20,11,1,-12,56,24,6,1014,1012,1009,10,10,10,32,21,48,0.00,3,,317<br />
2001-1-10,35,24,14,5,-6,-14,36,14,4,1015,1013,1011,10,10,10,24,13,45,0.00,1,,264<br />
2001-1-11,36,23,11,-1,-7,-14,41,15,4,1017,1015,1013,,,,21,8,45,0.00,,,219<br />
2001-1-12,36,24,13,16,6,-2,78,32,10,1019,1016,1014,10,10,10,34,13,53,0.00,1,,8<br />
2001-1-13,32,26,19,12,8,5,56,35,20,1018,1015,1011,10,10,10,21,13,35,0.00,3,,312<br />
2001-1-14,23,18,12,12,2,-8,68,41,12,1017,1014,1011,10,10,10,26,11,34,0.00,5,,232<br />
2001-1-15,27,16,6,3,-1,-6,76,36,12,1019,1017,1015,,,,19,8,,0.00,,,200<br />
2001-1-16,30,19,8,9,-1,-5,71,31,10,1018,1017,1015,10,10,10,19,6,39,0.00,1,,226<br />
2001-1-17,33,22,11,12,5,0,76,36,13,1021,1019,1016,10,10,10,23,8,29,0.00,3,,50<br />
2001-1-18,32,24,17,14,11,5,77,48,20,1022,1019,1015,10,10,10,29,18,40,0.00,4,Thunderstorm,358<br />
2001-1-19,33,23,14,15,11,6,83,54,20,1020,1018,1015,10,10,10,34,10,60,0.00,4,Rain,312<br />
2001-1-20,31,23,15,16,12,4,88,57,18,1021,1019,1016,10,10,10,35,11,60,0.00,3,,1<br />
2001-1-21,35,22,10,12,1,-16,87,37,4,1021,1018,1016,10,10,10,16,6,39,0.00,1,,245<br />
2001-1-22,34,24,16,16,9,2,88,41,13,1021,1018,1015,10,10,10,32,11,48,0.00,2,,355<br />
2001-1-23,35,26,16,10,4,-1,63,26,12,1017,1016,1014,10,10,10,24,14,45,0.00,3,,297<br />
2001-1-24,33,26,18,16,9,4,78,42,20,1022,1018,1016,10,10,7,27,10,52,0.00,4,Rain-Thunderstorm,40<br />
2001-1-25,30,22,15,15,13,10,94,61,29,1023,1021,1017,10,9,5,39,16,60,0.00,5,Rain-Thunderstorm,42<br />
2001-1-26,28,22,16,15,13,11,82,60,35,1023,1021,1019,10,10,10,21,13,,0.00,4,,24<br />
2001-1-27,31,23,16,15,12,8,77,51,25,1025,1021,1018,10,10,10,26,13,,0.00,2,,322<br />
2001-1-28,29,23,17,15,13,10,82,59,30,1021,1018,1016,10,9,8,19,8,,0.00,4,Rain-Thunderstorm,115<br />
2001-1-29,30,23,16,16,13,9,82,59,29,1018,1016,1013,10,10,10,21,10,,0.00,4,Rain-Thunderstorm,25<br />
2001-1-30,34,24,16,17,8,-2,88,46,11,1017,1015,1012,10,10,10,29,8,39,0.00,3,Thunderstorm,265<br />
2001-1-31,33,22,12,14,4,-6,88,39,8,1017,1014,1011,10,10,10,23,10,42,0.00,2,,220<br />
2001-2-1,33,24,16,16,3,-12,77,37,6,1015,1012,1008,10,10,10,26,14,48,0.00,2,,324<br />
2001-2-2,33,22,12,11,-1,-13,56,23,10,1013,1010,1007,10,10,10,27,14,64,0.00,2,,316<br />
2001-2-3,29,21,14,13,4,-10,88,40,9,1017,1014,1012,10,10,10,26,11,42,0.00,1,,268<br />
2001-2-4,30,20,11,8,2,-3,76,35,12,1021,1018,1017,10,10,10,13,5,,0.00,1,,162<br />
2001-2-5,31,22,13,11,7,1,77,46,15,1023,1021,1018,10,10,10,19,11,35,0.00,1,,12<br />
2001-2-6,35,24,13,9,4,-2,67,33,10,1022,1020,1017,10,10,10,13,3,,0.00,1,,41<br />
2001-2-7,34,24,16,13,5,-1,55,29,11,1020,1017,1014,10,10,10,26,13,45,0.00,2,,325<br />
2001-2-8,33,26,19,11,7,3,56,34,15,1019,1015,1012,10,10,10,32,14,42,0.00,3,Rain-Thunderstorm,50<br />
2001-2-9,30,21,13,13,9,5,82,48,23,1022,1019,1016,10,10,10,29,14,,0.00,3,Thunderstorm,44<br />
2001-2-10,29,22,15,13,9,4,82,49,20,1025,1023,1021,10,10,10,26,14,,0.00,4,,25<br />
2001-2-11,31,23,15,14,9,3,77,46,18,1025,1022,1019,10,10,10,21,10,27,0.00,4,,15<br />
2001-2-12,29,23,17,13,11,7,68,48,25,1022,1020,1017,10,10,10,23,14,,0.00,3,Thunderstorm,349<br />
2001-2-13,31,23,15,16,12,9,88,57,25,1020,1017,1014,10,10,10,26,8,45,0.00,5,,287<br />
2001-2-14,28,22,16,17,11,6,94,59,25,1020,1017,1016,10,10,10,21,10,,0.00,2,,172<br />
2001-2-15,30,21,12,12,8,3,88,52,18,1022,1019,1017,10,10,10,16,8,,0.00,1,,173<br />
2001-2-16,33,23,13,14,9,3,88,46,18,1020,1018,1015,10,10,10,23,8,,0.00,3,,216<br />
2001-2-17,33,24,15,14,10,2,77,48,14,1018,1016,1013,10,10,10,32,10,40,0.00,3,,6<br />
2001-2-18,19,16,13,16,13,11,94,86,60,1020,1017,1015,10,9,6,29,14,,0.00,7,Rain,50<br />
2001-2-19,26,19,13,14,12,6,94,70,28,1017,1016,1014,10,10,10,23,6,,0.00,3,,116<br />
2001-2-20,29,21,13,14,11,6,88,57,23,1020,1018,1017,10,10,10,21,5,,0.00,3,,98<br />
2001-2-21,29,22,15,15,12,9,82,57,30,1023,1021,1018,10,10,10,19,11,23,0.00,1,,1<br />
2001-2-22,31,23,16,15,13,10,82,57,29,1022,1020,1017,10,10,10,24,11,,0.00,3,,8<br />
2001-2-23,32,23,15,15,12,5,88,58,21,1021,1017,1014,10,10,8,40,6,60,0.00,3,,352<br />
2001-2-24,28,21,15,14,13,10,88,62,32,1024,1021,1018,10,10,10,24,11,35,0.00,2,,31<br />
2001-2-25,28,22,16,16,13,10,88,64,34,1023,1021,1019,10,10,10,24,11,,0.00,3,,63<br />
2001-2-26,27,21,15,16,14,10,94,68,34,1023,1021,1018,10,10,10,27,8,55,0.00,2,,36<br />
2001-2-27,24,19,14,15,13,11,94,71,44,1024,1021,1018,10,10,10,19,11,,0.00,1,,64<br />
2001-2-28,25,18,12,13,10,6,88,63,29,1022,1020,1018,10,10,10,14,5,,0.00,2,,72<br />
2001-3-1,27,19,11,15,11,7,88,63,28,1021,1019,1017,10,10,10,13,5,,0.00,1,,229<br />
2001-3-2,30,21,13,12,9,2,88,54,18,1021,1019,1017,10,10,10,21,5,,0.00,2,,149<br />
2001-3-3,32,22,12,12,8,3,82,47,16,1020,1018,1016,,,,13,5,,0.00,,,125<br />
2001-3-4,30,21,13,14,9,4,88,48,19,1021,1019,1017,10,10,10,13,5,,0.00,2,,168<br />
2001-3-5,31,26,19,12,11,8,64,45,25,1021,1020,1018,10,10,10,24,11,,0.00,4,,25<br />
2001-3-6,32,23,15,15,11,6,82,51,21,1023,1020,1018,10,10,10,16,5,,0.00,2,,345<br />
2001-3-7,32,24,18,14,11,5,77,47,18,1021,1019,1016,10,9,5,34,10,55,0.00,3,,26<br />
2001-3-8,31,23,16,14,11,7,77,49,22,1020,1018,1015,10,10,10,16,10,,0.00,2,,9<br />
2001-3-9,31,22,14,13,11,7,82,52,22,1020,1018,1015,10,10,10,35,10,40,0.00,2,Rain-Thunderstorm,28<br />
2001-3-10,31,23,15,14,12,8,82,53,25,1021,1019,1016,10,10,10,23,8,,0.00,1,,346<br />
2001-3-11,32,23,16,15,12,6,83,53,20,1021,1017,1014,10,10,10,26,14,45,0.00,1,,351<br />
2001-3-12,30,22,14,14,6,-8,88,47,9,1020,1016,1015,10,10,10,23,8,48,0.00,1,,247<br />
2001-3-13,30,18,7,12,8,4,87,55,20,1026,1023,1020,10,10,10,24,8,,0.00,1,,44<br />
2001-3-14,28,20,13,11,10,6,82,56,25,1029,1027,1024,10,10,10,23,14,,0.00,2,,28<br />
2001-3-15,30,21,12,11,8,4,77,51,22,1029,1026,1024,10,10,10,10,3,,0.00,2,,101<br />
2001-3-16,31,21,12,10,8,4,82,45,18,1025,1023,1020,10,10,10,13,5,,0.00,1,,123<br />
2001-3-17,32,23,15,12,7,2,77,41,16,1021,1017,1014,10,10,10,23,8,45,0.00,2,,203<br />
2001-3-18,25,20,14,13,11,8,77,57,36,1020,1017,1016,10,10,6,24,13,,0.00,4,Rain-Thunderstorm,160<br />
2001-3-19,26,19,13,14,9,8,82,59,32,1023,1021,1019,10,10,10,32,18,,0.00,3,Rain-Thunderstorm,29<br />
2001-3-20,23,18,13,14,13,11,94,79,50,1024,1022,1020,10,10,10,21,10,,0.00,6,,18<br />
2001-3-21,22,17,12,14,12,11,94,80,50,1023,1021,1020,10,9,4,19,6,,0.00,5,Rain-Thunderstorm,88<br />
2001-3-22,20,17,14,15,13,12,94,86,68,1022,1021,1019,10,8,4,19,8,40,0.00,6,Rain-Thunderstorm,60<br />
2001-3-23,19,17,14,15,14,13,94,90,73,1021,1020,1019,10,9,5,26,8,,0.00,7,Rain,48<br />
2001-3-24,24,19,14,15,14,12,94,77,47,1022,1020,1019,10,9,6,14,8,,0.00,4,Rain,306<br />
2001-3-25,25,19,14,15,13,7,94,73,32,1022,1021,1018,10,9,3,13,5,,0.00,5,Fog,339<br />
2001-3-26,27,19,12,14,11,5,94,65,24,1021,1019,1017,10,10,10,10,3,,0.00,1,Fog,295<br />
2001-3-27,28,19,11,12,8,0,94,58,16,1022,1020,1019,10,10,10,13,3,,0.00,1,,213<br />
2001-3-28,29,19,10,13,10,6,88,61,25,1024,1023,1022,10,10,10,11,3,,0.00,1,,240<br />
2001-3-29,29,20,12,15,11,5,88,61,22,1025,1023,1022,10,10,10,6,3,,0.00,2,,179<br />
2001-3-30,28,21,14,13,11,8,82,62,30,1022,1020,1017,10,10,10,23,6,,0.00,4,,41<br />
2001-3-31,23,19,15,14,13,11,88,73,50,1021,1020,1018,10,10,9,23,5,,0.00,4,Rain-Thunderstorm,159<br />
2001-4-1,20,16,11,14,12,10,94,83,64,1024,1022,1020,10,10,10,16,6,,0.00,6,Rain,203<br />
2001-4-2,25,18,10,15,11,7,94,73,32,1024,1021,1018,10,7,0,37,5,77,0.00,4,Fog,338<br />
2001-4-3,23,17,12,17,13,11,94,80,57,1023,1020,1019,10,9,0,23,10,,0.00,3,Fog-Thunderstorm,17<br />
2001-4-4,24,17,10,14,11,8,94,73,38,1029,1025,1023,10,10,10,21,6,,0.00,4,,60<br />
2001-4-5,21,16,12,15,12,10,88,75,56,1031,1029,1027,10,10,10,27,13,,0.00,5,Rain,45<br />
2001-4-6,20,17,13,13,12,10,88,76,60,1028,1026,1024,10,10,10,23,13,,0.00,5,,16<br />
2001-4-7,15,14,14,13,13,12,94,90,88,1023,1021,1019,10,7,4,24,10,,0.00,6,Rain,359<br />
2001-4-8,19,17,14,15,13,12,94,89,78,1021,1019,1017,10,8,4,21,11,,0.00,5,Rain,5<br />
2001-4-9,21,14,8,13,8,5,94,73,35,1020,1019,1018,10,7,0,13,3,,0.00,1,Fog,251<br />
2001-4-10,22,14,7,11,8,5,93,71,40,1021,1020,1018,10,10,10,14,3,,0.00,4,,310<br />
2001-4-11,23,14,7,12,8,5,93,70,31,1024,1022,1021,10,10,10,11,3,,0.00,1,,120<br />
2001-4-12,25,16,7,11,8,6,93,67,29,1026,1023,1022,10,10,10,10,3,,0.00,2,,291<br />
2001-4-13,25,17,9,12,8,4,94,65,26,1023,1021,1019,10,10,10,14,3,,0.00,2,,185<br />
2001-4-14,20,16,12,15,11,10,94,79,52,1024,1022,1021,10,10,5,23,13,,0.00,5,Rain,132<br />
2001-4-15,23,17,10,15,12,9,94,78,53,1025,1024,1022,10,10,10,26,8,,0.00,5,Rain-Thunderstorm,22<br />
2001-4-16,15,13,12,14,13,11,94,91,88,1025,1023,1022,10,9,7,21,10,,0.00,8,Rain,321<br />
2001-4-17,20,15,10,11,9,7,100,81,46,1025,1024,1023,10,8,0,8,3,,0.00,3,Fog,275<br />
2001-4-18,22,14,7,11,8,6,93,71,35,1026,1024,1023,10,10,10,11,2,,0.00,4,,253<br />
2001-4-19,23,14,7,11,9,6,94,71,41,1027,1025,1024,10,10,10,11,3,,0.00,2,,244<br />
2001-4-20,25,17,8,13,10,7,94,73,34,1028,1026,1024,10,10,10,10,2,,0.00,3,,188<br />
2001-4-21,24,17,9,11,9,7,94,68,38,1026,1024,1022,10,10,10,10,3,,0.00,1,,160<br />
2001-4-22,24,17,11,13,11,9,94,70,38,1021,1018,1016,10,10,8,14,6,,0.00,2,Rain-Thunderstorm,325<br />
2001-4-23,23,17,10,13,11,9,94,74,50,1018,1016,1014,10,10,10,24,11,,0.00,1,,357<br />
2001-4-24,22,17,12,13,11,9,88,71,50,1021,1017,1016,10,10,10,34,16,50,0.00,2,,333<br />
2001-4-25,22,16,9,11,8,6,94,67,38,1023,1022,1021,10,10,10,10,3,,0.00,1,,229<br />
2001-4-26,24,16,7,14,9,6,94,71,36,1024,1022,1020,10,10,10,23,6,35,0.00,3,Rain,310<br />
2001-4-27,15,13,10,13,11,9,94,91,82,1023,1020,1017,10,8,5,14,6,,0.00,7,Rain-Thunderstorm,23<br />
2001-4-28,20,15,9,11,9,6,94,77,40,1022,1021,1020,10,9,2,10,5,,0.00,4,Fog,3<br />
2001-4-29,23,14,5,10,7,3,93,69,33,1023,1021,1020,10,9,4,16,3,,0.00,1,,267<br />
2001-4-30,19,13,8,12,9,6,93,78,59,1027,1024,1022,10,10,10,23,6,40,0.00,5,,210<br />
2001-5-1,17,13,9,12,10,8,94,82,68,1027,1026,1024,10,10,10,19,8,,0.00,5,,44<br />
2001-5-2,15,13,11,12,11,10,94,88,77,1027,1024,1022,10,10,9,16,11,,0.00,7,Rain,72<br />
2001-5-3,16,13,10,12,11,9,94,87,72,1022,1020,1019,10,10,10,19,13,,0.00,7,,27<br />
2001-5-4,19,13,7,13,9,6,94,82,52,1019,1016,1013,10,8,0,27,6,50,0.00,3,Fog,326<br />
2001-5-5,13,7,1,12,5,-1,94,81,61,1020,1016,1013,10,10,8,27,13,50,0.00,4,Rain,251<br />
2001-5-6,11,4,-2,0,-1,-3,93,75,47,1024,1022,1020,10,10,10,14,6,,0.00,2,,253<br />
2001-5-7,16,8,0,4,1,-2,93,71,38,1025,1023,1022,,,,8,2,,0.00,,,242<br />
2001-5-8,20,10,1,6,3,0,93,69,30,1026,1024,1023,9,6,4,8,3,,0.00,0,Fog,274<br />
2001-5-9,22,12,2,7,3,0,93,65,23,1025,1024,1023,,,,10,2,,0.00,,,316<br />
2001-5-10,23,13,4,6,3,-3,93,62,18,1029,1027,1024,10,10,10,14,3,,0.00,1,,274<br />
2001-5-11,23,13,3,7,3,-1,93,63,22,1033,1031,1029,,,,8,3,,0.00,,,178<br />
2001-5-12,23,13,3,7,4,1,93,64,27,1034,1032,1031,,,,8,3,,0.00,,,156<br />
2001-5-13,23,13,4,9,5,3,93,66,27,1032,1030,1028,,,,10,3,,0.00,,,207<br />
2001-5-14,23,14,5,9,5,3,93,65,27,1030,1028,1025,,,,8,3,,0.00,,,191<br />
2001-5-15,23,13,4,8,4,2,93,63,27,1028,1026,1025,,,,8,3,,0.00,,,199<br />
2001-5-16,22,13,4,8,4,1,87,64,27,1029,1028,1026,,,,10,3,,0.00,,,200<br />
2001-5-17,22,13,4,7,4,2,93,66,27,1030,1029,1028,,,,10,3,,0.00,,,202<br />
2001-5-18,22,12,3,7,3,0,93,65,27,1029,1027,1025,8,6,5,8,2,,0.00,0,,198<br />
2001-5-19,22,12,3,6,3,0,87,61,23,1027,1024,1022,,,,16,3,,0.00,,,295<br />
2001-5-20,21,11,2,7,2,0,93,63,25,1025,1023,1021,9,9,9,13,3,,0.00,0,,284<br />
2001-5-21,22,12,2,6,2,0,93,59,23,1022,1020,1018,10,10,10,21,5,39,0.00,1,,263<br />
2001-5-22,18,9,0,4,-1,-5,93,60,21,1024,1021,1020,8,8,8,11,3,,0.00,0,Fog,244<br />
2001-5-23,20,9,-1,2,-2,-7,87,62,16,1027,1025,1024,,,,10,3,,0.00,,,240<br />
2001-5-24,23,11,0,2,0,-3,93,59,18,1027,1025,1024,,,,11,3,,0.00,,,285<br />
2001-5-25,23,11,0,7,2,-2,93,59,23,1024,1021,1018,,,,27,6,48,0.00,,,312<br />
2001-5-26,18,11,4,6,4,0,81,59,40,1026,1021,1018,10,10,10,14,8,,0.00,1,,254<br />
2001-5-27,20,9,-1,4,-1,-5,93,63,19,1030,1029,1026,,,,8,3,,0.00,,,260<br />
2001-5-28,20,10,0,9,3,-3,87,71,40,1033,1030,1029,10,10,10,21,5,,0.00,1,,338<br />
2001-5-29,20,13,6,9,6,4,93,68,40,1030,1027,1023,10,10,8,26,6,,0.00,2,,346<br />
2001-5-30,21,13,7,8,7,4,87,69,40,1025,1023,1021,10,10,10,14,6,,0.00,3,,354<br />
2001-5-31,22,13,6,9,6,2,93,66,28,1024,1022,1020,,,,19,3,,0.00,,,342<br />
2001-6-1,22,14,7,7,5,3,81,60,29,1023,1021,1020,10,10,10,16,8,,0.00,1,,323<br />
2001-6-2,19,14,9,11,9,7,94,80,52,1024,1022,1021,10,10,10,26,6,47,0.00,3,,135<br />
2001-6-3,22,13,5,10,7,2,100,70,27,1025,1023,1022,10,8,0,21,8,,0.00,1,Fog,336<br />
2001-6-4,23,14,5,8,5,2,93,65,25,1029,1027,1025,,,,14,3,,0.00,,,237<br />
2001-6-5,22,12,3,5,3,0,81,61,25,1030,1028,1026,,,,10,3,,0.00,,,189<br />
2001-6-6,20,11,3,5,3,1,93,66,30,1029,1027,1026,,,,14,3,,0.00,,,334<br />
2001-6-7,19,10,2,6,4,0,93,70,40,1030,1028,1026,10,10,10,23,5,,0.00,2,,346<br />
2001-6-8,20,12,5,7,4,3,93,70,35,1031,1029,1027,10,10,10,13,3,29,0.00,,,319<br />
2001-6-9,21,11,2,6,3,0,93,66,28,1030,1028,1027,8,8,8,10,3,,0.00,0,,227<br />
2001-6-10,21,11,2,6,2,0,93,68,26,1030,1029,1027,,,,8,2,,0.00,,,194<br />
2001-6-11,20,11,2,4,1,-2,93,62,23,1030,1028,1027,,,,8,3,,0.00,,,197<br />
2001-6-12,20,10,1,5,1,-1,93,61,24,1030,1028,1027,10,10,10,8,3,,0.00,1,,181<br />
2001-6-13,19,9,0,3,-1,-4,87,59,23,1030,1029,1027,,,,16,5,,0.00,,,286<br />
2001-6-14,18,8,-1,3,-1,-3,93,63,26,1030,1028,1027,9,9,9,16,3,,0.00,0,,263<br />
2001-6-15,18,8,-1,4,-1,-3,93,65,24,1031,1029,1028,,,,6,3,,0.00,,,199<br />
2001-6-16,19,9,-1,2,-2,-3,93,61,23,1030,1028,1025,,,,11,3,,0.00,,,243<br />
2001-6-17,19,9,-1,4,1,-3,93,63,28,1026,1024,1021,10,10,9,13,2,,0.00,5,,299<br />
2001-6-18,18,11,4,4,1,-2,76,55,26,1025,1022,1019,10,10,10,23,6,45,0.00,1,,263<br />
2001-6-19,15,7,-1,2,-3,-8,93,59,20,1029,1027,1024,,,,16,6,,0.00,,,185<br />
2001-6-20,18,7,-3,-2,-4,-7,86,55,19,1031,1028,1026,,,,13,5,29,0.00,,,177<br />
2001-6-21,19,8,-3,0,-2,-5,93,62,23,1026,1025,1022,,,,14,5,,0.00,,,200<br />
2001-6-22,19,8,-3,0,-3,-9,86,61,14,1026,1025,1024,,,,6,2,,0.00,,,238<br />
2001-6-23,20,8,-3,-1,-4,-9,86,53,13,1029,1027,1026,,,,14,5,,0.00,,,246<br />
2001-6-24,16,8,0,4,0,-3,87,71,42,1029,1028,1027,10,10,10,21,5,,0.00,3,,65<br />
2001-6-25,13,9,4,8,6,3,93,86,67,1027,1026,1024,10,9,8,23,13,,0.00,5,Rain,39<br />
2001-6-26,13,7,0,6,3,-2,100,84,58,1029,1027,1026,10,6,0,8,2,,0.00,3,Fog,162<br />
2001-6-27,15,7,-2,5,1,-3,100,75,41,1029,1027,1026,10,6,0,8,3,,0.00,1,Fog,325<br />
2001-6-28,16,7,-2,4,-1,-4,93,70,31,1027,1024,1021,2,1,0,16,3,,0.00,0,Fog,10<br />
2001-6-29,10,6,2,7,3,0,93,83,70,1024,1021,1020,10,9,7,23,6,,0.00,5,Rain,74<br />
2001-6-30,12,7,2,5,2,-2,100,74,44,1027,1023,1021,10,5,0,13,3,,0.00,1,Fog,221<br />
2001-7-1,15,5,-5,0,-3,-8,86,65,25,1030,1028,1027,,,,11,5,,0.00,,,77<br />
2001-7-2,19,9,-1,4,1,-3,93,68,28,1030,1028,1026,,,,21,6,,0.00,,,32<br />
2001-7-3,20,10,0,6,1,-2,93,62,26,1028,1025,1022,,,,23,6,,0.00,,,10<br />
2001-7-4,19,12,5,2,1,-1,76,51,28,1023,1019,1015,,,,35,14,55,0.00,,,329<br />
2001-7-5,8,2,-3,1,-3,-5,93,67,40,1030,1025,1021,10,10,10,16,8,,0.00,1,,224<br />
2001-7-6,12,3,-5,0,-7,-13,93,61,18,1034,1032,1030,,,,23,6,,0.00,,,148<br />
2001-7-7,17,7,-3,6,3,-6,93,69,45,1035,1033,1031,10,10,10,32,13,,0.00,5,,30<br />
2001-7-8,17,13,9,6,6,5,82,65,45,1031,1028,1025,10,10,10,37,23,45,0.00,4,,9<br />
2001-7-9,15,10,6,10,7,4,93,80,63,1026,1024,1021,10,10,10,24,14,,0.00,3,Rain,13<br />
2001-7-10,15,8,0,7,1,-5,93,61,25,1027,1023,1020,10,10,10,14,6,,0.00,4,,247<br />
2001-7-11,16,6,-5,4,-3,-8,87,66,23,1029,1027,1026,,,,11,5,,0.00,,,221<br />
2001-7-12,19,7,-5,0,-3,-7,86,59,18,1029,1027,1026,,,,11,3,29,0.00,,,281<br />
2001-7-13,20,9,-1,1,-2,-5,87,55,18,1030,1028,1026,,,,11,5,,0.00,,,204<br />
2001-7-14,19,8,-2,0,-2,-5,93,60,19,1031,1029,1027,,,,14,5,,0.00,,,254<br />
2001-7-15,18,9,0,1,-1,-2,93,63,27,1028,1026,1024,10,10,10,14,5,,0.00,,,321<br />
2001-7-16,19,9,-1,2,-1,-3,93,59,28,1024,1021,1017,,,,23,5,,0.00,,,331<br />
2001-7-17,19,9,-1,3,-3,-7,93,57,18,1020,1018,1016,,,,16,5,,0.00,,,276<br />
2001-7-18,16,6,-3,1,-3,-6,93,58,22,1017,1016,1013,10,10,10,23,6,45,0.00,1,,230<br />
2001-7-19,10,4,-2,1,-1,-4,93,66,43,1020,1018,1017,10,10,10,16,10,,0.00,5,,228<br />
2001-7-20,11,2,-6,0,-3,-8,93,72,37,1020,1017,1015,10,10,10,21,6,,0.00,5,,250<br />
2001-7-21,13,7,0,-1,-3,-7,93,65,29,1028,1024,1021,10,10,10,26,14,,0.00,4,,196<br />
2001-7-22,15,6,-4,0,-4,-8,93,58,20,1029,1026,1025,,,,16,6,,0.00,,,216<br />
2001-7-23,11,6,-1,0,-4,-9,81,56,26,1030,1026,1024,10,10,10,35,14,48,0.00,3,,181<br />
2001-7-24,12,6,-1,-2,-4,-8,81,58,24,1032,1030,1029,10,10,10,29,16,,0.00,1,,156<br />
2001-7-25,16,4,-6,-2,-6,-12,93,56,14,1035,1032,1030,,,,14,5,,0.00,,,41<br />
2001-7-26,16,6,-4,0,-4,-7,86,60,23,1033,1031,1028,,,,13,3,,0.00,,,332<br />
2001-7-27,19,7,-4,-3,-4,-6,93,59,19,1030,1029,1027,,,,10,3,,0.00,,,233<br />
2001-7-28,19,7,-5,-1,-5,-9,86,54,14,1032,1030,1028,,,,8,2,,0.00,,,192<br />
