
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,24,18,14,14,13,12,86,63,40,,,,31,23,14,21,14,,6.10,,Rain,-1<br />
2015-1-2,27,21,14,16,14,13,85,64,32,,,,31,25,19,11,8,,0.00,,Rain,-1<br />
2015-1-3,26,19,17,14,13,12,71,65,56,,,,31,19,5,19,14,,17.02,,Rain-Thunderstorm,-1<br />
2015-1-4,29,21,13,11,10,9,60,36,20,,,,19,19,19,19,10,,0.00,,,-1<br />
2015-1-5,29,23,17,15,14,14,71,48,30,,,,31,22,19,21,14,,0.00,,,-1<br />
2015-1-6,29,24,19,17,15,11,67,49,25,,,,19,16,10,19,11,,0.00,,,-1<br />
2015-1-7,27,21,16,16,14,13,70,60,44,,,,10,10,10,23,16,,2.03,,Thunderstorm,-1<br />
2015-1-8,27,21,15,15,14,12,81,57,39,,,,31,15,10,19,11,,0.00,,,-1<br />
2015-1-9,28,22,17,16,15,14,71,57,38,,,,19,12,10,10,5,,0.51,,,-1<br />
2015-1-10,28,21,15,16,14,10,80,51,34,,,,31,20,6,16,11,,0.00,,,-1<br />
2015-1-11,27,21,16,15,12,8,72,43,21,,,,31,18,10,19,10,,0.00,,,-1<br />
2015-1-12,27,20,13,13,12,8,88,55,23,,,,31,28,19,19,11,,0.00,,,-1<br />
2015-1-13,27,22,17,16,13,12,75,56,41,,,,31,25,10,16,14,,0.25,,,-1<br />
2015-1-14,23,19,16,16,15,14,85,76,65,,,,26,15,5,24,16,,4.06,8,Rain,-1<br />
2015-1-15,23,19,14,14,14,13,89,69,49,,,,19,13,8,16,11,,0.25,,Rain,-1<br />
2015-1-16,25,18,17,16,14,14,81,69,55,,,,31,16,8,14,8,,11.94,,Rain-Thunderstorm,-1<br />
2015-1-17,28,21,14,11,9,7,47,32,17,,,,19,19,19,26,21,,0.00,,,-1<br />
2015-1-18,24,19,14,14,13,12,85,64,41,,,,19,14,10,24,19,,0.00,8,,-1<br />
2015-1-19,24,19,14,14,13,11,89,65,37,,,,19,11,3,24,16,,7.11,,,-1<br />
2015-1-20,24,19,13,13,11,9,86,56,34,,,,31,15,6,14,13,,0.00,,,-1<br />
2015-1-21,25,19,14,11,10,9,65,51,33,,,,31,24,10,23,18,,0.00,,,-1<br />
2015-1-22,27,20,13,13,12,10,75,54,33,,,,31,21,10,21,11,,1.02,,Rain-Thunderstorm,-1<br />
2015-1-23,28,20,13,13,11,9,73,48,21,,,,27,19,10,16,6,,0.00,,,-1<br />
2015-1-24,28,22,15,14,13,12,80,50,29,,,,31,23,10,16,11,,0.00,,,-1<br />
2015-1-25,28,21,14,13,12,10,91,56,31,,,,31,17,10,29,14,,77.98,8,Rain-Thunderstorm,-1<br />
2015-1-26,27,21,15,13,12,11,60,50,34,,,,31,20,10,24,19,,0.00,,Rain,-1<br />
2015-1-27,27,22,18,14,13,12,67,53,33,,,,19,14,10,14,10,,7.87,,,-1<br />
2015-1-28,20,18,16,15,14,13,91,73,58,,,,31,18,10,13,11,,1.02,,Rain-Thunderstorm,-1<br />
2015-1-29,24,19,14,16,14,13,87,71,46,,,,19,13,6,19,13,,2.03,,Rain-Thunderstorm,-1<br />
2015-1-30,25,19,14,14,13,13,91,71,45,,,,19,10,5,14,10,,3.05,,,-1<br />
2015-1-31,24,18,16,16,15,14,89,78,66,,,,19,14,10,26,18,,5.08,,Rain,-1<br />
2015-2-1,26,20,14,16,13,11,77,57,37,,,,10,8,6,16,6,,2.03,,,-1<br />
2015-2-2,27,21,17,17,14,9,93,65,34,,,,31,14,6,35,16,,0.00,,,-1<br />
2015-2-3,28,20,13,13,9,4,59,35,22,,,,31,25,19,19,13,,0.00,,,-1<br />
2015-2-4,29,22,16,17,13,11,75,52,33,,,,31,20,10,21,11,,0.00,,,-1<br />
2015-2-5,28,21,16,15,12,7,63,45,22,,,,19,19,19,21,14,,0.00,,,-1<br />
2015-2-6,29,21,12,13,6,1,67,29,10,,,,10,10,10,29,16,,0.00,,,-1<br />
2015-2-7,29,22,16,17,10,-1,78,43,14,,,,31,20,10,16,10,,2.03,,,-1<br />
2015-2-8,28,21,14,14,13,11,67,51,33,,,,31,24,10,13,6,,0.25,,,-1<br />
2015-2-9,29,22,16,16,14,12,77,51,27,,,,31,20,10,19,14,,0.00,,,-1<br />
2015-2-10,31,26,21,17,13,11,63,42,21,,,,31,17,10,16,11,,0.00,,,-1<br />
2015-2-11,31,24,17,13,11,8,53,32,16,,,,31,23,14,21,8,,0.00,,,-1<br />
2015-2-12,27,22,17,14,13,12,76,57,31,,,,19,18,11,23,13,,0.00,,,-1<br />
2015-2-13,28,22,17,13,13,12,57,44,29,,,,19,18,14,24,18,,0.00,,,-1<br />
2015-2-14,27,19,16,14,13,12,76,51,33,,,,19,15,6,29,19,,0.00,,,-1<br />
2015-2-15,27,18,10,14,8,3,83,43,22,,,,19,14,5,14,6,,0.00,,,-1<br />
2015-2-16,25,19,14,13,12,9,87,52,29,,,,31,23,10,19,13,,5.08,,,-1<br />
2015-2-17,24,19,13,13,12,12,89,66,43,,,,31,19,10,16,16,,0.00,,Rain,-1<br />
2015-2-18,27,19,13,13,12,11,82,48,27,,,,31,28,19,23,16,,0.00,,,-1<br />
2015-2-19,29,22,14,9,8,6,37,29,18,,,,19,13,10,14,8,,0.00,,,-1<br />
2015-2-20,29,22,15,14,11,9,78,44,20,,,,31,18,8,21,10,,0.00,,,-1<br />
2015-2-21,20,18,17,13,12,11,54,52,50,,,,31,22,14,21,16,,0.00,,Rain,-1<br />
2015-2-22,28,21,14,14,11,8,79,46,21,,,,31,18,10,21,13,,0.00,,,-1<br />
2015-2-23,26,18,14,13,13,11,81,65,36,,,,19,11,6,23,16,,0.00,8,,-1<br />
2015-2-24,28,19,13,12,11,11,58,43,29,,,,31,17,10,26,16,,0.00,,,-1<br />
2015-2-25,26,14,13,14,12,11,82,63,43,,,,31,27,19,34,24,,2.03,,,-1<br />
2015-2-26,26,20,15,13,12,11,57,45,33,,,,31,25,19,23,11,,0.00,,,-1<br />
