
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,15,15,15,15,14,14,100,97,94,1017,1017,1017,10,5,0,6,6,,0.00,6,Fog,35<br />
2015-1-3,26,22,19,15,14,13,78,69,51,1018,1018,1017,10,9,5,19,10,,0.00,5,Rain-Hail-Thunderstorm,200<br />
2015-1-4,26,26,22,16,16,15,69,60,51,1016,1016,1016,10,10,10,6,5,,0.00,4,Rain-Thunderstorm,315<br />
2015-1-5,20,,20,16,16,16,78,78,78,1018,1018,1018,,,,8,8,,0.00,,,30<br />
2015-1-6,26,,26,16,16,16,54,54,54,1017,1017,1017,10,10,10,8,8,,0.00,6,Thunderstorm,10<br />
2015-1-7,24,,24,13,13,13,50,50,50,1020,1020,1020,10,10,10,14,14,,0.00,1,Rain,100<br />
2015-1-9,24,20,17,17,16,15,100,84,57,1023,1022,1022,10,9,8,6,5,,0.00,4,Rain-Thunderstorm,246<br />
2015-1-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-1-11,18,18,18,14,13,13,77,75,73,1022,1022,1022,10,10,10,13,13,,0.00,4,Rain-Thunderstorm,130<br />
2015-1-14,16,,16,15,15,15,94,94,94,1022,1022,1022,5,5,5,6,6,,0.00,6,Rain,320<br />
2015-1-15,17,,17,15,15,15,88,88,88,1021,1021,1021,10,10,10,10,10,,0.00,6,,110<br />
2015-1-19,20,,20,11,11,11,56,56,56,1019,1019,1019,10,10,10,16,16,40,0.00,6,Rain,100<br />
2015-1-20,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-1-22,28,,28,11,11,11,35,35,35,1023,1023,1023,10,10,10,2,2,,0.00,1,Thunderstorm,80<br />
2015-1-23,28,28,25,12,12,12,44,40,37,1019,1019,1019,10,10,10,11,11,,0.00,6,Rain-Thunderstorm,200<br />
2015-1-25,26,26,25,11,8,5,39,34,28,1018,1017,1016,10,10,10,21,11,47,0.00,4,Rain-Thunderstorm,85<br />
2015-1-26,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-1-27,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-1-28,17,,17,15,15,15,88,88,88,1020,1020,1020,10,10,10,6,6,,0.00,6,Rain,160<br />
2015-1-29,22,22,21,16,16,15,73,68,64,1021,1021,1021,10,10,10,11,10,,0.00,1,Rain-Thunderstorm,300<br />
2015-2-5,29,,29,12,12,12,35,35,35,1011,1011,1011,10,10,10,8,8,,0.00,3,Rain,260<br />
2015-2-7,27,,27,5,5,5,24,24,24,1018,1018,1018,10,10,10,2,2,,0.00,6,Rain-Thunderstorm,60<br />
2015-2-19,23,,23,12,12,12,50,50,50,1020,1020,1020,8,8,8,2,2,,0.00,,,40<br />
2015-2-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-2-25,20,15,15,14,13,12,82,75,68,1020,1020,1019,10,10,10,11,10,,0.00,6,Rain,285<br />
2015-2-26,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-2-27,19,18,18,12,11,10,68,62,56,1019,1018,1017,10,10,10,13,8,,0.00,6,Rain,240<br />
2015-2-28,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-3-1,22,,22,8,8,8,41,41,41,1013,1013,1013,10,10,10,13,13,,0.00,6,Rain-Thunderstorm,230<br />
2015-3-7,19,19,18,16,14,12,88,76,64,1023,1022,1021,10,10,10,13,8,,0.00,6,Rain-Thunderstorm,135<br />
2015-3-13,23,19,19,13,12,11,60,56,53,1022,1021,1020,10,10,10,10,8,29,0.00,6,Rain-Thunderstorm,90<br />
2015-3-18,22,21,17,13,12,12,77,63,53,1021,1019,1018,10,9,8,19,14,37,0.00,6,Rain-Thunderstorm,48<br />
2015-3-19,24,20,16,15,14,13,94,76,53,1022,1020,1018,10,10,8,21,10,42,0.00,2,Rain-Thunderstorm,55<br />
2015-3-20,16,,16,13,13,13,82,82,82,1022,1022,1022,10,10,10,0,0,,0.00,1,,-1<br />
2015-3-21,25,22,16,15,14,14,94,72,50,1025,1023,1021,10,10,9,11,10,,0.00,3,Rain-Thunderstorm,325<br />
2015-3-22,23,,23,15,15,15,61,61,61,1023,1023,1023,10,10,10,3,3,,0.00,1,Thunderstorm,130<br />
2015-3-26,20,16,16,15,15,15,94,84,73,1023,1022,1021,10,10,10,3,2,,0.00,6,Rain,40<br />
2015-4-5,22,20,20,11,11,11,56,53,50,1015,1015,1015,10,10,10,10,8,,0.00,1,Thunderstorm,260<br />
2015-4-6,16,,16,7,7,7,55,55,55,1020,1020,1020,,,,6,6,,0.00,,,140<br />
2015-4-7,13,,13,11,11,11,88,88,88,1023,1023,1023,10,10,10,3,3,,0.00,8,Rain,30<br />
2015-4-8,14,13,12,14,13,12,100,98,94,1025,1024,1024,9,6,5,6,5,,0.00,5,Rain,25<br />
2015-4-9,20,16,16,12,11,9,77,63,49,1026,1025,1023,10,9,8,6,3,,0.00,4,Rain-Thunderstorm,335<br />
2015-4-13,14,,14,11,11,11,82,82,82,1026,1026,1026,5,5,5,6,6,,0.00,,,130<br />
2015-4-15,19,,19,5,5,5,40,40,40,1017,1017,1017,,,,10,10,,0.00,,,200<br />
2015-4-18,12,,12,11,11,11,94,94,94,1024,1024,1024,9,9,9,10,10,,0.00,6,,50<br />
2015-4-19,13,,13,12,12,12,94,94,94,1023,1023,1023,10,10,10,0,0,,0.00,3,,-1<br />
2015-4-20,13,13,13,13,13,13,100,100,100,1021,1021,1021,5,4,3,6,5,,0.00,6,Fog,310<br />
2015-4-21,15,,15,8,8,8,63,63,63,1024,1024,1024,8,8,8,0,0,,0.00,,,-1<br />
2015-4-24,17,14,13,11,11,10,88,71,63,1029,1028,1027,10,10,9,13,10,,0.00,4,Fog-Thunderstorm,164<br />
2015-4-27,20,,20,6,6,6,40,40,40,1021,1021,1021,10,10,10,11,11,,0.00,6,Rain,170<br />
2015-5-10,17,,17,5,5,5,45,45,45,1023,1023,1023,,,,2,2,,0.00,,,290<br />
2015-5-11,13,12,12,8,8,7,72,72,72,1025,1025,1025,10,10,10,6,6,,0.00,6,Rain,125<br />
2015-5-25,16,13,13,5,5,5,58,53,48,1024,1024,1023,,,,6,6,,0.00,,,240<br />
2015-5-29,20,,20,-1,-1,-1,24,24,24,1025,1025,1025,,,,10,10,,0.00,,,260<br />
2015-6-3,11,,11,8,8,8,82,82,82,1021,1021,1021,10,10,10,8,8,,0.00,6,Rain,350<br />
2015-6-6,8,,8,-2,-2,-2,50,50,50,1026,1026,1026,,,,10,10,,0.00,,,60<br />
2015-6-11,11,,11,5,5,5,67,67,67,1024,1024,1024,9,9,9,8,8,,0.00,6,Rain,220<br />
2015-6-12,8,7,7,6,6,6,93,91,87,1025,1024,1024,10,10,10,10,8,,0.00,6,Rain,170<br />
2015-6-21,10,,10,4,4,4,66,66,66,1033,1033,1033,,,,3,3,,0.00,,,60<br />
2015-6-27,11,,11,8,8,8,82,82,82,1027,1027,1027,10,10,10,8,8,,0.00,6,Rain,10<br />
2015-7-6,19,13,13,0,0,0,41,34,28,1030,1030,1029,8,8,8,6,6,,0.00,,,120<br />
2015-7-18,9,,9,-7,-7,-7,32,32,32,1024,1024,1024,,,,6,6,,0.00,,,0<br />
2015-7-24,9,,9,9,9,9,100,100,100,1020,1020,1020,,,,6,6,,0.00,,,70<br />
2015-7-25,8,8,8,7,7,7,93,93,93,1020,1020,1020,10,10,10,0,0,,0.00,7,Rain-Thunderstorm,-1<br />
2015-8-6,10,,10,-3,-3,-3,40,40,40,1030,1030,1030,8,8,8,2,2,,0.00,,,60<br />
2015-8-19,19,16,16,1,1,1,36,33,30,1022,1022,1022,,,,2,2,,0.00,,,25<br />
2015-8-29,19,,19,6,6,6,43,43,43,1025,1025,1025,,,,8,8,,0.00,,,250<br />
2015-8-30,22,,22,9,9,9,43,43,43,1027,1027,1027,,,,10,10,,0.00,,,30<br />
2015-9-2,14,11,11,-1,-2,-2,41,38,36,1022,1022,1022,,,,14,14,40,0.00,,,165<br />
2015-9-4,13,12,11,7,6,5,76,70,67,1031,1030,1029,10,10,10,19,16,,0.00,6,Rain-Thunderstorm,90<br />
2015-9-5,11,9,9,10,9,8,94,94,93,1029,1028,1027,10,10,10,10,6,,0.00,7,Rain,75<br />
2015-9-6,10,9,9,10,9,9,100,100,100,1027,1026,1026,10,8,5,6,5,,0.00,8,Fog,10<br />
2015-9-8,22,,22,6,6,6,35,35,35,1019,1019,1019,10,10,10,11,11,,0.00,1,Rain-Thunderstorm,290<br />
2015-9-20,13,,13,12,12,12,94,94,94,1030,1030,1030,10,10,10,13,13,,0.00,6,Rain,30<br />
2015-9-24,28,,28,9,9,9,30,30,30,1024,1024,1024,10,10,10,6,6,,0.00,3,Rain-Thunderstorm,320<br />
2015-10-8,28,,28,3,3,3,20,20,20,1022,1022,1022,10,10,10,16,16,,0.00,6,Thunderstorm,140<br />
2015-10-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-10-15,16,,16,14,14,14,88,88,88,1019,1019,1019,10,10,10,10,10,,0.00,6,,30<br />
2015-10-21,27,27,21,10,8,7,49,38,28,1022,1021,1020,10,10,10,10,10,,0.00,6,Rain-Thunderstorm,240<br />
2015-10-26,28,27,21,12,9,7,56,38,26,1025,1023,1022,10,10,10,16,8,,0.00,3,Rain-Thunderstorm,236<br />
2015-11-13,26,26,26,5,5,5,26,26,26,1018,1018,1018,10,10,10,10,8,,0.00,3,Rain-Thunderstorm,225<br />
2015-11-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-11-16,23,21,16,12,12,11,77,61,50,1021,1020,1018,10,10,10,24,19,42,0.00,3,Rain-Thunderstorm,47<br />
2015-11-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-11-18,15,14,14,14,14,14,100,98,94,1019,1018,1018,10,8,2,14,6,,0.00,7,Fog-Rain,359<br />
2015-11-19,18,17,15,14,12,8,94,75,59,1024,1022,1021,10,10,10,14,13,,0.00,6,Rain-Thunderstorm,57<br />
2015-11-20,18,13,13,12,12,12,94,81,68,1018,1018,1018,0,0,0,6,5,,0.00,8,Fog,345<br />
2015-11-25,28,28,26,6,4,3,28,24,20,1014,1013,1012,10,10,10,14,8,37,0.00,2,Rain-Thunderstorm,275<br />
2015-11-27,25,,25,10,10,10,39,39,39,1014,1014,1014,3,3,3,11,11,32,0.00,6,,270<br />
2015-12-2,23,,23,13,13,13,53,53,53,1022,1022,1022,10,10,10,2,2,,0.00,6,Rain,240<br />
2015-12-3,19,,19,17,17,17,88,88,88,1022,1022,1022,10,10,10,13,13,34,0.00,6,Rain,20<br />
2015-12-4,31,22,14,16,13,11,100,61,31,1026,1022,1020,10,10,10,16,13,35,0.00,4,Rain-Thunderstorm,159<br />
2015-12-7,31,24,24,15,12,10,57,42,27,1022,1019,1016,10,10,10,8,5,,0.00,3,Thunderstorm,330<br />
2015-12-11,29,24,19,17,15,11,78,61,45,1023,1021,1018,10,10,10,27,11,69,0.00,6,Rain-Hail-Thunderstorm,22<br />
2015-12-12,18,,18,15,15,15,83,83,83,1020,1020,1020,10,10,10,13,13,,0.00,6,Rain-Thunderstorm,140<br />
2015-12-14,29,23,18,18,16,14,94,72,42,1015,1013,1011,10,9,5,14,8,,0.00,4,Rain-Hail-Thunderstorm,314<br />
2015-12-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-12-16,18,16,16,17,17,16,100,97,94,1021,1019,1018,7,4,0,10,8,,0.00,8,Fog,10<br />
2015-12-19,24,,24,10,10,10,41,41,41,1022,1022,1022,10,10,10,13,13,,0.00,6,Rain-Thunderstorm,0<br />
2015-12-20,31,30,30,11,11,10,31,29,27,1023,1023,1022,,,,8,6,,0.00,,,330<br />
2015-12-21,20,20,19,14,13,13,68,68,68,1021,1019,1017,10,10,10,19,13,39,0.00,6,Rain-Thunderstorm,315<br />
2015-12-22,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-12-23,30,26,23,16,16,15,61,50,40,1024,1023,1021,10,10,10,14,13,32,0.00,3,,356<br />
2015-12-24,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2015-12-25,24,,24,10,10,10,41,41,41,1020,1020,1020,10,10,10,6,6,,0.00,6,Rain-Thunderstorm,260<br />
2015-12-28,32,32,27,13,12,11,37,34,31,1024,1024,1023,10,10,10,10,6,,0.00,4,Thunderstorm,180<br />
2015-12-29,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
