
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,20,17,13,14,12,10,94,74,60,1010,1009,1007,10,10,7,45,31,64,0.00,6,Rain,350<br />
2014-1-2,19,17,15,13,11,8,77,66,59,1010,1009,1005,10,10,10,47,31,82,0.00,3,,342<br />
2014-1-3,19,17,16,17,14,13,100,82,73,1006,999,994,10,9,2,60,45,97,0.00,6,Rain,346<br />
2014-1-4,19,17,16,17,13,12,94,78,68,1004,1002,999,10,10,4,48,34,72,0.00,4,Rain,353<br />
2014-1-5,24,20,17,19,14,8,100,76,36,1002,996,992,10,9,3,50,32,95,0.00,6,Rain,343<br />
2014-1-6,21,18,15,13,11,7,77,61,46,1009,1007,1002,10,10,10,42,27,60,0.00,3,,359<br />
2014-1-7,19,17,16,15,12,8,88,75,52,1009,1004,999,10,10,10,48,37,66,0.00,5,,360<br />
2014-1-8,21,16,12,14,12,10,100,73,53,1006,1001,998,10,10,3,45,34,69,0.00,5,Rain-Thunderstorm,338<br />
2014-1-9,16,13,12,12,9,7,88,72,59,1016,1011,1006,10,10,5,40,31,58,0.00,6,Rain,173<br />
2014-1-10,20,16,12,13,11,7,88,73,60,1017,1016,1014,10,10,10,37,18,,0.00,7,Rain,18<br />
2014-1-11,22,17,13,14,12,10,88,70,53,1017,1016,1014,10,10,10,34,14,,0.00,5,,358<br />
2014-1-12,20,18,16,13,12,11,82,71,56,1014,1008,1003,10,10,10,53,42,82,0.00,5,,352<br />
2014-1-13,22,18,14,13,11,10,88,69,46,1008,1004,1002,10,10,8,48,27,74,0.00,5,,269<br />
2014-1-14,19,14,11,11,8,2,88,61,37,1019,1012,1008,10,10,6,29,11,,0.00,5,,151<br />
2014-1-15,21,17,14,13,11,8,77,67,56,1022,1020,1017,10,10,10,45,21,,0.00,7,,18<br />
2014-1-16,21,18,16,15,13,12,94,75,64,1016,1008,1001,10,10,10,53,43,71,0.00,5,Rain,4<br />
2014-1-17,17,14,12,14,9,6,94,74,52,1009,1004,1002,10,9,5,39,24,,0.00,6,Rain,165<br />
2014-1-18,17,14,12,10,8,6,77,65,52,1017,1014,1010,10,10,8,48,31,,0.00,2,,189<br />
2014-1-19,19,17,15,13,12,10,77,71,64,1014,1010,1007,10,10,10,63,45,87,0.00,5,,1<br />
2014-1-20,19,17,15,14,13,12,88,77,64,1009,1008,1006,10,10,10,48,32,60,0.00,5,,360<br />
2014-1-21,16,14,14,14,13,12,100,93,77,1006,1002,1000,10,8,3,45,19,61,0.00,7,Rain,173<br />
2014-1-22,19,17,14,15,13,12,94,82,68,1005,1004,1002,10,10,6,48,24,76,0.00,6,Rain,354<br />
2014-1-23,20,18,15,13,8,4,82,55,43,1010,1006,1003,10,10,10,45,23,63,0.00,1,,351<br />
2014-1-24,22,18,14,12,10,5,82,63,46,1020,1015,1010,10,10,10,32,16,,0.00,1,,5<br />
2014-1-25,21,17,14,13,11,10,88,69,53,1021,1019,1016,10,10,10,39,24,,0.00,2,,12<br />
2014-1-26,22,19,16,16,13,10,100,74,57,1017,1011,1006,10,10,6,48,32,66,0.00,5,Rain,4<br />
2014-1-27,16,13,12,11,8,7,94,71,59,1021,1019,1012,10,10,8,39,31,50,0.00,5,Rain,166<br />
