
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,-2,-13,-25,-2,-12,-29,100,87,68,1017,1013,1010,24,11,2,27,13,32,0.00,7,Snow,274<br />
2011-1-2,-1,-4,-7,-2,-6,-8,100,94,86,1020,1017,1011,24,15,3,29,19,37,0.00,8,Snow,338<br />
2011-1-3,-2,-6,-10,-6,-9,-13,100,82,68,1020,1016,1014,24,24,24,21,10,,0.00,6,Snow,251<br />
2011-1-4,0,-3,-7,0,-4,-10,100,87,74,1014,1010,1007,24,17,5,26,18,,0.00,7,Snow,270<br />
2011-1-5,2,-4,-9,1,-4,-11,100,90,75,1010,1008,1007,24,19,5,21,13,,0.00,6,Fog-Snow,236<br />
2011-1-6,2,-4,-11,-3,-7,-14,93,69,48,1022,1013,1006,24,24,24,39,16,52,0.00,5,Snow,277<br />
2011-1-7,-4,-10,-16,-5,-10,-18,100,88,73,1022,1015,1010,24,14,1,47,18,45,0.00,7,Snow,130<br />
2011-1-8,-6,-10,-14,-6,-11,-15,100,92,85,1028,1019,1010,16,2,1,35,21,39,0.00,8,Snow,16<br />
2011-1-9,-14,-16,-16,-15,-18,-19,92,83,78,1039,1034,1028,16,6,2,29,24,37,0.00,8,Snow,340<br />
2011-1-10,-16,-21,-30,-19,-22,-34,85,77,69,1041,1040,1039,24,11,3,21,14,,0.00,7,Snow,333<br />
2011-1-11,-21,-27,-35,-23,-30,-37,92,73,63,1040,1038,1036,24,19,5,24,6,,0.00,4,Fog,153<br />
2011-1-12,-23,-29,-35,-26,-29,-40,84,74,62,1037,1029,1024,24,5,0,14,6,,0.00,7,Fog-Snow,296<br />
2011-1-13,-22,-23,-24,-25,-26,-27,77,74,65,1032,1030,1028,24,11,2,16,13,,0.00,7,Snow,335<br />
2011-1-14,-23,-24,-26,-28,-29,-30,77,67,64,1040,1037,1030,24,9,2,19,13,,0.00,8,Snow,353<br />
2011-1-15,-22,-23,-26,-26,-29,-30,71,68,64,1038,1031,1020,24,14,2,16,6,,0.00,8,Snow,127<br />
2011-1-16,-21,-22,-23,-24,-26,-27,77,71,65,1019,1015,1013,24,8,1,19,13,,0.00,8,Snow,11<br />
2011-1-17,-19,-21,-23,-23,-26,-27,77,71,65,1021,1018,1016,24,9,2,19,11,,0.00,8,Snow,134<br />
2011-1-18,-6,-17,-27,-11,-16,-30,92,74,67,1021,1017,1015,24,24,24,23,16,32,0.00,5,Snow,261<br />
2011-1-19,-5,-10,-15,-8,-12,-16,93,86,74,1029,1022,1014,24,15,2,26,14,34,0.00,7,Snow,329<br />
2011-1-20,3,-6,-14,-1,-8,-16,100,83,70,1026,1010,1003,24,16,2,29,21,27,0.00,7,Snow,202<br />
2011-1-21,2,-3,-8,-1,-7,-9,100,91,75,1011,1007,1003,24,16,2,26,13,27,0.00,8,Rain-Snow,128<br />
2011-1-22,1,-6,-12,-4,-8,-13,100,79,60,1012,1009,1001,24,24,24,21,11,,0.00,6,,225<br />
2011-1-23,5,-1,-11,-3,-6,-14,80,65,52,1018,1008,1001,24,24,24,66,24,77,0.00,4,Rain-Snow,290<br />
2011-1-24,0,-7,-13,-4,-8,-14,93,80,69,1018,1013,1009,24,24,24,24,13,,0.00,7,,218<br />
2011-1-25,2,-4,-9,-2,-7,-11,93,85,74,1018,1016,1016,24,24,24,14,8,,0.00,6,,207<br />
2011-1-26,5,0,-5,3,-1,-8,100,86,70,1015,1012,1011,24,24,19,23,10,,0.00,7,Rain,218<br />
2011-1-27,6,1,-3,0,-2,-6,93,78,49,1013,1008,1003,24,24,24,42,13,60,0.00,6,,229<br />
2011-1-28,2,-4,-12,-4,-8,-13,93,81,52,1026,1018,1009,24,21,10,39,26,55,0.00,7,Snow,16<br />
2011-1-29,-12,-16,-21,-13,-18,-24,92,87,77,1038,1033,1026,24,9,2,21,14,,0.00,8,Snow,23<br />
2011-1-30,-22,-28,-35,-25,-29,-40,77,73,62,1044,1041,1038,24,21,5,10,5,,0.00,4,Fog-Snow,255<br />
