
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-1,13,12,11,9,7,6,88,75,63,1017,1016,1015,25,17,6,48,42,,0.00,6,Rain,184<br />
2007-1-2,12,11,11,9,8,7,88,81,72,1023,1019,1017,25,17,4,53,42,72,0.00,6,Rain,186<br />
2007-1-3,14,12,11,8,7,5,77,68,55,1026,1025,1023,30,25,7,40,32,,0.00,5,,174<br />
2007-1-4,16,13,10,10,8,6,82,71,63,1026,1025,1024,30,30,30,16,13,,0.00,1,,193<br />
2007-1-5,18,16,13,12,11,10,82,73,64,1025,1023,1019,30,30,30,50,32,74,0.00,5,,16<br />
2007-1-6,19,17,15,12,11,10,77,70,60,1019,1013,1009,30,26,20,58,45,77,0.00,4,,12<br />
2007-1-7,16,14,13,11,9,7,82,71,59,1019,1017,1011,30,28,25,26,19,,0.00,4,,186<br />
2007-1-8,20,16,12,14,12,8,82,75,64,1017,1014,1012,30,22,15,42,24,63,0.00,4,,360<br />
2007-1-9,19,17,15,14,13,12,88,76,68,1012,1011,1010,30,25,20,32,24,48,0.00,6,,7<br />
2007-1-10,16,14,13,13,12,11,94,91,82,1012,1009,1008,30,10,2,32,19,,0.00,7,Rain,198<br />
2007-1-11,23,19,15,16,14,13,88,75,57,1015,1013,1012,30,30,30,26,11,,0.00,4,,10<br />
2007-1-12,21,17,14,16,13,13,94,80,68,1017,1015,1014,30,19,2,23,13,,0.00,6,Rain,266<br />
2007-1-13,23,18,14,20,15,13,94,91,73,1017,1013,1009,25,5,0,23,13,,0.00,7,Fog-Rain,207<br />
2007-1-14,22,19,17,18,16,14,88,78,64,1010,1008,1007,30,23,6,39,24,63,0.00,5,,359<br />
2007-1-15,22,19,16,15,14,13,82,74,64,1015,1011,1009,30,29,25,45,34,55,0.00,4,,4<br />
2007-1-16,24,19,15,15,13,12,88,78,50,1017,1015,1013,30,25,10,29,13,,0.00,3,,159<br />
2007-1-17,16,14,13,14,11,7,88,79,67,1026,1021,1018,30,22,3,34,24,,0.00,5,,168<br />
2007-1-18,20,16,11,12,8,6,77,65,49,1026,1024,1021,30,30,30,27,18,,0.00,2,,34<br />
2007-1-19,21,18,15,15,13,11,82,73,64,1022,1020,1018,30,30,30,37,26,,0.00,4,,14<br />
2007-1-20,19,17,16,15,14,13,83,78,68,1019,1014,1008,30,26,8,42,27,,0.00,5,Rain,14<br />
2007-1-21,21,19,17,16,14,13,88,76,64,1011,1009,1006,30,26,10,32,23,,0.00,5,,13<br />
2007-1-22,23,20,17,17,16,14,88,78,65,1011,1010,1007,30,26,15,52,32,71,0.00,4,,8<br />
2007-1-23,21,18,15,18,15,12,88,79,73,1018,1012,1008,30,21,8,52,34,58,0.00,5,Rain,345<br />
2007-1-24,24,19,14,18,15,12,88,80,69,1017,1012,1007,30,19,10,42,19,,0.00,5,,2<br />
2007-1-25,20,18,18,16,15,15,83,82,78,1009,1007,1006,30,23,10,39,29,60,0.00,5,,94<br />
2007-1-26,22,19,16,16,14,13,88,80,64,1007,1005,1003,30,22,8,26,8,,0.00,6,Rain,186<br />
2007-1-27,18,17,15,15,13,13,94,83,73,1010,1008,1006,30,12,5,29,18,39,0.00,5,Rain,185<br />
2007-1-28,23,19,15,16,15,13,88,75,60,1007,1002,999,30,21,5,45,21,64,0.00,5,Rain,2<br />
2007-1-29,20,18,15,16,13,10,94,72,52,1003,1001,998,30,19,6,42,29,66,0.00,3,Rain,1<br />
2007-1-30,22,18,15,14,10,6,88,61,38,1015,1007,1001,30,27,20,27,19,40,0.00,3,Rain,352<br />
2007-1-31,20,18,15,13,11,7,77,64,46,1017,1016,1015,30,30,30,47,26,71,0.00,2,,4<br />
2007-2-1,19,17,16,16,14,12,83,80,77,1016,1012,1009,30,21,5,48,35,80,0.00,5,Rain,346<br />
2007-2-2,21,17,13,13,10,8,82,65,49,1015,1013,1011,30,30,30,21,14,,0.00,2,,25<br />
2007-2-3,18,14,12,12,10,9,88,72,64,1019,1017,1015,30,20,4,24,14,45,0.00,5,,139<br />
2007-2-4,22,17,13,14,12,9,82,71,49,1018,1017,1015,15,15,15,19,10,,0.00,3,,14<br />
2007-2-5,24,20,16,15,13,8,83,68,38,1021,1019,1018,30,30,30,24,11,35,0.00,2,,154<br />
2007-2-6,25,20,15,13,11,8,72,59,41,1021,1019,1016,,,,23,10,,0.00,2,,67<br />
2007-2-7,21,18,15,16,13,12,88,77,68,1017,1016,1015,30,30,30,19,8,,0.00,2,,162<br />
2007-2-8,22,19,16,17,16,14,88,78,69,1017,1015,1013,,,,14,8,,0.00,3,,190<br />
2007-2-9,24,21,17,17,16,14,83,76,65,1014,1012,1010,30,28,15,37,21,,0.00,4,Rain,7<br />
2007-2-10,18,16,13,15,11,8,88,77,59,1020,1017,1014,30,16,3,45,29,58,0.00,4,Rain,172<br />
2007-2-11,19,16,13,9,8,7,72,63,52,1020,1018,1016,,,,32,18,35,0.00,1,,152<br />
2007-2-12,18,16,14,11,9,7,82,68,55,1021,1019,1017,30,20,5,26,19,45,0.00,5,Rain,153<br />
2007-2-13,21,16,12,11,8,6,72,60,46,1021,1018,1015,30,30,30,21,14,,0.00,2,,44<br />
2007-2-14,19,17,14,12,11,10,82,72,64,1019,1017,1016,30,30,30,26,16,,0.00,2,,170<br />
2007-2-15,21,17,13,14,12,9,82,70,56,1019,1017,1014,30,30,30,32,14,,0.00,3,,3<br />
2007-2-16,18,16,14,13,11,8,88,75,63,1024,1018,1015,30,21,5,52,19,66,0.00,5,Rain,185<br />
2007-2-17,17,16,14,10,8,7,72,64,55,1028,1026,1024,30,27,25,42,29,,0.00,3,,179<br />
2007-2-18,17,16,14,13,12,10,82,78,72,1027,1025,1024,30,27,20,21,11,,0.00,2,,168<br />
2007-2-19,19,17,14,14,12,11,94,80,68,1029,1027,1026,,,,26,10,,0.00,1,,187<br />
2007-2-20,26,20,14,19,13,12,88,74,44,1029,1028,1026,30,30,30,26,10,,0.00,1,,4<br />
2007-2-21,22,20,18,16,15,14,83,75,64,1027,1024,1023,30,28,20,37,29,,0.00,5,,14<br />
2007-2-22,22,19,17,15,14,13,82,73,60,1023,1020,1017,30,30,30,40,26,,0.00,5,,12<br />
2007-2-23,19,17,15,15,14,13,88,84,77,1027,1021,1018,30,11,3,34,23,,0.00,6,Rain,187<br />
2007-2-24,22,18,15,12,11,9,82,68,46,1029,1028,1026,30,30,30,26,18,,0.00,3,,136<br />
2007-2-25,23,18,13,16,13,9,83,70,53,1027,1023,1019,30,30,30,37,16,,0.00,2,,3<br />
2007-2-26,24,21,19,16,15,13,83,72,53,1018,1014,1011,30,27,25,40,31,58,0.00,3,,8<br />
2007-2-27,20,18,16,15,13,11,82,75,68,1021,1016,1013,30,27,20,37,19,47,0.00,5,,169<br />
2007-2-28,18,16,14,11,9,8,77,67,56,1027,1025,1022,30,30,30,29,23,,0.00,4,,150<br />
2007-3-1,21,16,11,15,12,6,83,73,64,1027,1023,1020,30,29,20,39,16,63,0.00,3,,10<br />
2007-3-2,20,18,17,15,14,12,83,76,68,1026,1023,1022,30,24,20,29,21,,0.00,4,,255<br />
2007-3-3,19,17,16,15,14,12,88,79,72,1028,1027,1025,30,28,20,19,13,,0.00,3,,198<br />
2007-3-4,24,19,14,15,14,12,88,72,53,1028,1027,1026,30,30,30,35,13,,0.00,1,,15<br />
2007-3-5,23,20,18,16,15,14,83,74,60,1026,1024,1022,30,30,30,40,32,53,0.00,2,,10<br />
2007-3-6,23,20,18,16,15,14,83,71,57,1021,1019,1016,30,28,25,40,29,69,0.00,2,,356<br />
2007-3-7,23,20,18,16,15,13,83,73,64,1017,1014,1011,30,26,7,47,27,80,0.00,5,Rain,350<br />
2007-3-8,22,19,16,12,11,9,68,59,43,1015,1013,1011,30,30,30,34,27,47,0.00,1,,358<br />
2007-3-9,22,19,16,11,11,9,72,61,46,1018,1017,1016,30,30,30,34,21,,0.00,4,,14<br />
2007-3-10,23,18,14,13,12,10,82,67,46,1021,1019,1018,30,30,30,23,16,,0.00,1,,13<br />
2007-3-11,24,20,16,15,13,11,82,68,53,1019,1016,1014,30,30,30,32,21,,0.00,1,,8<br />
