
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,33,23,14,11,8,4,72,39,17,1020,1017,1015,,,,26,6,,0.00,,,107<br />
2008-1-2,34,27,20,12,9,6,60,37,20,1018,1016,1013,10,10,10,23,10,35,0.00,3,Thunderstorm,5<br />
2008-1-3,31,23,17,18,12,9,100,56,25,1017,1015,1012,10,9,5,29,8,,0.00,4,Rain-Thunderstorm,89<br />
2008-1-4,28,22,17,17,15,13,88,71,45,1017,1016,1013,10,10,10,34,18,53,0.00,2,Rain-Thunderstorm,32<br />
2008-1-5,29,22,15,16,15,13,100,72,39,1018,1016,1013,10,10,10,24,13,42,0.00,3,Rain-Thunderstorm,25<br />
2008-1-6,29,22,15,17,14,13,100,70,39,1019,1017,1014,10,10,10,24,13,32,0.00,4,Rain,6<br />
2008-1-7,28,21,14,17,7,-4,100,50,14,1017,1016,1014,10,10,10,23,8,40,0.00,1,,267<br />
2008-1-8,27,20,13,11,7,2,82,50,20,1020,1016,1014,10,10,10,29,13,,0.00,2,,186<br />
2008-1-9,27,18,9,12,8,6,82,55,30,1021,1020,1017,10,10,10,29,14,,0.00,3,,63<br />
2008-1-10,27,20,14,13,11,9,77,55,34,1024,1022,1019,10,10,10,26,19,37,0.00,2,,9<br />
2008-1-11,28,20,13,14,12,9,100,62,32,1023,1021,1018,10,10,10,21,13,42,0.00,3,,357<br />
2008-1-12,28,21,14,15,13,12,100,62,37,1021,1019,1016,10,10,10,21,11,40,0.00,3,,360<br />
2008-1-13,28,22,16,17,14,13,82,63,42,1019,1017,1016,10,10,10,19,8,,0.00,4,,353<br />
2008-1-14,30,24,19,20,17,12,100,72,33,1020,1019,1017,10,10,10,34,13,,0.00,2,Rain-Thunderstorm,268<br />
2008-1-15,26,22,18,20,18,17,100,84,57,1020,1018,1016,10,10,3,37,13,60,0.00,4,Rain,347<br />
2008-1-16,32,24,18,19,11,4,100,49,19,1020,1018,1016,10,10,10,19,10,,0.00,3,,252<br />
2008-1-17,31,22,13,16,12,7,88,56,29,1022,1020,1018,10,10,10,21,8,,0.00,3,,11<br />
2008-1-18,29,22,15,15,13,9,100,65,30,1023,1020,1017,10,10,10,32,10,60,0.00,4,Rain-Thunderstorm,42<br />
2008-1-19,27,20,14,15,13,10,100,69,34,1021,1019,1015,10,10,10,32,11,42,0.00,2,Rain-Thunderstorm,27<br />
2008-1-20,25,19,14,15,14,12,100,78,47,1020,1019,1016,10,10,10,21,11,,0.00,4,Rain,38<br />
2008-1-21,28,21,14,16,14,11,100,72,35,1021,1020,1017,10,10,10,21,6,24,0.00,3,,32<br />
2008-1-22,23,20,17,20,17,14,100,89,57,1021,1019,1016,10,9,5,19,8,,0.00,4,Rain,75<br />
2008-1-23,28,21,15,18,15,10,100,73,35,1018,1016,1014,10,10,10,21,6,,0.00,3,,329<br />
2008-1-24,28,22,16,16,14,11,100,66,37,1020,1017,1016,10,10,10,13,8,,0.00,3,,62<br />
2008-1-25,28,23,18,15,13,12,77,56,37,1023,1021,1020,10,10,10,26,14,,0.00,2,,4<br />
2008-1-26,30,23,16,18,14,12,100,64,35,1023,1021,1018,10,10,10,23,5,,0.00,3,Rain-Thunderstorm,340<br />
2008-1-27,30,24,18,15,13,10,78,54,31,1021,1018,1014,10,10,10,21,8,,0.00,3,Rain-Thunderstorm,337<br />
2008-1-28,29,23,17,14,12,9,82,54,30,1017,1015,1013,10,10,10,23,11,24,0.00,2,Thunderstorm,166<br />
2008-1-29,31,22,14,14,12,8,100,54,25,1019,1017,1016,10,10,10,13,10,,0.00,2,Thunderstorm,67<br />
2008-1-30,30,23,17,15,13,4,77,52,23,1021,1019,1014,10,10,10,16,8,,0.00,4,,4<br />
2008-1-31,34,28,22,17,9,-3,69,36,11,1022,1020,1017,10,10,10,16,5,,0.00,2,,212<br />
2008-2-1,35,27,18,14,9,-8,68,38,12,1021,1019,1015,10,10,10,35,10,,0.00,4,,31<br />
2008-2-2,34,24,14,13,10,4,77,49,15,1021,1019,1015,10,10,10,19,6,,0.00,1,,10<br />
2008-2-3,34,26,18,14,7,-21,73,42,4,1019,1017,1015,10,10,10,35,14,,0.00,4,Rain-Thunderstorm,356<br />
2008-2-4,31,22,14,15,9,-17,82,51,5,1023,1020,1013,10,10,10,32,10,66,0.00,1,Thunderstorm,59<br />
2008-2-5,31,22,14,14,12,8,94,54,27,1025,1023,1020,10,10,10,35,13,,0.00,3,,49<br />
2008-2-6,32,23,14,15,11,6,88,56,20,1026,1023,1019,10,10,10,29,13,,0.00,3,Rain-Thunderstorm,60<br />
2008-2-7,30,22,15,15,11,-5,88,52,12,1023,1020,1017,10,10,10,21,5,,0.00,2,Thunderstorm,93<br />
2008-2-8,29,22,15,14,12,10,88,60,30,1022,1021,1018,10,10,10,24,11,35,0.00,2,,46<br />
2008-2-9,28,22,16,16,13,10,88,66,37,1026,1024,1022,10,10,10,27,13,35,0.00,4,Rain-Thunderstorm,71<br />
2008-2-10,22,19,16,16,14,11,94,75,57,1028,1026,1023,10,10,10,16,10,35,0.00,5,Rain,71<br />
2008-2-11,22,19,16,16,12,0,94,69,23,1023,1021,1018,10,10,10,16,6,,0.00,5,,47<br />
2008-2-12,26,19,12,15,11,-6,100,66,13,1019,1017,1016,10,10,10,23,5,35,0.00,4,Rain-Thunderstorm,188<br />
2008-2-13,31,21,12,13,8,-10,94,52,9,1021,1019,1017,10,10,10,16,5,,0.00,3,,52<br />
