
WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-17,-6,-7,-8,-4,-9,-14,93,81,58,995,991,983,24,7,1,27,16,,0.51,7,Snow,328<br />
2013-1-18,-6,-8,-10,-13,-14,-17,68,59,42,992,983,972,23,10,5,35,18,,0.00,3,,94<br />
2013-1-19,-4,-8,-12,-8,-14,-17,93,66,24,990,983,971,23,7,0,61,27,61,1.02,6,Rain-Snow,218<br />
2013-1-20,-6,-8,-10,-7,-10,-13,93,85,68,993,991,988,19,6,1,37,18,,2.03,7,Rain-Snow,14<br />
2013-1-21,6,-1,-7,-6,-10,-17,93,61,14,994,992,987,10,8,3,40,19,63,1.02,6,,53<br />
2013-1-22,8,3,-2,-9,-13,-18,41,28,10,987,986,983,10,10,10,53,26,63,0.51,4,,90<br />
2013-1-23,7,2,-3,-4,-11,-16,86,39,11,989,986,981,10,10,3,61,24,97,0.00,5,Rain,94<br />
2013-1-24,6,3,0,-10,-13,-17,41,29,11,981,978,974,13,9,2,87,35,103,0.51,6,Rain-Snow,86<br />
2013-1-25,2,0,-2,-8,-17,-22,42,26,9,988,984,978,10,10,10,47,32,,0.00,5,,95<br />
2013-1-26,-1,-3,-6,-9,-15,-22,80,44,8,990,989,987,10,10,10,48,21,,0.00,6,,63<br />
2013-1-27,-3,-6,-8,-9,-14,-17,74,50,26,989,988,987,10,10,10,35,16,,0.00,2,,57<br />
2013-1-28,-2,-6,-8,-8,-12,-14,74,57,37,990,989,987,10,10,10,34,21,,0.00,2,,40<br />
2013-1-29,-6,-8,-11,-8,-11,-14,86,71,56,996,993,990,10,10,10,14,6,,0.00,5,Snow,24<br />
2013-1-30,-7,-8,-9,-12,-13,-14,73,64,48,1002,1000,996,10,10,10,16,8,,0.00,7,Snow,341<br />
2013-1-31,0,-4,-9,-9,-13,-15,73,55,30,999,994,987,10,10,10,35,14,,0.00,5,Rain-Snow,94<br />
2013-2-1,7,3,-1,0,-5,-10,93,63,28,987,973,964,23,9,1,69,24,89,2.03,7,Rain-Snow,111<br />
2013-2-2,1,-2,-5,-3,-9,-14,86,56,27,976,971,966,14,9,0,60,40,76,1.02,5,Rain-Snow,154<br />
2013-2-3,-4,-6,-8,-6,-9,-11,93,74,48,998,982,973,10,2,0,66,48,93,9.91,6,Rain-Snow,174<br />
2013-2-4,-6,-8,-10,-9,-14,-19,86,65,34,1025,1014,998,11,6,0,40,31,,0.76,6,Snow,200<br />
2013-2-5,7,-2,-10,0,-8,-18,93,64,33,1018,995,985,11,7,0,55,34,55,3.05,6,Rain-Snow,82<br />
2013-2-6,0,-2,-4,-2,-10,-17,93,56,15,994,990,987,13,6,0,74,43,101,2.03,6,Rain-Snow,148<br />
2013-2-7,-4,-6,-7,-8,-11,-13,80,62,41,1003,1000,993,10,4,0,82,45,135,5.08,6,Rain-Snow,164<br />
2013-2-8,-4,-8,-11,-9,-14,-17,84,60,31,1003,999,994,27,9,0,42,19,39,2.03,3,Rain-Snow,106<br />
2013-2-9,-7,-9,-11,-10,-14,-19,86,65,37,1006,998,994,10,9,0,32,16,,1.02,5,Snow,14<br />
2013-2-10,-8,-9,-11,-11,-13,-15,86,70,56,1013,1011,1006,31,10,3,34,18,,0.25,6,Rain-Snow,289<br />
2013-2-11,-3,-7,-9,-7,-14,-18,93,59,35,1012,1007,1003,11,8,1,32,16,55,4.06,5,Snow,112<br />
2013-2-12,-7,-8,-9,-8,-10,-12,93,82,68,1009,1008,1007,31,7,1,23,10,,0.76,7,Snow,332<br />
2013-2-13,-7,-10,-13,-9,-12,-17,93,77,53,1011,1009,1007,10,7,1,26,13,,3.05,6,Rain-Snow,27<br />
2013-2-14,-7,-9,-10,-9,-12,-15,89,72,54,1011,1010,1009,14,9,0,32,11,,3.05,4,Rain-Snow,104<br />
2013-2-15,-3,-7,-11,-7,-12,-16,80,63,43,1013,1010,1008,10,10,10,32,13,,0.00,4,,126<br />
2013-2-16,-4,-6,-7,-7,-9,-10,86,76,60,1015,1014,1012,27,11,10,37,14,,0.00,6,Snow,346<br />
2013-2-17,-7,-8,-9,-9,-10,-12,93,85,72,1017,1016,1014,29,11,10,34,23,,0.00,5,,17<br />
2013-2-18,-5,-7,-9,-9,-12,-13,86,73,54,1015,1012,1009,31,11,5,37,24,,0.25,2,Snow,61<br />
2013-2-19,-2,-3,-6,-8,-11,-14,74,58,42,1009,1007,1006,31,11,6,45,32,,0.76,3,Snow,49<br />
2013-2-20,-5,-7,-8,-8,-10,-13,86,74,45,1020,1013,1009,31,11,10,39,21,,0.25,4,,15<br />
2013-2-21,-9,-12,-14,-11,-15,-18,86,70,50,1022,1020,1016,19,10,3,61,34,,1.02,5,Snow,5<br />
2013-2-22,-13,-14,-15,-18,-20,-22,72,58,31,1016,1011,1007,14,9,3,74,58,87,0.51,1,Rain-Snow,11<br />
2013-2-23,-12,-13,-14,-18,-20,-21,62,53,33,1010,1008,1007,10,10,10,53,40,,0.25,1,Snow,25<br />
2013-2-24,-11,-12,-13,-15,-18,-22,73,58,31,1010,1006,1001,10,10,10,42,34,,0.00,1,,39<br />
2013-2-25,-8,-10,-12,-12,-15,-21,79,68,36,1002,1001,1000,10,10,10,23,18,,0.00,2,,48<br />
2013-2-26,-8,-9,-10,-12,-13,-14,73,70,56,1019,1008,1001,26,10,10,23,13,,0.00,6,Snow,348<br />
2013-2-27,-5,-8,-9,-10,-13,-14,68,62,48,1021,1019,1015,26,10,10,21,8,,0.51,7,Snow,68<br />
2013-2-28,-2,-4,-6,-4,-7,-10,93,82,60,1025,1018,1015,10,5,1,40,18,,7.11,7,Snow,135<br />
2013-3-1,-5,-10,-14,-9,-13,-19,86,75,61,1037,1032,1025,26,9,2,34,24,,0.51,7,Rain-Snow,292<br />
2013-3-2,-11,-13,-15,-15,-17,-20,85,71,55,1037,1035,1032,18,9,5,53,37,53,0.00,3,Snow,13<br />
2013-3-3,-9,-11,-12,-16,-17,-18,73,59,40,1034,1033,1032,23,10,6,45,32,,0.00,1,Snow,38<br />
2013-3-4,-7,-9,-11,-15,-17,-18,62,50,35,1033,1032,1031,10,10,10,37,29,,0.00,1,,65<br />
2013-3-5,-6,-7,-8,-13,-14,-16,63,53,33,1031,1029,1028,10,10,10,29,24,,0.00,4,,65<br />
2013-3-6,-4,-5,-6,-7,-11,-15,91,63,31,1027,1024,1021,10,7,2,50,21,66,2.03,7,Rain-Snow,168<br />
2013-3-7,-4,-7,-8,-6,-9,-12,86,78,68,1027,1026,1024,18,10,6,32,16,,0.25,7,Rain-Snow,6<br />
2013-3-8,-8,-9,-10,-11,-13,-17,79,71,53,1025,1021,1018,31,11,10,34,19,,0.00,4,Rain-Snow,20<br />
2013-3-9,-6,-8,-10,-10,-12,-15,83,74,67,1027,1022,1017,31,11,5,35,21,,0.00,6,Rain-Snow,42<br />
2013-3-10,-7,-9,-10,-10,-12,-14,80,74,63,1025,1021,1017,10,10,10,32,23,,0.00,2,,39<br />
2013-3-11,3,-3,-10,-6,-11,-17,79,62,48,1017,1012,1005,10,10,10,32,11,42,0.25,4,Snow,95<br />
2013-3-12,3,-1,-5,-2,-5,-7,100,84,48,1016,1009,1002,6,2,0,52,31,95,7.11,7,Snow,182<br />
2013-3-13,-4,-4,-5,-6,-8,-13,93,79,54,1022,1020,1015,13,6,0,45,31,,5.08,7,Snow,168<br />
2013-3-14,-2,-4,-7,-4,-11,-13,86,64,48,1023,1017,1011,10,9,2,37,16,,0.51,4,Snow,76<br />
2013-3-15,10,4,-2,3,-1,-5,87,72,58,1011,1010,1007,27,10,7,72,31,95,3.05,6,Rain,127<br />
2013-3-16,11,8,5,1,0,-1,73,56,44,1017,1014,1010,29,10,10,77,48,100,0.51,6,Rain,146<br />
2013-3-17,11,6,1,0,-2,-3,87,71,47,1017,1016,1014,23,11,10,27,10,,0.00,5,Rain,104<br />
2013-3-18,8,3,-1,-2,-3,-5,93,65,40,1030,1021,1015,26,11,10,32,13,,0.00,4,,46<br />
2013-3-19,3,1,0,-1,-3,-4,87,78,70,1034,1032,1029,24,11,10,19,8,,0.00,4,,175<br />
2013-3-20,2,0,-1,-3,-4,-6,89,71,52,1031,1029,1027,31,11,10,37,21,,0.25,1,,47<br />
2013-3-21,3,0,-2,-4,-11,-16,87,45,24,1033,1031,1029,10,10,8,39,19,,0.00,2,Snow,79<br />
2013-3-22,6,2,-2,-6,-9,-12,71,47,31,1034,1033,1030,10,10,10,19,8,,0.00,2,,82<br />
2013-3-23,1,0,-1,-4,-8,-10,80,60,44,1033,1031,1027,10,10,10,29,19,,0.00,1,,39<br />
2013-3-24,1,-1,-2,-5,-8,-11,80,65,48,1025,1022,1021,10,10,10,32,21,,0.00,0,,32<br />
2013-3-25,-1,-3,-5,-4,-7,-11,93,77,47,1029,1025,1021,31,11,10,23,10,,0.00,6,,355<br />
2013-3-26,-1,-3,-5,-4,-5,-7,100,90,75,1030,1026,1021,13,8,0,26,19,,0.00,7,Fog-Rain,12<br />
2013-3-27,-1,-3,-4,-4,-5,-6,93,82,72,1021,1017,1011,10,10,10,26,18,,0.00,5,,6<br />
2013-3-28,3,0,-2,-4,-7,-11,86,60,36,1011,1006,1003,10,10,10,32,24,,0.25,1,,45<br />
2013-3-29,4,0,-3,-8,-10,-13,68,49,30,1004,1003,1002,10,10,10,23,6,,0.00,4,,131<br />
2013-3-30,4,0,-4,-2,-7,-12,100,64,38,1004,1003,1002,10,7,0,16,6,,0.00,5,Fog-Snow,181<br />
2013-3-31,-1,-2,-3,-3,-4,-6,100,84,74,1011,1007,1003,21,9,0,24,14,,0.00,8,Fog-Rain-Snow,270<br />
2013-4-1,0,-2,-3,-5,-6,-6,86,77,64,1016,1013,1011,10,10,10,24,18,,0.00,4,,359<br />
2013-4-2,2,-1,-4,-2,-5,-8,93,78,60,1020,1017,1015,23,9,0,13,6,,0.00,3,,158<br />
2013-4-3,9,3,-3,-3,-6,-8,100,56,32,1020,1017,1012,10,7,0,42,18,,0.00,3,Fog-Rain-Snow,60<br />
2013-4-4,12,9,7,-5,-7,-9,37,30,22,1012,1009,1006,10,10,10,50,37,,0.00,6,,87<br />
2013-4-5,12,9,6,-6,-8,-11,42,27,20,1007,1006,1004,10,10,10,60,39,66,0.25,6,,99<br />
2013-4-6,9,4,1,-2,-8,-13,82,40,20,1016,1010,1006,10,10,9,52,27,80,0.00,5,,119<br />
2013-4-7,7,4,3,-4,-5,-7,88,62,37,1015,1009,1007,10,10,10,32,21,,0.00,3,,58<br />
2013-4-8,8,4,1,-3,-6,-9,75,47,31,1016,1013,1008,10,10,10,27,13,,0.00,1,,61<br />
2013-4-9,4,1,-1,-1,-3,-5,93,76,52,1015,1013,1011,27,12,10,21,11,,0.00,2,Fog,8<br />
2013-4-10,2,0,-2,0,-2,-3,94,87,75,1017,1015,1012,31,10,2,29,11,,0.51,7,Rain-Snow,220<br />
2013-4-11,2,0,-1,0,-1,-3,100,89,81,1017,1015,1012,31,10,1,24,13,,0.76,6,Fog-Rain-Snow,206<br />
2013-4-12,2,0,-2,-3,-8,-12,89,59,35,1012,1010,1008,29,11,10,34,18,,0.00,1,,30<br />
2013-4-13,3,1,-1,-8,-11,-13,60,42,33,1013,1011,1009,10,10,10,24,18,,0.00,0,,58<br />
2013-4-14,2,-1,-3,-5,-12,-15,64,41,30,1014,1013,1010,10,10,10,24,13,,0.00,,,48<br />
2013-4-15,1,-1,-3,-5,-7,-11,84,65,41,1012,1010,1009,29,11,10,29,14,,0.00,1,,10<br />
2013-4-16,-1,-3,-5,-5,-7,-12,86,71,51,1010,1009,1008,26,11,10,29,16,,0.00,6,,329<br />
2013-4-17,-1,-3,-5,-8,-10,-11,69,62,51,1008,1005,1004,10,10,10,26,18,,0.00,4,,266<br />
2013-4-18,-4,-7,-9,-6,-10,-14,86,75,59,1004,1003,1002,13,7,1,29,13,,0.51,6,Rain-Snow,276<br />
2013-4-19,-7,-10,-12,-11,-14,-19,93,71,53,1004,1002,1002,31,8,1,27,14,,2.03,5,Snow,253<br />
2013-4-20,-7,-9,-10,-12,-14,-16,81,64,54,1008,1003,996,27,10,9,34,19,,0.00,4,Snow,360<br />
2013-4-21,-6,-8,-11,-9,-13,-19,90,65,42,1007,995,990,27,9,0,42,23,,1.02,5,Rain-Snow,338<br />
2013-4-22,-9,-11,-12,-13,-15,-17,85,72,50,1018,1014,1007,10,7,1,29,14,,0.51,5,Snow,312<br />
2013-4-23,-6,-9,-12,-12,-14,-16,85,63,48,1018,1015,1011,23,10,3,26,10,,2.03,6,Snow,93<br />
2013-4-24,-1,-4,-8,-4,-11,-17,92,60,32,1021,1018,1013,26,8,2,40,16,,1.02,4,Rain-Snow,136<br />
2013-4-25,3,0,-3,2,-2,-8,100,85,55,1019,1010,1005,10,4,1,87,34,116,9.91,7,Rain-Snow,164<br />
2013-4-26,2,-2,-5,2,-2,-10,100,91,68,1029,1012,1000,27,6,1,84,48,103,19.05,7,Rain-Snow,210<br />
2013-4-27,-1,-3,-6,-8,-9,-11,86,67,47,1033,1032,1029,10,9,1,35,18,,0.00,5,Snow,181<br />
2013-4-28,3,1,-1,-2,-7,-10,93,57,41,1028,1023,1020,31,10,10,35,18,52,0.00,5,Snow,122<br />
2013-4-29,2,0,-2,-2,-4,-7,93,72,56,1030,1025,1021,31,11,10,19,11,,0.00,1,,78<br />
2013-4-30,7,3,0,-6,-9,-13,83,47,23,1034,1031,1029,10,10,10,39,23,,0.00,0,,63<br />
2013-5-1,7,3,0,-3,-7,-10,60,47,33,1036,1035,1032,10,10,10,29,11,,0.00,4,,188<br />
2013-5-2,9,4,0,1,-9,-21,100,58,10,1030,1021,1014,10,6,0,93,55,119,13.97,7,Rain-Snow,172<br />
2013-5-3,-1,-3,-6,-1,-7,-11,100,79,63,1027,1024,1019,27,10,0,52,26,,1.02,6,Snow,322<br />
2013-5-4,-4,-6,-7,-11,-15,-17,68,47,38,1029,1025,1018,10,10,10,29,19,,0.00,3,,46<br />
2013-5-5,-1,-3,-5,-5,-11,-17,90,59,39,1018,1013,1009,11,9,1,34,11,,0.51,6,Rain-Snow,150<br />
2013-5-6,0,-3,-6,-3,-7,-13,94,73,54,1015,1006,994,10,4,0,109,45,137,2.03,6,Rain-Snow,165<br />
2013-5-7,1,-1,-2,1,-1,-3,100,91,80,1001,997,994,4,2,1,106,84,135,9.91,8,Rain-Snow,167<br />
2013-5-8,-2,-3,-3,-2,-6,-8,100,83,69,1008,1005,1001,26,10,1,34,18,,3.05,7,Rain-Snow,346<br />
2013-5-9,1,-1,-3,-1,-4,-9,100,81,55,1002,997,992,31,7,0,64,29,98,3.05,7,Rain-Snow,176<br />
2013-5-10,-1,-3,-6,-3,-8,-12,93,74,55,1015,1011,1002,16,8,1,29,23,,1.02,7,Rain-Snow,223<br />
2013-5-11,-5,-6,-7,-8,-10,-13,93,74,53,1022,1017,1014,31,8,0,32,18,,3.05,6,Snow,269<br />
2013-5-12,-3,-6,-8,-10,-12,-14,89,58,45,1026,1024,1022,10,10,2,16,10,,0.51,4,Snow,90<br />
2013-5-13,2,-2,-6,-7,-11,-14,64,56,41,1023,1019,1016,31,11,10,37,21,,0.00,3,,57<br />
2013-5-14,4,1,-2,3,-3,-8,100,80,52,1017,1008,1001,13,6,1,84,31,103,9.91,8,Rain-Snow,103<br />
2013-5-15,3,1,-1,0,-2,-4,100,88,65,1022,1017,1009,23,7,0,53,26,66,5.08,7,Fog-Rain-Snow,354<br />
2013-5-16,2,0,-2,0,-2,-3,100,94,81,1016,1008,1004,31,7,0,32,19,,1.02,8,Fog-Snow,9<br />
2013-5-17,-2,-4,-7,-3,-8,-13,97,78,58,1018,1013,1006,19,8,1,53,40,61,0.76,7,Rain-Snow,326<br />
2013-5-18,-3,-4,-6,-11,-13,-15,68,54,41,1018,1017,1016,10,10,10,39,24,,0.00,1,,16<br />
2013-5-19,-2,-4,-6,-11,-12,-14,59,52,34,1020,1018,1016,10,10,10,24,16,,0.00,2,,42<br />
2013-5-20,2,-1,-3,-6,-9,-12,64,53,47,1022,1021,1020,10,10,10,16,8,,0.25,5,,77<br />
2013-5-21,6,3,0,-3,-6,-10,66,54,39,1022,1021,1018,10,10,10,29,16,,0.25,3,,57<br />
2013-5-22,8,6,2,0,-2,-4,83,63,49,1018,1010,1004,27,10,10,58,16,58,0.00,3,,80<br />
2013-5-23,2,1,0,1,-1,-3,100,87,75,1014,1012,1007,24,9,3,58,34,60,0.51,7,Rain-Snow,188<br />
2013-5-24,2,1,0,-1,-3,-4,93,78,64,1015,1014,1013,10,10,10,24,14,,0.00,7,Snow,211<br />
2013-5-25,3,1,-1,0,-2,-3,93,83,65,1014,1010,1007,31,11,5,24,11,,0.00,6,,349<br />
2013-5-26,-1,-2,-2,-2,-4,-6,93,81,74,1027,1023,1014,26,10,5,24,16,,0.25,8,Rain-Snow,319<br />
2013-5-27,2,0,-2,-4,-6,-7,80,70,60,1026,1019,1011,10,10,10,34,16,,0.00,8,,355<br />
2013-5-28,2,0,-1,-3,-4,-6,86,71,60,1013,1012,1010,10,10,10,13,8,,0.00,7,,243<br />
2013-5-29,3,1,-1,-1,-2,-4,100,80,65,1014,1013,1012,14,9,1,16,6,,1.02,7,Rain-Snow,230<br />
2013-5-30,3,1,0,-1,-2,-2,93,83,70,1014,1014,1013,10,10,10,21,13,,0.00,8,,345<br />
2013-5-31,6,3,0,0,-1,-2,93,80,61,1014,1012,1011,10,10,10,23,13,,0.00,5,,11<br />
2013-6-1,6,2,-1,1,-1,-2,100,88,65,1012,1011,1011,26,6,0,16,11,,0.00,2,Fog-Rain-Snow,328<br />
2013-6-2,2,0,-1,0,-2,-3,95,84,75,1012,1010,1007,16,10,5,32,14,,0.00,8,Rain-Snow,343<br />
2013-6-3,2,0,-1,-1,-3,-4,93,82,70,1008,1007,1006,10,9,2,29,21,,0.00,8,Snow,337<br />
2013-6-4,7,3,-1,1,-2,-3,93,80,61,1010,1008,1007,10,10,5,23,14,,0.00,6,Rain-Snow,352<br />
2013-6-5,12,6,1,2,0,-2,93,68,43,1012,1010,1006,10,10,10,40,16,,0.00,6,,58<br />
2013-6-6,12,9,6,7,2,-2,96,66,43,1014,1008,1005,10,9,0,27,13,,0.00,7,Fog-Rain,156<br />
2013-6-7,8,6,3,5,3,2,100,86,71,1015,1012,1010,19,8,0,19,8,,0.51,7,Fog-Rain,351<br />
2013-6-8,6,3,0,2,1,0,100,92,76,1015,1012,1010,18,3,0,14,6,,0.00,5,Fog-Rain-Snow,212<br />
2013-6-9,9,4,-1,4,1,-1,100,85,62,1015,1012,1010,10,5,0,19,8,,0.00,5,Fog-Snow,318<br />
2013-6-10,10,5,0,3,1,0,100,84,62,1012,1011,1008,10,5,0,23,6,,0.00,3,Fog-Snow,330<br />
2013-6-11,18,9,1,2,1,-3,100,67,24,1008,1005,1002,10,9,0,29,19,,0.00,3,Fog-Snow,19<br />
2013-6-12,16,9,3,4,2,-1,94,58,31,1004,1001,999,10,9,0,37,10,,0.00,3,Fog-Snow,234<br />
2013-6-13,7,4,3,6,3,2,100,90,76,1016,1011,1004,26,10,0,50,32,60,0.25,7,Fog-Rain-Snow,196<br />
2013-6-14,7,4,3,3,2,2,95,82,71,1016,1016,1015,29,10,2,13,8,,0.00,7,,266<br />
2013-6-15,6,3,2,3,2,1,100,86,76,1017,1016,1014,24,7,0,19,11,,0.00,2,Fog-Rain-Snow,210<br />
2013-6-16,14,7,0,3,1,-3,100,74,33,1013,1004,996,10,5,0,37,11,,0.00,5,Fog-Snow,199<br />
2013-6-17,9,6,3,6,3,1,93,82,58,1000,999,998,31,12,10,42,21,,0.76,6,Rain,207<br />
2013-6-18,8,4,2,3,2,1,100,85,66,1003,1001,999,21,10,3,19,8,,0.00,6,,271<br />
2013-6-19,6,3,0,2,1,0,100,89,70,1006,1004,1003,10,6,0,32,14,,0.00,5,Fog-Snow,207<br />
2013-6-20,7,4,1,3,2,1,100,90,72,1007,1006,1005,10,7,0,21,13,,0.25,6,Fog-Rain-Snow,200<br />
2013-6-21,10,6,1,5,2,1,100,85,54,1006,1004,1000,31,7,0,66,26,80,0.25,6,Fog-Rain-Snow,192<br />
2013-6-22,5,3,2,4,3,2,100,95,88,1005,1002,1000,27,9,2,53,39,74,5.08,7,Rain,181<br />
2013-6-23,11,7,3,5,3,-1,100,89,67,1002,999,994,29,12,10,42,11,,2.03,7,Rain,64<br />
2013-6-24,8,4,2,3,1,0,88,80,66,1004,1002,1000,27,11,10,29,14,,0.00,7,,295<br />
2013-6-25,8,4,2,4,2,1,93,82,59,1006,1001,994,29,11,9,34,19,,0.00,4,Rain,326<br />
2013-6-26,6,4,3,3,2,1,95,84,66,1003,996,991,27,10,2,55,19,66,0.51,6,Fog,194<br />
2013-6-27,7,4,3,2,1,0,90,77,61,1010,1006,1002,24,11,8,53,34,72,0.00,5,Fog-Rain,192<br />
2013-6-28,6,3,1,4,1,0,100,83,63,1011,1009,1007,24,10,1,45,26,63,3.05,6,Fog-Rain,218<br />
2013-6-29,4,3,2,2,1,-1,93,81,72,1011,1008,1006,10,10,10,24,10,,0.25,6,Rain,212<br />
2013-6-30,8,4,2,3,1,0,93,78,60,1012,1010,1006,10,10,7,16,6,,0.51,7,Rain,345<br />
2013-7-1,11,7,3,4,2,1,87,76,50,1005,1003,1002,10,10,10,21,11,,0.00,4,,342<br />
2013-7-2,7,4,2,2,1,0,95,86,61,1004,1001,996,23,10,0,32,13,,0.00,6,Snow,294<br />
2013-7-3,4,3,2,3,2,-2,100,89,61,996,994,991,14,9,4,60,34,82,6.10,7,Rain-Snow,179<br />
2013-7-4,10,7,3,3,2,1,93,77,47,1002,998,995,18,10,9,19,11,,0.25,3,Rain,9<br />
2013-7-5,7,4,2,4,2,2,100,88,71,1005,1002,1001,26,9,1,23,11,,0.00,5,Fog,343<br />
2013-7-6,4,0,-4,2,1,-6,100,90,76,1007,1007,1005,31,8,0,13,10,,0.00,8,Fog-Rain-Snow,225<br />
2013-7-7,6,3,1,3,2,0,100,91,66,1009,1006,1004,24,7,0,21,8,,0.00,6,Fog-Rain-Snow,221<br />
2013-7-8,10,8,5,6,4,1,93,79,62,1011,1010,1008,31,11,8,45,23,53,2.03,7,Rain,123<br />
2013-7-9,6,5,4,6,4,3,100,93,81,1010,1009,1009,31,9,0,21,10,,4.06,7,Fog-Rain,197<br />
2013-7-10,5,4,3,4,3,2,100,93,80,1014,1010,1008,29,7,0,32,18,,11.94,7,Fog-Rain-Snow,196<br />
2013-7-11,10,7,3,4,3,2,93,81,59,1016,1012,1006,10,10,10,26,14,,0.00,4,Fog,199<br />
2013-7-12,15,10,4,7,5,3,100,85,55,1006,1001,996,31,9,3,148,31,111,1.02,8,Rain,166<br />
2013-7-13,9,7,4,6,5,4,100,85,71,1008,1007,1004,26,10,6,79,31,58,2.03,6,Rain,194<br />
2013-7-14,13,9,5,6,4,3,93,75,48,1009,1006,1005,31,12,10,43,16,,0.00,1,,192<br />
2013-7-15,8,6,3,4,3,2,100,88,74,1011,1010,1008,31,8,0,50,19,,0.00,3,Fog,208<br />
2013-7-16,12,7,3,6,4,3,100,79,57,1011,1009,1007,31,7,0,40,16,,0.00,3,Fog-Rain-Snow,5<br />
2013-7-17,10,7,3,6,4,2,100,83,65,1007,1005,1003,26,10,0,40,13,,0.00,3,Fog-Rain-Snow,210<br />
2013-7-18,6,4,2,3,3,2,100,90,76,1010,1006,1003,14,6,0,32,26,52,0.00,7,Fog-Rain-Snow,200<br />
2013-7-19,12,7,3,5,3,2,100,81,51,1011,1010,1009,10,9,0,24,13,,0.00,6,Fog-Rain-Snow,12<br />
2013-7-20,13,10,8,5,4,2,81,64,45,1013,1010,1008,10,10,10,27,18,48,0.00,6,,123<br />
2013-7-21,17,12,7,6,4,2,87,63,28,1013,1010,1006,10,10,10,19,6,,0.00,4,Rain,250<br />
2013-7-22,16,12,8,6,4,2,87,63,36,1012,1007,1005,10,10,10,26,8,,0.00,4,,198<br />
2013-7-23,9,7,6,7,6,5,100,92,81,1017,1015,1013,10,7,0,16,10,,0.76,7,Fog,209<br />
2013-7-24,12,9,6,8,7,6,100,88,72,1019,1018,1016,19,10,2,21,8,52,3.05,7,Fog-Rain,267<br />
2013-7-25,12,9,7,9,7,5,100,83,57,1018,1013,1008,27,8,0,74,23,97,9.91,7,Fog-Rain,178<br />
2013-7-26,7,6,5,8,6,4,100,92,81,1011,1007,1005,31,10,5,50,37,69,6.10,7,Rain,178<br />
2013-7-27,12,8,4,7,5,4,100,85,60,1013,1012,1010,19,9,0,35,14,,1.02,5,Fog-Rain,25<br />
2013-7-28,16,11,6,8,6,4,100,72,45,1014,1012,1010,10,9,1,24,14,,0.00,2,,29<br />
2013-7-29,19,12,5,7,5,3,100,65,30,1017,1016,1014,27,10,0,26,19,,0.00,1,Fog,36<br />
