
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,-3,-4,-5,-5,-7,-9,86,79,74,1012,1011,1010,10,10,10,6,2,,0.00,3,,50<br />
2006-1-2,-5,-6,-7,-6,-8,-9,93,83,74,1019,1014,1010,10,10,10,11,5,,0.00,3,,13<br />
2006-1-3,-2,-4,-7,-6,-8,-9,86,73,59,1026,1024,1020,,,,27,11,61,0.00,,,121<br />
2006-1-4,3,0,-2,0,-3,-8,86,76,64,1025,1024,1019,10,9,8,27,19,53,0.00,4,Rain-Snow,215<br />
2006-1-5,7,4,2,4,3,0,93,85,71,1029,1021,1018,10,10,10,63,37,82,0.00,6,Rain,232<br />
2006-1-6,6,4,4,3,2,1,93,84,76,1032,1031,1029,10,9,6,39,29,,0.00,6,Rain,239<br />
2006-1-7,3,2,2,1,0,-1,87,83,75,1032,1031,1030,10,10,10,11,10,,0.00,4,,263<br />
2006-1-8,2,1,0,-2,-3,-4,81,75,65,1025,1023,1019,10,10,10,14,5,,0.00,2,,233<br />
2006-1-9,4,2,-1,-2,-4,-6,69,63,60,1018,1010,999,10,10,10,21,13,,0.00,3,,227<br />
2006-1-10,1,-2,-4,-5,-7,-9,80,69,56,996,988,984,10,10,10,19,11,39,0.00,4,,233<br />
2006-1-11,3,1,-1,-2,-4,-6,93,66,56,986,980,971,10,9,1,27,13,47,0.00,2,Snow,207<br />
2006-1-12,2,-1,-4,-1,-4,-8,87,78,69,1003,986,970,10,10,10,21,6,35,0.00,5,Rain-Snow,358<br />
2006-1-13,7,3,0,-1,-3,-5,80,60,49,1011,1004,998,10,10,10,71,26,100,0.00,4,Rain,233<br />
2006-1-14,4,3,2,-3,-3,-4,70,64,56,1007,1004,1002,10,10,10,14,11,,0.00,3,,232<br />
2006-1-15,3,2,1,-2,-6,-9,70,60,44,1021,1020,1017,10,10,10,37,14,63,0.00,3,,210<br />
2006-1-16,3,-1,-4,-4,-6,-9,74,68,60,1018,1017,1016,10,10,10,47,32,74,0.00,1,,204<br />
2006-1-17,-4,-7,-8,-9,-11,-13,74,69,63,1018,1015,1013,10,10,10,72,48,100,0.00,1,,212<br />
2006-1-18,-7,-10,-12,-14,-19,-23,73,49,35,1025,1022,1017,,,,52,43,97,0.00,,,204<br />
2006-1-19,-11,-12,-14,-20,-21,-24,57,50,37,1029,1027,1025,,,,53,40,93,0.00,,,203<br />
2006-1-20,-15,-16,-16,-21,-22,-24,66,59,47,1031,1031,1030,10,10,10,47,37,74,0.00,,,201<br />
2006-1-21,-16,-17,-17,-20,-23,-24,72,63,56,1031,1030,1030,10,10,10,27,23,50,0.00,1,,194<br />
2006-1-22,-4,-8,-10,-7,-11,-16,86,76,62,1016,1013,1007,10,8,4,27,21,52,0.00,5,Snow,231<br />
2006-1-23,3,0,-2,0,-3,-5,87,73,60,1007,1004,1002,10,10,10,42,23,53,0.00,4,Rain-Snow,224<br />
2006-1-24,1,0,-1,-1,-2,-2,93,90,81,1013,1010,1008,10,8,1,27,16,,0.00,4,Rain-Snow,254<br />
2006-1-25,3,0,-1,1,-2,-4,93,83,70,1017,1013,1005,10,10,10,45,18,60,0.00,4,Rain-Snow,256<br />
2006-1-26,3,2,1,1,-1,-2,93,79,70,1007,1004,1003,10,10,10,42,23,52,0.00,6,Rain-Snow,291<br />
2006-1-27,1,1,1,-2,-4,-6,81,69,60,1016,1014,1011,10,9,1,23,14,48,0.00,6,Snow,320<br />
2006-1-28,2,1,-1,-1,-3,-5,93,75,60,1009,1005,1001,10,9,2,37,26,55,0.00,5,Rain-Snow,220<br />
2006-1-29,0,-2,-3,-3,-4,-6,93,86,75,998,996,995,10,7,2,40,26,58,0.00,4,Snow,257<br />
2006-1-30,-1,-3,-4,-5,-7,-10,93,74,55,1006,1004,999,10,9,1,29,19,61,0.00,3,Snow,2<br />
2006-1-31,-2,-3,-4,-6,-8,-11,80,68,55,1006,1003,1000,10,10,10,13,8,,0.00,4,,117<br />
2006-2-1,-3,-4,-7,-5,-7,-10,93,86,80,1001,999,998,10,6,1,23,13,,0.00,6,Snow,195<br />
2006-2-2,-7,-11,-15,-10,-16,-19,80,75,72,1024,1016,1002,10,10,8,27,18,,0.00,3,Snow,59<br />
2006-2-3,-9,-12,-14,-12,-14,-18,79,74,67,1033,1031,1027,10,10,10,10,3,,0.00,1,,250<br />
2006-2-4,-6,-7,-8,-11,-12,-14,74,67,63,1032,1030,1028,,,,19,11,34,0.00,,,198<br />
2006-2-5,-7,-9,-10,-12,-14,-16,68,61,58,1023,1018,1009,,,,14,5,,0.00,,,250<br />
2006-2-6,-6,-9,-11,-12,-14,-15,79,68,54,1005,995,992,,,,16,10,,0.00,,,212<br />
