
TJT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-18,10,2,-5,1,-3,-5,100,79,37,1029,1023,1017,10,5,0,14,8,,0.00,4,Fog,82<br />
2001-1-19,9,6,3,1,-2,-6,76,60,37,1020,1018,1016,10,9,6,11,8,,0.00,8,,41<br />
2001-1-20,7,3,1,3,1,0,93,83,71,1020,1018,1017,10,7,4,21,5,,0.00,7,Rain,353<br />
2001-1-21,1,-1,-2,0,-1,-2,100,99,93,1024,1022,1019,4,2,1,18,11,,0.00,8,Rain-Snow,274<br />
2001-1-22,0,-2,-3,-1,-3,-5,100,92,80,1026,1025,1024,10,5,1,6,3,,0.00,7,Snow,120<br />
2001-1-23,1,-2,-5,-4,-6,-8,93,80,64,1029,1026,1024,10,9,5,6,5,,0.00,4,,115<br />
2001-1-24,3,-3,-8,-3,-7,-11,93,74,56,1029,1026,1024,10,7,2,6,3,,0.00,4,,101<br />
2001-1-25,0,-3,-6,-2,-3,-7,100,92,75,1030,1027,1025,5,3,1,14,8,,0.00,8,Snow,264<br />
2001-1-26,-3,-6,-8,-6,-7,-9,93,87,74,1033,1031,1029,5,4,2,11,3,,0.00,6,Snow,202<br />
2001-1-27,-3,-4,-4,-5,-6,-6,86,86,80,1029,1027,1025,4,3,2,11,5,,0.00,8,Snow,218<br />
2001-1-28,0,-2,-5,-4,-4,-7,93,88,75,1024,1021,1016,6,3,2,26,10,,0.00,6,Snow,261<br />
2001-1-29,-5,-7,-9,-7,-9,-10,93,90,80,1031,1027,1024,10,4,1,21,13,,0.00,8,Snow,267<br />
2001-1-30,-5,-7,-9,-7,-9,-10,93,89,80,1031,1029,1027,8,6,2,6,3,,0.00,5,Snow,216<br />
2001-1-31,0,-4,-9,-6,-8,-10,93,78,51,1028,1026,1024,10,5,3,6,3,,0.00,6,Snow,94<br />
2001-2-1,6,0,-6,-3,-6,-8,93,75,46,1026,1024,1022,10,5,2,6,3,,0.00,5,,55<br />
2001-2-2,7,1,-5,-2,-5,-8,86,65,39,1022,1020,1017,10,8,4,18,8,,0.00,3,,61<br />
2001-2-3,10,4,-2,-1,-3,-6,80,64,35,1018,1016,1014,10,9,5,18,3,,0.00,8,,87<br />
2001-2-4,11,6,0,1,-2,-4,80,67,47,1015,1014,1013,10,9,5,14,5,,0.00,7,,51<br />
2001-2-5,8,4,2,3,1,-2,93,74,57,1018,1015,1011,10,10,7,26,8,,0.00,7,Rain,69<br />
2001-2-6,5,3,1,3,1,1,100,88,76,1024,1022,1019,10,7,2,6,5,,0.00,7,Rain,81<br />
2001-2-7,6,3,0,2,1,-1,100,89,76,1030,1026,1022,10,5,3,6,3,,0.00,5,Rain-Snow,81<br />
2001-2-8,12,4,-3,-1,-3,-5,100,68,33,1030,1026,1024,10,7,4,18,6,,0.00,0,,87<br />
2001-2-9,7,3,-1,2,-1,-4,93,75,49,1032,1029,1026,10,9,4,18,5,,0.00,3,Rain,262<br />
2001-2-10,6,3,0,1,-1,-5,100,80,53,1035,1033,1032,10,7,1,6,5,,0.00,5,Rain-Snow,37<br />
2001-2-11,7,1,-4,-4,-7,-10,86,60,29,1033,1032,1031,10,10,10,6,3,,0.00,0,,46<br />
2001-2-12,9,2,-4,-4,-8,-12,80,55,23,1031,1027,1024,10,10,10,14,5,,0.00,0,,96<br />
2001-2-13,11,3,-3,-2,-4,-6,80,62,30,1025,1023,1021,10,9,7,6,3,,0.00,0,,54<br />
2001-2-14,12,4,-2,0,-2,-4,86,67,35,1023,1021,1019,10,9,6,14,3,,0.00,4,,77<br />
2001-2-15,15,8,1,1,-2,-4,75,53,27,1020,1015,1010,10,9,5,29,8,,0.00,4,,78<br />
2001-2-16,10,8,4,5,3,-4,100,78,40,1024,1020,1013,10,8,3,21,11,,0.00,7,Rain,44<br />
2001-2-17,10,7,3,5,3,1,100,85,71,1024,1022,1020,10,10,5,26,6,,0.00,4,Rain,82<br />
2001-2-18,15,8,2,3,1,-2,93,69,31,1025,1023,1021,10,10,10,14,5,,0.00,2,,85<br />
2001-2-19,15,10,5,5,-1,-4,81,49,34,1021,1013,1008,10,10,10,26,11,,0.00,7,Rain,81<br />
2001-2-20,9,7,4,5,4,3,100,88,71,1021,1019,1016,10,9,2,14,6,,0.00,6,Rain,76<br />
2001-2-21,16,9,2,3,2,0,93,63,36,1017,1010,1004,10,9,7,21,6,,0.00,5,,71<br />
2001-2-22,12,10,7,7,5,-1,93,79,41,1012,1007,1002,10,9,5,14,8,,0.00,7,Rain,93<br />
2001-2-23,13,9,4,7,4,2,93,81,63,1019,1014,1012,10,10,7,40,10,,0.00,6,Rain-Thunderstorm,31<br />
2001-2-24,14,7,0,1,-1,-3,93,61,33,1019,1016,1013,10,10,10,21,5,,0.00,1,,85<br />
2001-2-25,13,8,3,1,-1,-4,81,56,36,1024,1019,1015,10,10,10,26,10,,0.00,4,Thunderstorm,75<br />
2001-2-26,14,9,4,0,-3,-5,75,48,27,1025,1020,1015,10,10,10,26,13,,0.00,1,,85<br />
2001-2-27,17,9,2,-1,-4,-7,70,45,20,1024,1018,1015,10,10,10,18,5,,0.00,0,,61<br />
2001-2-28,17,9,2,-2,-4,-9,75,42,16,1026,1025,1023,10,10,10,26,10,,0.00,0,,88<br />
2001-3-1,17,11,5,-3,-7,-11,57,33,14,1028,1026,1025,10,10,10,26,13,,0.00,0,,81<br />
2001-3-2,18,11,4,-4,-6,-9,56,33,15,1030,1028,1026,10,10,10,21,10,,0.00,1,,75<br />
2001-3-3,18,11,4,-3,-6,-12,56,34,12,1027,1024,1022,10,10,10,21,8,29,0.00,0,,84<br />
2001-3-4,20,13,6,-4,-7,-10,46,26,13,1023,1022,1020,10,10,10,35,16,,0.00,0,,75<br />
2001-3-5,19,13,7,6,-1,-5,76,43,21,1022,1021,1018,10,9,7,29,10,,0.00,5,,309<br />
2001-3-6,15,11,8,7,5,3,93,67,48,1023,1022,1021,10,9,3,14,8,,0.00,4,Rain,71<br />
2001-3-7,20,12,4,4,1,-3,87,54,21,1021,1018,1016,10,10,10,18,5,,0.00,4,,77<br />
2001-3-8,22,13,5,0,-2,-4,65,36,17,1020,1019,1018,10,10,10,18,10,,0.00,2,,64<br />
2001-3-9,23,14,7,0,-2,-6,57,33,14,1019,1017,1015,10,10,10,29,13,,0.00,0,,81<br />
2001-3-10,22,16,10,6,1,-4,67,38,17,1019,1017,1016,10,10,8,26,11,,0.00,5,,57<br />
2001-3-11,11,6,1,5,2,0,93,71,58,1023,1020,1017,10,7,3,32,14,,0.00,6,Rain-Snow,283<br />
2001-3-12,1,-1,-3,0,-2,-3,100,97,93,1029,1025,1023,7,3,1,26,11,,0.00,8,Snow,271<br />
2001-3-13,2,-3,-7,-1,-4,-8,100,89,70,1027,1023,1021,10,5,0,21,6,,0.00,7,Fog-Snow,203<br />
2001-3-14,14,7,-1,3,0,-2,100,72,33,1025,1023,1022,10,8,4,11,5,,0.00,3,Snow,99<br />
2001-3-15,19,11,4,1,-2,-6,81,45,18,1023,1021,1019,10,10,10,29,10,,0.00,0,,71<br />
2001-3-16,22,13,4,0,-3,-8,65,38,14,1020,1017,1014,10,10,10,29,8,,0.00,0,,74<br />
2001-3-17,23,14,6,-1,-3,-7,57,30,14,1017,1015,1013,10,10,10,29,13,,0.00,2,,77<br />
2001-3-18,23,17,11,10,3,-2,94,46,19,1020,1015,1012,10,10,7,29,14,47,0.00,5,Rain,75<br />
2001-3-19,10,8,4,9,6,3,94,89,76,1027,1024,1020,10,8,2,21,10,,0.00,6,Rain,281<br />
2001-3-20,17,9,1,2,1,-2,93,62,27,1025,1020,1017,10,10,10,29,8,,0.00,0,,78<br />
2001-3-21,21,12,3,2,-2,-7,70,43,15,1017,1015,1012,10,10,10,26,6,,0.00,0,,70<br />
2001-3-22,23,14,6,1,-3,-7,66,38,14,1015,1013,1012,10,10,10,11,3,,0.00,1,,54<br />
2001-3-23,23,14,7,2,0,-6,61,38,14,1015,1014,1012,10,10,10,21,6,,0.00,1,,82<br />
2001-3-24,26,19,12,2,-1,-3,44,30,16,1012,1009,1006,10,10,10,32,14,,0.00,0,,78<br />
2001-3-25,26,18,11,4,0,-6,50,31,13,1011,1009,1008,10,10,10,18,8,,0.00,5,,69<br />
2001-3-26,27,18,9,6,3,0,66,39,18,1009,1006,1002,10,10,10,21,8,,0.00,3,,76<br />
2001-3-27,18,14,10,10,8,2,100,75,37,1012,1007,1001,10,7,1,32,13,47,0.00,7,Rain,302<br />
2001-3-28,12,10,9,10,9,8,100,92,77,1017,1013,1010,10,7,2,18,8,,0.00,8,Rain,277<br />
2001-3-29,14,11,8,9,7,5,100,83,55,1019,1017,1016,10,7,2,11,5,,0.00,5,Rain,278<br />
2001-3-30,19,12,5,9,7,4,100,74,46,1019,1016,1015,10,10,10,14,3,,0.00,1,,60<br />
2001-3-31,21,14,8,10,8,6,93,67,43,1023,1021,1019,10,10,10,18,5,,0.00,2,Thunderstorm,91<br />
2001-4-1,20,15,10,11,8,5,94,67,37,1026,1024,1022,10,10,5,11,5,,0.00,7,Rain,164<br />
2001-4-2,11,10,9,10,8,6,100,90,76,1027,1026,1024,10,7,4,14,6,,0.00,7,Rain,114<br />
2001-4-3,19,12,5,7,5,1,100,66,30,1026,1024,1023,10,10,10,11,3,,0.00,1,,65<br />
2001-4-4,24,17,10,7,2,-2,71,40,25,1024,1022,1020,10,10,10,26,11,,0.00,0,,77<br />
2001-4-5,22,14,8,9,6,3,76,57,29,1024,1022,1020,10,10,10,11,5,,0.00,7,,317<br />
2001-4-6,26,18,10,9,7,1,87,52,20,1022,1019,1016,10,10,10,11,3,,0.00,5,,46<br />
2001-4-7,29,19,10,11,8,4,77,50,20,1018,1016,1014,10,10,10,6,3,,0.00,8,,9<br />
2001-4-8,29,20,12,13,9,4,77,48,20,1016,1013,1011,10,10,10,11,5,,0.00,2,,36<br />
2001-4-9,28,22,17,11,8,5,59,41,29,1012,1011,1009,10,10,10,29,11,55,0.00,4,Thunderstorm,52<br />
2001-4-10,29,20,12,10,8,5,77,47,26,1012,1010,1008,10,7,4,11,5,,0.00,1,,72<br />
2001-4-11,29,21,14,14,10,8,68,50,28,1014,1012,1011,10,9,6,18,6,,0.00,2,Thunderstorm,98<br />
2001-4-12,26,21,16,15,9,4,72,49,31,1013,1012,1009,10,10,10,21,11,,0.00,2,Rain-Thunderstorm,92<br />
2001-4-13,29,22,15,11,7,3,63,42,19,1011,1008,1006,10,10,10,14,6,,0.00,2,,84<br />
2001-4-14,25,19,13,12,9,4,72,52,34,1017,1014,1009,10,9,5,18,8,,0.00,4,Rain,181<br />
2001-4-15,26,20,14,12,11,8,82,55,34,1016,1015,1013,10,8,6,18,6,,0.00,2,Thunderstorm,40<br />
2001-4-16,25,20,15,13,9,7,68,54,39,1015,1013,1011,10,10,8,29,13,,0.00,3,Rain-Thunderstorm,79<br />
2001-4-17,20,17,13,12,9,6,82,66,45,1013,1011,1010,10,10,10,26,13,,0.00,6,Rain-Thunderstorm,102<br />
2001-4-18,24,17,10,9,7,4,87,55,29,1012,1011,1009,10,10,10,18,5,,0.00,3,Thunderstorm,354<br />
2001-4-19,16,13,10,12,9,7,94,78,55,1017,1014,1011,10,9,4,21,10,,0.00,7,Rain,52<br />
2001-4-20,23,14,6,9,6,0,100,62,23,1018,1016,1015,10,10,10,11,3,,0.00,1,,74<br />
2001-4-21,25,17,8,9,6,0,82,52,19,1018,1017,1015,10,10,10,11,3,,0.00,0,,35<br />
2001-4-22,27,18,10,10,7,1,76,47,18,1017,1015,1012,10,10,10,14,6,,0.00,3,,62<br />
2001-4-23,21,17,13,13,11,6,94,67,40,1019,1016,1012,10,9,3,21,11,35,0.00,5,Rain,82<br />
2001-4-24,26,18,11,13,11,9,94,66,34,1016,1015,1013,10,10,10,6,5,,0.00,1,,31<br />
2001-4-25,25,20,15,15,12,9,82,62,41,1015,1014,1013,10,10,6,14,5,,0.00,4,Rain-Thunderstorm,51<br />
2001-4-26,25,19,14,13,11,10,82,63,41,1014,1013,1013,10,10,10,21,14,,0.00,6,Thunderstorm,81<br />
2001-4-27,29,21,13,13,10,4,82,53,20,1013,1012,1010,10,10,10,14,5,,0.00,2,,69<br />
2001-4-28,29,21,14,12,9,6,72,48,25,1014,1012,1011,10,10,10,26,8,,0.00,1,,78<br />
2001-4-29,30,23,16,11,9,6,64,43,23,1015,1014,1013,10,10,10,14,8,,0.00,1,Thunderstorm,86<br />
2001-4-30,25,20,15,14,11,8,72,57,34,1016,1014,1013,10,10,10,11,5,,0.00,4,,80<br />
2001-5-1,23,20,16,14,12,8,88,63,46,1018,1016,1014,10,10,10,14,8,,0.00,5,Rain,78<br />
2001-5-2,27,20,13,14,12,9,94,63,34,1018,1016,1014,10,10,10,11,5,,0.00,2,,50<br />
2001-5-3,30,21,13,13,9,5,82,50,20,1015,1012,1009,10,10,10,11,5,,0.00,1,,103<br />
2001-5-4,32,23,14,14,9,3,72,43,17,1012,1011,1010,10,10,10,11,5,,0.00,7,,55<br />
2001-5-5,30,22,15,16,11,8,68,49,30,1014,1013,1012,10,10,10,11,3,,0.00,4,,68<br />
2001-5-6,34,24,14,13,10,2,72,46,13,1014,1011,1008,10,10,10,11,3,,0.00,1,,75<br />
2001-5-7,32,23,16,14,11,8,73,50,24,1011,1008,1005,10,10,10,18,6,,0.00,6,Rain,62<br />
2001-5-8,29,22,15,14,11,7,88,51,26,1013,1009,1007,10,10,5,47,11,72,0.00,3,Rain-Thunderstorm,77<br />
2001-5-9,30,22,14,13,11,7,82,50,23,1009,1007,1006,10,10,10,29,10,58,0.00,4,Thunderstorm,71<br />
2001-5-10,34,27,19,15,11,8,56,41,23,1010,1008,1007,10,10,10,29,13,,0.00,2,Thunderstorm,81<br />
2001-5-11,35,27,18,13,10,5,64,40,15,1014,1012,1010,10,10,10,14,6,,0.00,1,,74<br />
2001-5-12,37,27,17,12,9,4,55,36,14,1011,1010,1009,10,10,10,11,6,,0.00,1,,60<br />
2001-5-13,34,26,18,14,9,2,68,37,13,1014,1012,1011,10,10,10,14,5,,0.00,0,,83<br />
2001-5-14,34,26,17,10,6,1,52,30,12,1013,1012,1011,10,10,10,14,6,,0.00,0,,94<br />
2001-5-15,35,26,17,9,5,0,45,29,11,1015,1013,1011,10,10,10,14,6,,0.00,0,,70<br />
2001-5-16,36,27,18,11,7,1,56,33,11,1013,1011,1009,10,10,10,14,5,,0.00,0,,79<br />
2001-5-17,37,27,18,11,7,3,60,32,12,1011,1010,1008,10,10,10,14,6,,0.00,0,,82<br />
2001-5-18,33,26,19,14,9,6,56,37,21,1014,1011,1010,10,6,2,21,6,,0.00,1,,11<br />
2001-5-19,30,25,20,14,12,10,60,49,31,1014,1012,1011,10,6,2,40,11,58,0.00,1,Thunderstorm,100<br />
2001-5-20,27,22,17,13,10,8,73,53,32,1014,1013,1012,10,9,7,35,14,,0.00,4,Thunderstorm,92<br />
2001-5-21,29,22,16,8,6,2,52,36,18,1014,1012,1010,10,10,10,21,16,,0.00,2,,88<br />
2001-5-22,31,22,14,9,4,-3,63,34,11,1014,1013,1012,10,10,10,11,5,,0.00,1,,94<br />
2001-5-23,32,23,15,7,3,-3,51,29,10,1014,1012,1010,10,10,10,21,6,,0.00,1,,76<br />
2001-5-24,31,23,17,7,4,1,48,27,15,1012,1010,1008,10,10,10,18,11,,0.00,1,,103<br />
2001-5-25,32,23,16,11,5,1,55,32,14,1011,1010,1008,10,10,10,11,3,,0.00,1,,44<br />
2001-5-26,34,26,17,12,7,1,60,32,12,1013,1011,1010,10,10,10,11,5,,0.00,0,,75<br />
2001-5-27,35,26,17,11,8,3,55,33,13,1011,1009,1006,10,10,10,11,5,,0.00,1,,31<br />
2001-5-28,34,26,17,13,10,6,68,39,18,1010,1008,1006,10,10,10,21,6,,0.00,2,,300<br />
2001-5-29,34,27,19,12,10,7,60,38,20,1009,1008,1005,10,10,8,18,5,,0.00,1,,64<br />
2001-5-30,37,28,19,13,7,-2,57,33,9,1007,1005,1002,10,10,10,14,5,,0.00,0,,82<br />
2001-5-31,37,28,19,13,6,1,53,27,10,1007,1006,1004,10,10,10,18,5,,0.00,1,Thunderstorm,70<br />
2001-6-1,38,29,21,9,6,2,41,24,11,1009,1006,1005,10,10,10,29,8,43,0.00,2,,118<br />
2001-6-2,34,27,19,10,7,2,56,30,13,1017,1014,1010,10,8,4,21,6,,0.00,1,Thunderstorm,277<br />
2001-6-3,34,27,19,9,6,2,52,32,15,1016,1013,1011,10,8,7,18,5,,0.00,0,,259<br />
2001-6-4,34,26,18,12,5,0,50,28,12,1012,1010,1007,10,10,10,21,5,,0.00,1,,301<br />
2001-6-5,34,26,18,10,4,0,43,26,11,1009,1007,1005,10,10,10,21,5,,0.00,1,,55<br />
2001-6-6,35,28,20,8,4,-2,40,26,10,1007,1005,1002,10,10,10,18,10,,0.00,0,,73<br />
2001-6-7,35,27,19,9,4,-1,46,26,10,1006,1005,1004,10,10,10,14,5,,0.00,0,,279<br />
2001-6-8,37,27,17,9,3,-3,46,24,8,1008,1006,1005,10,10,10,11,5,,0.00,0,,51<br />
2001-6-9,38,28,19,9,3,-3,40,23,8,1008,1006,1004,10,10,10,14,3,,0.00,0,,353<br />
2001-6-10,38,29,20,8,4,0,43,22,10,1007,1006,1005,10,10,10,11,6,,0.00,0,,355<br />
2001-6-11,36,28,20,10,7,1,41,26,12,1009,1007,1006,10,9,4,14,5,,0.00,0,,222<br />
2001-6-12,35,28,22,12,9,6,53,32,16,1013,1010,1007,5,5,5,14,3,,0.00,0,,323<br />
2001-6-13,35,28,21,14,10,8,53,33,19,1011,1010,1007,7,6,5,18,5,,0.00,0,,269<br />
2001-6-14,35,28,22,13,10,8,53,33,20,1010,1008,1006,10,8,7,21,6,,0.00,4,,346<br />
2001-6-15,34,28,22,13,9,6,53,32,18,1006,1005,1002,10,10,7,26,10,,0.00,3,Thunderstorm,93<br />
2001-6-16,33,27,20,12,11,8,60,41,21,1005,1003,1001,10,10,8,29,5,47,0.00,4,Rain-Thunderstorm,70<br />
2001-6-17,34,26,18,13,9,5,64,35,17,1003,1002,999,10,10,5,40,5,68,0.00,3,Thunderstorm,24<br />
2001-6-18,36,28,20,14,10,6,68,36,16,1005,1003,1001,10,10,10,14,5,,0.00,1,,67<br />
2001-6-19,38,31,24,9,7,2,38,23,11,1006,1005,1004,10,10,10,18,10,,0.00,1,,68<br />
2001-6-20,36,29,23,9,7,5,36,28,15,1006,1005,1004,10,10,10,21,5,47,0.00,1,,56<br />
2001-6-21,38,31,24,11,7,5,36,27,14,1007,1005,1004,10,10,10,18,8,35,0.00,3,Thunderstorm,82<br />
2001-6-22,32,26,20,16,11,7,78,46,24,1012,1009,1006,10,9,6,35,14,55,0.00,4,Thunderstorm,90<br />
2001-6-23,34,24,16,15,9,3,82,42,14,1010,1008,1005,10,10,10,14,3,,0.00,0,,235<br />
2001-6-24,36,27,19,11,9,5,56,34,15,1009,1007,1005,10,10,10,14,5,,0.00,0,,221<br />
2001-6-25,38,29,21,11,7,2,46,26,11,1008,1007,1005,10,10,10,11,5,,0.00,1,,50<br />
2001-6-26,39,30,21,11,7,1,49,24,10,1006,1005,1002,10,10,10,14,6,,0.00,0,,81<br />
2001-6-27,40,31,22,12,7,1,43,25,9,1007,1006,1004,10,10,10,11,5,,0.00,0,,344<br />
2001-6-28,43,32,22,12,7,1,46,24,8,1007,1005,1001,10,10,10,11,5,,0.00,0,,70<br />
2001-6-29,43,32,22,13,8,1,46,24,8,1004,1002,999,10,10,10,18,5,,0.00,0,,30<br />
2001-6-30,42,33,25,13,8,4,36,23,10,1005,1003,1002,10,10,10,18,6,,0.00,0,,13<br />
2001-7-1,38,30,22,14,11,7,44,31,19,1008,1006,1004,10,7,1,26,6,,0.00,0,,258<br />
2001-7-2,35,29,24,14,11,8,47,31,19,1011,1009,1007,5,3,2,14,5,,0.00,0,,124<br />
2001-7-3,34,28,22,13,11,7,53,36,20,1009,1008,1006,10,6,4,29,6,,0.00,1,,311<br />
2001-7-4,34,28,22,14,11,8,53,36,20,1008,1007,1006,10,9,7,14,5,,0.00,2,,336<br />
2001-7-5,35,28,20,12,9,5,60,33,16,1010,1008,1006,10,8,6,14,5,,0.00,1,,281<br />
2001-7-6,34,27,20,13,7,2,52,30,14,1011,1009,1008,10,10,10,18,6,,0.00,2,,278<br />
2001-7-7,35,27,18,9,4,-3,49,27,9,1012,1010,1009,10,10,10,11,5,,0.00,0,,58<br />
2001-7-8,37,27,17,8,4,-2,48,23,9,1011,1009,1006,10,10,10,14,8,,0.00,0,,167<br />
2001-7-9,37,28,20,10,5,0,43,24,10,1008,1006,1003,10,10,10,18,5,,0.00,0,,349<br />
2001-7-10,39,30,21,10,6,0,46,24,9,1007,1004,1001,10,10,10,11,3,,0.00,0,,5<br />
2001-7-11,40,30,21,15,8,2,43,27,10,1003,1002,999,10,10,10,14,3,,0.00,0,,14<br />
2001-7-12,40,31,22,15,8,5,41,27,12,1004,1002,1001,10,10,10,14,3,,0.00,0,,308<br />
2001-7-13,40,31,22,14,10,5,47,29,12,1005,1003,1002,10,8,5,18,5,,0.00,1,,12<br />
2001-7-14,37,30,24,17,11,4,51,32,13,1007,1006,1003,7,5,4,18,5,,0.00,1,,136<br />
2001-7-15,35,29,23,13,8,3,50,29,13,1008,1007,1005,7,5,4,11,3,,0.00,1,,138<br />
2001-7-16,34,27,21,13,6,0,49,27,12,1008,1006,1004,10,8,5,18,8,,0.00,0,,315<br />
2001-7-17,33,26,18,9,4,0,52,29,12,1006,1005,1002,10,10,10,11,5,,0.00,1,,99<br />
2001-7-18,35,27,19,9,4,0,43,26,11,1006,1004,1002,10,10,10,11,5,,0.00,1,,73<br />
2001-7-19,37,30,23,12,9,5,41,29,16,1006,1004,1002,10,10,10,21,8,,0.00,3,,96<br />
2001-7-20,36,30,24,16,12,9,57,35,19,1008,1006,1004,10,8,4,11,6,,0.00,3,,313<br />
2001-7-21,36,30,24,15,13,10,53,36,22,1010,1008,1006,10,7,4,11,5,,0.00,1,,90<br />
2001-7-22,35,28,22,14,11,8,57,35,19,1010,1008,1006,10,10,10,14,5,,0.00,1,,339<br />
2001-7-23,36,28,21,12,9,7,56,33,17,1010,1008,1005,10,10,10,14,5,,0.00,1,,273<br />
2001-7-24,33,27,22,15,10,6,61,35,18,1010,1008,1007,10,10,7,21,5,40,0.00,2,,66<br />
2001-7-25,37,29,21,12,8,4,46,29,14,1009,1007,1004,10,10,10,11,6,,0.00,0,,72<br />
2001-7-26,38,29,21,11,9,5,47,29,14,1008,1006,1005,10,10,10,18,6,,0.00,1,,256<br />
2001-7-27,37,29,21,13,9,4,49,30,13,1008,1006,1004,10,10,10,18,5,,0.00,1,,288<br />
2001-7-28,34,28,22,15,11,7,57,38,19,1006,1005,1004,10,9,6,26,10,58,0.00,4,Rain-Thunderstorm,99<br />
2001-7-29,27,23,19,14,10,6,73,49,26,1012,1010,1007,10,9,6,32,23,,0.00,4,Rain-Thunderstorm,101<br />
2001-7-30,30,24,18,11,6,-3,56,35,12,1013,1011,1010,10,10,10,18,10,,0.00,1,,101<br />
2001-7-31,33,26,18,10,5,1,43,29,14,1014,1012,1010,10,10,10,14,8,,0.00,0,,70<br />
2001-8-1,35,26,17,13,7,2,56,34,13,1012,1010,1008,10,10,10,11,5,,0.00,0,,220<br />
2001-8-2,36,27,19,11,6,1,49,30,11,1009,1007,1004,10,10,10,18,3,,0.00,0,,354<br />
2001-8-3,37,27,18,11,6,2,46,26,11,1008,1007,1006,10,10,10,18,5,,0.00,0,,297<br />
2001-8-4,37,28,20,12,7,3,46,29,12,1013,1011,1009,10,10,10,11,3,,0.00,0,,123<br />
2001-8-5,37,29,21,11,8,3,46,28,12,1015,1013,1011,10,10,10,14,5,,0.00,0,,267<br />
2001-8-6,37,29,22,14,10,6,46,32,15,1014,1012,1009,10,10,7,11,5,,0.00,1,,70<br />
2001-8-7,36,29,23,13,9,4,53,32,16,1010,1008,1005,10,7,5,26,5,,0.00,0,,305<br />
2001-8-8,35,28,20,11,7,0,56,32,14,1012,1010,1008,10,10,10,18,6,,0.00,0,,14<br />
2001-8-9,36,27,18,10,6,0,49,29,11,1013,1011,1010,10,10,10,14,3,,0.00,0,,270<br />
2001-8-10,35,27,19,9,6,4,49,29,15,1014,1012,1010,10,10,10,18,3,,0.00,0,,283<br />
2001-8-11,35,27,19,9,6,3,49,29,13,1014,1011,1008,10,10,10,18,3,,0.00,0,,265<br />
2001-8-12,35,27,18,10,6,1,56,29,12,1012,1010,1006,10,10,10,18,3,,0.00,0,,55<br />
2001-8-13,34,27,20,11,8,5,49,34,17,1011,1009,1007,10,8,5,18,5,,0.00,2,,171<br />
2001-8-14,25,22,19,16,13,9,78,59,36,1016,1014,1010,8,7,3,11,5,,0.00,5,Rain,92<br />
