
WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-2-13,-7,-8,-9,-11,-12,-12,79,72,68,1005,1004,1001,10,10,10,40,24,,0.00,2,Snow,83<br />
2006-2-14,-2,-6,-9,-9,-11,-13,93,71,51,987,985,985,10,10,10,29,18,,0.00,0,,58<br />
2006-2-15,-3,-7,-9,-5,-7,-11,93,83,68,1000,996,993,10,10,10,23,10,,0.00,4,,162<br />
2006-2-16,-6,-7,-7,-6,-7,-8,100,95,86,1003,1003,1002,10,8,3,27,18,,0.00,7,Snow,352<br />
2006-2-17,-9,-10,-10,-10,-11,-11,100,90,86,1004,1003,1002,10,10,10,23,19,,0.00,1,,12<br />
2006-2-18,-9,-10,-10,-10,-12,-15,93,84,62,1005,1001,995,10,10,10,34,24,,0.00,4,Snow,60<br />
2006-2-19,3,0,-3,-1,-3,-7,100,84,48,984,979,975,10,8,1,39,27,66,0.00,6,Snow,110<br />
2006-2-20,-2,-4,-6,-4,-7,-10,100,84,55,988,984,982,10,5,0,69,37,87,0.00,5,Snow,178<br />
2006-2-21,-4,-7,-8,-7,-9,-12,100,85,68,1006,1003,996,10,7,1,39,18,,0.00,6,Snow,143<br />
2006-2-22,-1,-3,-6,-5,-11,-14,100,62,37,1016,1006,1002,10,9,0,58,27,89,0.00,6,Snow,151<br />
2006-2-23,-3,-4,-6,-6,-10,-12,100,65,55,1028,1027,1025,10,9,3,35,18,48,0.00,3,Snow,96<br />
2006-2-24,9,6,2,-5,-6,-6,60,42,34,1012,1010,1008,10,10,10,63,48,77,0.00,7,,89<br />
2006-2-25,3,2,1,0,-1,-2,93,79,70,1025,1022,1019,10,10,10,37,24,,0.00,4,,113<br />
2006-2-26,8,6,6,-5,-5,-5,46,43,40,1015,1014,1014,10,10,10,45,40,,0.00,6,,80<br />
2006-2-27,10,6,4,-2,-4,-9,61,49,26,1020,1018,1016,10,10,10,37,10,,0.00,0,,96<br />
2006-2-28,12,6,0,0,-6,-9,93,46,22,1024,1014,1008,10,10,10,66,48,84,0.00,4,,95<br />
2006-3-1,13,6,1,-1,-7,-9,87,34,21,1020,1011,1009,10,10,10,52,35,,0.00,5,,92<br />
2006-3-2,3,1,0,0,-2,-6,87,80,60,1029,1024,1018,10,10,10,34,14,,0.00,3,,49<br />
2006-3-3,2,0,-2,-2,-3,-6,100,79,64,1020,1017,1017,10,9,3,29,11,,0.00,3,Fog,171<br />
2006-3-4,-1,-2,-2,-4,-4,-5,86,78,75,1019,1012,1005,10,10,10,35,23,,0.00,5,,50<br />
2006-3-5,-1,-3,-4,-2,-3,-5,100,94,86,1000,998,995,10,10,10,16,13,,0.00,5,,244<br />
2006-3-6,-5,-7,-10,-6,-9,-12,100,87,74,992,991,990,10,9,3,40,31,,0.00,4,Snow,342<br />
2006-3-7,-12,-13,-13,-16,-17,-19,79,69,62,994,993,993,10,10,10,23,16,,0.00,2,Snow,360<br />
2006-3-8,-11,-13,-15,-14,-16,-17,85,77,73,999,996,995,10,10,10,50,40,,0.00,0,Snow,12<br />
2006-3-9,-9,-10,-11,-13,-14,-16,79,71,62,1011,1009,1006,10,10,10,21,10,,0.00,4,Snow,38<br />
2006-3-10,-9,-11,-12,-12,-13,-14,92,83,68,1012,1011,1011,10,10,10,19,14,,0.00,1,,25<br />
2006-3-11,-7,-9,-11,-13,-15,-16,73,62,49,1009,1008,1006,10,10,10,16,11,,0.00,1,,72<br />
2006-3-12,-5,-7,-8,-8,-10,-14,86,77,63,1006,1002,1002,10,10,10,19,10,,0.00,6,,27<br />
2006-3-13,-6,-7,-8,-8,-11,-14,93,78,58,1005,1003,1002,10,10,10,21,16,,0.00,3,,1<br />
2006-3-14,-7,-9,-10,-9,-11,-12,93,81,73,1005,1004,1003,10,10,10,32,21,,0.00,4,,359<br />
2006-3-15,-1,-3,-6,-5,-7,-8,86,76,64,1005,1003,1002,10,10,10,32,24,,0.00,2,,49<br />
2006-3-16,3,1,0,-1,-2,-3,87,78,70,1018,1014,1012,10,10,10,27,16,,0.00,7,Rain,45<br />
2006-3-17,4,2,1,2,2,1,100,94,87,1026,1025,1024,10,10,10,29,10,,0.00,6,,50<br />
2006-3-18,4,2,2,1,1,0,93,88,75,1027,1026,1024,10,10,10,11,6,,0.00,5,,318<br />
2006-3-19,3,2,1,1,1,0,93,90,87,1032,1031,1031,10,10,10,16,11,,0.00,6,,141<br />
2006-3-20,3,1,0,-1,-2,-3,93,78,65,1031,1031,1030,10,10,10,19,11,,0.00,5,,28<br />
2006-3-21,1,0,-1,-2,-2,-3,93,83,75,1032,1031,1031,10,10,10,21,14,,0.00,1,,25<br />
2006-3-22,-2,-3,-3,-3,-5,-7,100,84,69,1025,1023,1020,10,10,10,13,10,,0.00,2,,9<br />
2006-3-23,-4,-6,-6,-5,-9,-14,100,75,46,1015,1014,1013,10,8,4,13,6,,0.00,5,Snow,310<br />
2006-3-24,-2,-3,-5,-2,-3,-5,100,96,93,1009,1008,1007,4,1,0,69,52,93,0.00,8,Snow,173<br />
2006-3-25,0,-1,-2,-4,-4,-5,86,72,69,1012,1011,1010,10,7,3,72,64,106,0.00,7,Snow,162<br />
2006-3-26,2,1,1,-12,-13,-14,38,35,30,1014,1014,1013,10,10,10,32,24,60,0.00,6,,161<br />
2006-3-27,4,2,1,-4,-4,-6,70,60,52,1018,1017,1016,10,10,8,37,19,37,0.00,6,Snow,159<br />
2006-3-28,4,2,0,-5,-7,-9,69,53,39,1017,1016,1015,10,10,10,27,10,,0.00,6,,125<br />
2006-3-29,2,1,1,0,-6,-8,87,59,52,1021,1017,1016,10,10,10,77,56,95,0.00,8,Snow,169<br />
2006-3-30,3,2,1,-5,-8,-9,60,49,41,1022,1021,1020,10,10,10,32,21,40,0.00,6,Snow,170<br />
2006-3-31,2,1,-1,-3,-7,-9,86,59,44,1018,1017,1017,10,10,10,48,40,72,0.00,7,Snow,168<br />
2006-4-1,-1,-3,-4,-2,-2,-4,100,99,93,1018,1017,1015,3,1,0,45,14,,0.00,,Snow,188<br />
2006-4-2,0,-1,-1,-2,-2,-2,93,89,87,1014,1014,1014,10,6,3,48,45,,0.00,5,Snow,170<br />
2006-4-3,-6,-8,-10,-6,-10,-12,100,87,74,1019,1013,1006,10,6,0,24,16,,0.00,4,Snow,344<br />
2006-4-4,-5,-7,-9,-7,-9,-11,100,84,68,1025,1023,1021,10,10,10,16,11,,0.00,1,,79<br />
2006-4-5,-3,-4,-5,-5,-6,-7,86,82,74,1024,1024,1023,10,10,8,19,13,,0.00,6,Snow,72<br />
2006-4-6,3,0,-2,-3,-4,-6,80,74,60,1024,1022,1020,10,10,10,24,13,,0.00,7,,94<br />
2006-4-7,5,2,0,3,-1,-4,100,80,65,1019,1018,1017,10,10,8,24,10,,0.00,8,Rain-Snow,70<br />
2006-4-8,6,3,1,3,2,0,100,90,81,1008,1003,1000,10,8,4,63,24,,0.00,7,Fog-Rain-Snow,165<br />
2006-4-9,4,3,2,0,-1,-2,87,74,65,993,984,977,10,10,10,27,18,,0.00,4,Snow,64<br />
2006-4-10,-2,-3,-3,-2,-3,-4,100,98,93,1004,996,988,10,4,3,19,14,,0.00,8,Snow,259<br />
2006-4-11,-1,-2,-3,-3,-4,-5,93,84,80,1005,1003,1001,10,10,10,21,10,,0.00,3,Snow,45<br />
2006-4-12,-2,-3,-4,-4,-4,-6,100,88,74,1006,1004,1000,10,8,1,61,24,82,0.00,6,Snow,203<br />
2006-4-13,-4,-7,-8,-5,-9,-11,100,87,74,1011,1008,1002,10,9,4,29,21,,0.00,5,Snow,347<br />
2006-4-14,-6,-7,-8,-8,-9,-10,86,84,80,1009,1009,1009,10,10,10,14,14,,0.00,1,,48<br />
2006-4-15,-5,-7,-8,-8,-9,-12,93,82,59,1015,1012,1010,10,10,10,21,16,,0.00,1,,3<br />
2006-4-16,-4,-4,-5,-7,-8,-10,80,74,68,1021,1020,1019,10,10,10,11,8,,0.00,2,,23<br />
2006-4-17,-1,-2,-3,-3,-5,-7,93,80,74,1021,1020,1019,10,10,10,24,19,,0.00,6,Snow,193<br />
2006-4-18,-2,-3,-4,-3,-4,-6,100,93,86,1015,1013,1012,10,6,2,23,18,,0.00,7,Snow,201<br />
2006-4-19,-3,-4,-5,-3,-6,-7,100,88,80,1008,1001,994,10,6,1,29,8,,0.00,7,Snow,208<br />
2006-4-20,-5,-7,-8,-5,-8,-10,100,94,86,1011,1001,991,10,5,0,48,39,,0.00,5,Snow,329<br />
2006-4-21,-2,-6,-8,-3,-8,-12,100,85,73,1014,1009,1002,10,8,1,66,21,,0.00,7,Snow,151<br />
2006-4-22,-1,-3,-6,-1,-4,-8,100,97,86,1007,999,993,10,6,0,97,55,121,0.00,6,Snow,270<br />
2006-4-23,-7,-8,-9,-9,-10,-12,93,82,68,1009,1008,1007,10,8,2,32,11,,0.00,5,Snow,346<br />
2006-4-24,-7,-8,-9,-8,-11,-12,100,87,73,1004,1002,1000,10,9,3,24,8,,0.00,6,Snow,6<br />
2006-4-25,-5,-7,-9,-10,-12,-13,74,69,63,1003,1002,1001,10,10,10,16,10,,0.00,4,,84<br />
2006-4-26,1,-2,-4,1,-2,-8,100,91,74,1000,996,991,10,8,4,34,21,,0.00,7,Rain-Snow,60<br />
2006-4-27,2,0,-1,1,-2,-6,100,82,60,996,992,989,10,7,1,74,61,95,0.00,6,Rain-Snow,179<br />
2006-4-28,1,0,-1,-1,-2,-4,100,86,75,1007,1004,1000,10,5,2,72,60,90,0.00,7,Snow,173<br />
2006-4-29,0,-1,-2,-2,-3,-4,100,89,80,1010,1008,1007,10,9,5,14,13,,0.00,6,Snow,215<br />
2006-4-30,0,-1,-2,-3,-3,-4,93,86,75,1012,1011,1010,10,10,10,21,19,,0.00,4,,14<br />
2006-5-1,0,-2,-3,-3,-4,-6,100,85,64,999,995,994,10,6,1,52,32,72,0.00,7,Snow,183<br />
2006-5-2,-1,-2,-3,-4,-5,-6,93,78,69,1006,1005,1004,10,10,10,26,14,,0.00,1,,12<br />
2006-5-3,-1,-3,-4,-5,-8,-9,75,69,59,1004,1003,1003,10,10,10,34,24,,0.00,1,,20<br />
2006-5-4,-1,-3,-5,-5,-7,-8,86,73,64,1007,1005,1004,10,10,10,16,14,,0.00,1,,25<br />
2006-5-5,3,0,-3,-2,-3,-6,100,86,65,1014,1013,1011,10,8,1,27,6,,0.00,7,Snow,137<br />
2006-5-6,13,7,2,4,2,-1,93,74,38,1011,1010,1008,10,9,4,82,27,90,0.00,8,Rain,163<br />
2006-5-7,5,,5,4,4,4,93,93,93,1027,1025,1023,7,2,0,40,29,,0.00,8,Fog-Rain,194<br />
2006-5-8,11,6,2,5,4,2,100,83,67,1029,1028,1026,10,9,0,26,11,,0.00,6,Fog,18<br />
2006-5-9,10,8,7,4,4,3,81,71,62,1030,1029,1029,10,10,10,11,6,,0.00,4,,13<br />
2006-5-10,3,2,2,3,3,2,100,100,100,1034,1033,1032,6,1,0,27,14,,0.00,6,Fog,31<br />
2006-5-11,10,6,1,5,4,0,100,81,71,1032,1031,1030,10,9,1,19,8,,0.00,2,Fog,6<br />
2006-5-12,8,6,3,3,3,2,93,81,71,1033,1032,1031,10,10,10,21,8,,0.00,7,,200<br />
2006-5-13,4,3,2,3,2,2,100,96,93,1031,1028,1025,10,8,5,37,26,,0.00,7,Rain,192<br />
2006-5-14,2,1,1,2,0,-2,100,92,81,1017,1017,1016,10,7,1,53,29,,0.00,6,Rain-Snow,264<br />
2006-5-15,1,0,-1,-2,-2,-3,93,85,75,1013,1010,1009,10,9,1,21,11,,0.00,5,Snow,358<br />
2006-5-16,8,3,-1,1,-2,-3,93,71,46,1011,1009,1008,10,10,10,23,14,,0.00,3,,25<br />
2006-5-17,10,7,3,2,-1,-3,81,64,40,1018,1016,1012,10,10,10,19,8,,0.00,3,,73<br />
2006-5-18,3,1,-1,1,0,-1,100,93,81,1020,1019,1019,10,7,0,21,18,,0.00,6,Fog,360<br />
2006-5-19,5,2,-1,2,0,-1,100,92,81,1019,1019,1018,10,6,0,16,13,,0.00,5,Fog,34<br />
2006-5-20,3,1,-1,1,0,-1,100,97,87,1022,1021,1021,10,6,1,13,10,,0.00,8,Fog,339<br />
2006-5-21,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2006-5-22,5,2,0,2,1,0,100,87,75,1018,1016,1014,10,10,10,16,13,,0.00,3,,26<br />
2006-5-23,4,2,0,1,0,-1,100,83,75,1016,1015,1013,10,8,0,40,21,,0.00,3,Fog,197<br />
2006-5-24,5,3,2,1,-1,-1,93,78,70,1013,1012,1010,10,10,10,23,13,,0.00,5,,215<br />
2006-5-25,6,3,2,1,0,-1,87,75,70,1010,1009,1009,10,10,10,13,8,,0.00,3,,293<br />
2006-5-26,9,6,2,3,2,0,93,74,57,1012,1010,1009,10,10,10,14,11,,0.00,1,,277<br />
2006-5-27,6,3,2,1,-1,-4,93,66,49,1017,1016,1015,10,10,10,19,8,,0.00,6,,257<br />
2006-5-28,7,6,5,2,1,-1,81,71,61,1015,1014,1014,10,10,9,27,10,,0.00,6,,199<br />
2006-5-29,10,7,4,3,3,2,87,72,58,1010,1008,1007,10,10,9,19,11,,0.00,4,,308<br />
2006-5-30,8,4,2,4,3,2,100,85,71,1010,1007,1006,10,10,10,23,11,,0.00,6,Fog-Rain,211<br />
2006-5-31,6,3,2,2,2,1,100,92,76,1015,1013,1010,10,5,0,27,19,,0.00,6,Fog,220<br />
2006-6-1,6,4,3,2,1,1,87,77,70,1004,1003,1002,10,10,10,48,24,,0.00,7,,189<br />
2006-6-2,5,3,3,3,3,2,93,92,87,1004,1003,1001,10,9,5,64,50,69,0.00,7,Rain,177<br />
2006-6-3,4,3,2,4,3,1,100,97,87,1011,1009,1007,10,9,3,39,34,,0.00,8,Rain,185<br />
2006-6-4,5,4,3,2,1,0,93,84,75,1010,1010,1009,10,10,10,26,24,,0.00,6,,198<br />
2006-6-5,7,4,2,3,1,-1,87,81,70,1010,1008,1004,10,10,10,19,10,,0.00,6,,12<br />
2006-6-6,5,3,2,2,2,1,100,90,81,1005,1003,1000,10,8,4,24,13,,0.00,2,Fog,205<br />
2006-6-7,4,2,1,2,1,1,100,93,81,1012,1011,1010,10,9,6,13,8,,0.00,8,Fog,305<br />
2006-6-8,11,6,2,3,1,-1,100,67,44,1014,1013,1012,10,10,10,19,13,,0.00,5,,26<br />
2006-6-9,14,10,6,3,1,-2,81,56,36,1014,1012,1011,10,10,10,63,24,60,0.00,7,Rain,186<br />
2006-6-10,11,7,4,6,3,1,87,75,67,1015,1015,1013,10,10,10,32,19,,0.00,4,,35<br />
2006-6-11,17,14,12,3,-1,-2,54,36,27,1009,1008,1007,10,10,10,19,16,,0.00,4,,55<br />
2006-6-12,9,7,6,2,0,-2,71,61,46,1010,1009,1008,10,10,10,61,40,80,0.00,7,,198<br />
2006-6-13,8,6,4,7,5,3,100,93,81,999,994,991,10,10,6,45,24,,0.00,8,Rain,149<br />
2006-6-14,8,6,3,2,1,-1,87,75,57,995,994,993,10,10,10,39,21,39,0.00,5,,224<br />
2006-6-15,4,2,1,2,2,1,100,95,81,1003,1001,998,10,9,4,27,14,,0.00,7,Rain-Snow,209<br />
2006-6-16,6,3,2,2,1,0,93,82,70,1003,1001,998,10,10,10,52,34,,0.00,7,Rain,179<br />
2006-6-17,6,3,1,2,2,0,100,96,76,994,988,984,10,5,2,97,68,126,0.00,8,Rain-Snow,180<br />
2006-6-18,4,3,2,2,1,0,100,88,81,1005,1005,1004,10,10,10,45,37,,0.00,7,Rain,191<br />
2006-6-19,4,3,3,3,2,0,100,92,81,1004,1001,1000,10,10,10,32,24,,0.00,8,Rain,201<br />
2006-6-20,10,6,2,4,2,-3,100,75,43,1008,1008,1007,10,10,8,10,5,,0.00,2,,324<br />
2006-6-21,7,6,5,6,4,1,100,89,66,1008,1005,1004,10,9,3,39,13,,0.00,8,Fog-Rain,195<br />
2006-6-22,13,9,5,6,5,4,100,78,58,1017,1016,1014,10,10,4,66,48,89,0.00,6,Fog-Rain,189<br />
2006-6-23,10,8,7,5,4,3,87,73,66,1013,1010,1007,10,10,10,29,21,,0.00,3,,198<br />
2006-6-24,9,7,4,7,4,3,100,91,76,1015,1010,1004,10,7,3,60,37,82,0.00,5,Fog-Rain,186<br />
2006-6-25,11,9,8,6,3,1,87,70,50,1014,1012,1010,10,10,8,32,13,40,0.00,6,Rain,149<br />
2006-6-26,6,4,4,5,4,3,100,92,81,1008,1006,1005,10,10,10,35,14,,0.00,6,Rain,199<br />
2006-6-27,9,6,5,5,4,2,87,82,76,1012,1011,1011,10,10,10,13,11,,0.00,4,,20<br />
2006-6-28,7,4,2,5,3,2,100,92,81,1012,1012,1012,10,8,0,16,13,,0.00,4,Fog,358<br />
2006-6-29,10,6,1,6,4,1,100,87,71,1011,1009,1008,10,6,0,16,13,,0.00,2,Fog,21<br />
2006-6-30,4,2,1,2,2,1,100,93,87,1016,1014,1012,10,6,0,21,13,,0.00,5,Fog,215<br />
2006-7-1,9,6,3,4,3,3,100,85,71,1017,1015,1012,10,6,0,26,16,,0.00,2,Fog,217<br />
2006-7-2,16,12,9,5,4,2,71,53,44,1007,1007,1006,10,10,10,16,13,,0.00,1,,45<br />
2006-7-3,16,12,9,6,4,1,76,57,36,1006,1004,1003,10,10,10,14,11,26,0.00,1,,10<br />
2006-7-4,16,11,6,6,2,-2,100,58,29,1006,1005,1005,10,10,10,16,11,,0.00,1,,219<br />
2006-7-5,13,9,6,5,3,-1,93,65,41,1006,1005,1004,10,10,10,16,11,,0.00,0,,322<br />
2006-7-6,14,10,7,5,3,2,76,61,44,1008,1008,1008,10,10,10,53,31,63,0.00,3,,199<br />
2006-7-7,14,11,8,6,2,-3,81,49,31,1005,1003,1001,10,10,10,27,16,,0.00,5,,227<br />
2006-7-8,15,12,10,6,3,1,71,55,42,998,996,995,10,10,10,14,11,,0.00,1,,339<br />
2006-7-9,7,6,4,7,6,4,100,97,87,1004,1002,1000,10,9,3,32,24,,0.00,7,Fog-Rain,206<br />
2006-7-10,10,8,6,7,6,4,100,85,71,1001,996,993,10,10,5,23,13,,0.00,6,Fog,27<br />
2006-7-11,6,6,5,6,5,5,100,100,100,1010,1005,1000,4,1,0,29,26,,0.00,8,Fog,206<br />
2006-7-12,13,8,4,5,4,4,100,76,54,1011,1006,1002,10,10,10,23,14,,0.00,2,,30<br />
2006-7-13,14,9,5,5,4,2,100,71,44,998,996,996,10,10,10,21,16,,0.00,3,Fog,210<br />
2006-7-14,11,8,4,5,4,3,100,84,66,1003,996,994,10,10,8,19,11,,0.00,6,Fog,348<br />
2006-7-15,9,7,4,4,3,2,100,85,62,1012,1009,1004,10,9,4,26,19,,0.00,5,Fog,231<br />
2006-7-16,11,8,5,5,4,4,93,81,67,1012,1011,1010,10,10,9,24,16,,0.00,2,Fog,134<br />
2006-7-17,12,8,4,6,5,3,100,80,58,1013,1013,1013,10,10,7,40,14,,0.00,6,Fog,210<br />
2006-7-18,10,8,7,8,7,6,100,91,82,1021,1016,1012,10,7,2,87,37,111,0.00,6,Rain,189<br />
2006-7-19,12,10,8,9,8,6,100,90,71,1013,1007,1004,10,9,4,76,19,95,0.00,8,Fog-Rain,160<br />
2006-7-20,11,9,7,7,6,6,100,85,71,1016,1013,1008,10,9,5,82,63,106,0.00,4,Rain,189<br />
2006-7-21,14,10,7,7,6,5,93,79,59,1012,1010,1008,10,10,8,40,14,,0.00,4,,189<br />
2006-7-22,13,10,7,10,8,6,100,90,72,1013,1012,1010,10,10,10,32,13,35,0.00,6,Rain,170<br />
2006-7-23,11,9,8,10,8,7,100,91,82,1012,1010,1009,10,10,10,35,18,,0.00,6,Rain,181<br />
2006-7-24,11,9,8,8,8,7,100,87,76,1014,1013,1011,10,6,0,29,14,,0.00,6,Fog-Rain,74<br />
2006-7-25,13,10,7,9,7,6,93,81,72,1011,1009,1007,10,10,10,24,11,,0.00,3,,77<br />
2006-7-26,14,10,6,8,7,5,93,80,63,1010,1009,1008,10,10,10,13,6,,0.00,2,,334<br />
2006-7-27,8,6,3,5,4,3,100,94,81,1015,1013,1012,10,5,0,13,8,,0.00,4,Fog,233<br />
2006-7-28,14,8,2,6,5,2,100,79,58,1015,1014,1012,10,7,0,13,5,,0.00,1,Fog,325<br />
2006-7-29,13,10,7,6,6,5,87,78,63,1008,1008,1007,10,9,4,40,23,,0.00,1,Fog,142<br />
2006-7-30,13,9,5,7,6,5,100,82,67,1012,1011,1008,10,10,10,16,13,,0.00,3,,20<br />
2006-7-31,13,9,5,7,6,5,100,78,67,1007,1007,1006,10,5,0,19,16,,0.00,2,Fog,32<br />
2006-8-1,8,6,4,5,4,4,100,90,76,1010,1009,1006,10,7,0,34,16,,0.00,4,Fog,202<br />
2006-8-2,11,8,6,7,6,5,100,89,76,1004,1001,999,10,10,10,37,14,,0.00,6,Rain,230<br />
2006-8-3,7,6,5,6,6,5,100,98,93,1004,1003,1001,10,6,0,27,23,,0.00,7,Fog-Rain,202<br />
2006-8-4,8,6,4,6,5,4,100,89,81,1004,1004,1004,10,9,0,13,8,,0.00,7,Fog,300<br />
2006-8-5,9,7,4,7,6,4,100,94,82,1007,1006,1006,10,5,0,23,10,,0.00,5,Fog,218<br />
2006-8-6,10,8,7,9,8,7,100,95,93,1004,1003,1002,10,10,8,23,13,,0.00,8,Rain,42<br />
2006-8-7,12,9,7,9,8,7,100,97,82,1005,1002,1000,10,6,0,42,11,,0.00,7,Fog-Rain,204<br />
2006-8-8,11,9,7,8,7,6,100,89,76,1008,1005,1002,10,9,1,14,10,,0.00,7,Fog,24<br />
