
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,15,13,12,7,4,2,72,55,42,1023,1020,1018,10,9,7,10,2,,0.00,6,,353<br />
2013-1-2,16,14,13,11,8,4,82,67,51,1020,1018,1016,8,5,3,11,3,,0.00,6,,17<br />
2013-1-3,15,13,12,12,11,8,94,84,72,1025,1022,1020,10,7,0,21,10,,0.00,6,Fog-Rain,349<br />
2013-1-4,12,10,9,8,7,7,87,79,76,1023,1020,1018,10,9,3,21,14,,0.00,6,,26<br />
2013-1-5,11,10,9,8,7,7,87,85,76,1021,1018,1016,10,5,2,16,11,,0.00,6,,24<br />
2013-1-6,13,11,9,7,6,5,87,71,58,1023,1020,1018,10,10,8,19,13,,0.00,6,,20<br />
2013-1-7,13,11,10,9,8,6,88,76,67,1022,1019,1017,10,8,2,14,10,,0.00,6,,31<br />
2013-1-8,13,12,11,10,9,8,88,85,77,1021,1019,1016,10,7,2,16,10,,0.00,6,,10<br />
2013-1-9,15,13,11,9,7,4,82,65,48,1024,1021,1019,10,9,5,23,14,,0.00,6,,351<br />
2013-1-10,16,13,12,7,3,0,67,48,34,1024,1021,1019,10,8,5,14,8,,0.00,6,,12<br />
2013-1-11,13,12,12,5,3,0,62,54,44,1024,1022,1020,8,6,5,23,11,,0.00,6,,8<br />
2013-1-12,15,13,11,9,6,4,82,64,48,1025,1021,1018,9,5,2,19,11,,0.00,5,Rain,342<br />
2013-1-13,18,14,10,9,7,5,82,68,49,1021,1018,1015,10,5,2,14,8,,0.00,4,,310<br />
2013-1-14,16,13,11,11,9,8,88,74,59,1020,1018,1016,6,4,3,10,3,,0.00,6,,334<br />
2013-1-15,15,14,13,13,13,11,94,88,77,1021,1019,1017,3,1,0,10,5,,0.00,4,Fog,311<br />
2013-1-16,17,16,15,14,13,13,88,85,77,1022,1020,1017,4,2,1,10,3,,0.00,6,Fog-Rain,27<br />
2013-1-17,17,16,15,15,13,10,94,82,72,1026,1023,1020,10,6,0,27,10,,0.00,6,Fog-Rain,1<br />
2013-1-18,15,14,13,10,9,8,82,72,63,1029,1026,1023,10,8,4,16,13,37,0.00,6,Rain,19<br />
2013-1-19,16,14,13,12,11,9,82,77,68,1023,1020,1017,5,3,1,16,8,,0.00,6,,64<br />
2013-1-20,20,18,15,15,13,12,88,80,68,1020,1017,1015,4,2,1,8,2,23,0.00,6,Fog,280<br />
2013-1-21,22,19,17,17,16,15,88,81,68,1021,1018,1016,5,3,1,19,5,,0.00,6,,312<br />
2013-1-22,24,21,18,17,16,15,88,78,61,1021,1018,1016,9,4,1,16,6,,0.00,6,,106<br />
2013-1-23,24,21,17,16,16,14,88,76,53,1021,1017,1015,7,4,1,21,8,,0.00,5,,111<br />
2013-1-24,22,19,17,16,15,10,88,78,59,1019,1017,1015,8,3,1,23,10,,0.00,6,Rain,65<br />
2013-1-25,19,17,16,11,9,8,72,60,52,1021,1018,1017,10,8,5,16,11,,0.00,6,,11<br />
2013-1-26,17,16,15,13,12,11,88,77,68,1020,1018,1016,10,6,2,14,6,,0.00,6,,3<br />
2013-1-27,21,18,15,14,11,7,88,68,43,1024,1021,1020,10,5,1,13,6,,0.00,6,Rain,317<br />
2013-1-28,18,17,16,13,12,10,77,71,59,1022,1020,1018,6,5,3,11,5,,0.00,6,,27<br />
2013-1-29,18,17,15,17,14,13,94,86,82,1021,1019,1018,4,2,0,11,5,,0.00,5,Fog,20<br />
2013-1-30,24,20,17,18,17,16,94,85,69,1021,1019,1016,7,2,0,23,6,,0.00,5,Fog,93<br />
2013-1-31,24,22,20,19,18,18,88,83,69,1020,1018,1016,8,4,1,21,13,,0.00,6,Rain,117<br />
2013-2-1,26,23,20,18,18,17,88,76,57,1020,1018,1016,10,5,1,23,11,,0.00,5,,112<br />
2013-2-2,24,22,20,18,17,16,88,76,65,1021,1018,1016,10,7,4,19,13,,0.00,6,,102<br />
2013-2-3,27,22,17,18,17,15,94,72,51,1019,1017,1014,10,5,1,14,6,,0.00,6,,99<br />
2013-2-4,24,22,20,20,18,17,88,84,69,1020,1017,1015,7,3,1,24,11,,0.00,6,Rain,92<br />
2013-2-5,26,22,19,20,19,17,94,78,61,1019,1016,1014,10,5,2,16,10,,0.00,5,,89<br />
