
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,28,26,23,22,19,18,89,68,58,1014,1013,1011,10,10,10,24,16,,0.00,4,,107<br />
2008-1-2,28,26,23,22,19,17,94,67,51,1015,1014,1012,10,10,5,32,14,,0.00,3,Rain,114<br />
2008-1-3,28,26,24,19,18,16,73,61,54,1017,1016,1014,10,10,10,21,14,,0.00,3,,144<br />
2008-1-4,28,24,21,22,20,19,100,71,58,1018,1016,1014,10,10,10,24,13,,0.00,4,,121<br />
2008-1-5,29,26,23,21,21,20,88,71,58,1017,1015,1013,10,10,10,34,18,,0.00,2,,89<br />
2008-1-6,28,26,23,21,20,19,88,71,58,1014,1012,1010,10,10,10,32,18,,0.00,2,,75<br />
2008-1-7,29,26,23,24,21,19,94,75,58,1017,1013,1009,10,10,9,32,16,,0.00,2,,84<br />
2008-1-8,29,27,24,25,24,23,100,88,70,1012,1011,1009,10,10,10,32,19,,0.00,3,,89<br />
2008-1-9,29,26,23,24,22,20,100,83,62,1013,1011,1009,10,10,10,35,21,,0.00,3,,90<br />
2008-1-10,28,26,23,24,21,17,100,73,51,1013,1011,1010,10,10,10,23,13,,0.00,4,,122<br />
2008-1-11,29,26,23,23,21,18,94,73,54,1014,1012,1011,10,10,10,23,13,,0.00,4,,124<br />
2008-1-12,29,26,23,24,21,18,100,74,55,1015,1013,1012,10,10,9,24,16,,0.00,2,,108<br />
2008-1-13,30,28,25,22,19,18,78,65,48,1014,1013,1012,10,10,10,21,16,,0.00,2,,133<br />
2008-1-14,29,26,23,23,21,19,100,73,58,1014,1012,1011,10,9,7,32,16,,0.00,4,,111<br />
2008-1-15,28,24,22,23,21,19,100,76,58,1013,1012,1010,10,10,10,24,14,,0.00,3,,115<br />
2008-1-16,27,24,23,25,23,22,100,88,78,1013,1012,1010,10,10,4,23,16,,0.00,4,Rain,125<br />
2008-1-17,29,26,22,24,22,19,100,83,55,1013,1012,1011,10,9,4,27,16,,0.00,6,Rain,80<br />
2008-1-18,29,26,22,22,21,20,94,81,62,1014,1013,1011,10,9,3,27,16,,0.00,4,Rain,85<br />
2008-1-19,28,26,23,26,21,17,100,79,51,1014,1012,1010,10,10,8,23,16,,0.00,3,,99<br />
2008-1-20,29,24,21,27,22,19,100,81,62,1013,1011,1009,10,10,10,23,13,,0.00,3,,88<br />
2008-1-21,29,26,22,23,19,16,83,73,45,1012,1010,1008,10,10,10,32,14,,0.00,2,,73<br />
2008-1-22,,,,,,,,,,1014,1012,1010,10,10,10,26,18,,0.00,6,,100<br />
2008-1-23,,,,,,,,,,1014,1012,1011,10,10,10,26,14,,0.00,3,,134<br />
2008-1-24,27,,27,16,16,16,51,51,51,1014,1013,1012,10,10,10,21,13,,0.00,5,,124<br />
2008-1-25,28,,28,21,21,21,66,66,66,1013,1012,1011,10,10,10,21,13,,0.00,4,,133<br />
2008-1-26,24,,24,20,20,20,78,78,78,1013,1012,1010,10,10,10,23,13,,0.00,3,,136<br />
2008-1-27,,,,,,,,,,1013,1012,1011,10,10,10,23,14,,0.00,4,,122<br />
2008-1-28,,,,,,,,,,1014,1012,1011,10,10,10,21,14,,0.00,4,,119<br />
2008-1-29,,,,,,,,,,1013,1011,1009,10,10,10,24,14,,0.00,4,,120<br />
2008-1-30,28,28,26,16,8,0,48,33,18,1010,1008,1006,10,10,10,27,18,,0.00,4,,100<br />
2008-1-31,26,,26,22,22,22,78,78,78,1009,1007,1004,10,10,10,35,21,,0.00,4,,73<br />
2008-2-1,24,24,22,22,22,21,94,92,89,1011,1009,1007,10,9,4,19,10,,0.00,6,Rain,20<br />
2008-2-2,26,26,26,0,0,0,18,18,18,1012,1010,1009,10,10,10,37,13,,0.00,3,,71<br />
2008-2-3,,,,,,,,,,1015,1012,1011,10,10,9,37,16,,0.00,2,,65<br />
2008-2-4,,,,,,,,,,1014,1013,1011,10,10,10,34,16,,0.00,1,,77<br />
2008-2-5,25,,25,19,19,19,69,69,69,1016,1014,1012,10,10,10,23,13,,0.00,1,,91<br />
2008-2-6,,,,,,,,,,1016,1015,1013,10,10,6,21,10,,0.00,2,,111<br />
2008-2-7,26,,26,22,22,22,78,78,78,1017,1015,1014,10,10,10,26,13,,0.00,2,,108<br />
2008-2-8,,,,,,,,,,1016,1014,1012,10,10,10,23,13,,0.00,2,,117<br />
2008-2-9,,,,,,,,,,1014,1012,1011,10,10,10,24,16,,0.00,2,,107<br />
2008-2-10,,,,,,,,,,1014,1012,1011,10,10,10,24,16,,0.00,2,,112<br />
2008-2-11,,,,,,,,,,1014,1013,1011,10,10,10,21,11,,0.00,3,,114<br />
2008-2-12,,,,,,,,,,1014,1012,1011,10,10,10,26,14,,0.00,2,,102<br />
2008-2-13,26,,26,22,22,22,78,78,78,1014,1012,1011,10,10,9,24,19,,0.00,4,Rain,119<br />
2008-2-14,,,,,,,,,,1014,1012,1011,10,10,10,26,18,,0.00,5,,130<br />
2008-2-15,,,,,,,,,,1013,1012,1011,10,9,3,19,11,,0.00,4,Rain,142<br />
2008-2-16,25,,25,21,21,21,78,78,78,1013,1011,1010,10,10,10,23,13,,0.00,3,,109<br />
2008-2-17,27,,27,20,20,20,65,65,65,1015,1013,1011,10,10,4,23,11,,0.00,4,Rain,118<br />
2008-2-18,23,,23,19,19,19,78,78,78,1015,1014,1013,10,10,10,24,14,,0.00,3,,93<br />
2008-2-19,,,,,,,,,,1015,1014,1012,10,10,10,24,13,,0.00,5,,105<br />
2008-2-20,,,,,,,,,,1014,1012,1010,10,10,10,27,14,,0.00,5,,97<br />
2008-2-21,,,,,,,,,,1014,1012,1010,10,10,10,23,11,,0.00,6,,89<br />
2008-2-22,31,,31,22,22,22,58,58,58,1015,1013,1012,10,10,10,23,14,,0.00,2,,101<br />
2008-2-23,,,,,,,,,,1015,1013,1012,10,10,10,29,13,,0.00,2,,82<br />
2008-2-24,,,,,,,,,,1014,1012,1009,10,10,10,27,11,,0.00,4,,76<br />
2008-2-25,30,,30,25,25,25,74,74,74,1013,1010,1008,10,10,10,29,14,,0.00,4,,73<br />
2008-2-26,22,,22,0,0,0,23,23,23,1012,1009,1007,10,9,4,29,16,,0.00,5,Rain-Thunderstorm,62<br />
2008-2-27,,,,,,,,,,1011,1009,1007,10,9,5,19,10,,0.00,6,Rain-Thunderstorm,69<br />
2008-2-28,,,,,,,,,,1010,1009,1007,10,9,5,26,14,,0.00,6,Rain-Thunderstorm,307<br />
2008-2-29,,,,,,,,,,1013,1010,1008,10,8,5,26,10,47,0.00,6,Rain-Thunderstorm,13<br />
2008-3-1,,,,,,,,,,1011,1009,1007,10,10,7,27,11,,0.00,5,,54<br />
2008-3-2,,,,,,,,,,1012,1010,1008,10,9,4,23,11,,0.00,6,,61<br />
2008-3-3,30,28,27,24,24,23,84,77,70,1012,1011,1009,10,10,10,26,10,,0.00,3,,71<br />
2008-3-4,31,28,25,25,24,23,100,80,62,1012,1010,1009,10,10,10,24,14,,0.00,5,,77<br />
2008-3-5,31,27,24,24,23,22,94,81,58,1012,1010,1007,10,10,6,24,8,,0.00,3,,62<br />
2008-3-6,31,27,24,24,23,22,94,78,62,1011,1009,1008,10,10,10,24,10,,0.00,3,Thunderstorm,79<br />
2008-3-7,32,30,27,25,24,21,84,73,55,1013,1011,1010,10,10,9,29,16,,0.00,3,,98<br />
2008-3-8,31,28,25,23,22,21,89,67,58,1015,1013,1011,10,10,10,27,14,,0.00,5,,98<br />
2008-3-9,31,27,23,23,23,22,94,73,62,1015,1013,1011,10,10,8,21,10,,0.00,2,Rain,120<br />
2008-3-10,31,28,25,23,23,22,89,70,58,1014,1013,1011,10,10,10,23,13,,0.00,3,,109<br />
2008-3-11,31,29,27,24,23,22,79,70,62,1014,1012,1010,10,10,10,21,13,,0.00,2,Rain,120<br />
2008-3-12,31,29,27,25,24,23,79,72,62,1014,1012,1011,10,10,10,21,13,,0.00,2,,126<br />
2008-3-13,32,29,27,24,24,23,84,72,62,1014,1012,1009,10,10,10,21,13,,0.00,2,,128<br />
2008-3-14,33,29,25,24,23,22,89,72,52,1012,1010,1009,10,10,10,21,13,,0.00,2,,90<br />
2008-3-15,32,28,25,25,24,23,89,74,59,1013,1011,1009,10,10,10,26,13,,0.00,2,,102<br />
2008-3-16,29,27,25,25,23,23,94,80,70,1015,1013,1012,10,9,2,23,10,,0.00,3,Rain-Thunderstorm,119<br />
2008-3-17,30,27,24,24,23,20,89,76,62,1015,1013,1012,10,9,3,23,14,,0.00,3,Rain,112<br />
2008-3-18,31,28,26,24,23,22,84,74,66,1015,1013,1012,10,10,10,23,13,,0.00,3,,141<br />
2008-3-19,27,24,23,23,21,20,100,78,65,1014,1013,1011,10,9,3,32,13,,0.00,6,Rain-Thunderstorm,145<br />
2008-3-20,29,26,23,22,22,20,88,72,66,1014,1013,1012,10,10,5,24,18,,0.00,5,Rain,134<br />
2008-3-21,29,27,25,24,22,22,94,76,66,1014,1012,1011,10,9,2,23,16,,0.00,4,Rain,126<br />
2008-3-22,28,26,24,23,22,21,89,80,70,1014,1012,1011,10,9,2,26,13,,0.00,4,Rain,119<br />
2008-3-23,29,26,23,23,22,20,94,75,62,1013,1012,1010,10,10,6,19,10,,0.00,3,,124<br />
2008-3-24,30,26,22,23,22,21,94,74,62,1014,1013,1011,10,10,10,19,10,,0.00,3,,133<br />
2008-3-25,31,27,24,24,23,22,89,72,58,1014,1013,1011,10,10,10,21,11,,0.00,4,,135<br />
2008-3-26,29,27,24,24,23,22,94,77,66,1014,1012,1010,10,9,4,23,14,,0.00,4,Rain,154<br />
2008-3-27,31,28,25,24,23,22,89,74,62,1012,1010,1009,10,10,5,23,13,,0.00,5,Rain,109<br />
2008-3-28,30,28,25,24,23,22,94,80,70,1012,1010,1008,10,9,5,29,11,,0.00,4,Rain,89<br />
2008-3-29,29,27,25,24,23,23,94,83,74,1011,1010,1009,10,9,4,19,6,,0.00,5,Rain-Thunderstorm,51<br />
2008-3-30,29,27,24,24,23,22,100,85,70,1011,1010,1008,10,9,5,23,8,,0.00,5,Rain,60<br />
2008-3-31,26,22,19,24,21,18,100,88,65,1012,1010,1008,10,7,1,23,10,,0.00,5,Rain-Thunderstorm,180<br />
2008-4-1,29,26,22,24,23,22,100,93,74,1012,1010,1008,10,7,3,21,10,,0.00,6,Rain,146<br />
2008-4-2,28,24,22,24,23,22,100,88,74,1012,1010,1008,10,9,3,21,10,,0.00,4,Rain,205<br />
2008-4-3,30,27,23,24,23,22,100,79,66,1012,1010,1008,10,10,9,16,8,,0.00,2,,98<br />
2008-4-4,30,27,24,25,24,23,94,83,70,1012,1010,1008,10,10,10,23,10,,0.00,3,,67<br />
2008-4-5,30,27,24,25,24,23,100,82,66,1012,1010,1008,10,10,8,26,14,,0.00,3,Rain-Thunderstorm,72<br />
2008-4-6,28,26,24,25,24,23,100,89,79,1013,1011,1009,10,9,3,19,11,,0.00,5,Rain,68<br />
2008-4-7,30,27,23,25,24,23,100,82,70,1013,1011,1010,10,10,5,26,16,,0.00,2,Rain,81<br />
2008-4-8,30,27,23,25,23,22,94,81,70,1015,1013,1012,10,9,3,24,13,,0.00,2,Rain,105<br />
2008-4-9,30,28,26,25,24,22,89,79,74,1015,1013,1011,10,10,6,19,13,,0.00,2,Rain,120<br />
2008-4-10,29,27,25,24,23,23,94,78,70,1013,1011,1009,10,10,10,19,13,,0.00,2,,139<br />
2008-4-11,30,27,24,24,23,22,94,80,70,1011,1009,1008,10,10,5,16,10,,0.00,2,Rain,124<br />
2008-4-12,30,27,23,25,23,23,100,80,66,1011,1009,1008,10,10,10,23,11,,0.00,2,,80<br />
2008-4-13,30,27,24,25,23,22,94,79,66,1012,1010,1008,10,9,6,16,10,,0.00,2,,98<br />
2008-4-14,30,27,24,25,24,23,94,81,70,1012,1011,1009,10,10,10,16,8,,0.00,2,,69<br />
2008-4-15,30,27,24,25,24,23,100,82,74,1013,1011,1010,10,10,6,19,11,,0.00,2,Rain,74<br />
2008-4-16,30,27,24,25,24,23,100,77,66,1016,1013,1011,10,10,7,24,14,,0.00,4,Rain,101<br />
