
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,3,-2,-6,0,-2,-6,100,94,75,1028,1026,1023,3,2,1,14,8,,0.00,0,,261<br />
2006-1-2,4,-1,-6,0,-3,-6,100,94,52,1027,1026,1024,2,1,0,14,6,,0.00,0,Fog,257<br />
2006-1-3,1,-4,-8,1,-6,-8,100,87,69,1033,1028,1025,10,5,1,32,10,,0.00,3,,97<br />
2006-1-4,-3,-6,-8,-7,-17,-27,86,49,17,1040,1037,1032,8,8,8,35,13,,0.00,,,11<br />
2006-1-5,-3,-7,-10,-21,-24,-26,30,24,16,1039,1037,1033,,,,35,19,,0.00,,,334<br />
2006-1-6,1,-3,-6,-21,-23,-26,30,21,12,1033,1032,1030,,,,29,16,,0.00,,,313<br />
2006-1-7,3,-2,-7,-13,-18,-22,50,32,16,1032,1030,1028,6,4,2,21,8,,0.00,0,,310<br />
2006-1-8,5,-2,-8,-4,-10,-13,100,60,28,1029,1026,1022,8,3,2,6,6,,0.00,0,,227<br />
2006-1-9,5,-2,-8,-4,-9,-15,100,62,23,1025,1023,1021,5,3,2,14,6,,0.00,0,,270<br />
2006-1-10,3,-3,-8,-1,-4,-8,100,90,75,1028,1025,1022,8,5,2,21,8,,0.00,0,,107<br />
2006-1-11,-1,-4,-7,-3,-4,-7,100,94,86,1029,1027,1026,8,4,2,18,11,,0.00,8,,76<br />
2006-1-12,2,0,-2,2,0,-3,100,98,93,1028,1023,1020,2,2,1,14,10,,0.00,8,,40<br />
2006-1-13,8,3,-1,1,-2,-9,100,75,29,1024,1022,1020,6,2,1,29,10,,0.00,4,,337<br />
2006-1-14,1,-4,-8,1,-3,-8,100,100,93,1024,1023,1021,2,1,0,14,5,,0.00,,Fog,125<br />
2006-1-15,4,0,-4,1,-3,-4,100,93,61,1023,1022,1021,3,1,0,11,5,,0.00,0,Fog,66<br />
2006-1-16,-1,-3,-5,-2,-5,-9,100,87,69,1029,1025,1021,10,7,2,26,11,,0.00,5,,90<br />
2006-1-17,-4,-7,-9,-7,-8,-11,100,86,63,1034,1032,1029,10,7,2,26,16,,0.00,8,Snow,86<br />
2006-1-18,0,-6,-11,-5,-7,-11,100,92,69,1036,1034,1033,7,3,1,6,5,,0.00,0,,33<br />
2006-1-19,-1,-6,-9,-3,-6,-9,100,95,80,1036,1034,1032,4,2,1,14,5,,0.00,0,,78<br />
2006-1-20,2,-1,-4,1,-1,-4,100,98,93,1032,1030,1028,3,2,1,14,6,,0.00,5,Snow,243<br />
2006-1-21,3,1,-1,1,0,-1,100,95,81,1029,1027,1024,2,1,1,11,3,,0.00,7,Fog,262<br />
2006-1-22,6,0,-6,0,-4,-6,100,87,49,1033,1031,1026,8,2,1,14,8,,0.00,0,,142<br />
2006-1-23,5,-2,-8,-3,-6,-11,100,81,31,1034,1033,1032,8,5,2,14,6,,0.00,0,,182<br />
2006-1-24,3,-1,-5,1,-3,-5,100,97,81,1032,1031,1028,3,1,1,14,6,,0.00,0,Fog,241<br />
2006-1-25,6,0,-5,-3,-7,-11,100,68,29,1036,1033,1032,8,3,1,21,10,,0.00,0,,351<br />
2006-1-26,7,0,-6,-1,-4,-7,100,78,46,1032,1026,1023,7,2,1,14,6,,0.00,0,,237<br />
