
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,31,28,26,24,23,23,89,76,62,1013,1011,1008,10,10,10,29,16,,0.00,3,,115<br />
2009-1-2,31,28,26,24,23,22,89,75,58,1012,1011,1010,10,10,10,29,16,,0.00,3,,108<br />
2009-1-3,30,28,26,23,23,22,83,74,62,1012,1010,1009,10,10,10,23,13,,0.00,4,,91<br />
2009-1-4,31,28,25,23,23,22,89,74,58,1012,1010,1008,10,10,10,24,13,,0.00,4,,101<br />
2009-1-5,31,28,26,24,23,22,84,74,58,1012,1010,1008,10,10,10,24,13,,0.00,3,,108<br />
2009-1-6,31,28,26,24,23,22,84,75,58,1011,1010,1007,10,10,10,32,16,,0.00,4,,116<br />
2009-1-7,31,29,26,23,22,21,83,70,55,1011,1010,1008,10,10,10,29,19,,0.00,3,,102<br />
2009-1-8,31,28,26,23,22,22,83,74,62,1011,1010,1008,10,10,10,29,18,,0.00,3,,107<br />
2009-1-9,31,28,25,23,22,20,83,68,52,1014,1012,1010,10,10,10,26,18,,0.00,3,,109<br />
2009-1-10,30,28,25,23,22,22,83,74,62,1015,1012,1011,10,10,10,26,16,,0.00,4,,110<br />
2009-1-11,31,28,25,24,22,21,89,73,55,1013,1011,1008,10,10,5,32,16,,0.00,2,Rain,108<br />
2009-1-12,30,28,25,23,22,20,83,72,55,1012,1011,1009,10,10,10,29,19,,0.00,2,,112<br />
2009-1-13,30,28,25,24,22,22,89,75,62,1012,1011,1009,10,10,10,23,14,,0.00,3,,104<br />
2009-1-14,29,27,25,24,23,22,89,80,70,1012,1011,1009,10,9,2,23,16,,0.00,3,Rain,95<br />
2009-1-15,,,,,,,,,,1013,1011,1009,10,10,10,19,13,,0.00,4,,90<br />
2009-1-16,29,27,25,24,23,22,94,80,66,1014,1011,1009,10,9,1,23,13,,0.00,4,Rain,117<br />
2009-1-17,31,27,24,25,23,23,94,82,62,1013,1011,1009,10,10,10,27,13,,0.00,3,,127<br />
2009-1-18,31,28,26,25,23,21,94,77,58,1013,1011,1010,10,10,4,27,19,,0.00,4,Rain,108<br />
2009-1-19,29,27,25,25,24,23,94,86,74,1014,1012,1010,10,10,4,27,11,,0.00,4,Rain,81<br />
2009-1-20,30,28,25,24,23,22,94,79,62,1012,1011,1009,10,10,6,21,10,,0.00,4,Rain,93<br />
2009-1-21,27,23,21,24,23,21,100,93,83,1014,1012,1010,10,8,1,21,6,,0.00,5,Rain,208<br />
2009-1-22,31,27,23,24,23,23,100,85,66,1013,1012,1009,10,9,4,16,8,,0.00,4,Rain,110<br />
2009-1-23,30,27,24,24,23,23,94,81,66,1013,1011,1010,10,10,10,23,11,,0.00,4,,35<br />
2009-1-24,29,27,24,24,23,21,94,80,66,1012,1010,1008,10,10,4,14,8,,0.00,4,Rain,58<br />
2009-1-25,28,26,23,24,23,22,94,84,74,1012,1010,1009,10,9,3,21,10,,0.00,5,Rain,78<br />
2009-1-26,30,27,24,23,23,22,94,77,62,1012,1011,1010,10,10,10,29,13,,0.00,4,,114<br />
2009-1-27,31,27,24,23,22,22,89,74,58,1013,1011,1010,10,10,10,29,16,,0.00,3,,122<br />
2009-1-28,30,28,25,24,23,22,89,77,66,1012,1011,1009,10,10,10,26,14,,0.00,3,,114<br />
2009-1-29,27,26,24,25,24,23,100,90,83,1012,1011,1010,10,9,1,19,11,,0.00,4,Rain,98<br />
2009-1-30,30,27,24,25,23,22,94,82,66,1013,1011,1009,10,10,10,16,8,,0.00,4,,107<br />
2009-1-31,30,28,25,24,23,23,94,82,66,1013,1011,1009,10,10,10,16,8,,0.00,3,,95<br />
2009-2-1,26,24,23,25,24,23,100,93,89,1013,1011,1009,10,8,1,26,6,,0.00,5,Rain,99<br />
2009-2-2,29,27,24,24,24,23,94,87,70,1012,1010,1008,10,10,4,23,11,,0.00,4,Rain,135<br />
2009-2-3,30,27,24,25,24,23,94,85,66,1013,1011,1009,10,10,10,21,10,,0.00,4,,128<br />
2009-2-4,29,27,24,25,23,23,100,88,70,1014,1012,1010,10,9,4,16,10,,0.00,5,Rain,145<br />
2009-2-5,30,27,24,24,23,21,94,80,62,1013,1012,1010,10,10,10,24,11,,0.00,3,,132<br />
2009-2-6,30,28,26,24,23,23,89,76,66,1014,1012,1010,10,10,10,26,14,,0.00,4,,97<br />
2009-2-7,30,28,26,24,23,22,84,76,62,1015,1012,1010,10,10,1,26,14,,0.00,3,Rain,101<br />
2009-2-8,31,27,24,24,22,20,94,75,52,1013,1011,1009,10,10,10,29,13,,0.00,3,,109<br />
2009-2-9,31,28,25,24,23,22,89,75,58,1012,1010,1009,10,10,10,27,14,,0.00,3,,117<br />
2009-2-10,30,27,24,25,23,22,94,79,66,1013,1011,1010,10,10,3,37,16,,0.00,3,Rain,117<br />
2009-2-11,30,28,26,24,24,22,89,79,70,1012,1011,1009,10,10,10,26,13,,0.00,4,,110<br />
2009-2-12,31,28,26,25,23,23,94,77,62,1012,1010,1008,10,10,10,19,13,,0.00,3,,105<br />
2009-2-13,30,28,26,24,23,22,84,76,62,1010,1009,1007,10,10,10,19,13,,0.00,4,,83<br />
2009-2-14,30,28,25,24,23,22,94,81,66,1010,1009,1006,10,10,10,21,11,,0.00,5,,99<br />
2009-2-15,31,28,25,25,23,22,94,79,62,1010,1009,1007,10,10,10,32,16,,0.00,4,,134<br />
2009-2-16,31,28,26,24,23,23,89,78,66,1010,1009,1007,10,10,10,23,16,,0.00,4,,114<br />
2009-2-17,31,28,26,24,23,22,89,80,58,1011,1009,1007,10,10,7,29,10,,0.00,4,Rain,110<br />
2009-2-18,29,27,25,24,23,22,94,80,66,1012,1010,1008,10,10,10,21,11,,0.00,4,,93<br />
2009-2-19,31,27,24,24,23,22,94,77,62,1011,1010,1008,10,10,10,14,8,,0.00,4,,78<br />
2009-2-20,30,28,25,24,23,22,94,81,66,1011,1009,1007,10,10,4,21,10,,0.00,4,Rain,105<br />
2009-2-21,28,27,25,25,23,22,94,84,70,1011,1009,1007,10,9,4,23,10,,0.00,5,Rain,99<br />
2009-2-22,29,27,24,24,23,23,100,87,70,1012,1010,1008,10,9,4,21,13,,0.00,6,Rain,124<br />
2009-2-23,25,23,22,24,23,22,100,98,94,1013,1011,1009,10,7,1,16,8,,0.00,6,Rain,180<br />
2009-2-24,30,26,22,24,22,21,100,82,62,1011,1009,1007,10,10,10,23,10,,0.00,3,,149<br />
2009-2-25,30,27,24,24,23,22,100,85,62,1011,1009,1007,10,10,10,24,10,,0.00,5,,138<br />
2009-2-26,29,26,23,25,23,22,100,87,66,1010,1009,1007,10,9,1,24,11,,0.00,4,Rain,124<br />
2009-2-27,26,24,23,24,23,22,100,92,78,1012,1010,1008,10,9,2,14,6,,0.00,5,Rain,115<br />
2009-2-28,30,27,24,24,23,23,94,82,66,1012,1011,1008,10,10,10,14,8,,0.00,4,,54<br />
2009-3-1,27,26,24,24,24,23,100,92,79,1013,1011,1009,10,9,4,21,8,,0.00,5,Rain,209<br />
2009-3-2,30,27,23,25,24,23,100,88,70,1013,1011,1009,10,10,4,23,6,,0.00,4,Rain,138<br />
2009-3-3,28,26,24,25,24,23,100,92,79,1013,1011,1009,10,9,5,23,8,,0.00,6,Rain,152<br />
2009-3-4,28,26,23,24,24,23,100,93,79,1012,1010,1009,10,9,4,23,14,,0.00,5,Rain,152<br />
2009-3-5,27,24,23,25,24,23,100,95,84,1013,1011,1009,10,8,4,29,11,,0.00,5,Rain,92<br />
2009-3-6,30,27,24,25,24,23,100,85,66,1013,1011,1009,10,10,9,14,6,,0.00,4,Rain,91<br />
2009-3-7,28,26,24,25,24,23,100,89,79,1013,1011,1009,10,9,5,23,5,,0.00,5,Rain-Thunderstorm,111<br />
2009-3-8,29,27,24,24,23,23,100,87,74,1013,1011,1009,10,10,8,16,6,,0.00,4,Rain,141<br />
2009-3-9,30,27,24,25,24,23,94,82,66,1012,1010,1008,10,10,7,26,10,,0.00,4,Rain,136<br />
2009-3-10,31,28,25,24,23,20,94,79,55,1011,1010,1009,10,10,10,21,11,,0.00,4,,125<br />
2009-3-11,28,26,23,25,24,22,100,93,79,1012,1010,1007,10,8,2,23,11,,0.00,4,Rain-Thunderstorm,106<br />
2009-3-12,29,26,23,25,24,23,100,90,70,1012,1010,1008,10,9,3,21,8,,0.00,5,Rain,131<br />
2009-3-13,31,27,23,25,24,22,94,84,62,1011,1009,1007,10,10,4,21,10,,0.00,4,Rain,135<br />
2009-3-14,31,28,25,25,24,23,94,86,66,1013,1010,1009,10,10,10,19,11,,0.00,4,Rain,123<br />
2009-3-15,30,27,24,24,24,23,100,89,70,1014,1012,1009,10,9,4,11,5,,0.00,4,Rain-Thunderstorm,5<br />
2009-3-16,29,27,24,25,24,23,100,89,74,1013,1011,1009,10,8,2,14,6,,0.00,5,Rain,88<br />
2009-3-17,28,26,23,25,23,23,100,91,74,1013,1011,1009,10,8,2,16,6,,0.00,5,Rain,166<br />
2009-3-18,30,27,23,24,23,22,100,83,66,1012,1011,1009,10,10,10,23,6,,0.00,3,,162<br />
2009-3-19,30,27,24,25,23,23,94,82,70,1011,1010,1008,10,10,10,19,8,,0.00,3,,136<br />
2009-3-20,31,27,24,24,23,21,94,78,55,1011,1010,1008,10,10,10,26,11,,0.00,3,,134<br />
2009-3-21,31,28,25,24,23,23,94,79,66,1011,1009,1008,10,10,10,23,11,,0.00,3,,133<br />
2009-3-22,28,27,25,25,24,23,94,91,83,1011,1009,1007,10,9,1,13,8,,0.00,4,Rain,116<br />
2009-3-23,29,27,24,25,24,23,100,90,79,1011,1009,1007,10,9,1,19,11,,0.00,5,Rain,100<br />
2009-3-24,30,27,24,25,24,22,100,88,70,1011,1009,1007,10,10,8,19,8,,0.00,4,Rain,157<br />
