
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2004-2-1,28,22,16,14,11,6,82,50,26,1023,1021,1018,10,10,10,29,11,48,0.00,4,Rain,197<br />
2004-2-2,25,20,15,14,12,11,88,65,41,1022,1021,1018,10,10,10,26,14,,0.00,3,Rain,105<br />
2004-2-3,27,19,12,14,11,5,94,60,28,1022,1020,1018,10,10,10,23,13,,0.00,3,,54<br />
2004-2-4,28,21,14,13,11,8,82,50,34,1020,1019,1017,10,9,7,23,11,,0.00,2,Rain-Thunderstorm,323<br />
2004-2-5,25,19,14,15,13,11,94,66,44,1022,1021,1019,10,9,5,26,16,,0.00,3,Thunderstorm,44<br />
2004-2-6,19,16,12,13,12,10,94,77,56,1025,1022,1020,10,9,2,42,18,69,0.00,4,Rain-Thunderstorm,42<br />
2004-2-7,24,18,12,14,12,9,94,76,44,1026,1024,1021,10,8,3,24,11,52,0.00,4,Fog-Rain-Thunderstorm,9<br />
2004-2-8,20,16,11,14,12,10,94,78,60,1027,1026,1025,10,8,2,21,11,,0.00,4,Fog,83<br />
2004-2-9,23,17,12,12,10,6,94,64,35,1028,1026,1024,10,9,3,14,10,,0.00,4,,87<br />
2004-2-10,23,18,13,14,12,9,94,67,44,1027,1025,1023,10,10,9,21,13,,0.00,3,,355<br />
2004-2-11,24,19,15,13,11,9,82,63,41,1024,1022,1019,10,10,5,26,14,61,0.00,3,Rain-Thunderstorm,291<br />
2004-2-12,23,18,14,14,12,10,82,61,47,1021,1020,1018,10,9,7,21,8,42,0.00,5,Rain-Thunderstorm,242<br />
2004-2-13,24,19,15,17,15,13,94,79,57,1023,1021,1019,10,9,3,24,13,55,0.00,5,Rain-Thunderstorm,27<br />
2004-2-14,21,17,14,17,14,12,100,83,64,1023,1021,1019,10,6,0,23,8,,0.00,7,Fog-Rain-Thunderstorm,311<br />
2004-2-15,23,18,14,15,14,12,94,79,50,1024,1022,1020,10,6,0,23,10,,0.00,4,Fog-Rain,11<br />
2004-2-16,24,19,14,17,14,12,94,76,53,1028,1025,1023,10,9,3,23,10,,0.00,3,Rain,53<br />
2004-2-17,24,19,15,16,14,13,94,71,50,1028,1026,1024,10,10,10,19,11,,0.00,3,,42<br />
2004-2-18,24,19,14,15,13,12,94,74,50,1027,1025,1023,10,9,3,32,10,50,0.00,3,Rain-Thunderstorm,74<br />
2004-2-19,23,18,13,14,12,10,94,68,44,1026,1024,1022,10,8,0,16,10,,0.00,3,Fog,53<br />
2004-2-20,25,19,13,14,12,10,94,64,39,1026,1024,1022,10,10,10,16,11,,0.00,4,,40<br />
2004-2-21,25,20,15,16,13,11,94,64,44,1025,1023,1020,10,10,10,21,14,29,0.00,4,,351<br />
2004-2-22,25,19,14,14,13,10,88,65,44,1021,1019,1016,10,10,9,24,11,,0.00,3,Rain,309<br />
2004-2-23,19,17,14,16,14,13,94,88,73,1020,1018,1017,10,7,3,19,13,,0.00,7,Rain,114<br />
2004-2-24,18,16,14,16,14,13,94,93,88,1022,1020,1019,10,5,1,14,11,27,0.00,8,Rain,85<br />
2004-2-25,21,18,15,16,15,14,100,81,68,1024,1022,1021,10,9,6,24,13,,0.00,5,,14<br />
2004-2-26,24,20,16,16,16,14,94,80,57,1024,1022,1020,10,8,2,19,10,,0.00,5,Fog-Rain-Thunderstorm,54<br />
2004-2-27,22,19,16,16,16,14,94,84,64,1022,1020,1018,10,5,2,11,6,,0.00,6,Fog-Rain-Thunderstorm,117<br />
2004-2-28,25,19,14,16,12,10,94,63,39,1021,1019,1018,10,7,1,16,8,,0.00,1,Fog,162<br />
2004-2-29,26,20,15,17,14,10,94,68,36,1020,1019,1018,10,10,10,21,14,32,0.00,3,Rain,314<br />
2004-3-1,25,20,16,17,16,13,94,78,57,1022,1020,1018,10,7,3,29,18,52,0.00,3,Rain-Thunderstorm,360<br />
2004-3-2,26,20,15,15,13,9,94,69,41,1021,1020,1018,10,8,1,26,18,,0.00,4,Fog-Rain-Thunderstorm,345<br />
2004-3-3,23,19,15,15,14,12,94,74,53,1026,1024,1022,10,10,5,26,18,,0.00,5,Rain-Thunderstorm,101<br />
2004-3-4,24,19,15,16,14,13,94,71,53,1026,1023,1021,10,10,8,21,11,,0.00,6,,75<br />
2004-3-5,20,17,13,16,15,12,94,89,73,1024,1022,1020,10,6,1,29,14,39,0.00,7,Rain,133<br />
2004-3-6,14,12,11,13,11,10,94,93,88,1027,1025,1023,10,8,5,32,27,,0.00,7,Rain,114<br />
2004-3-7,19,14,11,14,12,9,94,85,73,1027,1026,1024,10,9,5,26,16,,0.00,6,Rain,101<br />
2004-3-8,22,17,13,15,14,12,94,77,57,1026,1024,1023,10,10,9,16,8,,0.00,6,,159<br />
2004-3-9,25,19,14,17,14,13,94,68,47,1024,1023,1020,10,8,1,23,10,,0.00,3,Fog,126<br />
