
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,29,27,24,24,24,23,100,89,74,1014,1011,1009,6,4,1,13,3,,0.00,5,Fog-Rain,114<br />
2012-1-2,30,27,24,25,24,23,100,87,66,1014,1011,1009,6,3,0,14,3,,0.00,4,Fog,77<br />
2012-1-3,30,27,24,25,24,22,100,85,66,1013,1011,1009,10,5,1,14,3,,0.00,2,Fog,53<br />
2012-1-4,31,27,24,24,24,23,100,85,62,1014,1012,1010,10,6,1,23,5,,0.00,3,Fog,63<br />
2012-1-5,31,27,24,25,23,22,100,83,62,1015,1013,1012,10,5,1,16,6,,0.00,2,Fog,76<br />
2012-1-6,31,27,23,24,23,21,100,82,55,1016,1014,1012,10,6,2,19,5,,0.00,2,,68<br />
2012-1-7,30,26,22,23,22,20,100,81,58,1017,1015,1013,10,6,1,19,5,,0.00,3,Fog,60<br />
2012-1-8,30,26,22,24,22,21,100,82,58,1017,1014,1012,10,6,1,19,6,,0.00,2,Fog,56<br />
2012-1-9,31,26,22,24,23,22,100,83,62,1016,1013,1011,10,5,1,19,6,,0.00,2,,99<br />
2012-1-10,30,27,23,24,23,22,100,79,66,1014,1012,1010,10,6,2,19,10,,0.00,2,,117<br />
2012-1-11,30,27,23,23,22,20,100,79,55,1015,1013,1011,10,6,1,19,6,,0.00,3,Rain,107<br />
2012-1-12,29,26,22,22,21,19,94,80,58,1015,1013,1011,10,6,2,16,6,,0.00,2,,20<br />
2012-1-13,28,24,22,23,21,19,100,78,62,1016,1014,1012,6,5,2,26,8,,0.00,2,,27<br />
2012-1-14,28,24,21,19,16,14,88,63,42,1016,1013,1011,10,6,0,21,8,,0.00,1,,18<br />
2012-1-15,27,23,19,17,16,13,88,67,45,1015,1012,1010,10,6,3,21,5,,0.00,2,,6<br />
2012-1-16,28,23,18,18,16,14,94,70,45,1014,1011,1009,8,6,4,19,5,,0.00,3,,21<br />
2012-1-17,29,23,18,18,17,17,94,74,48,1013,1010,1008,10,6,3,14,5,,0.00,1,,163<br />
2012-1-18,29,23,18,20,19,18,100,75,54,1012,1009,1007,10,6,1,21,5,,0.00,1,,159<br />
2012-1-19,29,24,19,20,19,17,100,73,48,1012,1009,1007,10,7,2,19,6,,0.00,2,,147<br />
2012-1-20,30,24,19,20,19,15,100,75,42,1013,1011,1009,10,6,2,19,6,,0.00,1,,120<br />
2012-1-21,29,24,20,20,19,17,94,76,54,1013,1011,1010,10,5,2,19,5,,0.00,1,,72<br />
2012-1-22,29,24,19,20,19,15,100,73,45,1015,1013,1012,10,6,2,23,5,,0.00,2,,77<br />
2012-1-23,29,24,20,20,18,15,100,72,42,1015,1013,1011,10,6,2,23,6,,0.00,1,,65<br />
2012-1-24,29,24,20,20,18,16,94,72,45,1015,1013,1011,10,5,2,21,6,,0.00,1,,32<br />
2012-1-25,29,24,20,20,19,17,94,72,48,1015,1012,1011,8,5,2,19,5,,0.00,2,,63<br />
2012-1-26,29,24,21,21,20,19,94,75,55,1015,1012,1010,9,5,2,21,6,,0.00,2,,46<br />
2012-1-27,30,26,21,21,21,17,94,76,48,1015,1012,1010,10,6,2,19,6,,0.00,2,,78<br />
2012-1-28,29,26,22,23,20,19,100,74,55,1014,1011,1009,10,6,1,21,8,,0.00,2,,66<br />
2012-1-29,30,26,21,21,19,17,94,71,48,1014,1011,1009,10,5,1,21,6,,0.00,1,,73<br />
2012-1-30,29,26,22,21,20,18,94,72,51,1014,1012,1010,10,6,2,24,11,,0.00,2,,65<br />
2012-1-31,29,26,22,23,21,19,94,75,55,1016,1014,1012,10,7,3,24,10,,0.00,3,Rain,33<br />
2012-2-1,29,24,21,21,19,17,94,75,48,1015,1013,1011,8,5,1,24,6,,0.00,2,,30<br />
2012-2-2,29,24,21,21,20,19,94,77,58,1017,1014,1012,8,6,2,24,6,37,0.00,2,,35<br />
2012-2-3,29,26,22,22,20,18,94,75,51,1016,1014,1012,7,5,1,27,6,,0.00,2,,48<br />
2012-2-4,29,24,20,20,18,17,88,70,51,1015,1013,1011,8,6,2,23,6,,0.00,1,,50<br />
2012-2-5,29,24,20,21,19,19,94,74,55,1015,1013,1011,7,5,2,23,5,,0.00,2,,39<br />
2012-2-6,30,26,22,22,22,20,94,79,58,1015,1012,1009,8,6,3,19,6,,0.00,2,,44<br />
2012-2-7,31,27,23,23,22,20,94,79,52,1014,1012,1010,9,6,1,24,8,,0.00,2,,64<br />
2012-2-8,30,26,22,22,21,19,94,76,55,1012,1011,1009,8,5,1,19,5,,0.00,1,,94<br />
2012-2-9,30,26,22,22,22,21,94,78,58,1012,1010,1008,8,5,2,19,5,,0.00,2,,80<br />
2012-2-10,31,26,22,23,22,20,100,77,55,1013,1011,1009,7,5,2,19,5,,0.00,2,,117<br />
2012-2-11,30,26,21,23,22,21,100,79,62,1014,1011,1009,9,6,1,19,5,,0.00,3,,82<br />
2012-2-12,30,26,22,24,21,21,94,76,58,1014,1012,1010,10,6,1,19,5,,0.00,2,,93<br />
2012-2-13,30,26,22,22,21,20,94,76,55,1015,1012,1011,8,5,1,19,5,,0.00,2,,82<br />
2012-2-14,31,26,21,22,21,20,94,77,55,1015,1012,1010,7,5,1,23,6,,0.00,2,,68<br />
2012-2-15,31,26,21,23,22,20,100,76,55,1014,1011,1008,10,6,1,23,5,,0.00,2,Fog,123<br />
2012-2-16,30,27,23,23,22,22,94,77,62,1012,1009,1007,8,6,1,19,8,,0.00,2,,128<br />
2012-2-17,31,26,22,23,22,21,100,78,55,1012,1010,1008,8,5,1,26,5,,0.00,2,,65<br />
2012-2-18,30,26,21,22,21,19,94,75,51,1014,1012,1010,7,5,1,21,5,,0.00,2,,51<br />
2012-2-19,32,27,22,22,21,18,94,75,46,1014,1012,1010,10,6,1,19,6,,0.00,1,,46<br />
2012-2-20,33,27,21,23,20,10,100,75,24,1013,1010,1008,8,4,0,16,3,,0.00,2,Fog,96<br />
2012-2-21,33,27,22,23,22,15,100,77,34,1012,1009,1007,6,4,1,21,5,,0.00,1,,78<br />
2012-2-22,32,27,22,23,21,18,100,77,43,1011,1009,1007,8,5,1,19,3,,0.00,1,Fog,86<br />
2012-2-23,34,28,22,22,17,10,100,65,24,1011,1009,1007,8,5,1,21,3,,0.00,1,,62<br />
2012-2-24,34,27,20,21,17,9,100,61,21,1011,1009,1007,8,5,1,19,3,,0.00,1,,95<br />
2012-2-25,33,27,21,20,14,8,83,53,21,1011,1009,1007,8,5,2,16,5,,0.00,1,,36<br />
