
JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,7,3,-1,0,-3,-6,93,61,43,1022,1020,1018,10,10,10,40,18,,0.00,1,,339<br />
2000-1-2,7,3,-1,-3,-4,-6,80,60,39,1022,1020,1018,10,10,10,14,8,,0.00,3,,293<br />
2000-1-3,9,6,2,3,1,-5,100,78,43,1012,1009,1006,10,9,4,47,16,71,0.00,4,Rain,308<br />
2000-1-4,10,8,5,-1,-2,-5,61,48,40,1018,1014,1011,10,10,10,47,24,66,0.00,1,,291<br />
2000-1-5,9,6,2,1,-1,-4,81,64,54,1026,1024,1022,10,10,10,19,10,,0.00,3,,50<br />
2000-1-6,6,4,4,5,4,2,100,93,87,1025,1021,1016,10,5,2,19,13,,0.00,6,Rain,344<br />
2000-1-7,14,10,6,9,5,0,100,74,51,1012,1008,1006,10,8,2,37,13,52,0.00,4,Rain,330<br />
2000-1-8,11,6,0,0,-2,-3,87,57,38,1016,1015,1014,10,10,10,29,13,,0.00,2,,232<br />
2000-1-9,8,6,4,1,0,-1,81,67,57,1024,1022,1019,10,10,10,13,8,,0.00,4,,22<br />
2000-1-10,14,9,4,7,3,0,93,71,48,1013,1009,1005,10,9,4,35,13,60,0.00,3,Rain,281<br />
2000-1-11,6,3,2,-4,-6,-9,60,48,41,1023,1019,1015,10,10,10,48,32,71,0.00,1,,298<br />
2000-1-12,5,2,0,0,-4,-6,81,60,49,1027,1026,1025,10,10,10,13,8,,0.00,4,Rain-Snow,86<br />
2000-1-13,6,3,0,5,3,-1,100,94,87,1017,1009,1006,10,5,3,14,10,,0.00,6,Rain,316<br />
2000-1-14,12,8,4,3,0,-4,93,54,41,1014,1007,1004,10,10,10,64,23,87,0.00,2,,266<br />
2000-1-15,8,6,2,1,0,-2,87,68,50,1023,1020,1017,10,10,10,14,6,,0.00,4,Rain,38<br />
2000-1-16,7,2,-2,0,-1,-4,100,74,57,1024,1020,1018,10,10,10,11,6,,0.00,4,,278<br />
2000-1-17,10,4,-1,1,-1,-4,93,66,37,1017,1014,1013,10,10,10,16,8,,0.00,2,,23<br />
2000-1-18,7,3,0,-3,-5,-7,75,54,39,1015,1013,1011,10,10,10,27,18,,0.00,2,,358<br />
2000-1-19,7,1,-4,-1,-4,-7,86,61,39,1016,1014,1011,10,10,10,23,8,,0.00,2,,176<br />
2000-1-20,9,4,-1,0,-3,-5,86,57,37,1008,1007,1005,10,10,10,47,21,63,0.00,3,Rain,270<br />
2000-1-21,1,0,-1,-1,-3,-9,93,79,48,1023,1016,1012,10,6,1,53,31,63,0.00,5,Snow,276<br />
2000-1-22,5,1,-3,-5,-6,-8,80,59,39,1030,1030,1028,10,10,10,21,11,,0.00,1,,289<br />
2000-1-23,10,3,-3,-1,-4,-6,80,53,34,1025,1021,1017,10,10,10,23,11,,0.00,2,,215<br />
2000-1-24,7,4,3,-1,-1,-2,75,64,53,1019,1016,1015,10,10,10,19,11,,0.00,6,Rain,358<br />
2000-1-25,3,1,-1,-9,-11,-14,51,42,35,1017,1016,1014,10,10,10,39,29,66,0.00,4,,296<br />
2000-1-26,0,-2,-5,-3,-6,-9,86,74,55,1018,1016,1016,10,9,4,14,10,,0.00,4,Snow,15<br />
2000-1-27,3,-3,-8,-7,-8,-11,86,63,36,1022,1020,1019,10,10,10,23,11,,0.00,1,,347<br />
2000-1-28,7,-1,-8,-5,-7,-10,86,52,37,1026,1024,1023,10,10,10,29,11,47,0.00,1,,310<br />
2000-1-29,9,2,-4,-1,-4,-6,86,62,40,1031,1030,1029,10,10,10,14,8,,0.00,1,,193<br />
2000-1-30,12,7,2,1,-2,-5,70,54,30,1024,1018,1015,10,10,10,29,16,45,0.00,4,Rain,244<br />
2000-1-31,5,2,-1,-1,-4,-9,93,65,36,1021,1018,1016,10,10,8,45,19,58,0.00,3,Snow,290<br />
2000-2-1,7,1,-4,-4,-7,-9,80,48,34,1022,1020,1019,10,10,10,40,18,55,0.00,1,,293<br />
2000-2-2,9,2,-4,-2,-4,-7,86,54,37,1021,1018,1017,10,10,10,35,10,48,0.00,1,,315<br />
2000-2-3,8,4,0,0,-2,-4,87,62,43,1022,1019,1018,10,10,10,19,8,,0.00,5,Rain,336<br />
