
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,22,20,18,20,18,17,100,90,73,1004,1001,1000,10,8,3,35,21,37,0.00,6,Rain,342<br />
2012-1-2,19,18,17,17,14,13,94,80,68,1014,1008,1004,10,10,4,40,32,,0.00,6,Rain,235<br />
2012-1-3,23,19,15,17,16,14,94,81,61,1021,1017,1014,10,10,10,27,13,,0.00,5,,36<br />
2012-1-4,22,19,16,19,17,15,94,87,78,1021,1020,1018,10,10,10,23,13,,0.00,5,Rain,18<br />
2012-1-5,23,20,17,17,16,14,100,80,65,1019,1017,1015,10,10,10,21,10,,0.00,4,,227<br />
2012-1-6,24,20,16,17,16,14,94,76,61,1016,1013,1010,10,10,10,23,10,,0.00,3,,88<br />
2012-1-7,19,17,16,17,16,14,100,90,78,1011,1006,1000,10,10,8,32,16,,0.00,3,Rain,149<br />
2012-1-8,19,17,16,18,17,15,100,95,88,1000,997,996,10,9,5,34,24,,0.00,6,Rain,198<br />
2012-1-9,23,20,17,19,17,16,100,85,65,1005,1003,1000,10,10,5,37,19,53,0.00,6,Rain,55<br />
2012-1-10,21,19,17,18,17,15,100,87,73,1007,1006,1005,10,10,10,24,18,,0.00,6,Rain,329<br />
2012-1-11,23,18,14,18,16,14,100,83,61,1007,1006,1004,10,10,10,24,10,,0.00,3,Rain,15<br />
2012-1-12,22,19,17,20,17,15,94,86,64,1006,1004,1001,10,10,8,29,14,,0.00,4,Rain,6<br />
2012-1-13,23,20,18,20,15,12,94,74,56,1009,1003,999,10,10,7,45,26,58,0.00,5,Rain,311<br />
2012-1-14,21,18,16,16,14,12,88,76,64,1015,1012,1009,10,10,10,45,19,,0.00,3,Rain,292<br />
2012-1-15,23,19,16,18,16,13,94,81,64,1019,1016,1014,10,10,8,29,14,,0.00,3,Rain,297<br />
2012-1-16,21,18,16,14,13,11,82,70,60,1026,1022,1019,10,10,10,27,19,,0.00,2,,232<br />
2012-1-17,20,17,14,16,14,11,88,80,72,1029,1028,1026,10,10,5,27,14,,0.00,3,Rain,72<br />
2012-1-18,23,18,13,16,14,13,100,77,60,1029,1026,1023,10,10,10,21,8,,0.00,2,,137<br />
2012-1-19,23,19,15,15,14,13,100,79,60,1024,1020,1017,10,10,10,24,8,,0.00,1,,281<br />
2012-1-20,23,19,16,18,16,14,94,80,69,1018,1015,1014,10,10,10,27,14,,0.00,3,,268<br />
2012-1-21,22,20,18,17,16,14,94,77,64,1017,1016,1015,10,10,10,23,14,,0.00,4,Rain,236<br />
2012-1-22,21,19,17,17,15,12,94,80,68,1015,1013,1010,10,10,5,32,18,,0.00,5,Rain,249<br />
