
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,22,16,9,12,9,4,100,67,31,1012,1005,1001,10,10,10,23,14,,0.00,2,,66<br />
2012-1-2,17,13,11,12,9,5,94,75,59,1019,1011,1005,10,10,10,32,16,,0.00,6,,190<br />
2012-1-3,16,13,10,11,8,7,88,74,59,1021,1019,1018,10,10,10,24,10,,0.00,6,,76<br />
2012-1-4,22,16,9,15,12,9,100,77,57,1018,1013,1009,10,10,10,27,14,,0.00,1,,58<br />
2012-1-5,27,20,13,16,11,6,100,69,29,1014,1008,1005,10,9,8,29,10,,0.00,3,,254<br />
2012-1-6,19,13,7,14,11,7,100,83,68,1014,1010,1006,10,10,10,21,10,,0.00,6,,50<br />
2012-1-7,20,17,14,14,13,12,100,83,64,1013,1009,1007,10,10,10,24,14,,0.00,6,Rain,211<br />
2012-1-8,20,16,12,12,11,9,94,74,56,1018,1016,1014,10,10,10,23,10,,0.00,5,,19<br />
2012-1-9,23,17,11,14,12,9,100,80,53,1016,1009,1004,10,9,4,26,13,,0.00,5,Rain,204<br />
2012-1-10,23,19,15,17,16,14,100,88,65,1004,1002,1000,10,9,5,26,18,,0.00,4,Rain,93<br />
2012-1-11,26,19,12,17,15,12,100,85,47,1001,1000,999,10,8,1,21,8,,0.00,5,Fog,78<br />
2012-1-12,24,19,15,17,15,14,100,86,61,1001,998,992,10,10,8,24,13,,0.00,6,Rain,183<br />
2012-1-13,23,19,15,16,12,7,100,70,38,992,983,979,10,10,10,29,11,,0.00,3,,338<br />
2012-1-14,25,19,13,13,7,4,88,50,27,999,993,984,10,10,10,40,16,64,0.00,1,,300<br />
2012-1-15,23,16,9,10,4,-2,100,48,19,1010,1003,1000,10,10,10,45,18,69,0.00,,,296<br />
2012-1-16,19,11,4,8,4,-1,93,60,30,1028,1020,1010,10,10,10,26,13,,0.00,1,,217<br />
2012-1-17,20,14,8,12,8,5,88,69,52,1029,1028,1026,,,,32,14,,0.00,,,58<br />
2012-1-18,25,17,8,14,11,8,100,70,34,1026,1020,1015,10,10,10,23,10,,0.00,1,Fog,33<br />
2012-1-19,25,18,10,15,8,3,100,62,26,1015,1007,1002,10,5,1,52,14,76,0.00,,Fog,319<br />
2012-1-20,20,16,11,14,11,8,88,70,52,1009,1007,1005,10,10,10,32,16,,0.00,3,,66<br />
