
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,14,9,3,1,0,-2,79,56,33,1021,1017,1015,16,16,14,13,3,14,0.00,1,,217<br />
2009-1-2,16,10,3,3,1,-1,82,62,42,1014,1008,1003,16,16,16,26,6,35,0.00,2,,178<br />
2009-1-3,13,8,4,3,-6,-12,66,44,22,1017,1011,1006,16,16,16,40,19,48,0.00,5,,23<br />
2009-1-4,8,5,1,-13,-16,-18,30,23,15,1022,1020,1017,16,16,16,42,22,58,0.00,0,,360<br />
2009-1-5,6,2,-2,-9,-12,-15,47,34,21,1022,1019,1016,16,16,16,19,6,24,0.00,4,,144<br />
2009-1-6,10,4,-2,-4,-8,-10,55,41,26,1022,1021,1018,16,16,16,14,5,19,0.00,3,,216<br />
2009-1-7,14,8,1,-1,-3,-6,64,46,27,1024,1022,1020,16,16,16,11,3,13,0.00,3,,243<br />
2009-1-8,15,9,3,1,-1,-2,64,49,33,1020,1016,1011,16,16,16,23,4,29,0.00,0,,179<br />
2009-1-9,14,11,7,0,-9,-12,62,39,15,1032,1025,1015,16,16,14,47,26,63,0.00,0,,5<br />
2009-1-10,15,10,5,-8,-10,-12,36,26,15,1036,1033,1032,16,16,16,35,12,45,0.00,0,,34<br />
2009-1-11,18,12,4,-7,-9,-12,37,25,12,1032,1029,1026,16,16,16,23,6,26,0.00,3,,95<br />
2009-1-12,19,13,6,-1,-4,-7,49,34,19,1030,1028,1027,16,16,16,26,11,32,0.00,1,,32<br />
2009-1-13,18,13,7,-1,-2,-4,53,38,22,1030,1027,1024,16,16,16,32,6,39,0.00,0,,274<br />
2009-1-14,21,13,5,-3,-7,-11,49,30,11,1026,1024,1022,16,16,16,16,6,19,0.00,0,,247<br />
2009-1-15,20,13,6,-7,-9,-12,36,24,11,1025,1024,1022,16,16,16,21,8,27,0.00,0,,26<br />
2009-1-16,20,13,6,-4,-6,-7,43,29,15,1029,1026,1025,16,16,16,14,5,23,0.00,0,,230<br />
2009-1-17,19,12,6,-3,-4,-6,49,34,18,1027,1025,1023,16,16,16,19,6,21,0.00,0,,272<br />
2009-1-18,20,13,6,-4,-6,-9,49,32,14,1031,1028,1027,16,16,16,23,6,32,0.00,2,,274<br />
2009-1-19,19,13,6,-6,-8,-11,40,26,12,1028,1026,1023,16,16,16,11,6,13,0.00,3,,251<br />
2009-1-20,21,13,6,-6,-8,-10,43,27,11,1025,1022,1020,16,16,16,16,5,26,0.00,2,,219<br />
2009-1-21,21,16,11,4,-4,-7,49,28,15,1021,1018,1015,16,16,16,11,3,,0.00,6,Rain,238<br />
2009-1-22,21,16,12,9,3,2,67,48,29,1016,1015,1013,16,16,16,19,6,26,0.25,6,Rain,121<br />
2009-1-23,15,14,13,11,10,9,86,77,67,1020,1018,1015,16,16,10,14,4,16,0.76,7,Rain,94<br />
