
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,2,-3,-8,-16,-20,-23,42,26,14,1035,1031,1026,8,5,3,18,8,,0.00,,,276<br />
2015-1-2,5,-1,-7,-11,-16,-20,59,34,18,1033,1029,1026,8,5,4,18,11,,0.00,,,65<br />
2015-1-3,5,-1,-7,-6,-9,-11,86,57,33,1025,1018,1014,7,4,2,14,8,,0.00,,,212<br />
2015-1-4,7,0,-6,-1,-8,-12,87,58,25,1018,1016,1015,2,1,1,14,5,,0.00,,,77<br />
2015-1-5,9,4,-1,0,-7,-22,93,55,19,1027,1019,1015,4,2,1,32,13,,0.00,8,Rain,357<br />
2015-1-6,4,-2,-8,-19,-22,-24,32,20,14,1030,1028,1025,8,7,6,32,19,,0.00,,,313<br />
2015-1-7,3,-2,-7,-5,-11,-18,93,54,25,1032,1030,1027,8,5,3,18,8,,0.00,,,143<br />
2015-1-8,5,-1,-7,-5,-8,-12,93,66,29,1033,1030,1028,8,3,2,11,5,,0.00,,,220<br />
2015-1-9,7,0,-6,-8,-13,-18,80,42,15,1031,1029,1027,6,3,1,35,10,,0.00,,,316<br />
2015-1-10,11,6,0,-9,-12,-14,48,31,17,1027,1023,1020,6,3,1,18,11,,0.00,,,249<br />
2015-1-11,6,1,-4,-4,-8,-14,86,56,23,1038,1033,1025,8,5,2,18,10,,0.00,,,132<br />
2015-1-12,5,-1,-7,-4,-6,-8,93,73,42,1040,1037,1035,8,5,3,18,6,,0.00,,,168<br />
2015-1-13,5,-1,-6,-4,-6,-8,100,75,39,1035,1032,1030,5,3,1,11,5,,0.00,,,173<br />
2015-1-14,4,-1,-6,-1,-3,-6,100,90,61,1031,1030,1029,2,1,0,14,5,,0.00,8,Fog-Snow,19<br />
2015-1-15,0,-2,-3,0,-2,-4,100,99,93,1031,1028,1025,1,0,0,6,5,,0.00,8,Fog,1<br />
2015-1-16,3,0,-4,-2,-11,-18,100,52,20,1035,1028,1024,8,2,0,43,19,,0.00,,Fog,320<br />
2015-1-17,4,-2,-7,-12,-15,-17,49,36,24,1035,1032,1027,8,7,7,18,13,,0.00,,,271<br />
2015-1-18,7,3,-1,-5,-11,-16,75,39,21,1026,1020,1016,7,5,3,35,13,55,0.00,,,270<br />
2015-1-19,6,0,-6,-4,-11,-15,80,46,23,1028,1026,1024,6,5,4,21,8,,0.00,,,144<br />
2015-1-20,5,-1,-6,-2,-4,-8,93,77,57,1024,1022,1019,8,4,1,14,10,,0.00,,,36<br />
2015-1-21,4,-1,-5,-5,-8,-13,86,60,28,1029,1027,1024,10,5,2,21,13,,0.00,8,,342<br />
2015-1-22,6,-1,-7,-6,-9,-12,93,54,27,1029,1025,1022,8,6,4,18,10,,0.00,,,233<br />
2015-1-23,6,1,-4,-5,-7,-10,80,58,39,1022,1019,1017,7,3,2,11,8,,0.00,,,220<br />
2015-1-24,3,-1,-4,-3,-6,-8,86,64,45,1028,1026,1022,10,5,1,32,11,,0.00,8,Snow,89<br />
2015-1-25,5,1,-3,-3,-4,-6,86,70,45,1028,1025,1023,10,5,2,11,8,,0.00,8,,313<br />
2015-1-26,6,1,-4,-2,-8,-20,93,61,18,1036,1028,1022,5,2,1,29,13,,0.00,,,313<br />
2015-1-27,0,-4,-9,-14,-19,-22,46,31,18,1039,1036,1034,8,7,6,26,19,,0.00,,,346<br />
2015-1-28,2,-2,-6,-8,-13,-20,64,46,20,1038,1034,1032,9,6,5,14,6,,0.00,,,298<br />
2015-1-29,4,0,-3,-6,-12,-19,74,44,22,1032,1029,1027,10,7,5,32,13,43,0.00,8,,285<br />
2015-1-30,2,-3,-8,-17,-19,-23,42,27,14,1038,1035,1032,,,,32,24,,0.00,,,335<br />
2015-1-31,4,-2,-8,-14,-20,-24,46,27,11,1041,1038,1036,8,6,5,18,11,,0.00,,,323<br />
2015-2-1,4,-2,-8,-9,-13,-16,79,50,22,1037,1035,1033,6,3,2,14,3,,0.00,,,190<br />
2015-2-2,4,-2,-7,-7,-12,-17,86,47,21,1034,1033,1032,6,4,2,11,5,,0.00,,,205<br />
2015-2-3,7,1,-5,-7,-9,-16,74,45,26,1033,1031,1029,5,3,2,29,8,,0.00,,,295<br />
2015-2-4,5,1,-3,-15,-16,-18,40,28,18,1033,1031,1028,,,,40,29,,0.00,,,338<br />
2015-2-5,7,0,-6,-13,-14,-16,54,31,19,1035,1032,1028,8,8,8,26,18,,0.00,,,315<br />
2015-2-6,9,4,0,-11,-12,-14,41,29,22,1028,1023,1020,8,5,4,18,14,,0.00,,,250<br />
2015-2-7,4,0,-4,-9,-12,-23,69,39,19,1036,1029,1022,8,5,4,29,13,,0.00,,,26<br />
2015-2-8,1,-4,-10,-16,-24,-29,37,22,9,1039,1036,1034,,,,32,19,,0.00,,,331<br />
2015-2-9,7,1,-5,-12,-17,-19,36,27,18,1034,1028,1022,8,5,4,18,11,,0.00,,,240<br />
2015-2-10,12,6,-1,-8,-11,-15,60,35,14,1022,1017,1013,5,4,3,21,11,,0.00,,,244<br />
2015-2-11,8,2,-4,-3,-9,-16,93,47,18,1019,1016,1014,8,5,2,14,10,,0.00,,,75<br />
2015-2-12,5,0,-5,-5,-9,-15,75,50,29,1022,1020,1019,8,7,6,21,13,,0.00,,,142<br />
2015-2-13,11,4,-2,-5,-7,-10,75,48,24,1021,1018,1015,8,5,3,21,11,,0.00,,,217<br />
2015-2-14,14,6,-2,-1,-4,-9,80,52,29,1015,1013,1010,4,2,1,18,10,,0.00,,,185<br />
2015-2-15,6,3,2,1,-4,-9,93,61,36,1020,1018,1016,9,4,1,32,19,,0.00,8,Rain,86<br />
2015-2-16,11,6,1,2,-3,-11,100,63,22,1020,1018,1016,5,2,1,26,8,,0.00,1,Fog,288<br />
2015-2-17,9,4,-1,-1,-6,-11,75,52,33,1028,1024,1020,8,6,4,18,10,,0.00,,,296<br />
2015-2-18,8,2,-4,-2,-7,-12,93,57,23,1033,1031,1028,8,5,2,18,6,,0.00,,,158<br />
2015-2-19,8,1,-5,-3,-8,-13,80,53,22,1032,1029,1025,10,6,3,18,8,,0.00,8,Snow,155<br />
2015-2-20,3,1,0,2,0,-2,100,90,75,1025,1022,1019,8,2,0,14,5,,0.00,8,Fog-Rain-Snow,100<br />
2015-2-21,4,1,-1,1,-3,-21,100,79,20,1022,1017,1013,8,2,0,50,11,72,0.00,8,Fog-Rain-Snow,260<br />
2015-2-22,3,-1,-4,-13,-18,-21,35,26,20,1024,1023,1021,8,6,5,50,32,68,0.00,,,310<br />
2015-2-23,7,2,-3,-6,-13,-17,69,38,18,1024,1021,1018,,,,18,10,,0.00,,,276<br />
2015-2-24,8,2,-3,-1,-3,-6,93,70,46,1018,1015,1013,8,4,2,14,6,,0.00,7,,141<br />
2015-2-25,8,4,0,0,-10,-20,93,48,13,1022,1018,1014,6,2,1,35,16,43,0.00,,,347<br />
