
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,2,-4,-9,-8,-11,-16,93,64,26,1031,1030,1028,8,4,3,11,2,,0.00,0,,107<br />
2006-1-2,1,-4,-10,-10,-13,-14,79,58,32,1032,1031,1029,7,6,6,11,3,,0.00,0,,136<br />
2006-1-3,0,-6,-11,-9,-13,-16,93,64,38,1032,1031,1030,8,5,1,79,3,,0.00,1,,142<br />
2006-1-4,3,-4,-11,-12,-15,-16,73,46,24,1032,1030,1029,8,5,3,145,8,,0.00,0,,127<br />
2006-1-5,4,-3,-10,-13,-15,-17,67,45,24,1030,1028,1026,8,6,5,11,2,,0.00,0,,145<br />
2006-1-6,10,0,-9,-11,-14,-16,68,36,16,1025,1022,1020,8,7,5,6,2,,0.00,0,,222<br />
2006-1-7,13,7,1,-6,-8,-11,60,37,25,1022,1020,1019,10,6,5,11,3,,0.00,3,,183<br />
2006-1-8,13,7,1,-5,-6,-10,60,42,26,1018,1014,1011,10,6,3,6,0,,0.00,4,,325<br />
2006-1-9,4,2,0,-2,-7,-11,80,53,36,1018,1015,1012,10,7,3,14,5,,0.00,6,,146<br />
2006-1-10,1,-1,-2,-2,-3,-4,93,83,75,1025,1022,1017,10,5,1,11,3,,0.00,6,Snow,129<br />
2006-1-11,1,-1,-2,-1,-2,-3,100,90,81,1027,1025,1023,7,5,1,11,5,,0.00,8,Fog-Snow,126<br />
2006-1-12,0,-2,-3,-2,-3,-3,100,91,80,1026,1023,1020,10,5,1,11,5,,0.00,8,Fog-Snow,136<br />
2006-1-13,1,-1,-2,-1,-2,-2,100,96,81,1022,1021,1019,6,3,1,6,2,,0.00,8,Fog-Snow,96<br />
2006-1-14,0,-1,-2,-1,-2,-3,100,94,80,1033,1017,1013,4,2,0,11,3,,0.00,8,Fog-Snow,7<br />
2006-1-15,3,-1,-5,-1,-3,-7,100,86,60,1017,1015,1013,10,4,0,145,11,,0.00,4,Fog-Snow,355<br />
