
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,-6,-11,-16,-11,-14,-19,92,76,58,1042,1036,1022,24,24,24,24,8,35,0.00,5,,170<br />
2008-1-2,7,-2,-11,-6,-11,-15,79,56,37,1020,1010,1006,32,26,24,50,14,63,0.00,5,,243<br />
2008-1-3,3,-3,-8,-4,-7,-11,80,67,55,1011,1004,994,32,25,24,27,10,,0.00,6,,185<br />
2008-1-4,4,-1,-5,-3,-6,-9,86,69,48,994,989,980,32,25,24,26,13,,0.00,5,,166<br />
2008-1-5,6,0,-6,-4,-8,-12,93,58,33,989,983,979,32,25,24,34,16,48,0.00,4,,228<br />
2008-1-6,3,0,-3,-10,-13,-15,59,42,30,1001,995,989,24,24,24,26,16,35,0.00,5,,268<br />
2008-1-7,1,-6,-13,-15,-16,-18,67,41,30,1014,1008,1002,24,24,24,29,16,37,0.00,3,,279<br />
2008-1-8,-3,-10,-16,-11,-14,-19,85,70,50,1013,1008,1005,32,25,24,10,3,,0.00,5,,207<br />
2008-1-9,-1,-8,-14,-11,-13,-16,85,63,44,1015,1012,1006,24,24,24,27,10,,0.00,3,,233<br />
2008-1-10,1,-4,-10,-7,-11,-14,86,62,38,1011,1005,1001,24,23,6,29,10,34,0.00,5,Snow,234<br />
2008-1-11,3,-6,-13,-8,-11,-15,92,66,44,1017,1012,1006,32,26,24,10,3,,0.00,2,,193<br />
2008-1-12,5,-1,-7,-7,-9,-11,74,57,36,1018,1016,1015,24,24,24,23,8,32,0.00,2,,216<br />
2008-1-13,7,3,-1,-7,-8,-9,60,44,34,1023,1020,1016,24,24,24,32,16,39,0.00,4,,249<br />
2008-1-14,10,3,-3,-5,-7,-9,69,48,30,1018,1008,996,32,22,4,69,13,85,0.00,6,,196<br />
2008-1-15,-1,-7,-13,-7,-14,-18,73,59,43,1032,1020,1001,32,21,5,58,42,77,0.00,4,Snow,329<br />
2008-1-16,2,-8,-17,-9,-14,-19,85,58,38,1031,1024,1017,24,24,24,26,11,35,0.00,5,,239<br />
2008-1-17,1,-2,-4,-2,-6,-10,100,76,48,1026,1019,1012,24,10,0,42,23,58,0.00,8,Snow,335<br />
2008-1-18,-4,-8,-12,-5,-11,-13,100,86,74,1033,1029,1024,24,12,0,42,19,48,0.00,8,Snow,213<br />
2008-1-19,-7,-12,-18,-8,-12,-19,93,90,85,1037,1026,1020,24,9,1,27,10,,0.00,8,Snow,38<br />
2008-1-20,-14,-18,-22,-18,-21,-25,100,80,61,1042,1038,1035,32,19,11,19,11,,0.00,5,Snow,282<br />
2008-1-21,-2,-12,-22,-5,-16,-26,80,69,48,1034,1028,1023,32,23,11,27,13,37,0.00,5,Snow,249<br />
2008-1-22,1,-6,-11,-5,-8,-11,100,76,60,1030,1025,1022,32,25,24,47,14,55,0.00,5,,304<br />
2008-1-23,3,-6,-15,-7,-11,-16,100,74,41,1027,1020,1015,24,24,19,24,13,,0.00,3,,230<br />
