
TMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-22,9,7,5,3,1,-4,87,73,40,1016,1013,1004,10,8,2,35,14,,0.00,6,,324<br />
2000-1-23,12,6,-1,1,-3,-5,93,64,30,1022,1018,1015,10,8,5,14,6,,0.00,0,,138<br />
2000-1-24,11,6,2,-1,-3,-7,81,55,28,1030,1025,1020,10,7,4,35,11,,0.00,2,,252<br />
2000-1-25,15,6,-3,0,-2,-4,100,69,27,1029,1024,1017,10,7,3,26,10,,0.00,0,,150<br />
2000-1-26,16,7,-2,-3,-5,-9,80,50,17,1016,1014,1012,10,6,4,11,6,,0.00,2,,138<br />
2000-1-27,17,12,7,0,-4,-8,53,36,26,1013,1012,1011,10,7,4,21,8,,0.00,2,,260<br />
2000-1-28,7,4,3,4,3,-2,100,89,53,1019,1016,1012,10,7,4,35,16,,0.00,7,Rain-Snow,309<br />
2000-1-29,2,1,0,2,1,0,100,100,93,1025,1023,1020,7,5,1,21,13,,0.00,8,Rain-Snow,305<br />
2000-1-30,1,0,-1,1,0,-1,100,100,100,1030,1026,1023,10,4,0,21,10,,0.00,8,Fog-Rain-Snow,300<br />
2000-1-31,2,-1,-3,2,0,-3,100,100,100,1029,1027,1022,6,2,0,26,13,,0.00,8,Fog,116<br />
2000-2-1,6,2,-1,5,2,-1,100,99,87,1021,1015,1011,7,1,0,21,11,,0.00,7,Fog,102<br />
2000-2-2,8,3,-1,5,2,-1,100,94,71,1022,1014,1010,10,2,0,26,5,,0.00,6,Fog-Rain,289<br />
2000-2-3,10,7,3,4,3,0,100,82,54,1026,1025,1023,10,9,4,14,6,,0.00,5,Rain,86<br />
2000-2-4,14,7,0,2,0,-1,93,73,38,1024,1020,1016,10,8,4,14,10,,0.00,0,,113<br />
2000-2-5,15,8,1,4,-1,-5,93,59,27,1019,1016,1015,10,6,3,26,8,43,0.00,0,,238<br />
2000-2-6,6,3,1,4,2,1,100,96,81,1019,1016,1012,10,4,0,21,11,,0.00,7,Fog,88<br />
2000-2-7,9,6,3,4,3,3,100,91,71,1015,1011,1008,6,5,4,26,11,,0.00,8,Rain,305<br />
2000-2-8,4,1,-1,3,-1,-3,100,92,65,1025,1020,1016,6,3,1,40,27,,0.00,7,Rain-Snow,299<br />
2000-2-9,8,3,-1,-1,-4,-6,80,63,37,1025,1024,1022,10,6,3,14,10,,0.00,6,,120<br />
2000-2-10,11,4,-1,0,-2,-3,87,64,41,1028,1026,1024,10,10,10,18,6,,0.00,0,,123<br />
2000-2-11,13,6,-1,1,-1,-2,93,69,36,1028,1026,1023,10,9,5,26,11,,0.00,0,,103<br />
2000-2-12,15,7,-2,1,-1,-3,100,68,31,1023,1021,1019,10,9,5,11,6,,0.00,3,,56<br />
2000-2-13,15,9,4,1,-2,-3,70,50,31,1022,1018,1013,10,8,5,21,10,,0.00,1,,139<br />
2000-2-14,8,6,4,6,4,0,100,89,66,1020,1014,1011,10,9,5,29,14,,0.00,7,Rain,302<br />
2000-2-15,4,2,1,4,2,0,100,93,81,1027,1025,1020,10,7,4,21,14,,0.00,8,Rain-Snow,321<br />
2000-2-16,10,5,0,5,3,0,100,87,66,1026,1022,1018,10,7,3,26,16,,0.00,2,,106<br />
2000-2-17,11,4,-1,7,2,-1,100,92,62,1018,1017,1016,10,4,0,14,6,,0.00,2,Fog,112<br />
2000-2-18,12,6,0,5,3,0,100,81,51,1023,1019,1017,10,9,5,14,5,,0.00,3,,298<br />
2000-2-19,12,9,7,6,4,2,93,73,51,1024,1023,1022,10,10,6,11,6,,0.00,6,,288<br />
2000-2-20,15,8,1,4,1,0,93,61,36,1021,1017,1014,10,10,6,32,16,,0.00,1,,97<br />
2000-2-21,12,8,4,4,2,-1,87,70,57,1021,1018,1015,10,10,6,14,8,,0.00,7,Rain,24<br />
2000-2-22,16,10,4,4,2,-1,93,66,34,1021,1019,1017,10,9,5,21,10,,0.00,1,,135<br />
2000-5-4,32,26,20,11,8,3,53,33,17,1020,1014,1008,10,8,2,47,23,47,0.00,2,,303<br />
2000-5-5,25,20,15,8,6,4,51,42,32,1025,1023,1020,10,8,5,29,14,,0.00,4,,57<br />
2000-5-6,32,23,15,9,6,3,48,34,24,1020,1015,1009,10,9,6,32,19,,0.00,3,,97<br />
2000-5-7,33,27,20,12,10,9,52,37,24,1012,1010,1006,10,7,5,29,14,26,0.00,5,,311<br />
2000-5-8,31,26,21,14,11,8,53,39,25,1014,1011,1007,10,8,5,21,13,,0.00,5,Thunderstorm,260<br />
2000-5-9,34,27,20,13,11,7,56,38,20,1016,1008,1003,10,5,1,43,21,58,0.00,6,,330<br />
2000-5-10,21,17,14,10,6,0,67,50,26,1022,1019,1016,10,8,5,29,16,,0.00,6,,309<br />
2000-5-11,25,19,13,7,4,1,67,37,22,1019,1018,1017,10,9,5,21,10,,0.00,1,,274<br />
2000-5-12,29,22,15,5,3,1,45,30,17,1018,1016,1012,10,8,5,21,8,,0.00,1,,124<br />
2000-5-13,33,24,15,8,4,1,63,28,13,1013,1011,1009,10,9,5,29,11,32,0.00,1,,100<br />
2000-5-14,34,26,18,6,3,1,40,24,13,1013,1011,1010,10,9,6,29,14,,0.00,0,,284<br />
2000-5-15,30,24,19,12,9,2,50,38,24,1012,1011,1009,10,9,5,29,14,,0.00,2,,292<br />
2000-5-16,25,22,19,12,10,8,60,47,34,1014,1013,1011,10,10,6,26,18,,0.00,5,,303<br />
2000-5-17,28,23,19,12,10,9,60,45,30,1013,1011,1009,10,9,5,26,14,,0.00,5,,293<br />
2000-5-18,29,24,20,17,9,7,65,41,26,1013,1010,1007,10,8,5,32,14,,0.00,2,Rain-Thunderstorm,288<br />
2000-5-19,31,24,19,15,10,8,73,42,25,1009,1007,1005,10,10,6,26,14,,0.00,2,Rain-Thunderstorm,306<br />
2000-5-20,30,25,20,12,11,10,56,41,29,1012,1007,1005,10,7,5,40,18,,0.00,4,,292<br />
2000-5-21,25,22,19,12,11,10,60,48,41,1018,1016,1013,10,8,5,29,14,,0.00,7,,278<br />
2000-5-22,31,24,19,13,7,2,60,33,21,1016,1015,1013,10,9,6,14,6,,0.00,3,,34<br />
2000-5-23,33,24,16,6,2,-2,45,22,13,1016,1014,1012,10,10,10,29,13,,0.00,0,,88<br />
2000-5-24,34,26,17,5,1,-6,42,20,9,1013,1012,1010,10,10,6,32,13,,0.00,0,,110<br />
2000-5-25,35,27,18,3,0,-3,37,18,9,1012,1010,1008,10,10,10,35,14,,0.00,1,,109<br />
2000-5-26,36,28,21,3,2,-2,29,18,11,1008,1006,1004,10,9,5,47,21,,0.00,0,,100<br />
2000-5-27,36,29,23,3,-2,-5,20,14,9,1005,1004,1002,10,10,10,32,21,40,0.00,1,,105<br />
2000-5-28,35,29,23,12,8,4,44,30,15,1010,1007,1005,10,9,5,26,14,,0.00,2,,297<br />
2000-5-29,33,27,22,13,12,11,57,38,26,1012,1010,1009,10,10,10,21,13,,0.00,1,,308<br />
2000-5-30,35,29,23,14,10,5,53,33,15,1009,1008,1007,10,10,7,29,14,,0.00,2,,291<br />
2000-5-31,36,29,22,8,6,4,38,24,14,1009,1007,1005,10,10,10,21,8,,0.00,2,,116<br />
2000-6-1,30,29,27,5,3,0,23,19,17,1007,1006,1006,10,10,10,21,18,,0.00,6,,80<br />
2000-6-10,28,28,27,5,3,1,23,20,18,1010,1009,1009,10,10,10,6,6,,0.00,0,,210<br />
2000-6-11,31,27,23,17,15,13,65,48,33,1014,1012,1010,10,9,6,29,19,,0.00,4,,306<br />
2000-6-12,25,20,16,18,13,9,83,61,44,1017,1015,1013,10,9,1,40,24,,0.00,8,Rain,303<br />
2000-6-13,23,18,13,14,9,4,100,65,29,1019,1017,1016,10,10,5,29,19,,0.00,7,Rain-Thunderstorm,301<br />
2000-6-14,29,22,15,11,8,5,68,41,25,1016,1012,1008,10,9,4,18,10,43,0.00,0,,143<br />
2000-6-15,28,22,16,11,8,6,72,43,26,1017,1014,1012,10,8,2,47,21,,0.00,2,,307<br />
2000-6-16,29,23,17,10,7,5,55,37,22,1020,1018,1016,10,10,4,18,11,,0.00,0,,287<br />
2000-6-17,32,24,18,10,8,6,59,34,21,1016,1014,1012,10,10,5,18,6,,0.00,0,,157<br />
2000-6-18,36,27,19,11,7,4,53,26,14,1012,1009,1006,10,10,10,21,8,,0.00,0,,221<br />
2000-6-19,38,29,21,10,7,4,49,24,13,1006,1005,1003,10,10,10,14,6,,0.00,0,,256<br />
2000-6-20,39,31,23,12,7,4,50,22,11,1007,1006,1005,10,10,10,18,10,,0.00,0,,268<br />
2000-6-21,37,31,26,17,13,6,57,34,22,1013,1011,1007,10,10,10,40,14,,0.00,0,,309<br />
2000-6-22,35,29,24,17,16,14,61,44,30,1013,1011,1007,10,10,10,26,14,,0.00,0,,310<br />
2000-6-23,36,30,24,16,14,14,57,40,27,1009,1007,1005,10,10,10,32,14,,0.00,0,,298<br />
2000-6-24,32,28,25,15,14,14,54,45,33,1006,1005,1004,10,10,10,29,18,,0.00,0,,295<br />
2000-6-25,31,27,24,15,13,10,57,39,31,1008,1007,1004,10,9,5,35,18,,0.00,2,,310<br />
2000-6-26,34,29,25,14,11,10,50,33,24,1007,1005,1003,10,10,10,18,8,,0.00,3,,91<br />
2000-6-27,33,28,23,13,10,6,44,32,24,1011,1008,1005,10,9,5,43,14,29,0.00,1,,290<br />
2000-6-28,35,29,24,13,12,10,44,34,24,1010,1009,1007,10,9,5,26,8,,0.00,1,,290<br />
2000-6-29,38,31,24,13,9,6,44,27,16,1012,1011,1008,10,10,10,18,10,,0.00,0,,295<br />
2000-6-30,39,31,24,11,9,4,44,25,11,1012,1011,1009,10,10,10,18,6,,0.00,0,,135<br />
2000-7-1,40,32,25,12,9,6,44,23,14,1010,1009,1008,10,10,10,26,8,,0.00,0,,134<br />
2000-7-2,39,33,28,11,9,6,35,22,13,1009,1008,1007,10,10,10,29,14,,0.00,0,,103<br />
2000-7-3,38,31,24,11,6,1,35,21,11,1009,1008,1007,10,10,10,21,6,,0.00,0,,282<br />
2000-7-4,34,28,23,18,13,1,65,39,15,1012,1010,1008,10,10,10,35,13,,0.00,3,,309<br />
2000-7-5,37,30,24,18,12,8,58,35,19,1012,1010,1007,10,10,10,18,10,,0.00,0,,310<br />
2000-7-6,38,31,24,12,9,7,47,26,15,1010,1008,1006,10,10,10,18,8,,0.00,0,,243<br />
2000-7-7,40,32,25,17,11,7,51,28,14,1008,1006,1003,10,10,10,29,11,,0.00,0,,333<br />
2000-7-8,42,33,26,11,7,5,32,17,11,1003,1002,1000,10,10,10,35,18,,0.00,0,,106<br />
2000-7-9,38,34,30,18,15,10,43,33,25,1005,1004,1002,10,10,10,32,23,,0.00,3,,295<br />
2000-7-10,37,32,28,20,18,15,58,42,30,1007,1004,1002,10,10,10,21,13,,0.00,2,,293<br />
2000-7-11,38,33,28,17,14,12,51,34,22,1004,1003,1001,10,10,10,32,13,,0.00,2,,272<br />
2000-7-12,38,32,26,15,11,7,42,29,17,1007,1005,1003,10,10,10,32,10,,0.00,4,Rain,96<br />
2000-7-13,36,30,25,21,16,13,74,42,25,1009,1008,1007,10,9,4,35,23,,0.00,4,Rain-Thunderstorm,297<br />
2000-7-14,35,29,23,21,15,12,74,44,25,1009,1007,1004,10,10,5,21,11,,0.00,1,,265<br />
2000-7-15,36,29,23,16,11,7,54,32,17,1007,1006,1004,10,10,10,21,8,,0.00,0,,290<br />
2000-7-16,35,29,23,12,10,6,47,31,16,1010,1009,1007,10,10,10,26,11,,0.00,0,,306<br />
2000-7-17,35,29,24,13,10,7,50,31,18,1012,1010,1009,10,10,10,11,8,,0.00,1,,272<br />
2000-7-18,35,28,22,11,3,-2,39,21,10,1010,1009,1007,10,10,10,14,8,,0.00,0,,290<br />
2000-7-19,35,28,22,9,3,0,31,20,13,1010,1009,1008,10,10,10,29,10,,0.00,0,,280<br />
2000-7-20,37,29,21,9,5,3,46,23,12,1011,1009,1008,10,10,10,14,5,,0.00,0,,212<br />
2000-7-21,37,30,23,8,7,5,38,24,14,1010,1009,1008,10,10,10,18,6,,0.00,0,,277<br />
2000-7-22,38,32,26,11,7,4,34,22,13,1012,1010,1009,10,10,6,32,14,,0.00,2,,293<br />
2000-7-23,36,30,24,10,6,1,34,22,11,1012,1011,1009,10,9,6,32,14,43,0.00,0,,299<br />
2000-7-24,35,28,22,8,3,1,31,20,12,1012,1011,1009,10,10,10,14,10,,0.00,0,,295<br />
2000-7-25,35,28,21,7,1,-5,35,18,8,1014,1013,1012,10,10,10,21,8,,0.00,0,,230<br />
2000-7-26,36,27,19,6,1,-2,33,17,9,1014,1013,1012,10,10,10,14,6,,0.00,0,,234<br />
2000-7-27,38,30,23,12,6,0,31,21,16,1012,1010,1008,10,10,10,18,8,,0.00,2,,247<br />
2000-7-28,40,32,25,12,8,4,44,24,11,1010,1008,1007,10,10,10,14,6,,0.00,1,,206<br />
2000-7-29,37,31,25,9,5,3,30,22,12,1011,1010,1009,10,10,10,14,6,,0.00,0,,260<br />
2000-7-30,42,33,26,5,2,0,20,12,8,1014,1012,1011,10,10,10,26,14,,0.00,0,,305<br />
2000-7-31,42,34,27,12,7,3,29,17,12,1013,1011,1008,10,10,10,29,14,,0.00,0,,280<br />
2000-8-1,40,33,26,8,6,4,30,19,12,1009,1008,1005,10,10,5,18,11,,0.00,0,,285<br />
2000-8-2,40,32,25,9,6,3,36,18,12,1006,1005,1004,10,10,10,14,10,,0.00,0,,65<br />
2000-8-3,41,34,28,11,7,5,28,18,12,1004,1002,1001,10,10,10,29,14,,0.00,0,,118<br />
2000-8-4,41,33,26,12,8,5,37,21,12,1005,1003,1001,10,10,10,18,6,,0.00,0,,268<br />
2000-8-5,39,33,28,21,17,8,62,40,24,1010,1008,1006,10,10,10,21,13,26,0.00,1,,314<br />
2000-8-6,38,33,28,21,17,12,58,41,21,1012,1010,1008,10,9,5,21,13,,0.00,1,,297<br />
2000-8-7,39,34,29,20,18,14,55,40,31,1011,1009,1008,10,10,10,35,16,32,0.00,2,,293<br />
2000-8-8,36,31,27,17,16,14,48,38,28,1014,1013,1010,10,10,10,35,16,,0.00,6,Thunderstorm,307<br />
2000-8-9,37,32,27,20,13,6,61,35,16,1015,1013,1012,10,10,10,26,14,,0.00,3,,335<br />
2000-8-10,35,28,20,7,2,-1,38,20,10,1014,1012,1010,10,10,10,11,6,,0.00,0,,95<br />
2000-8-11,36,28,20,10,4,0,37,21,13,1012,1011,1009,10,10,10,14,5,,0.00,0,,224<br />
2000-8-27,42,41,41,3,2,0,10,8,8,1007,1006,1005,10,10,10,26,18,,0.00,0,,95<br />
2000-9-1,36,29,22,13,9,5,50,28,15,1005,1003,1002,10,10,10,26,13,,0.00,1,,316<br />
2000-9-2,33,28,23,15,7,1,54,30,15,1010,1007,1002,10,6,0,61,26,79,0.00,3,,304<br />
2000-9-3,30,26,22,17,16,14,73,54,40,1011,1009,1008,10,10,10,21,13,,0.00,5,,281<br />
2000-9-4,34,28,22,15,13,10,64,41,28,1011,1009,1008,10,10,10,14,6,,0.00,2,,235<br />
2000-9-5,35,29,24,13,9,7,42,30,19,1012,1010,1009,10,10,10,14,11,,0.00,2,,266<br />
2000-9-6,36,29,22,9,7,4,41,25,14,1011,1009,1007,10,10,10,18,11,,0.00,0,,276<br />
2000-9-7,37,28,19,11,7,5,47,28,14,1008,1007,1005,10,10,10,21,8,,0.00,0,,120<br />
2000-9-8,38,28,18,9,6,2,52,27,11,1012,1010,1007,10,10,10,29,10,,0.00,0,,122<br />
2000-9-9,37,29,21,5,2,-2,31,19,9,1015,1013,1012,10,10,10,18,11,,0.00,0,,140<br />
2000-9-10,35,28,22,20,13,-1,73,41,19,1014,1012,1009,10,10,7,26,10,,0.00,0,,242<br />
2000-9-11,28,24,20,22,20,17,94,80,54,1014,1012,1009,10,10,6,35,14,,0.00,6,Rain-Thunderstorm,276<br />
2000-9-12,31,26,21,19,16,11,88,61,29,1014,1012,1009,10,10,10,18,10,,0.00,2,,169<br />
2000-9-13,36,27,18,16,14,11,88,48,22,1009,1007,1006,10,10,10,18,8,,0.00,0,,119<br />
2000-9-14,34,29,24,19,16,13,57,48,36,1015,1011,1007,10,9,6,32,18,,0.00,1,,279<br />
2000-9-15,35,28,22,19,16,14,73,49,30,1015,1013,1011,10,10,10,18,6,,0.00,1,,128<br />
2000-9-16,36,28,21,15,12,9,53,37,22,1011,1009,1007,10,10,10,18,8,,0.00,0,,290<br />
2000-9-17,34,29,25,18,16,12,58,46,34,1016,1013,1010,10,10,10,29,14,,0.00,0,,273<br />
2000-9-18,35,28,22,18,15,13,69,45,26,1013,1011,1010,10,10,10,26,10,,0.00,1,,283<br />
2000-9-19,29,23,18,16,13,8,83,54,38,1018,1016,1011,10,9,5,26,11,,0.00,5,Rain-Thunderstorm,299<br />
2000-9-20,27,22,17,15,11,7,88,53,30,1020,1018,1017,10,10,10,11,6,,0.00,3,,70<br />
2000-9-21,29,22,15,12,8,7,72,45,25,1017,1015,1013,10,10,10,21,8,,0.00,2,,94<br />
2000-9-22,31,23,16,9,7,3,59,37,19,1015,1014,1012,10,10,10,18,8,,0.00,1,,99<br />
2000-9-23,32,24,17,13,9,3,59,37,27,1014,1013,1012,10,10,5,26,11,,0.00,3,Rain-Thunderstorm,276<br />
2000-9-24,26,23,20,16,12,10,61,51,36,1017,1016,1014,10,10,10,26,18,,0.00,2,Thunderstorm,303<br />
2000-9-25,21,17,14,11,8,7,72,52,40,1023,1020,1017,10,10,10,26,13,,0.00,3,,327<br />
2000-9-26,25,18,10,8,6,5,71,52,34,1023,1019,1013,10,10,10,21,14,,0.00,0,,99<br />
2000-9-27,32,21,11,9,7,4,77,47,18,1012,1010,1008,10,10,10,18,10,,0.00,2,,93<br />
2000-9-28,27,23,19,15,11,5,68,47,35,1019,1014,1009,10,10,10,26,16,,0.00,3,,309<br />
2000-9-29,22,18,14,10,7,4,72,54,43,1024,1023,1019,10,10,10,14,11,,0.00,5,Rain,14<br />
2000-9-30,22,16,10,14,7,2,82,59,33,1023,1020,1016,10,10,10,29,10,,0.00,4,,96<br />
2000-10-1,18,14,10,8,2,-3,67,44,26,1020,1017,1015,10,10,10,21,6,,0.00,5,Thunderstorm,297<br />
2000-10-2,19,14,11,8,7,6,82,62,43,1022,1021,1020,10,10,10,14,6,,0.00,6,,314<br />
2000-10-3,22,16,10,8,5,1,82,51,27,1024,1023,1022,10,10,10,14,8,,0.00,3,,270<br />
2000-10-4,21,17,13,10,8,5,63,55,40,1025,1023,1022,10,10,10,14,5,,0.00,6,,291<br />
2000-10-5,21,16,12,10,8,7,82,61,40,1026,1025,1023,10,10,10,14,10,,0.00,5,Rain,87<br />
2000-10-6,23,17,10,9,6,4,76,53,31,1026,1023,1022,10,10,10,18,10,,0.00,3,,315<br />
2000-10-7,21,16,10,6,3,1,66,43,28,1027,1026,1025,10,10,10,18,10,,0.00,1,,88<br />
2000-10-8,22,16,9,5,3,0,71,49,31,1027,1025,1023,10,10,10,29,8,,0.00,0,,85<br />
2000-10-9,21,13,7,0,-2,-4,53,36,23,1023,1020,1018,10,10,10,21,13,,0.00,0,,100<br />
2000-10-10,24,16,7,1,-1,-3,57,36,19,1018,1016,1015,10,10,10,21,10,,0.00,1,,98<br />
2000-10-11,25,17,9,5,2,-1,66,40,18,1016,1014,1013,10,10,6,14,6,,0.00,2,,311<br />
2000-10-12,29,20,12,7,4,-4,63,39,12,1015,1014,1013,10,10,10,14,6,,0.00,3,,245<br />
2000-10-13,26,21,16,8,6,2,59,40,22,1018,1016,1014,10,10,10,14,6,,0.00,6,Rain,265<br />
2000-10-14,20,16,11,6,1,-6,63,39,20,1029,1021,1016,10,10,10,21,10,,0.00,7,Rain,298<br />
2000-10-15,12,10,9,9,7,4,100,82,66,1031,1027,1000,10,9,5,18,11,,0.00,8,Rain,301<br />
2000-10-16,16,12,8,8,6,2,87,67,48,1031,1027,1002,10,10,10,26,11,,0.00,5,,100<br />
2000-10-17,18,12,7,9,7,4,100,75,48,1024,1021,1017,10,10,5,18,11,,0.00,2,,99<br />
2000-10-18,15,13,12,13,11,10,94,87,82,1019,1017,1016,10,9,3,11,5,,0.00,8,Rain,281<br />
2000-10-19,22,14,7,11,9,6,100,72,41,1021,1019,1017,10,10,5,18,5,,0.00,0,,93<br />
2000-10-20,23,17,10,13,11,8,94,73,46,1023,1020,1019,10,10,10,29,8,,0.00,0,,274<br />
2000-10-21,20,15,10,11,8,6,88,68,46,1027,1025,1023,10,10,10,18,10,,0.00,3,,283<br />
2000-10-22,19,13,8,9,7,5,87,67,46,1026,1024,1022,10,10,10,11,5,,0.00,1,,16<br />
2000-10-23,20,13,6,7,4,3,87,57,35,1021,1019,1015,10,10,10,14,6,,0.00,2,,67<br />
2000-10-24,17,13,10,7,3,-1,67,51,36,1024,1022,1017,10,10,10,32,10,,0.00,3,,335<br />
2000-10-25,21,13,6,8,4,0,81,57,33,1024,1022,1020,10,10,10,21,8,,0.00,0,,114<br />
2000-10-26,27,17,7,9,6,0,82,57,26,1020,1017,1015,10,9,5,18,8,,0.00,0,,158<br />
2000-10-27,25,19,13,10,8,6,72,52,29,1022,1020,1016,10,10,10,26,13,,0.00,1,,281<br />
2000-10-28,22,16,11,8,8,6,77,60,40,1025,1022,1018,10,10,10,14,6,,0.00,0,,274<br />
2000-10-29,24,17,9,10,8,6,88,59,33,1023,1020,1018,10,10,10,32,10,,0.00,1,,265<br />
2000-10-30,23,17,10,10,8,7,82,60,38,1027,1025,1023,10,10,10,32,6,,0.00,2,,96<br />
2000-10-31,18,14,12,10,6,3,72,56,42,1025,1024,1022,10,10,10,32,19,,0.00,6,,92<br />
2000-11-1,18,13,8,5,3,0,76,54,30,1027,1025,1024,10,10,10,14,5,,0.00,1,,84<br />
2000-11-2,19,11,4,3,1,-6,93,57,21,1026,1024,1022,10,10,10,14,5,,0.00,0,,70<br />
2000-11-3,19,12,5,4,0,-4,71,47,21,1023,1022,1020,10,10,10,11,2,,0.00,4,Rain,314<br />
2000-11-4,21,14,9,11,4,-1,94,55,23,1026,1024,1022,10,10,10,11,5,,0.00,5,,240<br />
2000-11-5,20,14,9,9,4,0,87,57,26,1026,1025,1023,10,10,10,11,5,,0.00,5,,314<br />
2000-11-6,10,9,8,9,6,1,100,80,58,1023,1021,1021,10,9,5,6,2,,0.00,8,Rain,303<br />
2000-11-7,12,8,5,7,2,-3,93,67,35,1026,1022,1021,10,10,10,18,8,,0.00,6,Rain,296<br />
2000-11-8,13,7,2,2,-2,-4,81,57,33,1029,1028,1026,10,10,10,14,6,,0.00,1,,122<br />
2000-11-9,15,8,1,5,2,0,93,73,45,1028,1026,1023,10,10,10,14,3,,0.00,2,,309<br />
2000-11-10,7,4,2,5,0,-7,100,72,43,1031,1028,1025,10,10,10,21,11,,0.00,6,Rain,288<br />
2000-11-11,8,4,2,4,3,1,100,86,66,1032,1031,1029,10,10,3,18,6,,0.00,7,Rain,69<br />
2000-11-12,14,7,1,4,2,0,100,76,38,1032,1028,1023,10,9,1,18,6,,0.00,1,Fog,105<br />
2000-11-13,17,8,0,4,1,-2,93,67,36,1024,1021,1017,10,10,10,21,5,,0.00,4,,280<br />
2000-11-14,11,8,6,5,3,0,87,74,54,1029,1027,1025,10,10,10,21,13,,0.00,7,,306<br />
2000-11-15,11,7,4,6,3,1,93,79,62,1029,1028,1026,10,10,10,18,8,,0.00,6,Rain,62<br />
2000-11-16,9,7,5,5,1,-2,87,67,50,1039,1034,1029,10,10,10,18,10,,0.00,6,,327<br />
2000-11-17,11,4,-2,1,-2,-4,93,68,43,1041,1039,1036,10,10,10,18,10,,0.00,1,,92<br />
2000-11-18,14,6,-2,0,-3,-9,93,60,20,1035,1027,1022,10,10,10,26,13,,0.00,5,,108<br />
2000-11-19,14,9,5,1,-1,-2,70,54,36,1030,1026,1023,10,10,10,14,8,,0.00,4,,280<br />
2000-11-20,13,7,2,2,0,-1,87,64,38,1030,1027,1024,10,10,10,11,6,,0.00,2,,199<br />
2000-11-21,12,6,1,2,-1,-3,93,65,35,1024,1021,1019,10,10,5,11,3,,0.00,4,,285<br />
2000-11-22,13,8,3,2,0,-4,87,65,31,1022,1020,1019,10,10,10,11,3,,0.00,5,,263<br />
2000-11-23,13,7,2,2,0,-3,87,64,33,1025,1023,1022,10,10,10,11,5,,0.00,2,,198<br />
