
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-8,23,21,19,18,18,17,94,82,69,1015,1013,1012,10,9,6,14,11,35,0.00,5,Rain,316<br />
2013-1-9,28,22,17,20,18,17,100,80,51,1019,1017,1016,10,8,5,26,10,40,0.00,6,,128<br />
2013-1-10,24,20,17,15,14,13,88,70,50,1020,1019,1018,10,10,7,26,21,40,0.00,4,,142<br />
2013-1-11,22,18,14,14,13,12,88,69,53,1018,1017,1015,10,10,7,26,16,37,0.00,4,,138<br />
2013-1-12,24,19,15,16,14,13,94,71,50,1019,1017,1015,10,10,10,23,11,,0.00,6,,102<br />
2013-1-13,20,18,17,19,17,15,100,91,83,1019,1019,1018,10,5,2,16,10,,0.00,7,Rain,103<br />
2013-1-14,23,20,18,20,18,18,100,89,73,1019,1017,1015,10,9,3,19,8,,0.00,5,Rain-Thunderstorm,81<br />
2013-1-15,25,21,17,18,17,15,100,77,54,1016,1014,1012,10,10,6,21,10,37,0.00,4,,95<br />
2013-1-16,22,20,18,19,18,17,100,87,73,1015,1013,1012,10,8,2,14,8,,0.00,6,Rain,106<br />
2013-1-17,29,23,18,19,17,13,94,69,39,1015,1014,1013,10,9,4,13,5,,0.00,5,,231<br />
2013-1-18,28,22,17,20,18,16,100,75,48,1015,1014,1011,10,8,1,19,8,40,0.00,4,Rain-Thunderstorm,294<br />
2013-1-19,26,21,17,19,17,16,100,79,61,1017,1015,1014,10,10,10,26,10,,0.00,5,,120<br />
2013-1-20,24,20,16,16,15,15,94,76,57,1019,1018,1017,10,10,10,23,18,39,0.00,6,,143<br />
2013-1-21,22,19,16,16,14,13,100,76,57,1023,1022,1020,10,8,2,26,21,39,0.00,6,Rain,133<br />
2013-1-22,22,18,14,16,15,13,94,78,68,1024,1023,1021,10,10,8,23,14,34,0.00,5,,119<br />
2013-1-23,25,21,17,18,17,15,94,79,61,1022,1020,1017,10,10,10,16,11,,0.00,5,,68<br />
2013-1-24,31,23,17,20,16,12,94,60,33,1017,1014,1011,10,10,10,19,6,,0.00,4,,317<br />
2013-1-25,31,26,21,21,19,17,88,67,49,1013,1012,1010,10,10,10,24,11,40,0.00,2,,308<br />
2013-1-26,26,22,18,19,18,17,94,82,65,1017,1015,1014,10,8,2,23,16,,0.00,7,,119<br />
2013-1-27,26,22,18,18,17,16,94,79,61,1020,1019,1018,10,10,10,19,16,,0.00,6,,94<br />
2013-1-28,26,21,17,17,16,15,94,69,54,1022,1021,1020,10,10,8,16,11,,0.00,4,,96<br />
2013-1-29,24,20,16,17,16,15,94,75,65,1022,1021,1019,10,10,8,23,11,,0.00,4,,101<br />
2013-1-30,24,20,16,18,17,15,94,79,65,1021,1019,1018,10,10,10,19,11,,0.00,6,,100<br />
2013-1-31,29,23,18,20,18,17,94,76,51,1019,1017,1015,10,10,10,23,13,,0.00,6,,75<br />
2013-2-1,32,26,20,21,20,18,94,75,43,1018,1017,1015,10,9,4,19,10,,0.00,5,Thunderstorm,62<br />
2013-2-2,31,26,19,21,19,17,100,67,49,1019,1017,1014,10,8,1,19,11,45,0.00,3,Rain-Thunderstorm,334<br />
2013-2-3,26,22,17,20,18,4,100,85,27,1018,1014,1012,10,8,3,16,5,24,0.00,5,Rain,304<br />
2013-2-4,20,18,16,17,16,14,100,82,73,1017,1016,1014,10,9,3,23,16,,0.00,6,,139<br />
2013-2-5,25,20,16,17,16,15,94,77,57,1019,1018,1017,10,10,10,23,10,,0.00,5,,92<br />
2013-2-6,23,20,17,18,17,16,100,81,65,1020,1019,1017,10,9,2,24,14,,0.00,5,,104<br />
2013-2-7,22,19,16,18,17,15,100,90,73,1020,1019,1017,10,7,1,19,13,,0.00,7,Rain,119<br />
