
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,32,24,17,18,16,13,88,66,24,1018,1014,1011,31,14,3,34,13,55,0.00,2,Rain-Thunderstorm,26<br />
2013-1-2,43,29,16,17,15,13,88,65,32,1019,1016,1012,31,16,10,24,18,,0.76,2,Rain,12<br />
2013-1-3,29,23,16,16,11,-1,94,53,10,1019,1015,1012,31,14,10,29,14,,0.00,3,,296<br />
2013-1-4,28,20,11,11,6,-1,76,39,8,1018,1016,1014,31,23,10,19,11,,0.00,,,182<br />
2013-1-5,29,20,11,15,11,6,72,52,18,1019,1017,1015,31,13,10,19,10,35,0.00,2,,38<br />
2013-1-6,32,24,17,17,14,10,88,57,19,1019,1017,1015,31,15,10,21,13,,0.00,3,,342<br />
2013-1-7,35,26,17,16,12,4,82,45,8,1022,1020,1017,31,15,10,24,11,,0.00,2,,360<br />
2013-1-8,34,26,17,16,13,5,83,47,13,1023,1020,1016,31,12,10,27,13,,0.00,2,,350<br />
2013-1-9,36,29,22,16,13,10,65,40,15,1018,1015,1011,31,15,10,42,18,100,0.00,2,Rain-Thunderstorm,322<br />
2013-1-10,31,24,17,14,4,0,82,24,8,1016,1014,1012,31,16,10,21,10,,0.00,3,,258<br />
2013-1-11,32,21,11,15,8,-2,73,41,6,1017,1014,1011,31,14,10,24,10,,0.00,2,,290<br />
2013-1-12,32,22,13,13,11,3,88,52,9,1019,1017,1015,31,14,10,21,10,,0.00,3,,61<br />
2013-1-13,32,23,15,12,11,7,82,48,13,1021,1018,1015,31,16,10,26,14,,0.00,2,,18<br />
2013-1-14,34,26,16,13,9,5,72,40,9,1018,1016,1013,31,18,10,16,8,,0.00,2,,30<br />
2013-1-15,36,28,21,17,11,6,78,38,9,1022,1019,1016,31,22,10,26,10,37,0.00,,Rain,47<br />
2013-1-16,33,26,19,16,14,10,78,52,20,1024,1022,1018,31,14,10,27,18,,0.00,2,,25<br />
2013-1-17,32,24,18,16,14,12,83,56,24,1024,1020,1016,31,14,10,24,14,,0.00,3,,8<br />
2013-1-18,26,22,17,18,16,16,94,76,46,1020,1017,1014,31,14,10,16,8,,0.00,5,Rain,61<br />
2013-1-19,29,22,16,17,15,11,94,71,35,1018,1016,1013,31,14,5,34,10,37,0.00,4,Rain-Thunderstorm,66<br />
2013-1-20,29,22,16,17,14,12,94,64,28,1018,1015,1013,31,13,10,23,10,,0.00,3,Rain,46<br />
2013-1-21,31,23,15,16,12,5,94,53,14,1019,1017,1016,31,16,10,24,6,,0.00,2,,163<br />
2013-1-22,32,22,12,12,10,7,82,47,15,1021,1020,1018,31,20,10,14,6,,0.00,1,,81<br />
2013-1-23,36,24,14,15,10,3,82,44,8,1022,1020,1018,31,25,10,13,6,,0.00,,,36<br />
2013-1-24,36,26,15,14,11,9,72,38,13,1021,1019,1016,31,14,10,35,10,39,0.00,3,Rain,333<br />
2013-1-25,36,27,18,15,7,-4,68,33,4,1019,1017,1016,31,21,10,27,8,42,0.51,1,,235<br />
2013-1-26,35,24,13,15,8,0,82,40,6,1021,1019,1016,31,18,10,23,8,40,0.00,1,,334<br />
2013-1-27,36,26,14,14,9,1,82,38,8,1020,1017,1015,31,18,10,29,11,48,0.00,2,,305<br />
2013-1-28,34,26,18,16,12,8,73,50,14,1023,1020,1017,31,15,7,35,14,40,0.00,2,Rain-Thunderstorm,47<br />
2013-1-29,34,24,16,18,13,11,73,52,21,1024,1021,1017,31,15,10,26,18,,0.00,2,Rain-Thunderstorm,11<br />
2013-1-30,27,21,15,18,15,13,94,74,46,1023,1019,1015,31,15,6,29,16,48,0.00,3,Rain-Thunderstorm,46<br />
2013-1-31,29,22,14,16,13,10,94,60,22,1021,1019,1017,31,15,10,24,8,,0.00,2,,152<br />
2013-2-1,30,21,13,14,11,8,88,56,18,1023,1020,1017,31,17,10,14,8,,0.00,2,,82<br />
2013-2-2,32,23,14,14,11,3,82,50,9,1019,1016,1012,31,16,10,21,8,45,0.00,1,,344<br />
2013-2-3,34,24,15,14,11,6,77,51,22,1013,1011,1008,31,16,10,45,11,66,0.00,4,Rain-Thunderstorm,358<br />
2013-2-4,31,22,13,15,12,6,94,60,14,1020,1015,1014,31,16,10,23,8,,0.00,3,,163<br />
2013-2-5,31,23,16,14,10,7,82,51,16,1023,1020,1017,31,17,10,24,8,,0.00,2,,31<br />
2013-2-6,33,23,14,14,10,3,77,44,9,1023,1019,1014,31,14,10,27,11,42,0.00,2,,343<br />
2013-2-7,33,22,11,13,6,-1,88,41,6,1019,1016,1013,31,19,10,32,10,45,2.03,1,,240<br />
2013-2-8,34,23,13,14,6,-1,82,37,5,1018,1015,1012,31,15,10,21,6,,2.03,1,,347<br />
2013-2-9,32,24,17,15,12,5,82,53,21,1021,1017,1014,31,15,9,34,13,45,6.10,1,Rain-Thunderstorm,25<br />
2013-2-10,28,21,14,16,14,13,94,74,32,1022,1019,1015,31,15,10,24,11,,25.91,6,Rain,49<br />
2013-2-11,29,22,14,16,14,9,94,63,20,1021,1019,1016,31,15,10,23,13,37,1.02,2,Rain,37<br />
2013-2-12,31,23,16,17,15,12,88,61,27,1022,1019,1016,31,15,10,21,10,,0.00,3,Rain-Thunderstorm,31<br />
2013-2-13,33,24,17,16,14,10,83,55,16,1022,1019,1014,31,17,10,16,10,,0.00,1,,9<br />
2013-2-14,35,26,16,15,12,2,83,49,7,1018,1015,1012,31,15,10,19,6,,0.00,1,,30<br />
2013-2-15,33,26,17,14,11,2,77,44,7,1022,1017,1014,31,17,10,26,10,39,0.00,3,,319<br />
2013-2-16,32,24,16,14,13,10,82,52,19,1024,1021,1017,31,16,10,24,10,,0.00,2,,28<br />
2013-2-17,31,24,17,15,13,10,82,54,22,1024,1020,1015,31,14,10,34,19,55,0.00,3,,360<br />
2013-2-18,31,23,16,13,11,9,72,48,21,1020,1017,1013,31,14,10,42,13,63,0.00,2,Rain,313<br />
2013-2-19,29,23,17,15,12,8,77,53,18,1019,1017,1014,31,17,10,29,8,,0.76,6,Rain,304<br />
2013-2-20,31,23,15,15,6,-4,94,43,5,1021,1018,1016,31,24,10,21,11,42,0.00,,Rain,226<br />
2013-2-21,31,19,7,5,2,-3,71,34,5,1023,1020,1017,31,26,10,19,6,,0.00,,,222<br />
2013-2-22,33,20,8,4,1,-7,71,33,4,1022,1018,1015,31,27,10,23,5,,0.00,,,241<br />
2013-2-23,34,20,7,4,2,-2,66,32,4,1021,1018,1016,31,25,10,26,6,,0.00,,,218<br />
2013-2-24,34,22,11,13,6,-1,67,34,5,1024,1021,1018,31,25,10,14,6,,0.00,,,203<br />
2013-2-25,34,23,12,15,10,5,68,42,12,1025,1022,1020,31,18,10,26,8,50,0.00,2,,3<br />
2013-2-26,34,26,17,15,12,6,77,44,16,1026,1023,1019,31,20,10,27,13,48,0.00,1,,333<br />
2013-2-27,33,26,18,11,9,5,56,34,10,1025,1021,1016,31,21,10,13,8,,0.00,1,,324<br />
2013-2-28,33,24,16,15,11,6,88,47,12,1020,1017,1014,31,19,10,32,8,52,1.02,3,Rain-Thunderstorm,54<br />
2013-3-1,28,21,14,15,12,8,94,65,20,1024,1019,1015,31,14,10,34,8,,0.00,3,Thunderstorm,25<br />
2013-3-2,29,19,9,12,9,6,88,56,14,1027,1024,1021,31,18,10,23,5,,0.00,2,,56<br />
2013-3-3,31,21,12,13,9,5,82,50,12,1028,1026,1023,31,15,10,16,5,35,0.00,3,,54<br />
2013-3-4,33,23,14,13,10,5,82,45,11,1029,1025,1022,31,17,10,14,5,,0.00,2,,38<br />
2013-3-5,33,24,15,14,10,4,72,45,9,1025,1023,1019,31,13,10,21,6,29,0.00,2,Rain-Thunderstorm,347<br />
2013-3-6,32,24,18,13,11,9,68,43,24,1021,1019,1015,31,11,10,32,13,50,0.00,3,,322<br />
2013-3-7,30,24,18,13,12,9,73,52,29,1019,1017,1013,10,10,10,32,10,40,0.00,3,Rain-Thunderstorm,10<br />
2013-3-8,32,23,16,14,10,0,77,45,22,1017,1015,1012,10,10,10,32,14,52,0.00,2,,345<br />
