
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,30,24,19,22,21,18,100,79,58,1012,1008,1006,10,10,8,19,10,,0.00,4,,116<br />
2006-1-2,29,26,22,23,21,20,94,83,62,1010,1009,1007,10,9,3,19,8,,0.00,5,Rain-Thunderstorm,139<br />
2006-1-3,28,24,21,22,20,17,100,76,54,1011,1010,1009,10,10,10,19,10,,0.00,5,,171<br />
2006-1-4,31,24,18,21,19,16,100,75,43,1012,1010,1008,10,10,10,19,8,,0.00,3,,178<br />
2006-1-5,29,26,21,19,17,15,83,66,48,1011,1010,1009,10,10,10,23,14,,0.00,4,,115<br />
2006-1-6,33,24,17,21,18,16,94,68,38,1012,1011,1010,10,10,10,23,10,,0.00,2,,100<br />
2006-1-7,36,28,21,23,21,14,100,75,27,1013,1011,1008,9,2,0,24,8,,0.00,1,Fog,101<br />
2006-1-8,39,31,24,24,22,17,89,69,35,1013,1009,1007,10,9,3,37,13,55,0.00,6,Rain,153<br />
2006-1-9,36,30,24,26,24,22,94,76,47,1013,1011,1009,10,10,8,23,10,,0.00,5,,128<br />
2006-1-10,38,30,23,24,23,20,100,67,39,1015,1011,1008,10,10,10,27,8,,0.00,3,Rain-Thunderstorm,346<br />
2006-1-11,37,31,26,26,23,22,89,72,42,1016,1014,1012,10,10,10,26,11,,0.00,4,Rain-Thunderstorm,90<br />
2006-1-12,37,30,23,23,21,17,94,60,32,1015,1012,1009,10,10,10,23,10,,0.00,1,,38<br />
2006-1-13,32,29,26,24,22,21,79,69,59,1017,1015,1013,10,10,10,21,11,,0.00,4,Thunderstorm,259<br />
2006-1-14,36,30,24,24,23,22,94,71,44,1017,1014,1011,10,10,9,29,8,,0.00,5,,96<br />
2006-1-15,38,31,24,24,22,20,94,64,42,1012,1010,1009,10,10,10,26,8,45,0.00,3,,321<br />
2006-1-16,38,31,24,26,23,22,94,75,44,1015,1011,1008,10,8,1,47,8,74,0.00,5,Rain-Thunderstorm,206<br />
2006-1-17,25,22,19,23,20,18,100,88,73,1021,1018,1015,10,7,3,24,14,,0.00,7,Rain,140<br />
2006-1-18,24,22,20,20,18,16,100,86,65,1020,1017,1015,10,9,5,23,10,,0.00,8,Rain,112<br />
2006-1-19,27,23,20,23,22,20,100,92,74,1015,1011,1008,10,8,3,16,11,,0.00,7,Rain,116<br />
2006-1-20,33,27,21,23,21,19,100,77,43,1011,1010,1008,10,9,7,23,6,,0.00,4,,282<br />
2006-1-21,31,26,22,24,23,22,100,87,62,1011,1010,1009,10,8,2,34,11,55,0.00,6,Rain-Thunderstorm,100<br />
2006-1-22,27,26,24,23,23,22,94,91,79,1014,1012,1010,10,8,2,16,6,,0.00,7,Rain,152<br />
2006-1-23,24,22,21,22,21,19,100,92,83,1013,1011,1009,10,8,3,26,13,,0.00,7,Rain,108<br />
2006-1-24,28,24,21,24,22,20,100,87,70,1010,1009,1008,10,9,4,24,14,,0.00,6,Rain,67<br />
2006-1-25,31,27,23,24,23,20,100,84,62,1012,1008,1006,10,9,4,27,10,52,0.00,6,Rain,251<br />
2006-1-26,28,24,22,21,20,18,94,75,58,1017,1015,1013,10,10,10,24,8,,0.00,4,,170<br />
2006-1-27,30,24,19,21,19,17,94,75,55,1018,1015,1013,10,10,10,26,11,,0.00,2,,94<br />
2006-1-28,32,26,21,22,21,20,100,76,52,1015,1013,1011,10,10,10,19,10,,0.00,4,,106<br />
2006-1-29,33,27,22,23,21,19,94,73,46,1012,1010,1007,10,10,10,23,11,,0.00,1,,89<br />
2006-1-30,35,28,21,23,21,17,100,74,34,1012,1009,1007,10,10,10,16,10,,0.00,3,Thunderstorm,200<br />
2006-1-31,29,24,20,22,20,18,100,75,61,1016,1014,1012,10,10,10,23,13,,0.00,5,,138<br />
2006-2-1,31,24,19,23,20,18,94,75,55,1015,1014,1012,10,9,1,35,13,,0.00,5,,102<br />
2006-2-2,32,27,22,23,21,19,89,73,55,1014,1012,1010,10,10,10,26,16,,0.00,3,,110<br />
2006-2-3,35,28,22,24,23,19,100,77,41,1011,1009,1008,10,9,5,16,8,,0.00,3,,149<br />
2006-2-4,35,29,24,25,23,18,94,72,36,1011,1008,1006,10,10,10,23,8,,0.00,6,,98<br />
2006-2-5,33,29,25,25,23,21,94,75,59,1008,1006,1004,10,10,10,19,10,,0.00,6,Thunderstorm,281<br />
2006-2-6,29,27,23,23,21,16,89,74,61,1009,1007,1006,10,10,10,16,10,,0.00,7,Rain,240<br />
2006-2-7,30,23,17,19,17,14,94,65,43,1011,1009,1007,10,10,10,16,8,,0.00,4,,143<br />
2006-2-8,28,23,19,17,16,14,88,61,45,1013,1011,1010,10,10,10,19,13,,0.00,4,,121<br />
2006-2-9,30,23,17,18,16,14,88,63,40,1016,1014,1012,10,10,10,19,10,,0.00,3,,117<br />
2006-2-10,28,24,20,19,18,17,83,69,51,1018,1017,1015,10,10,10,24,11,,0.00,4,,160<br />
2006-2-11,27,23,20,20,19,17,94,79,57,1018,1016,1014,10,9,5,24,14,,0.00,5,Rain,109<br />
2006-2-12,30,26,21,22,21,19,94,77,55,1015,1012,1011,10,10,5,27,11,,0.00,5,Rain,105<br />
2006-2-13,29,26,22,22,21,20,94,81,58,1014,1013,1012,10,10,10,24,10,,0.00,4,,138<br />
2006-2-14,30,25,20,22,19,13,100,75,39,1015,1014,1012,10,10,10,23,10,,0.00,3,,154<br />
2006-2-15,33,26,19,22,19,16,100,73,41,1014,1012,1009,10,10,10,26,11,,0.00,6,,101<br />
2006-2-16,26,24,23,23,22,21,94,90,83,1013,1011,1009,10,9,6,16,10,,0.00,7,Rain,87<br />
2006-2-17,31,26,22,24,22,19,100,84,52,1013,1011,1010,10,6,0,16,5,,0.00,5,Fog,259<br />
2006-2-18,30,26,21,23,22,20,100,81,58,1015,1013,1012,10,10,9,23,8,,0.00,4,,120<br />
2006-2-19,30,27,24,23,22,22,89,81,66,1017,1016,1015,10,10,10,35,18,,0.00,6,Rain,107<br />
2006-2-20,28,26,23,23,22,21,94,84,66,1016,1014,1011,10,10,10,27,19,,0.00,5,Rain,100<br />
2006-2-21,30,26,22,23,21,20,100,78,58,1011,1007,1005,10,10,8,19,10,,0.00,5,,152<br />
2006-2-22,29,24,21,23,21,17,94,81,48,1005,1004,1003,10,9,6,19,8,,0.00,4,Rain-Thunderstorm,258<br />
2006-2-23,30,26,22,23,22,20,100,81,58,1007,1005,1004,10,8,1,23,6,,0.00,5,Rain,93<br />
2006-2-24,30,25,20,23,21,18,100,85,55,1005,1003,1000,10,8,3,34,14,,0.00,6,Rain,302<br />
2006-2-25,23,20,18,22,19,15,100,89,78,1008,1004,1002,10,8,3,34,14,,0.00,6,Rain,292<br />
2006-2-26,27,23,20,22,20,18,94,84,58,1011,1009,1007,10,9,4,16,13,,0.00,5,Rain,226<br />
2006-2-27,31,24,18,20,18,13,100,74,44,1013,1012,1010,10,10,6,13,6,,0.00,3,,71<br />
2006-2-28,32,24,18,21,18,13,100,68,31,1014,1012,1010,10,10,10,23,6,,0.00,1,,90<br />
2006-3-1,32,26,21,24,22,19,100,78,49,1012,1011,1009,10,10,10,24,10,,0.00,3,,142<br />
2006-3-2,30,27,24,24,23,20,100,85,66,1013,1012,1011,10,9,4,26,13,,0.00,6,Rain,109<br />
2006-3-3,32,28,24,25,23,21,100,82,62,1012,1011,1008,10,10,10,16,10,,0.00,6,,101<br />
2006-3-4,29,26,22,23,22,18,100,82,70,1010,1008,1006,10,10,10,26,10,,0.00,5,,287<br />
2006-3-5,27,22,18,17,17,16,94,70,51,1012,1010,1009,10,10,10,34,14,,0.00,4,,271<br />
2006-3-6,29,23,18,19,18,16,100,73,48,1011,1010,1007,10,10,10,23,10,,0.00,3,,280<br />
2006-3-7,31,24,18,20,17,12,100,70,31,1011,1009,1007,10,10,10,23,6,,0.00,2,,79<br />
2006-3-8,34,26,18,22,18,15,100,69,32,1009,1007,1004,,,,16,10,,0.00,,,7<br />
2006-3-9,32,27,22,23,21,15,89,70,48,1009,1006,1005,10,10,10,26,8,,0.00,4,Thunderstorm,295<br />
