
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,22,21,19,19,18,17,88,80,64,1020,1015,1012,,,,26,18,,9.91,,,-1<br />
2013-1-2,27,22,18,18,17,16,83,63,48,1020,1015,1010,,,,27,13,,4.06,,,-1<br />
2013-1-3,33,27,21,22,18,11,72,58,39,1012,1006,1001,,,,35,14,,4.06,,,-1<br />
2013-1-4,26,23,21,16,12,8,60,40,28,1019,1015,1012,,,,24,18,,1.02,,,-1<br />
2013-1-5,28,24,20,18,17,16,72,62,45,1018,1017,1015,,,,11,8,,0.00,,,-1<br />
2013-1-6,30,26,21,22,19,18,83,66,46,1017,1012,1008,,,,21,13,,3.05,,,-1<br />
2013-1-7,29,26,23,23,21,19,77,69,63,1019,1017,1015,,,,24,13,,0.00,,,-1<br />
2013-1-8,31,27,23,22,21,21,77,66,52,1014,1012,1008,,,,32,23,,0.00,,,-1<br />
2013-1-9,31,28,24,23,21,18,78,60,49,1012,1008,1004,,,,27,14,,0.00,,,-1<br />
2013-1-10,25,23,20,21,19,18,87,77,62,1016,1010,1006,,,,32,14,,29.97,,,-1<br />
2013-1-11,21,19,18,18,17,17,90,86,78,1019,1017,1014,,,,19,13,,24.89,,,-1<br />
2013-1-12,27,22,18,19,18,18,89,75,58,1020,1019,1016,,,,19,13,,0.51,,,-1<br />
2013-1-13,26,23,20,20,19,19,88,77,67,1019,1016,1013,,,,19,8,,3.05,,,-1<br />
2013-1-14,32,26,19,22,19,18,87,68,49,1015,1011,1007,,,,29,11,,0.00,,,-1<br />
2013-1-15,28,24,21,21,19,16,89,68,51,1021,1019,1015,,,,34,16,,5.08,,,-1<br />
2013-1-16,29,25,21,22,21,19,83,76,63,1021,1019,1017,,,,16,10,,0.00,,,-1<br />
2013-1-17,32,27,22,24,23,21,84,71,56,1015,1012,1010,,,,19,8,,0.00,,,-1<br />
2013-1-18,32,28,24,23,22,21,84,71,55,1013,1011,1010,,,,21,8,,0.51,,,-1<br />
2013-1-19,26,24,22,20,19,18,76,69,59,1015,1014,1012,,,,26,14,,1.02,,,-1<br />
2013-1-20,29,25,21,22,19,18,76,67,54,1013,1011,1009,,,,16,10,,1.02,,,-1<br />
2013-1-21,27,24,22,22,19,18,83,69,57,1016,1014,1011,,,,26,14,,2.03,,,-1<br />
2013-1-22,29,25,21,21,19,19,85,68,52,1017,1016,1015,,,,16,11,,0.25,,,-1<br />
2013-1-23,32,26,20,19,17,14,84,54,25,1015,1014,1012,,,,21,10,,0.00,,,-1<br />
2013-1-24,32,27,21,24,21,19,82,64,51,1011,1009,1005,,,,24,14,,0.00,,,-1<br />
2013-1-25,28,24,21,21,19,16,85,62,43,1020,1016,1011,,,,29,19,,10.92,,,-1<br />
2013-1-26,27,23,20,21,20,19,90,79,68,1020,1019,1015,,,,19,10,,5.08,,,-1<br />
2013-1-27,29,26,22,23,21,18,79,70,61,1019,1015,1013,,,,24,11,,0.51,,,-1<br />
2013-1-28,25,23,21,19,18,17,86,72,59,1024,1022,1019,,,,14,13,,2.03,,,-1<br />
2013-1-29,26,23,19,21,19,18,88,80,65,1023,1020,1017,,,,19,8,,2.03,,,-1<br />
2013-1-30,28,25,22,22,21,19,81,72,61,1017,1013,1011,,,,26,10,,0.00,,,-1<br />
2013-1-31,29,26,22,22,21,18,88,73,55,1019,1015,1012,,,,35,13,,4.06,,,-1<br />
2013-2-1,28,24,21,21,19,17,78,67,56,1019,1018,1017,,,,21,10,,0.00,,,-1<br />
2013-2-2,30,26,22,21,19,19,80,63,50,1015,1011,1009,,,,19,10,,0.00,,,-1<br />
