
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-4,21,,21,18,18,18,83,83,83,1014,1014,1014,8,8,8,21,21,,0.00,6,,120<br />
2002-1-8,21,,21,20,20,20,94,94,94,1018,1018,1018,10,10,10,16,16,,0.00,6,,90<br />
2002-2-7,17,17,17,17,17,17,100,100,100,1015,1014,1014,10,10,10,10,5,,0.00,8,,245<br />
2002-3-5,21,,21,18,18,18,83,83,83,1019,1019,1019,8,8,8,11,11,,0.00,6,Thunderstorm,170<br />
2002-3-6,23,22,21,19,18,17,83,79,69,1017,1016,1014,10,10,10,13,8,,0.00,7,,130<br />
2002-3-9,22,,22,19,19,19,83,83,83,1021,1021,1021,10,10,10,8,8,,0.00,6,Thunderstorm,210<br />
2002-3-11,30,,30,15,15,15,40,40,40,1018,1018,1018,,,,11,11,,0.00,,,330<br />
2002-3-18,23,22,22,20,20,20,88,86,83,1016,1016,1016,10,10,10,13,10,,0.00,3,,117<br />
2002-3-19,29,23,18,19,18,18,100,72,51,1015,1014,1013,10,7,0,21,6,,0.00,5,Fog,27<br />
2002-3-20,24,,24,21,21,21,83,83,83,1015,1015,1015,10,10,10,13,13,,0.00,6,,120<br />
2002-4-5,17,,17,17,17,17,100,100,100,1020,1020,1020,8,8,8,10,10,,0.00,8,,120<br />
2002-4-17,29,,29,18,18,18,51,51,51,1016,1016,1016,10,10,10,16,16,,0.00,3,,300<br />
2002-4-30,23,21,20,18,17,17,83,74,69,1015,1015,1015,10,10,10,19,14,,0.00,5,,297<br />
2002-5-7,18,18,18,18,17,17,100,97,94,1020,1020,1020,10,8,2,8,5,,0.00,6,,102<br />
2002-5-20,16,,16,15,15,15,94,94,94,1014,1014,1014,4,4,4,13,13,,0.00,8,Rain,260<br />
2002-5-24,13,13,12,13,12,12,100,100,100,1025,1024,1024,8,5,2,6,6,,0.00,6,,120<br />
2002-5-31,17,17,17,15,15,15,88,88,88,1022,1021,1021,10,10,10,6,3,,0.00,6,,280<br />
2002-6-10,24,20,15,16,16,15,100,89,57,1021,1020,1019,10,7,4,16,13,,0.00,7,Rain,78<br />
2002-6-11,17,16,15,15,14,14,94,90,88,1021,1021,1020,10,10,10,11,10,,0.00,8,,43<br />
2002-6-12,17,17,15,16,16,15,100,97,94,1020,1020,1019,10,5,1,13,11,,0.00,8,Fog,65<br />
2002-6-21,16,,16,16,16,16,100,100,100,1025,1025,1025,3,3,3,11,11,,0.00,8,,60<br />
2002-6-25,10,,10,10,10,10,100,100,100,1027,1027,1027,5,5,5,10,10,,0.00,8,,70<br />
2002-6-26,18,14,11,11,10,8,100,79,55,1027,1026,1024,10,9,6,8,5,,0.00,5,,25<br />
2002-6-27,16,10,8,10,9,8,100,89,68,1025,1025,1025,8,3,0,0,0,,0.00,5,Fog,-1<br />
2002-7-3,16,16,16,15,15,15,94,94,94,1026,1026,1025,10,10,10,11,11,,0.00,7,,70<br />
2002-7-10,11,,11,10,10,10,94,94,94,1022,1022,1022,10,10,10,10,10,,0.00,6,,130<br />
2002-7-11,12,,12,10,10,10,88,88,88,1021,1021,1021,8,8,8,8,8,,0.00,8,,60<br />
2002-7-13,10,,10,6,6,6,76,76,76,1021,1021,1021,10,10,10,8,8,,0.00,3,,200<br />
2002-8-14,18,,18,14,14,14,77,77,77,1022,1022,1022,10,10,10,13,13,,0.00,6,,80<br />
2002-8-28,16,,16,16,16,16,100,100,100,1016,1016,1016,4,4,4,11,11,,0.00,6,,40<br />
2002-9-5,14,,14,12,12,12,88,88,88,1019,1019,1019,6,6,6,3,3,,0.00,8,,310<br />
2002-9-25,13,,13,12,12,12,94,94,94,1021,1021,1021,10,10,10,14,14,,0.00,6,,60<br />
2002-10-2,16,,16,14,14,14,88,88,88,1019,1019,1019,10,10,10,0,0,,0.00,6,,-1<br />
2002-11-4,16,16,16,16,16,16,100,100,100,1014,1014,1013,4,3,2,11,10,,0.00,8,Rain,125<br />
2002-11-7,13,,13,11,11,11,88,88,88,1025,1025,1025,10,10,10,11,11,,0.00,6,,120<br />
2002-11-28,22,,22,19,19,19,83,83,83,1015,1015,1015,3,3,3,0,0,,0.00,8,Rain,-1<br />
