
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,31,23,15,13,11,4,88,55,18,1018,1016,1013,10,10,10,35,21,48,0.00,3,Rain-Thunderstorm,9<br />
2009-1-2,29,20,12,14,12,9,100,71,29,1019,1017,1014,10,9,5,32,8,61,0.00,5,Rain-Thunderstorm,359<br />
2009-1-3,29,21,14,14,12,9,94,66,32,1018,1017,1014,10,10,10,34,11,71,0.00,3,Rain-Thunderstorm,5<br />
2009-1-4,30,19,9,13,4,-5,100,49,11,1018,1017,1015,,,,16,5,,0.00,,,221<br />
2009-1-5,32,20,9,12,5,-4,87,44,10,1019,1016,1013,,,,23,6,,0.00,,,294<br />
2009-1-6,33,24,15,14,11,2,82,50,14,1018,1015,1013,10,9,5,24,11,52,0.00,4,Rain-Thunderstorm,4<br />
2009-1-7,35,23,12,12,6,-2,88,40,11,1018,1016,1013,10,10,10,26,6,48,0.00,3,,267<br />
2009-1-8,34,26,17,13,9,5,60,37,20,1022,1019,1015,10,10,10,27,13,40,0.00,3,,333<br />
2009-1-9,32,26,20,18,14,9,83,58,24,1020,1018,1016,10,10,10,71,14,,0.00,3,Rain-Thunderstorm,351<br />
2009-1-10,28,23,19,17,14,10,88,61,32,1019,1017,1014,10,10,10,35,11,,0.00,2,,338<br />
2009-1-11,30,23,17,16,14,10,94,65,30,1018,1016,1012,10,9,3,32,10,76,0.00,5,Rain-Thunderstorm,37<br />
2009-1-12,28,22,16,16,15,13,100,72,39,1018,1016,1014,10,10,10,16,8,,0.00,4,Rain,202<br />
2009-1-13,29,22,16,17,14,9,94,64,32,1019,1016,1014,10,10,10,13,5,,0.00,3,,297<br />
2009-1-14,32,24,18,17,11,1,88,51,15,1018,1016,1014,10,10,10,14,8,,0.00,1,,283<br />
2009-1-15,31,23,17,15,13,7,88,52,27,1021,1018,1016,10,10,10,29,14,,0.00,2,,328<br />
