
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,22,21,20,20,19,13,94,90,64,1017,1011,1009,10,9,3,27,11,,0.00,6,Rain,350<br />
2000-1-2,23,21,19,20,18,18,94,87,73,1013,1011,1009,10,9,3,37,16,47,0.00,6,Rain,347<br />
2000-1-3,22,20,19,19,18,18,94,93,83,1014,1011,1009,10,7,3,37,14,,0.00,7,Rain,353<br />
2000-1-4,26,22,19,18,17,16,94,78,54,1016,1014,1012,10,9,4,27,18,,0.00,6,Rain,359<br />
2000-1-5,24,21,19,20,18,17,100,88,65,1018,1016,1014,10,9,2,14,6,,0.00,6,Rain-Thunderstorm,1<br />
2000-1-6,29,23,18,20,18,17,100,81,51,1018,1016,1014,10,9,1,27,5,,0.00,6,Rain-Thunderstorm,109<br />
2000-1-7,27,22,18,19,17,16,100,77,51,1018,1016,1012,10,10,8,23,10,,0.00,5,Rain-Thunderstorm,272<br />
2000-1-8,29,23,18,18,17,15,94,68,48,1017,1015,1012,10,10,10,23,8,,0.00,6,,98<br />
2000-1-9,28,23,19,19,17,15,88,73,45,1019,1017,1016,10,10,10,23,10,,0.00,5,Thunderstorm,71<br />
2000-1-10,26,22,18,20,18,16,94,78,57,1019,1017,1015,10,10,10,27,8,,0.00,6,Rain,82<br />
2000-1-11,29,23,18,19,17,16,94,70,48,1019,1016,1013,10,10,10,23,11,,0.00,4,,98<br />
2000-1-12,30,23,17,18,16,15,94,66,42,1017,1015,1013,10,10,10,23,6,,0.00,2,,78<br />
2000-1-13,31,23,17,18,17,15,94,71,40,1018,1016,1013,10,10,10,19,6,,0.00,3,,69<br />
2000-1-14,31,24,18,19,17,14,94,66,35,1017,1015,1012,10,10,10,23,5,,0.00,3,,43<br />
2000-1-15,32,24,18,20,17,12,94,62,31,1017,1015,1012,10,10,10,14,3,,0.00,2,,63<br />
2000-1-16,33,26,19,19,17,7,88,64,20,1016,1014,1012,10,10,10,11,3,,0.00,5,,130<br />
2000-1-17,27,23,19,20,18,17,94,78,61,1018,1016,1014,10,10,5,27,5,55,0.00,6,Rain,167<br />
2000-1-18,32,26,20,20,18,15,88,68,40,1019,1017,1013,10,10,10,23,8,,0.00,4,Thunderstorm,179<br />
2000-1-19,32,26,20,19,18,16,88,69,38,1018,1016,1013,10,10,10,24,8,,0.00,5,,256<br />
2000-1-20,27,23,19,21,19,17,94,84,65,1017,1015,1013,10,10,4,37,8,55,0.00,6,Rain-Thunderstorm,294<br />
2000-1-21,26,22,19,21,18,17,94,81,61,1016,1014,1012,10,9,4,26,8,,0.00,5,Rain,290<br />
2000-1-22,28,24,20,20,19,18,94,80,58,1017,1015,1012,10,10,10,23,10,,0.00,4,Rain,288<br />
2000-1-23,26,23,20,21,19,18,100,87,65,1017,1015,1013,10,9,3,27,10,,0.00,6,Rain-Thunderstorm,297<br />
2000-1-24,27,23,20,20,19,15,100,81,48,1017,1015,1012,10,9,3,19,8,,0.00,6,Rain,343<br />
2000-1-25,26,22,19,20,19,18,94,82,61,1017,1015,1013,10,10,6,19,8,,0.00,5,Rain,318<br />
2000-1-26,25,22,20,20,19,18,94,80,65,1019,1016,1014,10,10,10,26,13,,0.00,6,Rain,320<br />
2000-1-27,26,22,19,19,18,17,94,78,61,1019,1017,1015,10,10,10,27,13,,0.00,6,,293<br />
2000-1-28,29,24,19,20,18,16,100,75,48,1019,1017,1014,10,10,10,23,10,,0.00,4,,290<br />
2000-1-29,30,24,18,20,18,13,94,73,37,1020,1017,1014,10,9,1,19,5,,0.00,4,Rain-Thunderstorm,167<br />
2000-1-30,29,23,18,19,18,15,100,75,42,1021,1018,1016,10,10,10,27,6,,0.00,5,Rain-Thunderstorm,51<br />
2000-1-31,28,24,20,20,19,18,100,82,54,1023,1020,1017,10,9,4,14,6,,0.00,5,Rain-Thunderstorm,172<br />
2000-2-1,27,22,18,21,19,16,100,82,51,1021,1019,1016,10,9,5,23,3,,0.00,6,Rain-Thunderstorm,314<br />
2000-2-2,27,22,18,21,19,16,94,84,51,1019,1017,1014,10,9,5,27,6,,0.00,7,Rain,278<br />
2000-2-3,27,23,19,20,18,16,94,76,51,1018,1016,1013,10,10,10,27,10,,0.00,6,Rain,287<br />
2000-2-4,28,23,19,20,18,15,94,77,45,1018,1015,1013,10,10,10,26,10,,0.00,6,Thunderstorm,287<br />
2000-2-5,28,23,19,20,18,17,100,81,58,1019,1017,1015,10,10,7,19,10,,0.00,6,Rain-Thunderstorm,290<br />
2000-2-6,28,23,19,19,18,15,100,74,48,1020,1017,1015,10,10,6,14,6,,0.00,6,Rain,1<br />
2000-2-7,26,22,19,20,19,17,100,85,61,1019,1017,1016,10,9,3,29,8,,0.00,6,Rain-Thunderstorm,341<br />
2000-2-8,25,22,19,20,18,17,100,82,65,1019,1017,1015,10,10,4,27,10,,0.00,7,Rain,348<br />
2000-2-9,25,22,19,20,18,17,100,86,65,1018,1017,1014,10,10,10,23,6,,0.00,6,Rain-Thunderstorm,359<br />
2000-2-10,27,23,19,20,18,17,94,79,54,1018,1017,1014,10,10,6,26,8,,0.00,6,Rain,357<br />
2000-2-11,26,23,20,19,18,16,94,87,54,1019,1017,1016,10,9,4,29,8,,0.00,6,Rain,8<br />
2000-2-12,27,23,19,21,18,16,94,81,51,1019,1016,1014,10,10,10,19,5,,0.00,5,,51<br />
2000-2-13,27,23,19,21,18,1,100,83,18,1020,1017,1016,10,9,1,19,6,,0.00,6,Rain-Thunderstorm,3<br />
2000-2-14,29,23,17,20,17,15,100,75,42,1021,1019,1016,10,9,3,19,8,,0.00,4,Rain-Thunderstorm,69<br />
2000-2-15,29,23,18,19,16,10,94,65,42,1020,1018,1015,10,10,10,23,5,,0.00,3,,84<br />
2000-2-16,30,23,16,18,16,10,94,61,30,1019,1017,1014,10,10,10,14,3,,0.00,3,,127<br />
2000-2-17,30,23,16,18,16,13,94,67,39,1018,1016,1013,10,10,8,27,5,,0.00,4,Rain-Thunderstorm,118<br />
2000-2-18,28,23,19,20,18,10,100,77,48,1021,1017,1015,10,10,6,77,6,,0.00,5,Rain-Thunderstorm,193<br />
2000-2-19,27,22,18,19,17,16,100,76,51,1020,1019,1016,10,10,9,19,10,,0.00,5,Rain-Thunderstorm,62<br />
2000-2-20,27,22,18,19,18,16,94,76,51,1021,1019,1017,10,10,10,19,8,,0.00,5,Rain,77<br />
2000-2-21,26,23,20,20,18,15,94,77,51,1021,1019,1017,10,10,10,23,11,,0.00,5,Thunderstorm,82<br />
2000-2-22,28,21,16,19,17,14,94,77,48,1021,1019,1018,10,10,10,19,5,,0.00,3,,90<br />
2000-5-3,22,21,21,18,18,17,83,80,73,1020,1020,1020,,,,10,8,,0.00,,,106<br />
2000-5-4,28,23,19,18,17,16,88,71,48,1022,1019,1017,10,10,10,23,6,,0.00,4,,100<br />
2000-5-5,29,21,14,16,14,12,94,64,37,1022,1019,1015,10,10,10,19,5,,0.00,2,,99<br />
2000-5-6,30,23,16,17,14,12,94,64,35,1020,1018,1016,10,10,10,14,3,,0.00,2,,150<br />
2000-5-7,31,22,14,19,14,12,94,61,35,1020,1018,1016,10,10,10,14,5,,0.00,2,,154<br />
2000-5-8,31,23,17,18,15,12,88,61,33,1022,1019,1014,10,10,10,19,5,,0.00,2,,132<br />
2000-5-9,31,23,16,17,15,13,94,62,35,1022,1020,1018,10,10,10,29,3,,0.00,2,,159<br />
2000-5-10,31,24,18,18,16,13,88,63,35,1022,1020,1014,10,10,10,14,3,,0.00,2,,182<br />
2000-5-11,29,22,16,16,14,12,88,62,37,1029,1020,1018,10,10,10,14,5,,0.00,4,,134<br />
2000-5-12,28,23,18,16,14,12,83,66,39,1022,1020,1018,10,10,10,19,5,,0.00,1,,117<br />
2000-5-13,27,21,15,15,13,12,88,63,42,1023,1020,1019,,,,19,6,,0.00,,,131<br />
2000-5-14,27,20,13,13,11,8,94,59,32,1022,1020,1018,,,,21,8,,0.00,,,107<br />
2000-5-15,28,19,10,13,12,10,100,63,35,1021,1019,1016,,,,19,5,,0.00,,,89<br />
2000-5-16,29,21,13,14,12,10,88,59,30,1020,1017,1015,10,10,10,13,2,,0.00,3,,30<br />
2000-5-17,29,20,12,13,12,11,100,59,35,1021,1018,1016,10,10,10,11,3,,0.00,1,,201<br />
2000-5-18,28,22,17,17,15,12,88,69,48,1020,1018,1016,10,10,10,19,5,,0.00,5,,227<br />
2000-5-19,29,22,15,15,13,11,88,64,39,1021,1019,1017,10,10,10,14,5,,0.00,5,,222<br />
2000-5-20,28,20,13,15,13,11,94,60,42,1022,1020,1018,10,10,10,10,3,,0.00,5,,137<br />
2000-5-21,28,21,15,15,13,12,82,60,39,1023,1021,1020,10,10,10,14,3,,0.00,3,,142<br />
2000-5-22,29,23,17,17,15,14,82,63,40,1024,1022,1011,10,10,10,19,5,,0.00,2,,114<br />
2000-5-23,28,21,14,16,14,13,94,64,39,1026,1023,1022,10,10,10,19,5,,0.00,2,,106<br />
