
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-4,-8,-12,-5,-9,-13,100,97,92,1025,1024,1024,3,1,0,6,2,,0.00,3,Fog,83<br />
2000-1-2,-1,-51,-101,-1,-7,-10,100,95,83,1027,1026,1024,3,1,0,3,2,,0.00,6,Fog-Snow,33<br />
2000-1-3,2,0,-1,1,-1,-2,100,88,81,1027,1024,1021,10,7,3,26,14,,0.00,6,Rain-Snow,251<br />
2000-1-4,4,2,1,1,-1,-1,93,82,70,1021,1020,1018,10,10,8,29,13,,0.00,6,Rain-Snow,244<br />
2000-1-5,5,3,1,2,-1,-3,100,81,57,1023,1018,1015,10,9,4,40,11,,0.00,5,Rain-Snow,249<br />
2000-1-6,3,0,-3,-1,-2,-4,100,85,75,1025,1024,1023,10,9,4,26,13,,0.00,4,Snow,335<br />
2000-1-7,1,-3,-6,0,-3,-7,100,92,87,1026,1024,1023,5,4,0,6,3,,0.00,4,Fog,213<br />
2000-1-8,2,0,-1,0,-1,-2,93,90,87,1025,1024,1024,8,4,2,14,2,,0.00,5,,219<br />
2000-1-9,4,1,-1,-1,-2,-2,100,85,70,1026,1024,1024,10,7,4,18,3,,0.00,6,,236<br />
2000-1-10,2,1,0,1,-1,-2,100,88,75,1037,1032,1026,10,7,3,18,13,,0.00,6,Snow,268<br />
2000-1-11,2,0,-1,-1,-2,-3,93,87,75,1039,1038,1037,10,7,4,3,2,,0.00,6,,282<br />
2000-1-12,2,-2,-7,-2,-6,-9,100,83,52,1038,1036,1033,10,5,2,6,0,,0.00,2,,164<br />
2000-1-13,-1,-6,-9,-5,-8,-11,100,85,64,1033,1028,1025,8,5,3,6,2,,0.00,0,,56<br />
2000-1-14,0,-4,-9,-4,-7,-11,93,84,75,1027,1025,1024,6,4,2,14,3,,0.00,4,,18<br />
2000-1-15,-1,-2,-2,-3,-4,-6,93,82,74,1029,1027,1026,10,8,4,14,10,,0.00,6,Snow,260<br />
2000-1-16,0,-2,-3,-3,-4,-6,93,83,75,1030,1027,1021,10,8,4,18,10,,0.00,6,Snow,262<br />
2000-1-17,4,0,-3,3,-1,-6,100,89,74,1020,1005,997,10,8,3,43,27,58,0.00,6,Rain-Snow,264<br />
2000-1-18,1,0,0,-1,-2,-4,87,81,70,1002,998,995,10,9,2,32,24,47,0.00,5,Snow,287<br />
2000-1-19,0,-2,-3,-2,-6,-9,93,74,59,1018,1011,1003,10,9,1,32,26,58,0.00,6,Snow,296<br />
2000-1-20,0,-2,-4,0,-4,-7,100,83,64,1020,1015,1004,10,7,1,43,27,58,0.00,5,Snow,259<br />
2000-1-21,1,-3,-6,0,-5,-10,100,85,68,1013,1004,997,10,7,1,40,27,55,0.00,6,Rain-Snow,288<br />
2000-1-22,-4,-7,-10,-7,-10,-12,93,77,63,1016,1013,1009,10,9,4,29,16,,0.00,6,Snow,226<br />
2000-1-23,-6,-10,-13,-7,-9,-15,93,87,73,1016,1012,1009,10,5,2,18,11,,0.00,6,Snow,49<br />
2000-1-24,-9,-13,-18,-11,-15,-20,93,84,73,1022,1019,1017,4,4,2,11,3,,0.00,5,Snow,226<br />
2000-1-25,-7,-9,-10,-10,-11,-11,93,84,74,1026,1024,1022,10,6,3,32,11,,0.00,6,Snow,236<br />
2000-1-26,-1,-4,-8,-3,-7,-10,93,86,80,1023,1022,1021,10,7,2,35,31,,0.00,6,Snow,255<br />
2000-1-27,1,0,-1,0,-2,-4,93,87,75,1023,1021,1019,10,8,4,40,32,,0.00,6,Rain-Snow,247<br />
2000-1-28,1,0,-1,-2,-4,-6,87,74,65,1019,1016,1015,10,10,10,40,27,,0.00,6,Snow,249<br />
2000-1-29,5,2,-1,3,-2,-6,100,72,61,1014,1006,998,10,10,10,43,16,64,0.00,6,Rain-Snow,229<br />
2000-1-30,6,3,1,3,-1,-4,87,74,49,1014,1002,995,10,9,1,50,27,79,0.00,5,Rain-Snow,254<br />
2000-1-31,8,4,0,4,1,-4,93,77,66,1020,1011,1007,10,10,8,50,23,68,0.00,5,Rain-Snow,246<br />
2000-2-1,9,6,2,7,2,0,93,83,71,1022,1019,1015,10,9,3,29,14,,0.00,5,Fog-Rain,243<br />
2000-2-2,8,4,0,4,2,-1,100,84,71,1015,1011,1010,10,7,1,29,10,,0.00,4,Fog-Rain,244<br />
2000-2-3,7,3,1,5,-1,-2,87,75,61,1029,1018,1011,10,10,6,40,29,64,0.00,5,Rain-Snow,276<br />
2000-2-4,5,1,-2,1,-3,-5,100,75,52,1036,1031,1023,10,10,10,40,18,58,0.00,5,Rain,246<br />
2000-2-5,7,6,4,7,4,0,100,92,75,1025,1022,1020,10,6,2,40,32,61,0.00,6,Rain,258<br />
2000-2-6,13,8,4,8,6,3,93,84,67,1025,1023,1020,10,5,4,29,13,,0.00,6,,234<br />
2000-2-7,12,7,2,5,3,2,100,81,58,1020,1017,1016,10,8,4,32,6,,0.00,5,,238<br />
2000-2-8,9,7,4,4,3,0,81,72,66,1015,1009,1000,10,10,10,35,16,43,0.00,6,Rain,231<br />
2000-2-9,10,6,2,7,1,-4,93,70,53,1014,1008,999,10,10,3,43,24,61,0.00,5,Rain,259<br />
2000-2-10,5,2,-1,2,1,-2,93,86,70,1024,1020,1014,10,10,10,35,23,50,0.00,5,Rain-Snow,251<br />
2000-2-11,3,-1,-4,2,-3,-95,100,92,81,1030,1023,1018,8,5,2,32,5,,0.00,6,Rain,246<br />
2000-2-12,7,3,1,2,0,-2,100,82,53,1030,1026,1020,10,5,0,11,2,,0.00,6,Fog,76<br />
2000-2-13,7,3,1,2,-1,-3,93,71,49,1020,1016,1011,10,9,6,40,14,64,0.00,5,Rain-Snow,238<br />
2000-2-14,2,0,-1,0,-1,-4,93,86,75,1020,1016,1014,10,9,0,35,21,,0.00,5,Rain-Snow,259<br />
2000-2-15,3,-1,-5,0,-3,-6,100,86,56,1020,1015,1012,10,7,3,29,8,,0.00,5,Fog-Snow,229<br />
2000-2-16,8,4,0,2,1,-1,100,79,62,1011,1004,1001,10,10,10,29,6,,0.00,6,Rain,225<br />
2000-2-17,2,0,-1,0,-1,-2,100,91,81,1006,1003,1002,10,4,1,6,2,,0.00,5,Snow,240<br />
2000-2-18,2,-1,-3,-1,-3,-5,93,82,60,1010,1009,1007,10,8,3,21,10,,0.00,4,Snow,257<br />
2000-2-19,2,-2,-6,-1,-3,-7,93,87,65,1009,1007,1006,10,5,2,6,2,,0.00,5,Snow,48<br />
2000-2-20,1,0,-1,-1,-3,-6,93,84,69,1021,1014,1009,10,7,2,18,6,,0.00,6,Snow,25<br />
2000-2-21,-1,-2,-3,-3,-6,-8,93,73,60,1026,1024,1021,10,9,4,18,11,,0.00,6,Snow,287<br />
2000-2-22,0,-3,-6,-3,-6,-8,93,81,55,1027,1026,1025,10,9,2,14,5,,0.00,5,Snow,244<br />
2000-5-4,22,13,4,12,4,0,81,53,29,1021,1019,1016,,,,11,2,,0.00,,,242<br />
2000-5-5,23,16,8,12,7,5,93,60,31,1020,1018,1016,10,10,10,6,0,,0.00,2,,112<br />
2000-5-6,24,16,8,10,7,5,82,60,34,1019,1017,1015,10,10,10,11,0,,0.00,2,,59<br />
2000-5-7,24,17,11,9,7,5,82,51,31,1021,1020,1018,,,,21,10,,0.00,,,58<br />
2000-5-8,25,18,11,15,8,4,94,59,38,1021,1020,1018,10,10,8,64,13,,0.00,5,Rain,61<br />
2000-5-9,25,19,14,14,13,11,94,72,44,1020,1019,1017,10,10,10,14,3,,0.00,2,,61<br />
2000-5-10,23,18,13,16,14,12,100,86,53,1018,1017,1015,10,8,4,26,2,,0.00,4,Fog-Rain-Thunderstorm,205<br />
2000-5-11,24,17,10,15,13,10,100,79,50,1017,1015,1013,10,5,0,11,2,,0.00,2,Fog,226<br />
2000-5-12,17,13,9,15,4,-3,94,58,27,1024,1020,1014,10,10,10,26,10,,0.00,3,,44<br />
2000-5-13,16,10,4,4,0,-4,71,51,31,1027,1026,1024,,,,18,10,,0.00,,,72<br />
2000-5-14,23,13,4,14,7,2,93,64,40,1027,1025,1022,10,10,10,14,3,,0.00,4,,280<br />
2000-5-15,25,17,9,12,9,7,93,62,36,1025,1022,1019,10,10,10,14,3,,0.00,1,,233<br />
2000-5-16,28,19,10,16,11,8,94,61,30,1021,1018,1015,10,10,10,14,3,,0.00,1,,235<br />
2000-5-17,28,20,12,14,11,8,88,61,28,1017,1013,1009,10,10,10,11,0,,0.00,2,,243<br />
2000-5-18,26,19,13,14,11,9,88,66,36,1010,1008,1004,10,10,10,26,3,,0.00,5,,252<br />
