
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,17,16,14,13,12,11,88,81,72,1019,1018,1016,10,10,10,21,14,,0.00,5,Rain,168<br />
2011-1-2,21,16,12,12,11,9,94,73,46,1018,1016,1015,10,10,10,16,5,,0.00,4,,14<br />
2011-1-3,21,16,10,13,10,7,88,73,43,1015,1013,1012,10,10,10,14,6,,0.00,2,,158<br />
2011-1-4,17,14,12,13,11,8,88,79,72,1016,1014,1013,10,9,7,26,11,35,0.00,4,Rain,154<br />
2011-1-5,17,14,13,13,11,7,94,78,63,1019,1017,1015,10,9,5,23,13,32,0.00,5,Rain,151<br />
2011-1-6,18,16,12,13,11,10,94,80,64,1022,1020,1019,10,10,10,14,6,,0.00,5,Rain,183<br />
2011-1-7,19,14,10,12,10,8,94,78,56,1021,1020,1019,10,10,10,24,6,,0.00,5,Rain-Thunderstorm,138<br />
2011-1-8,16,13,11,11,9,8,94,81,59,1020,1019,1017,10,10,9,21,13,,0.00,5,Rain,159<br />
2011-1-9,17,13,11,11,9,9,88,79,59,1022,1021,1020,10,10,10,16,10,,0.00,5,Rain,139<br />
2011-1-10,18,14,11,11,10,8,88,77,59,1023,1022,1021,10,10,9,19,10,,0.00,4,Rain,157<br />
2011-1-11,19,14,11,12,11,9,88,77,56,1022,1021,1019,10,10,10,14,5,,0.00,3,,128<br />
2011-1-12,21,16,10,10,6,2,94,58,31,1020,1016,1013,,,,23,6,,0.00,,,75<br />
2011-1-13,21,17,12,6,3,2,62,40,28,1013,1011,1009,8,8,7,27,18,,0.00,0,,111<br />
2011-1-14,20,15,10,11,7,1,94,66,37,1012,1011,1009,10,7,4,27,6,47,0.00,2,Rain-Thunderstorm,142<br />
2011-1-15,16,13,11,11,9,8,88,82,72,1018,1013,1010,10,10,8,19,11,,0.00,5,Rain,152<br />
2011-1-16,16,13,10,13,11,9,94,85,72,1019,1017,1016,10,9,5,26,13,,0.00,6,Rain,154<br />
2011-1-17,21,17,13,12,9,5,88,66,35,1016,1014,1012,10,10,10,14,8,,0.00,3,,88<br />
2011-1-18,20,17,13,8,6,3,72,52,37,1017,1013,1011,10,10,10,19,11,,0.00,1,,46<br />
2011-1-19,19,14,9,10,8,6,88,68,43,1019,1017,1016,10,10,10,14,5,,0.00,1,,59<br />
2011-1-20,20,14,8,9,7,5,82,66,40,1020,1019,1017,10,10,10,19,5,,0.00,2,,354<br />
2011-1-21,21,14,9,6,4,1,76,50,27,1021,1019,1018,,,,23,6,,0.00,,,127<br />
2011-1-22,20,14,9,8,6,3,77,58,37,1020,1019,1018,10,10,10,16,6,,0.00,1,,279<br />
2011-1-23,20,14,9,12,9,5,88,70,49,1022,1020,1019,10,9,8,16,5,,0.00,2,,124<br />
2011-1-24,19,14,9,12,9,7,94,74,52,1021,1019,1017,10,9,8,14,6,,0.00,2,,98<br />
2011-1-25,18,13,8,11,8,6,88,73,45,1017,1014,1012,10,10,9,11,5,,0.00,2,,133<br />
2011-1-26,18,14,11,13,11,9,88,79,56,1016,1015,1013,10,9,6,23,11,42,0.00,5,Rain-Thunderstorm,153<br />
2011-1-27,23,18,13,12,8,2,82,59,27,1018,1015,1013,10,10,8,29,10,48,0.00,3,,177<br />
2011-1-28,20,16,12,12,11,8,88,71,46,1021,1017,1012,10,10,10,13,8,,0.00,3,,110<br />
2011-1-29,23,19,15,15,12,7,88,69,38,1013,1010,1008,10,9,8,32,13,,0.00,4,Rain,185<br />
2011-1-30,17,16,14,14,12,10,94,81,63,1012,1011,1008,10,9,6,32,18,,0.00,7,Rain,232<br />
2011-1-31,17,14,13,12,9,7,82,69,52,1013,1012,1011,10,10,9,34,23,,0.00,4,Rain,269<br />
2011-2-1,16,13,10,12,11,9,94,86,77,1014,1012,1011,10,10,10,19,10,,0.00,5,Rain,160<br />
2011-2-2,15,11,8,9,7,5,94,73,51,1021,1017,1012,10,10,10,23,8,,0.00,4,,35<br />
2011-2-3,17,12,7,9,5,2,81,62,42,1021,1017,1013,10,10,10,13,6,,0.00,8,Rain,78<br />
2011-2-4,18,16,14,15,12,8,94,80,63,1019,1015,1012,10,9,4,16,8,,0.00,8,Rain,167<br />
2011-2-5,18,16,13,13,13,11,94,85,68,1022,1020,1018,10,10,10,13,8,,0.00,6,Rain,182<br />
2011-2-6,20,15,10,12,10,8,94,73,52,1021,1019,1016,10,9,8,16,10,,0.00,7,Rain,47<br />
2011-2-7,17,14,12,13,12,11,94,88,68,1016,1013,1011,10,10,9,29,10,48,0.00,6,Rain,20<br />
2011-2-8,18,14,12,13,12,10,100,80,59,1016,1014,1013,10,9,5,13,6,,0.00,4,Rain,133<br />
2011-2-9,18,14,11,12,11,9,88,77,59,1015,1014,1012,10,10,10,19,6,,0.00,4,Rain,214<br />
2011-2-10,15,13,11,12,11,9,94,84,77,1013,1012,1011,10,9,6,16,8,,0.00,5,Rain,138<br />
2011-2-11,18,14,11,13,10,8,94,79,59,1019,1015,1012,10,10,8,21,13,,0.00,3,Rain,160<br />
2011-2-12,18,13,9,11,8,6,87,71,52,1020,1019,1018,10,10,10,19,8,,0.00,3,,173<br />
2011-2-13,17,13,11,11,9,8,82,72,55,1018,1017,1016,10,10,10,23,8,,0.00,4,,156<br />
2011-2-14,19,14,10,12,10,8,88,74,52,1018,1016,1013,10,10,10,23,10,,0.00,2,,160<br />
2011-2-15,23,18,13,12,9,4,82,59,29,1012,1007,1003,10,7,3,35,11,,0.00,1,Rain,182<br />
2011-2-16,18,17,15,13,11,8,88,72,52,1016,1009,1007,10,6,4,42,21,63,0.00,5,Rain,205<br />
2011-2-17,20,17,13,14,11,7,94,75,43,1021,1019,1016,10,10,7,16,10,,0.00,3,Rain,189<br />
2011-2-18,23,16,9,13,9,6,88,69,33,1020,1016,1011,,,,16,5,,0.00,,,96<br />
2011-2-19,26,18,11,9,7,1,82,54,21,1011,1009,1008,6,3,1,35,11,50,0.00,0,,184<br />
2011-2-20,18,16,14,13,9,-2,82,64,31,1014,1010,1008,10,6,2,45,24,69,0.00,4,Rain-Thunderstorm,216<br />
2011-2-21,18,16,13,14,12,10,94,81,68,1017,1015,1014,10,9,6,29,14,,0.00,5,Rain,197<br />
2011-2-22,21,16,11,12,11,8,88,73,43,1016,1014,1012,,,,21,8,,0.00,,,77<br />
2011-2-23,24,17,11,11,8,4,88,61,31,1015,1012,1012,10,10,10,16,8,,0.00,1,,154<br />
2011-2-24,24,18,12,14,11,7,88,69,36,1016,1013,1010,9,6,4,14,6,,0.00,0,,53<br />
2011-2-25,20,17,13,13,11,6,88,67,52,1011,1009,1007,10,6,2,32,11,,0.00,3,,199<br />
2011-2-26,19,16,12,9,7,3,77,57,43,1015,1013,1011,10,9,6,34,21,52,0.00,3,,192<br />
2011-2-27,20,16,12,9,7,5,77,61,40,1016,1015,1014,10,10,10,26,13,,0.00,2,,175<br />
2011-2-28,19,14,11,9,7,4,82,64,37,1019,1017,1015,10,10,8,29,10,55,0.00,4,Rain-Thunderstorm,160<br />
2011-3-1,20,16,11,12,10,9,88,72,49,1021,1020,1019,10,10,8,16,8,,0.00,2,,142<br />
2011-3-2,20,15,10,13,11,9,94,76,49,1023,1021,1020,10,10,10,21,6,,0.00,1,,12<br />
2011-3-3,23,16,8,11,9,5,94,70,38,1022,1020,1019,,,,23,8,,0.00,,,23<br />
2011-3-4,23,16,9,14,9,6,88,69,35,1020,1019,1018,,,,19,6,,0.00,,,12<br />
2011-3-5,21,16,11,14,12,8,88,76,56,1019,1017,1016,10,10,10,14,6,,0.00,3,,132<br />
2011-3-6,26,18,10,15,6,2,88,45,21,1016,1012,1008,,,,21,8,,0.00,,,165<br />
2011-3-7,20,18,14,16,12,9,88,70,52,1013,1012,1010,10,9,4,34,14,,0.00,3,,225<br />
2011-3-8,19,16,12,12,11,8,94,77,52,1014,1012,1011,10,9,3,34,14,37,0.00,5,Rain-Thunderstorm,179<br />
2011-3-9,17,13,11,10,7,4,88,69,45,1016,1013,1008,10,9,3,47,24,69,0.00,5,Rain,214<br />
2011-3-10,13,10,8,9,7,6,94,82,63,1018,1017,1015,10,9,6,29,23,48,0.00,6,Rain,205<br />
2011-3-11,13,11,9,10,9,7,94,89,77,1019,1018,1017,10,9,6,24,16,,0.00,7,Rain,161<br />
2011-3-12,17,13,9,11,9,8,94,78,63,1022,1020,1018,10,10,10,21,8,,0.00,3,,77<br />
2011-3-13,19,13,7,9,7,5,93,69,40,1026,1024,1022,10,10,10,26,8,,0.00,1,,26<br />
2011-3-14,19,13,8,10,8,5,82,70,49,1027,1026,1025,10,10,10,16,6,,0.00,2,,28<br />
2011-3-15,25,17,9,10,3,-4,87,50,15,1027,1025,1023,9,9,9,23,6,,0.00,0,,57<br />
2011-3-16,26,17,9,8,1,-6,62,37,12,1024,1022,1019,,,,19,8,,0.00,,,32<br />
2011-3-17,24,17,9,10,7,2,77,52,29,1020,1019,1017,,,,16,6,,0.00,,,64<br />
2011-3-18,25,18,11,11,8,5,77,57,36,1018,1016,1015,,,,14,6,,0.00,,,176<br />
2011-3-19,26,19,13,15,11,3,94,76,23,1016,1015,1013,9,5,0,19,6,,0.00,6,Fog,109<br />
2011-3-20,26,20,15,15,13,10,88,72,36,1013,1011,1009,9,6,4,19,6,,0.00,8,Rain,281<br />
2011-3-21,23,19,16,15,14,12,88,73,50,1016,1013,1010,10,10,7,21,10,,0.00,2,,344<br />
2011-3-22,20,17,14,13,12,9,88,71,49,1017,1016,1015,10,10,10,26,11,,0.00,3,Rain,230<br />
2011-3-23,19,17,14,14,12,10,94,76,56,1018,1017,1016,10,10,4,27,13,,0.00,5,Rain,221<br />
