
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,29,26,23,25,23,21,94,85,74,1009,1006,1003,10,9,3,40,6,64,0.00,5,,105<br />
2000-1-2,26,23,21,21,19,18,94,80,73,1018,1012,1009,10,9,4,35,26,53,0.00,6,Rain,211<br />
2000-1-3,25,22,20,20,20,19,100,84,69,1021,1019,1017,10,8,3,23,16,32,0.00,7,Rain,166<br />
2000-1-4,27,23,21,20,19,18,94,77,65,1020,1017,1014,10,9,5,24,13,,0.00,6,Rain,41<br />
2000-1-5,27,24,22,24,22,18,94,82,73,1013,1011,1009,10,10,9,27,14,,0.00,5,Rain,10<br />
2000-1-6,28,26,24,25,24,23,100,88,79,1010,1008,1007,10,9,6,35,14,,0.00,6,,20<br />
2000-1-7,30,27,24,25,23,22,94,82,66,1008,1004,1000,10,9,5,35,21,48,0.00,4,Rain,17<br />
2000-1-8,25,22,19,22,17,15,100,78,61,1015,1012,1007,10,7,1,45,29,64,0.00,6,Rain,211<br />
2000-1-9,24,21,19,19,18,17,94,78,65,1014,1010,1007,10,10,8,19,11,,0.00,6,,4<br />
2000-1-10,27,24,22,22,20,18,89,74,65,1011,1007,1006,10,10,9,24,14,39,0.00,5,,36<br />
2000-1-11,29,24,21,23,22,20,94,81,66,1011,1008,1005,10,10,9,34,13,,0.00,3,,7<br />
2000-1-12,26,22,18,21,19,17,94,81,69,1018,1010,1003,10,8,2,42,24,69,0.00,5,Rain,217<br />
2000-1-13,20,18,17,18,17,16,100,92,83,1020,1020,1018,10,6,3,23,16,,0.00,7,Rain,229<br />
2000-1-14,21,18,16,18,17,15,94,87,78,1019,1018,1017,10,9,4,11,8,,0.00,5,Rain,261<br />
2000-1-15,21,19,16,19,18,16,100,92,78,1018,1016,1015,10,6,2,10,6,,0.00,7,Rain,286<br />
2000-1-16,23,19,16,21,18,15,100,90,78,1018,1015,1012,10,7,1,32,11,52,0.00,7,Rain,216<br />
2000-1-17,25,22,19,19,17,14,94,78,57,1023,1020,1017,10,8,1,35,26,53,0.00,6,Rain,186<br />
2000-1-18,26,21,17,18,16,13,94,71,47,1023,1021,1020,10,10,8,14,11,,0.00,3,Rain,187<br />
2000-1-19,27,21,16,18,16,14,88,69,50,1022,1021,1019,10,10,10,23,10,,0.00,3,,7<br />
2000-1-20,26,22,19,18,17,14,83,66,47,1022,1020,1018,10,10,10,27,13,42,0.00,2,,20<br />
2000-1-21,28,23,19,20,18,16,88,70,58,1018,1015,1013,10,10,9,29,18,47,0.00,2,,13<br />
2000-1-22,28,24,20,22,21,18,94,80,66,1015,1012,1011,10,10,10,23,11,,0.00,1,,244<br />
2000-1-23,28,24,21,22,20,17,89,73,58,1016,1015,1013,10,10,10,21,10,,0.00,1,,184<br />
2000-1-24,30,26,22,23,21,20,94,75,55,1015,1013,1011,10,10,8,35,14,50,0.00,2,,13<br />
2000-1-25,31,26,21,22,21,19,89,74,49,1011,1010,1007,10,10,10,32,13,,0.00,2,,5<br />
2000-1-26,28,24,22,24,23,21,94,87,74,1013,1011,1010,10,10,9,19,8,,0.00,4,,206<br />
2000-1-27,28,26,24,24,23,22,94,83,70,1012,1009,1006,10,10,8,19,11,,0.00,5,Rain,54<br />
2000-1-28,29,26,23,24,22,21,100,84,66,1006,1002,1001,10,9,5,26,10,42,0.00,4,Rain,202<br />
2000-1-29,26,23,22,21,19,17,88,75,61,1011,1008,1006,10,10,7,27,16,,0.00,4,Rain,208<br />
2000-1-30,29,24,21,22,19,15,89,72,48,1011,1009,1006,10,10,10,27,10,,0.00,2,,2<br />
2000-1-31,29,24,21,24,23,20,94,82,70,1013,1011,1008,10,10,7,23,11,,0.00,3,Rain,144<br />
2000-2-1,31,27,24,24,22,21,84,76,58,1012,1009,1008,10,10,10,27,19,,0.00,2,,74<br />
2000-2-2,27,26,24,23,21,20,94,79,65,1016,1014,1012,10,10,6,27,16,,0.00,5,Rain,211<br />
2000-2-3,28,24,22,23,22,19,94,86,70,1018,1017,1015,10,9,7,27,18,32,0.00,5,Rain,51<br />
2000-2-4,30,27,23,23,22,20,94,75,58,1018,1016,1014,10,10,10,39,19,60,0.00,1,,17<br />
2000-2-5,30,26,22,24,22,20,89,76,62,1014,1013,1011,10,10,10,35,23,,0.00,4,,20<br />
2000-2-6,29,27,24,24,23,22,100,86,74,1018,1016,1013,10,9,4,27,14,45,0.00,5,Rain,203<br />
2000-2-7,29,26,23,24,23,22,94,82,70,1018,1014,1011,10,9,5,32,13,45,0.00,3,,43<br />
2000-2-8,30,27,23,25,23,21,94,82,66,1014,1011,1009,10,10,10,26,14,,0.00,5,,218<br />
2000-2-9,29,27,24,23,22,20,94,78,62,1015,1014,1013,10,10,5,26,16,,0.00,3,Rain,197<br />
2000-2-10,27,24,23,24,23,21,100,87,74,1014,1011,1009,10,9,6,26,13,40,0.00,6,Rain,4<br />
2000-2-11,28,26,24,24,23,23,94,89,79,1010,1008,1007,10,9,7,29,18,,0.00,5,Rain,5<br />
2000-2-12,30,27,23,25,23,22,94,83,66,1011,1008,1006,10,10,10,21,8,,0.00,3,,17<br />
2000-2-13,30,27,24,25,24,23,100,85,66,1015,1012,1009,10,8,3,37,19,50,0.00,5,Rain,187<br />
2000-2-14,27,23,21,24,22,20,100,89,74,1014,1011,1008,10,8,2,19,13,,0.00,6,Rain,247<br />
2000-2-15,29,24,21,25,22,18,94,81,65,1014,1007,1004,10,9,3,40,16,53,0.00,5,Rain,229<br />
2000-2-16,23,21,19,19,17,12,100,77,53,1023,1020,1015,10,8,2,24,18,,0.00,6,Rain,198<br />
2000-2-17,26,22,19,19,18,16,100,80,61,1023,1021,1020,10,9,5,14,8,,0.00,6,Rain,267<br />
2000-2-18,26,22,19,20,19,18,100,81,61,1021,1018,1015,10,9,3,23,11,,0.00,4,Rain,354<br />
2000-2-19,29,26,22,23,21,19,88,77,65,1015,1012,1009,10,9,7,40,21,58,0.00,2,,18<br />
2000-2-20,29,26,22,24,22,21,94,81,66,1014,1010,1008,10,10,4,29,19,,0.00,3,Rain,12<br />
2000-2-21,25,24,23,22,21,20,89,83,78,1016,1015,1014,10,10,10,23,16,,0.00,6,,207<br />
2000-2-22,29,26,23,23,22,21,94,82,66,1015,1012,1009,10,10,6,27,10,,0.00,4,Rain,7<br />
2000-5-4,22,18,15,15,14,13,100,80,64,1021,1019,1017,10,10,7,24,14,,0.00,3,Rain,219<br />
2000-5-5,21,17,14,16,14,13,100,85,68,1022,1021,1020,10,9,5,16,6,,0.00,5,Rain,250<br />
2000-5-6,23,19,16,16,15,14,94,83,61,1023,1019,1018,10,10,7,13,10,,0.00,4,Rain,271<br />
2000-5-7,23,19,15,16,15,14,100,80,61,1024,1023,1022,10,9,6,14,6,,0.00,2,,270<br />
2000-5-8,24,19,14,17,15,13,94,80,57,1022,1020,1018,10,10,9,19,8,,0.00,1,,356<br />
2000-5-9,24,18,13,19,16,11,94,82,65,1024,1022,1019,10,10,8,19,8,,0.00,3,,253<br />
2000-5-10,24,20,17,19,18,16,94,84,69,1024,1022,1021,10,9,4,14,6,,0.00,2,,320<br />
2000-5-11,24,19,15,18,17,14,100,85,65,1027,1024,1021,10,9,4,32,10,55,0.00,4,Rain,243<br />
2000-5-12,19,17,16,17,13,9,94,76,52,1033,1031,1026,10,9,2,32,24,53,0.00,4,Rain,210<br />
2000-5-13,20,18,14,15,11,9,88,68,56,1032,1030,1027,10,10,10,35,19,,0.00,4,Rain,221<br />
2000-5-14,22,17,13,14,12,10,94,74,53,1026,1023,1021,10,10,8,16,8,,0.00,2,Rain,223<br />
2000-5-15,23,18,14,15,13,11,94,75,53,1026,1024,1023,10,10,7,14,5,,0.00,2,,275<br />
2000-5-16,24,19,14,16,14,12,94,74,47,1026,1023,1020,10,9,7,23,10,,0.00,2,,348<br />
