
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,30,27,24,23,22,19,94,79,61,1011,1010,1008,10,9,6,23,6,,0.00,4,,176<br />
2003-1-2,28,24,22,21,19,18,88,71,54,1013,1011,1010,10,10,7,24,10,,0.00,5,,151<br />
2003-1-3,29,24,20,23,21,18,100,80,62,1012,1009,1005,10,9,3,26,16,,0.00,6,Rain-Thunderstorm,115<br />
2003-1-4,30,26,22,24,23,21,100,84,66,1007,1006,1004,10,10,10,19,11,,0.00,6,,142<br />
2003-1-5,32,27,23,23,21,20,100,74,49,1006,1005,1003,10,10,10,19,5,,0.00,3,,235<br />
2003-1-6,29,26,22,22,20,16,94,71,51,1009,1008,1006,10,10,10,23,10,,0.00,4,,175<br />
2003-1-7,31,26,20,20,18,15,88,70,49,1014,1012,1009,10,10,10,24,13,,0.00,2,,196<br />
2003-1-8,32,24,18,22,18,14,83,65,46,1016,1012,1009,10,10,10,23,13,,0.00,2,,120<br />
2003-1-9,34,28,23,24,22,20,94,74,44,1012,1009,1008,10,10,8,29,10,,0.00,6,Rain-Thunderstorm,173<br />
2003-1-10,26,23,21,23,21,19,100,86,78,1012,1010,1007,10,9,3,148,13,,0.00,6,Rain-Thunderstorm,103<br />
2003-1-11,31,26,20,22,19,16,100,77,45,1012,1011,1010,10,10,7,16,5,,0.00,4,,237<br />
2003-1-12,30,25,20,21,19,17,100,72,48,1015,1013,1011,10,10,10,26,8,,0.00,4,,122<br />
2003-1-13,30,26,21,21,18,16,88,67,43,1014,1013,1010,10,10,10,24,11,,0.00,2,,116<br />
2003-1-14,32,26,20,22,20,19,94,69,46,1013,1012,1010,10,10,10,37,13,,0.00,2,,109<br />
2003-1-15,32,27,22,22,19,18,83,66,48,1014,1012,1011,10,10,10,34,14,,0.00,2,,101<br />
2003-1-16,32,26,21,22,19,18,83,67,49,1013,1011,1008,10,10,10,21,14,,0.00,3,Thunderstorm,97<br />
2003-1-17,34,28,22,23,22,20,94,72,46,1011,1009,1007,10,10,10,23,5,,0.00,3,,6<br />
2003-1-18,29,27,23,24,21,17,94,76,62,1014,1011,1007,10,10,10,29,13,,0.00,4,,175<br />
2003-1-19,31,26,21,22,19,16,78,67,51,1014,1010,1006,10,10,9,175,24,,0.00,2,,119<br />
2003-1-20,29,26,22,22,21,20,94,80,62,1007,1005,1002,10,9,3,37,11,74,0.00,5,Rain-Thunderstorm,333<br />
2003-1-21,30,26,21,22,21,19,100,76,51,1009,1007,1005,10,10,8,26,8,,0.00,3,,123<br />
2003-1-22,32,27,22,23,21,17,94,73,43,1010,1008,1004,10,10,9,26,19,,0.00,6,Rain-Thunderstorm,107<br />
2003-1-23,24,23,22,23,22,21,100,97,89,1015,1009,1005,10,7,2,23,11,,0.00,7,Rain-Thunderstorm,145<br />
2003-1-24,,,,,,,,,,1021,1019,1016,10,10,10,24,6,,0.00,2,,149<br />
2003-1-25,,,,,,,,,,1019,1016,1012,10,10,10,32,13,,0.00,2,,113<br />
2003-1-26,32,26,20,23,22,20,100,76,55,1014,1012,1009,10,10,10,27,11,,0.00,5,,113<br />
2003-1-27,31,24,19,24,22,19,100,83,62,1012,1010,1008,10,10,2,29,18,,0.00,5,Fog,118<br />
2003-1-28,30,25,20,23,21,19,100,78,55,1013,1010,1009,10,10,10,16,8,,0.00,4,,171<br />
2003-1-29,31,26,20,23,21,18,100,79,48,1015,1013,1012,10,10,10,29,11,,0.00,1,,104<br />
2003-1-30,35,28,20,24,21,18,100,73,36,1013,1011,1008,10,10,10,24,14,,0.00,2,,76<br />
2003-1-31,37,30,23,25,23,21,100,69,39,1011,1009,1007,10,10,10,19,10,,0.00,1,,70<br />
2003-2-1,37,30,23,26,23,21,94,72,47,1014,1010,1008,10,9,4,27,11,,0.00,4,Rain-Thunderstorm,72<br />
2003-2-2,36,29,23,26,24,22,100,78,56,1016,1014,1012,10,10,10,42,10,,0.00,3,Rain-Thunderstorm,325<br />
2003-2-3,36,30,24,26,25,24,100,79,53,1016,1013,1011,10,10,10,27,8,,0.00,4,Rain,308<br />
2003-2-4,38,31,25,27,24,22,94,76,39,1014,1011,1008,10,10,6,39,16,60,0.00,4,Rain-Thunderstorm,63<br />
