
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,26,21,17,17,16,15,94,75,51,1019,1017,1014,10,10,10,19,5,,0.00,4,,59<br />
2006-1-2,27,22,18,19,17,15,94,77,48,1018,1017,1015,10,10,2,27,5,,0.00,5,Rain-Thunderstorm,20<br />
2006-1-3,26,22,18,19,18,16,100,87,54,1018,1017,1014,10,9,3,16,2,,0.00,6,Rain-Thunderstorm,41<br />
2006-1-4,25,21,17,18,17,15,100,83,54,1017,1015,1012,10,8,0,14,2,,0.00,6,Fog-Rain,117<br />
2006-1-5,25,21,18,18,18,17,100,88,61,1016,1014,1011,10,9,3,26,3,,0.00,6,Rain-Thunderstorm,55<br />
2006-1-6,25,21,18,21,18,16,100,91,65,1019,1016,1012,10,9,2,14,2,,0.00,7,Rain-Thunderstorm,114<br />
2006-1-7,26,21,16,19,17,16,100,79,54,1020,1017,1014,10,10,9,19,5,,0.00,5,Thunderstorm,126<br />
2006-1-8,25,21,18,19,18,16,100,89,65,1020,1018,1017,10,10,10,21,3,,0.00,7,Rain-Thunderstorm,105<br />
2006-1-9,25,20,16,19,17,16,100,88,57,1021,1019,1016,10,10,9,26,5,,0.00,7,Rain,135<br />
2006-1-10,25,21,18,18,17,16,94,79,57,1021,1019,1016,10,10,10,23,8,,0.00,6,Thunderstorm,120<br />
2006-1-11,26,22,18,17,16,14,94,76,50,1021,1020,1018,10,10,10,23,8,,0.00,6,,127<br />
2006-1-12,25,21,18,17,16,14,88,74,50,1022,1020,1019,10,10,10,23,13,,0.00,6,,132<br />
2006-1-13,25,21,18,17,16,15,88,73,57,1023,1021,1020,10,10,10,19,8,,0.00,7,,141<br />
2006-1-14,27,22,18,17,16,14,88,69,45,1022,1020,1018,10,10,10,23,10,,0.00,6,,121<br />
2006-1-15,28,22,17,16,14,12,88,61,37,1021,1019,1017,10,10,10,19,6,,0.00,3,,125<br />
2006-1-16,28,22,16,14,12,10,82,54,32,1020,1019,1017,10,10,10,24,6,,0.00,3,,123<br />
2006-1-17,29,22,16,14,12,10,82,53,32,1021,1018,1016,10,10,10,19,6,,0.00,2,,132<br />
2006-1-18,30,23,16,16,12,8,88,52,25,1020,1017,1014,10,10,10,19,3,,0.00,3,,103<br />
2006-1-19,29,22,16,15,13,11,82,55,33,1018,1016,1013,10,10,10,19,3,,0.00,3,,119<br />
2006-1-20,29,23,17,16,14,13,88,60,37,1019,1016,1015,10,10,10,23,6,,0.00,5,,127<br />
2006-1-21,28,22,17,15,13,12,88,61,39,1020,1017,1016,10,10,10,26,8,,0.00,3,,97<br />
2006-1-22,29,23,18,15,14,10,83,58,30,1021,1018,1016,10,10,10,26,6,,0.00,4,,119<br />
2006-1-23,30,23,17,15,13,11,88,53,31,1020,1017,1014,10,10,10,16,5,,0.00,3,,117<br />
2006-1-24,32,24,17,24,13,10,100,52,26,1019,1017,1011,10,10,10,16,3,,0.00,3,,103<br />
2006-1-25,32,24,18,17,13,12,77,53,29,1020,1019,1017,10,10,10,23,3,,0.00,5,Rain,346<br />
2006-1-26,30,24,18,16,13,11,73,54,31,1021,1019,1016,10,10,10,23,3,,0.00,4,Thunderstorm,125<br />
2006-1-27,30,24,18,20,17,14,100,73,37,1020,1019,1017,10,9,0,26,5,47,0.00,4,Rain-Thunderstorm,104<br />
2006-1-28,28,23,19,20,18,16,94,78,48,1021,1019,1016,10,10,9,23,3,,0.00,7,Rain-Thunderstorm,151<br />
2006-1-29,28,23,18,19,18,16,100,80,54,1018,1016,1013,10,10,3,19,3,,0.00,7,Rain-Thunderstorm,136<br />
2006-1-30,24,20,17,20,18,17,100,88,65,1020,1017,1015,10,9,2,19,5,,0.00,7,Rain-Thunderstorm,94<br />
2006-1-31,26,22,18,19,18,16,100,83,54,1019,1017,1015,10,10,8,19,2,,0.00,6,Rain-Thunderstorm,84<br />
2006-2-1,28,23,18,20,18,16,100,82,48,1019,1017,1015,10,9,4,21,5,,0.00,6,Rain-Thunderstorm,123<br />
2006-2-2,31,24,18,23,18,16,94,83,51,1020,1017,1010,10,10,10,19,5,,0.00,6,Rain,125<br />
2006-2-3,26,22,18,18,17,16,94,81,61,1019,1017,1015,10,10,10,14,3,,0.00,7,Rain-Thunderstorm,73<br />
2006-2-4,28,22,17,19,16,14,100,73,42,1019,1017,1013,10,10,9,14,3,,0.00,5,,143<br />
