
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,33,25,18,16,15,14,57,47,31,,,,,,,6,3,,0.00,,,-1<br />
2013-1-2,30,24,19,16,16,15,65,56,43,,,,,,,8,6,,0.00,,,-1<br />
2013-1-3,29,23,19,16,16,15,88,63,45,1018,1018,1018,10,10,10,10,3,,0.25,6,,350<br />
2013-1-4,35,23,18,17,10,3,79,36,7,,,,,,,8,3,,0.00,,,-1<br />
2013-1-5,26,22,21,16,15,14,68,56,46,,,,,,,10,8,,0.00,,,-1<br />
2013-1-6,31,19,17,14,13,12,66,49,22,,,,,,,6,5,,0.00,,,-1<br />
2013-1-7,33,26,19,16,14,13,66,46,25,1022,1022,1022,10,10,10,13,5,,0.00,6,Rain-Thunderstorm,105<br />
2013-1-8,35,21,18,14,12,9,54,38,14,,,,,,,6,5,,0.00,,,-1<br />
2013-1-9,37,28,19,12,11,9,37,26,17,,,,,,,6,3,,0.00,,,-1<br />
2013-1-10,38,29,21,15,12,9,64,32,15,1016,1016,1016,10,10,10,8,6,,0.51,6,,30<br />
2013-1-11,29,23,17,18,16,14,86,71,45,1019,1018,1017,10,10,10,14,6,,16.00,3,Rain,190<br />
2013-1-12,29,19,18,14,14,14,67,53,35,,,,,,,8,6,,0.00,,,-1<br />
2013-1-13,31,24,17,12,11,11,63,39,19,,,,,,,6,5,,0.00,,,-1<br />
2013-1-14,34,26,17,14,11,7,57,33,13,,,,,,,8,5,,0.00,,,-1<br />
2013-1-15,32,26,19,17,16,15,58,50,38,,,,,,,11,6,,7.87,,,-1<br />
2013-1-16,27,23,19,17,16,16,74,59,41,,,,,,,10,6,,0.00,,,-1<br />
2013-1-17,28,22,18,16,15,15,76,59,46,,,,,,,8,5,,0.00,,,-1<br />
2013-1-18,23,20,19,18,18,17,85,81,74,,,,,,,6,5,,23.88,,,-1<br />
2013-1-19,26,21,18,19,17,15,87,80,73,1015,1015,1015,10,10,10,14,3,,5.08,6,Rain,130<br />
2013-1-20,24,19,17,17,16,15,81,72,67,,,,,,,3,3,,0.76,,,-1<br />
2013-1-21,31,24,17,15,13,11,77,44,23,,,,,,,8,5,,0.00,,,-1<br />
2013-1-22,30,23,17,16,13,12,44,37,33,,,,,,,3,3,,0.00,,,-1<br />
2013-1-23,34,24,15,14,11,8,50,31,15,,,,,,,6,5,,0.00,,,-1<br />
2013-1-24,36,26,17,14,12,8,50,32,12,,,,,,,8,5,,0.00,,,-1<br />
2013-1-25,38,27,17,14,11,9,52,32,10,1017,1017,1017,10,10,10,21,5,48,14.99,1,Rain-Thunderstorm,195<br />
2013-1-26,32,24,18,16,16,14,53,44,32,,,,,,,8,6,,0.00,,,-1<br />
2013-1-27,32,23,15,17,14,13,88,68,30,1024,1023,1022,10,10,10,24,11,52,0.76,4,Rain-Thunderstorm,115<br />
2013-1-28,33,26,16,16,13,12,82,56,29,1024,1023,1021,10,10,10,19,10,,3.05,4,Thunderstorm,85<br />
2013-1-29,31,24,17,16,14,13,61,51,33,,,,,,,8,5,,0.00,,,-1<br />
2013-1-30,31,24,18,17,15,14,72,59,36,1019,1019,1019,10,10,10,14,5,37,0.25,3,Rain-Thunderstorm,160<br />
2013-1-31,34,26,18,17,16,15,88,60,25,1019,1019,1019,10,10,10,8,3,,0.25,6,,220<br />
2013-2-1,30,20,18,14,13,13,63,47,29,,,,,,,8,5,,0.00,,,-1<br />
2013-2-2,33,25,17,12,11,11,56,36,17,,,,,,,8,5,,0.00,,,-1<br />
2013-2-3,37,27,17,15,13,12,48,32,17,,,,,,,8,5,,0.00,,,-1<br />
2013-2-4,36,27,18,14,13,12,68,46,15,1017,1017,1017,10,10,10,13,6,,1.02,3,Rain-Thunderstorm,220<br />
2013-2-5,31,24,15,14,13,13,88,57,32,1022,1022,1022,10,10,10,10,6,,7.11,6,,40<br />
2013-2-6,28,22,16,16,14,10,86,69,51,1022,1022,1022,10,10,10,10,5,,1.02,3,Thunderstorm,210<br />
2013-2-7,33,24,16,16,14,14,84,53,24,,,,,,,8,3,,0.00,,,-1<br />
2013-2-8,32,24,17,17,14,12,88,62,24,1018,1017,1017,10,10,9,10,6,32,0.00,4,Rain-Thunderstorm,79<br />
2013-2-9,33,24,17,14,13,11,64,44,22,1020,1020,1020,10,10,10,13,10,,0.00,3,Rain-Thunderstorm,210<br />
2013-2-10,32,25,19,16,14,12,67,49,29,,,,,,,8,5,,0.00,,,-1<br />
2013-2-11,33,26,18,16,14,12,78,55,24,1017,1017,1017,10,10,10,14,6,,2.03,6,Thunderstorm,170<br />
2013-2-12,33,25,17,15,14,13,68,47,26,,,,,,,6,5,,0.00,,,-1<br />
2013-2-13,33,26,17,16,14,13,62,45,22,,,,,,,8,3,,0.00,,,-1<br />
2013-2-14,34,26,18,16,14,13,52,39,22,,,,,,,8,5,,0.00,,,-1<br />
2013-2-15,36,21,18,16,13,9,62,44,21,,,,,,,3,2,,4.06,,,-1<br />
2013-2-16,31,23,17,16,14,13,82,57,28,1023,1023,1023,10,10,10,6,5,,0.00,6,Rain-Thunderstorm,150<br />
2013-2-17,32,24,18,14,12,11,65,42,20,,,,,,,8,5,,0.00,,,-1<br />
2013-2-18,33,26,18,14,14,13,58,43,19,,,,,,,8,6,,0.00,,,-1<br />
2013-2-19,35,22,18,15,14,14,69,50,34,1015,1014,1014,10,10,10,13,3,,0.00,1,Rain-Thunderstorm,185<br />
2013-2-20,37,28,19,15,12,8,45,31,14,1015,1015,1015,10,10,10,16,3,,0.51,1,Rain-Thunderstorm,270<br />
2013-2-21,34,26,18,15,12,11,58,39,20,,,,,,,6,3,,0.00,,,-1<br />
2013-2-22,33,26,17,15,9,0,70,37,11,,,,,,,10,5,,0.00,,,-1<br />
2013-2-23,36,24,14,14,8,2,47,27,12,,,,,,,10,3,,0.00,,,-1<br />
2013-2-24,34,26,17,16,12,6,60,38,18,,,,,,,10,3,,0.00,,,-1<br />
2013-2-25,28,22,19,15,15,14,67,56,43,,,,,,,10,6,,0.00,,,-1<br />
2013-2-26,34,26,18,15,14,13,76,46,20,,,,,,,6,3,,0.00,,,-1<br />
2013-2-27,36,27,19,12,9,7,38,24,11,,,,,,,6,2,,0.00,,,-1<br />
2013-2-28,33,21,19,14,13,10,54,39,15,,,,,,,8,6,,0.00,,,-1<br />
2013-3-2,20,20,19,11,11,11,60,58,56,1022,1022,1022,10,10,10,8,6,,0.00,6,Rain-Thunderstorm,290<br />
2013-3-5,22,21,21,15,14,13,64,62,60,1022,1021,1021,10,10,10,8,5,32,0.00,1,Rain-Thunderstorm,240<br />
2013-3-7,21,21,19,12,12,12,64,60,56,1019,1018,1018,10,10,10,2,2,,0.00,2,Rain-Thunderstorm,75<br />
2013-3-8,16,,16,14,14,14,88,88,88,1019,1019,1019,10,10,10,6,6,,0.00,3,Rain-Thunderstorm,200<br />
2013-3-9,26,,26,10,10,10,36,36,36,1018,1018,1018,10,10,10,2,2,,0.00,1,,290<br />
2013-3-10,16,,16,12,12,12,77,77,77,1024,1024,1024,10,10,10,19,19,,0.00,6,,100<br />
2013-3-11,13,,13,12,12,12,94,94,94,1026,1026,1026,10,10,10,8,8,,0.00,6,,50<br />
2013-3-13,24,22,18,15,14,13,83,65,50,1022,1021,1020,10,9,6,10,6,,0.00,3,Rain-Thunderstorm,338<br />
2013-3-14,27,26,21,11,11,10,44,35,26,,,,,,,8,6,,0.25,,,-1<br />
