
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,26,20,14,15,13,11,94,66,39,1024,1021,1018,10,9,4,45,19,,0.00,2,Rain-Thunderstorm,334<br />
2009-1-2,27,21,15,14,12,10,94,59,39,1024,1021,1018,10,10,8,45,18,64,0.00,1,Rain-Thunderstorm,316<br />
2009-1-3,27,21,15,13,11,8,88,53,32,1023,1021,1019,10,10,10,34,16,,0.00,2,Rain-Thunderstorm,336<br />
2009-1-4,29,22,16,15,9,0,77,46,20,1022,1021,1018,10,10,10,26,16,32,0.00,2,,297<br />
2009-1-5,27,21,15,17,13,4,94,66,40,1023,1021,1017,10,9,1,39,18,40,0.00,5,Rain-Thunderstorm,14<br />
2009-1-6,27,21,15,16,14,11,94,63,39,1022,1021,1019,10,10,10,29,19,34,0.00,2,,342<br />
2009-1-7,30,23,17,15,12,6,82,46,25,1022,1020,1018,10,10,10,24,11,35,0.00,2,Thunderstorm,7<br />
2009-1-8,28,22,17,17,13,9,88,54,32,1025,1023,1021,10,10,10,26,13,34,0.00,2,,41<br />
2009-1-9,28,23,18,18,16,13,94,75,42,1024,1023,1021,10,10,10,27,16,,0.00,2,Rain,348<br />
2009-1-10,23,20,17,19,17,16,94,86,69,1022,1021,1018,10,9,5,21,13,34,0.00,4,Rain-Thunderstorm,12<br />
2009-1-11,25,21,17,18,16,15,94,80,54,1021,1020,1017,10,10,6,26,14,,0.00,5,Rain-Thunderstorm,354<br />
2009-1-12,24,21,18,18,17,15,94,85,61,1021,1019,1018,10,9,4,26,16,,0.00,3,Rain,316<br />
2009-1-13,22,19,17,18,17,15,94,85,69,1022,1021,1019,10,8,2,23,10,,0.00,3,Rain-Thunderstorm,307<br />
2009-1-14,27,22,17,17,15,11,94,66,37,1023,1020,1017,10,10,5,27,13,40,0.00,2,,112<br />
2009-1-15,26,21,16,16,14,12,94,66,42,1024,1023,1021,10,9,5,24,16,,0.00,3,,80<br />
2009-1-16,29,22,16,16,14,11,94,63,35,1024,1021,1019,10,10,8,19,13,,0.00,5,,355<br />
2009-1-17,28,23,19,17,15,13,88,62,42,1022,1020,1018,10,9,6,24,11,,0.00,2,Rain-Thunderstorm,343<br />
2009-1-18,27,22,17,18,16,13,88,68,42,1022,1021,1018,10,10,10,32,16,,0.00,2,Rain-Thunderstorm,338<br />
2009-1-19,28,23,18,17,17,13,94,72,42,1023,1021,1019,10,9,6,24,16,,0.00,5,Thunderstorm,322<br />
2009-1-20,25,20,15,17,15,13,94,76,54,1024,1022,1019,10,9,4,24,18,,0.00,3,Rain-Thunderstorm,12<br />
2009-1-21,26,20,14,17,15,11,94,76,51,1024,1021,1019,10,9,4,42,19,61,0.00,4,Rain-Thunderstorm,342<br />
2009-1-22,21,17,14,15,14,13,94,79,64,1023,1020,1018,10,9,6,23,14,,0.00,2,Rain-Thunderstorm,299<br />
2009-1-23,23,19,16,17,15,13,94,76,61,1020,1019,1018,10,10,8,24,10,39,0.00,2,Rain-Thunderstorm,299<br />
2009-1-24,25,20,16,17,15,12,88,72,44,1022,1020,1019,10,9,7,24,14,,0.00,3,,350<br />
2009-1-25,26,21,16,17,15,11,100,75,39,1025,1023,1021,10,9,1,34,16,,0.00,4,Rain-Thunderstorm,323<br />
2009-1-26,25,20,16,17,14,11,94,69,44,1026,1024,1022,10,9,5,29,14,,0.00,2,,9<br />
2009-1-27,26,21,16,17,16,13,94,78,44,1024,1023,1020,10,9,5,26,14,42,0.00,3,Rain-Thunderstorm,359<br />
2009-1-28,22,19,16,18,16,15,100,93,73,1023,1022,1021,10,7,1,32,14,60,0.00,4,Rain-Thunderstorm,83<br />
2009-1-29,21,18,16,17,16,15,100,90,68,1023,1021,1020,10,9,3,35,21,47,0.00,4,Rain,353<br />
2009-1-30,22,19,16,18,16,14,100,86,73,1023,1022,1020,10,9,5,16,13,,0.00,5,Rain,355<br />
2009-1-31,26,21,16,18,15,10,100,75,36,1023,1022,1020,10,7,0,27,10,37,0.00,5,Fog,66<br />
2009-2-1,25,20,15,17,15,13,100,76,50,1024,1023,1020,10,9,3,26,13,,0.00,4,Fog-Rain-Thunderstorm,17<br />
2009-2-2,25,21,17,17,16,14,94,77,50,1024,1022,1021,10,10,10,26,14,35,0.00,3,Rain-Thunderstorm,324<br />
2009-2-3,25,20,15,17,16,14,100,77,50,1023,1021,1019,10,9,3,32,10,50,0.00,2,Rain-Thunderstorm,300<br />
2009-2-4,21,18,15,17,16,13,100,89,73,1027,1024,1020,10,9,4,27,16,,0.00,4,Rain,75<br />
2009-2-5,19,17,14,16,14,13,94,86,77,1030,1029,1027,10,10,9,27,18,,0.00,5,Rain,83<br />
2009-2-6,24,18,13,14,12,9,94,65,38,1031,1029,1027,10,10,10,26,16,47,0.00,4,,93<br />
2009-2-7,25,18,11,13,11,6,94,63,33,1028,1025,1023,10,10,7,21,11,40,0.00,3,,112<br />
2009-2-8,25,19,13,14,12,9,88,62,38,1024,1022,1019,10,10,10,21,8,,0.00,2,Thunderstorm,353<br />
2009-2-9,26,20,15,16,14,12,94,69,42,1024,1023,1021,10,8,4,21,11,,0.00,2,Rain-Thunderstorm,277<br />
2009-2-10,24,19,15,16,15,13,94,81,53,1025,1024,1022,10,8,3,27,11,66,0.00,3,Rain-Thunderstorm,11<br />
2009-2-11,23,18,14,17,16,14,100,88,57,1028,1025,1023,10,7,1,32,11,66,0.00,3,Rain-Thunderstorm,52<br />
2009-2-12,19,16,12,13,12,8,94,78,64,1029,1028,1027,10,10,9,35,26,,0.00,6,Rain,92<br />
2009-2-13,23,18,13,12,11,9,94,67,41,1027,1025,1022,10,10,8,24,16,37,0.00,4,,12<br />
2009-2-14,26,20,14,13,11,8,77,54,34,1024,1022,1021,10,10,10,16,6,27,0.00,3,,318<br />
2009-2-15,26,22,18,13,11,10,64,49,39,1023,1022,1020,10,10,10,24,13,,0.00,3,,311<br />
2009-2-16,27,22,17,16,13,11,82,57,37,1022,1021,1019,10,10,10,24,14,48,0.00,2,,326<br />
2009-2-17,27,22,17,17,16,12,94,72,42,1024,1023,1021,10,10,9,26,18,,0.00,4,Rain-Thunderstorm,353<br />
2009-2-18,26,21,17,17,16,15,100,78,51,1025,1023,1021,10,9,7,26,16,,0.00,3,Rain-Thunderstorm,333<br />
2009-2-19,27,22,18,16,14,11,88,63,37,1023,1021,1018,10,9,4,21,10,,0.00,2,Thunderstorm,319<br />
2009-2-20,26,21,17,16,13,9,94,61,36,1026,1024,1022,10,9,5,29,16,,0.00,3,,35<br />
2009-2-21,27,21,16,16,13,10,94,65,39,1027,1025,1022,10,10,4,32,18,,0.00,2,Rain-Thunderstorm,352<br />
2009-2-22,27,21,16,15,13,9,88,62,34,1025,1022,1019,10,10,10,32,14,53,0.00,2,Thunderstorm,187<br />
2009-2-23,23,19,15,15,14,12,100,76,50,1027,1026,1024,10,9,5,37,26,50,0.00,3,Rain,88<br />
2009-2-24,20,17,14,15,14,12,94,84,64,1029,1027,1025,10,10,6,27,18,,0.00,3,Rain,78<br />
2009-2-25,23,19,15,15,14,12,100,71,50,1027,1026,1023,10,9,5,16,10,,0.00,3,Rain,355<br />
2009-2-26,24,20,16,16,14,13,94,74,53,1025,1023,1019,10,10,10,21,10,,0.00,2,Rain-Thunderstorm,230<br />
2009-2-27,23,18,14,16,14,13,100,79,57,1022,1021,1019,10,8,1,21,11,,0.00,5,Rain,12<br />
2009-2-28,24,20,16,17,16,14,100,85,53,1023,1021,1019,10,7,1,24,14,35,0.00,4,Rain-Thunderstorm,308<br />
2009-3-1,24,19,15,16,13,12,100,74,53,1025,1023,1022,10,9,4,32,18,45,0.00,4,,113<br />
2009-3-2,23,18,13,14,13,11,94,72,47,1027,1025,1023,10,10,10,21,14,,0.00,4,,83<br />
2009-3-3,25,20,15,15,13,8,94,67,34,1026,1024,1022,10,10,8,23,13,39,0.00,4,,93<br />
2009-3-4,24,19,14,15,11,8,100,64,36,1028,1025,1024,10,9,5,26,14,52,0.00,3,,101<br />
