
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,31,28,24,26,24,23,100,90,70,1014,1011,1008,10,8,4,29,13,,0.00,4,Fog-Rain-Thunderstorm,105<br />
2010-1-2,25,24,23,23,23,22,94,91,83,1015,1014,1012,10,10,8,21,10,,0.00,6,,243<br />
2010-1-3,29,24,21,25,23,20,100,88,74,1013,1009,1005,10,10,10,26,10,42,0.00,4,,61<br />
2010-1-4,25,22,20,24,21,18,94,87,78,1022,1017,1009,10,9,3,37,26,55,0.00,7,Rain,240<br />
2010-1-5,23,21,19,19,17,16,94,79,65,1023,1021,1020,10,9,3,16,13,,0.00,6,Rain,192<br />
2010-1-6,27,23,20,20,18,16,83,71,57,1020,1015,1011,10,10,10,29,13,48,0.00,3,,53<br />
2010-1-7,28,24,21,22,21,19,89,81,70,1015,1014,1011,10,10,10,35,16,,0.00,5,,243<br />
2010-1-8,27,24,23,22,22,20,89,84,70,1015,1014,1012,10,10,7,19,10,,0.00,5,Rain,191<br />
2010-1-9,26,24,24,23,22,20,89,84,78,1017,1015,1013,10,10,7,21,16,,0.00,5,Rain,111<br />
2010-1-10,29,26,22,22,21,19,83,75,58,1014,1011,1009,10,10,10,35,16,50,0.00,1,,58<br />
2010-1-11,28,24,21,24,22,20,94,84,74,1017,1012,1010,10,10,10,34,16,,0.00,3,,247<br />
2010-1-12,28,26,23,23,21,20,94,80,70,1019,1017,1016,10,10,10,24,14,,0.00,5,,213<br />
2010-1-13,26,23,22,22,21,21,94,84,74,1020,1019,1017,10,10,10,19,10,,0.00,5,,233<br />
2010-1-14,30,25,20,23,21,19,94,79,58,1019,1013,1009,10,10,10,34,14,52,0.00,1,,49<br />
2010-1-15,27,24,21,23,20,16,100,77,58,1017,1014,1010,10,9,3,40,21,60,0.00,6,Rain,233<br />
