
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,7,2,-2,-3,-7,-12,79,51,39,1020,1013,1010,16,16,16,29,16,39,0.00,0,,214<br />
2009-1-2,11,4,-3,-1,-3,-6,85,64,41,1014,1011,1006,16,16,11,14,3,,0.00,0,,109<br />
2009-1-3,20,9,-4,12,2,-8,82,74,47,1016,1004,998,16,14,10,34,14,50,0.00,6,Snow,40<br />
2009-1-4,-2,-6,-8,-9,-13,-16,69,55,38,1032,1028,1018,16,16,16,26,18,37,0.00,2,,338<br />
2009-1-5,3,-2,-6,-11,-13,-17,63,44,25,1030,1020,1008,16,16,16,14,6,,0.00,1,,138<br />
2009-1-6,3,1,-1,-5,-8,-12,66,54,44,1007,1003,1001,16,16,14,14,5,,0.00,4,,213<br />
2009-1-7,6,3,-1,-6,-6,-7,66,54,40,1010,1004,1001,16,16,16,23,10,32,0.00,3,,283<br />
2009-1-8,4,-2,-7,-7,-10,-13,67,53,36,1019,1015,1011,16,16,16,14,10,,0.00,1,,140<br />
2009-1-9,17,8,-1,4,-1,-7,69,56,40,1018,1010,1006,16,15,11,29,14,47,0.00,3,,263<br />
2009-1-10,0,-2,-5,-8,-9,-11,71,62,52,1027,1024,1018,16,15,13,27,18,42,0.00,5,,317<br />
2009-1-11,9,2,-4,-4,-6,-9,72,60,39,1024,1023,1022,16,16,16,19,8,29,0.00,1,,277<br />
2009-1-12,9,1,-9,-2,-6,-14,76,62,39,1028,1019,1014,16,15,8,37,14,53,0.00,6,Rain-Snow,317<br />
2009-1-13,2,-7,-14,-12,-18,-21,65,46,27,1031,1026,1013,16,16,16,32,18,42,0.00,2,,268<br />
2009-1-14,5,-4,-15,-3,-14,-23,65,49,39,1041,1026,1013,16,16,14,34,19,63,0.00,1,Snow,331<br />
2009-1-15,-11,-15,-19,-22,-24,-26,60,47,30,1047,1045,1042,16,16,16,19,13,,0.00,0,,348<br />
2009-1-16,-4,-9,-14,-11,-15,-23,79,68,44,1043,1035,1023,16,8,1,19,11,32,0.00,5,Snow,169<br />
2009-1-17,8,2,-3,-1,-4,-9,82,62,50,1021,1017,1015,16,16,16,27,14,37,0.00,0,,250<br />
2009-1-18,11,6,1,-2,-3,-5,75,58,41,1018,1014,1010,16,16,16,35,13,50,0.00,2,,299<br />
2009-1-19,2,-1,-4,-4,-8,-12,75,58,42,1020,1017,1014,16,16,14,32,19,48,0.00,6,Snow,335<br />
2009-1-20,-1,-3,-4,-6,-8,-9,75,65,56,1027,1023,1019,16,15,8,24,18,45,0.00,6,Snow,342<br />
2009-1-21,10,3,-4,-3,-6,-8,85,64,36,1019,1016,1015,16,14,10,14,10,,0.00,0,,235<br />
2009-1-22,19,8,-4,-1,-4,-7,88,52,19,1014,1011,1008,16,14,8,16,3,,0.00,0,,216<br />
2009-1-23,4,-2,-8,-3,-9,-16,79,59,42,1036,1025,1010,16,13,2,37,16,48,0.00,3,Snow,2<br />
2009-1-24,-5,-9,-14,-18,-20,-21,58,42,28,1039,1035,1030,16,16,16,27,16,40,0.00,2,,24<br />
2009-1-25,-6,-7,-8,-13,-14,-20,65,55,35,1031,1029,1027,16,16,16,16,14,,0.00,8,,58<br />
2009-1-26,-7,-8,-8,-12,-13,-14,74,67,59,1032,1031,1029,16,15,8,23,14,,0.00,8,Rain,49<br />
2009-1-27,-7,-8,-9,-12,-13,-14,77,71,65,1032,1027,1022,16,9,2,21,16,,0.00,8,Snow,30<br />
2009-1-28,3,-4,-12,-5,-9,-15,81,64,45,1022,1018,1015,16,15,10,27,11,40,0.00,1,,234<br />
2009-1-29,6,1,-4,-5,-8,-9,81,57,35,1023,1021,1017,16,15,11,26,8,42,0.00,0,,266<br />
2009-1-30,8,3,-2,-2,-6,-8,85,58,37,1023,1022,1020,16,16,14,16,6,40,0.00,4,,271<br />
2009-1-31,22,11,-1,-2,-4,-8,79,43,12,1022,1013,1007,16,16,14,39,13,55,0.00,0,,227<br />
2009-2-1,9,4,-1,-3,-7,-13,69,44,22,1024,1018,1009,16,16,16,21,10,29,0.00,0,,7<br />
2009-2-2,8,2,-4,-5,-8,-11,78,52,26,1026,1023,1020,16,16,16,32,6,40,0.00,2,,266<br />
2009-2-3,-1,-7,-12,-8,-17,-19,57,46,31,1035,1031,1023,16,16,16,29,19,40,0.00,0,,348<br />
2009-2-4,1,-6,-12,-14,-16,-17,67,46,26,1038,1035,1030,16,16,16,19,8,,0.00,0,,131<br />
2009-2-5,17,7,-3,2,-6,-14,59,40,23,1029,1021,1017,16,16,16,26,13,35,0.00,0,,199<br />
2009-2-6,22,14,8,10,7,3,77,59,41,1017,1012,1007,16,16,16,37,21,60,0.00,0,,200<br />
2009-2-7,22,16,7,9,6,-1,74,53,29,1026,1016,1010,16,16,16,27,18,47,0.00,0,,259<br />
2009-2-8,10,6,1,2,-1,-3,75,64,52,1028,1024,1017,16,10,6,16,13,,0.00,4,,66<br />
2009-2-9,19,13,8,11,7,2,77,61,39,1017,1006,1000,16,14,2,50,27,76,3.30,3,Rain,170<br />
2009-2-10,22,17,11,9,3,0,86,46,24,1007,1004,1002,16,14,4,37,23,80,10.41,3,Rain-Thunderstorm,207<br />
2009-2-11,12,7,3,9,3,-2,87,74,59,1019,1007,999,16,14,5,32,16,47,4.57,5,Rain,326<br />
2009-2-12,12,6,0,1,-4,-7,85,56,26,1023,1021,1018,16,15,10,16,5,,0.00,0,,56<br />
2009-2-13,8,3,-1,-2,-4,-6,75,58,41,1022,1018,1012,16,14,6,40,19,52,0.25,8,Rain-Snow,47<br />
2009-2-14,4,-1,-5,-6,-8,-10,80,62,35,1026,1024,1022,16,15,10,23,16,32,0.00,4,,28<br />
2009-2-15,6,1,-4,-8,-11,-14,69,46,26,1031,1029,1025,16,16,16,19,13,,0.00,2,,47<br />
2009-2-16,9,2,-4,-6,-10,-13,57,43,26,1031,1026,1018,16,16,16,29,11,37,0.00,0,,154<br />
