
ICT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,22,18,18,16,16,15,88,81,64,1016,1015,1014,6,4,3,3,3,,0.00,2,,77<br />
2001-1-2,29,22,16,16,15,14,94,59,40,1015,1012,1009,7,6,3,8,5,,0.00,0,,105<br />
2001-1-3,29,23,17,18,17,15,100,68,42,1015,1013,1010,7,5,3,8,5,,0.00,0,,183<br />
2001-1-4,30,24,19,18,17,16,88,61,43,1017,1014,1012,8,7,3,6,3,,0.00,1,,135<br />
2001-1-5,30,24,18,18,17,15,94,64,40,1017,1014,1011,8,6,3,3,3,,0.00,0,,248<br />
2001-1-6,30,24,19,20,18,17,94,68,45,1017,1014,1011,8,6,3,3,3,,0.00,1,,10<br />
2001-1-7,31,24,19,20,17,16,94,62,40,1015,1012,1009,8,6,3,8,3,,0.00,1,,141<br />
2001-1-8,31,24,19,20,18,18,94,66,46,1012,1010,1008,7,6,3,8,3,,0.00,2,,300<br />
2001-1-9,32,26,20,20,19,19,94,67,46,1013,1011,1008,8,6,3,3,3,,0.00,1,,146<br />
2001-1-10,31,26,22,22,19,19,83,65,49,1013,1010,1007,8,6,3,6,3,,0.00,2,,78<br />
2001-1-11,30,26,22,21,19,18,83,70,55,1012,1009,1007,8,6,3,8,6,,0.00,4,,102<br />
2001-1-12,30,26,21,20,19,18,88,68,51,1012,1010,1009,8,6,3,11,5,,0.00,3,,86<br />
2001-1-13,30,26,21,20,19,18,88,67,51,1015,1012,1009,8,6,3,6,3,,0.00,2,,65<br />
2001-1-14,29,26,22,18,17,17,73,60,48,1015,1013,1011,8,7,3,8,5,,0.00,5,,138<br />
2001-1-15,28,24,21,19,17,15,88,63,51,1017,1015,1013,8,6,3,14,6,,0.00,6,,109<br />
2001-1-16,27,23,19,15,13,12,73,54,39,1020,1017,1015,8,6,3,6,3,,0.00,2,,109<br />
2001-1-17,28,22,17,15,14,13,82,57,45,1020,1017,1014,8,8,8,3,3,,0.00,2,,168<br />
2001-1-18,30,23,17,18,16,16,94,63,43,1018,1015,1012,8,6,3,8,3,,0.00,1,,324<br />
2001-1-19,30,24,18,18,17,15,100,65,45,1018,1015,1012,8,6,3,8,3,,0.00,1,,228<br />
2001-1-20,32,27,22,20,18,17,88,59,40,1017,1014,1010,8,7,3,8,3,,0.00,5,,117<br />
2001-1-21,30,26,22,20,19,18,88,66,48,1015,1012,1009,8,7,3,8,3,,0.00,4,,138<br />
2001-1-22,33,27,21,22,21,19,100,65,46,1015,1009,1007,8,6,3,8,5,,0.00,1,,310<br />
2001-1-23,33,27,22,22,21,20,100,70,49,1012,1009,1007,8,6,3,8,3,,0.00,2,,12<br />
2001-1-24,33,28,23,22,21,19,88,62,43,1011,1008,1005,8,6,3,8,5,,0.00,2,,283<br />
2001-1-25,36,29,23,23,20,16,94,61,30,1010,1007,1004,8,6,2,11,5,,0.00,3,,215<br />
2001-1-26,34,28,22,23,21,19,94,64,41,1010,1007,1004,8,6,3,8,2,,0.00,1,,69<br />
2001-1-27,32,26,22,20,19,18,83,64,49,1012,1010,1007,8,7,3,8,6,,0.00,1,,97<br />
2001-1-28,26,24,23,20,18,16,83,69,57,1015,1012,1011,8,6,3,14,5,,0.00,6,,111<br />
2001-1-29,21,20,19,14,13,13,73,67,60,1019,1016,1014,8,7,3,14,6,,0.00,8,,92<br />
2001-1-30,29,22,17,17,16,15,94,66,45,1016,1014,1009,7,5,3,8,3,,0.00,2,,188<br />
2001-1-31,31,24,19,19,18,17,94,67,43,1012,1009,1006,6,5,3,3,3,,0.00,1,,60<br />
2001-2-1,33,26,19,20,18,17,88,60,38,1011,1008,1005,6,5,3,3,3,,0.00,1,,119<br />
2001-2-2,32,26,21,19,19,19,88,62,46,1011,1009,1006,8,6,3,11,6,,0.00,0,,109<br />
2001-2-3,33,27,21,20,19,17,94,62,43,1012,1009,1006,7,6,3,3,3,,0.00,0,,125<br />
2001-2-4,33,27,20,22,21,19,94,67,49,1012,1010,1007,6,5,3,11,6,,0.00,2,,57<br />
2001-2-5,31,26,22,20,17,16,78,57,43,1014,1011,1008,8,6,3,11,6,,0.00,2,,125<br />
2001-2-6,33,27,22,21,19,17,88,60,43,1012,1008,1005,8,6,3,3,3,,0.00,0,,37<br />
2001-2-7,34,28,22,21,19,15,88,58,32,1011,1008,1005,6,5,3,8,5,,0.00,1,,290<br />
2001-2-8,30,26,22,18,16,15,78,57,43,1014,1012,1008,8,7,3,14,6,,0.00,4,,141<br />
2001-2-9,29,24,21,19,17,15,73,59,45,1015,1013,1010,8,6,3,6,3,,0.00,2,,129<br />
2001-2-10,27,23,20,16,15,14,73,60,47,1015,1013,1010,8,6,3,11,6,,0.00,3,,123<br />
