
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,30,28,25,23,22,21,83,77,62,1012,1011,1008,10,10,10,19,13,,0.00,4,,94<br />
2010-1-2,28,26,23,23,22,20,89,81,66,1013,1011,1009,10,10,8,21,10,,0.00,5,,118<br />
2010-1-3,27,24,22,24,23,22,100,89,79,1013,1011,1010,10,10,4,23,10,,0.00,5,Rain,129<br />
2010-1-4,30,27,24,23,23,22,89,78,62,1014,1012,1011,10,10,10,23,10,,0.00,3,,96<br />
2010-1-5,30,28,25,23,22,21,89,77,58,1013,1011,1010,10,10,10,24,13,,0.00,4,,106<br />
2010-1-6,30,28,25,23,22,21,89,75,62,1012,1010,1009,10,10,10,24,11,,0.00,2,,96<br />
2010-1-7,29,27,25,23,23,22,89,77,66,1012,1011,1009,10,10,10,29,14,,0.00,5,,100<br />
2010-1-8,30,28,25,24,23,22,89,78,62,1012,1011,1009,10,10,10,23,13,,0.00,4,,110<br />
2010-1-9,30,28,25,24,23,22,89,78,62,1012,1011,1009,10,10,10,32,14,,0.00,4,,115<br />
2010-1-10,29,27,24,25,23,22,94,83,70,1012,1011,1009,10,9,4,26,10,,0.00,5,Rain,122<br />
2010-1-11,30,28,25,24,23,22,89,77,62,1012,1011,1009,10,10,10,23,14,,0.00,2,,96<br />
2010-1-12,30,28,25,23,23,22,89,77,62,1013,1011,1010,10,10,10,24,14,,0.00,3,,102<br />
2010-1-13,31,28,25,23,23,22,89,76,58,1014,1012,1011,10,10,10,24,14,,0.00,3,,115<br />
2010-1-14,31,28,26,24,23,22,84,75,58,1014,1013,1011,10,10,10,26,11,,0.00,3,,98<br />
2010-1-15,30,28,25,23,23,22,83,75,66,1014,1013,1012,10,10,10,26,13,,0.00,4,,112<br />
2010-1-16,31,28,25,23,22,22,89,74,58,1015,1013,1011,10,10,10,29,18,,0.00,4,,100<br />
2010-1-17,31,28,25,23,23,22,89,75,62,1015,1013,1011,10,10,10,27,16,,0.00,3,,101<br />
2010-1-18,31,27,24,24,23,22,94,79,58,1014,1012,1011,10,10,10,21,10,,0.00,2,,120<br />
2010-1-19,31,28,25,24,23,21,89,77,55,1013,1011,1009,10,10,10,23,11,,0.00,4,,114<br />
2010-1-20,30,27,24,24,23,21,94,77,58,1013,1011,1009,10,10,7,23,13,,0.00,4,Rain,115<br />
2010-1-21,31,28,25,24,23,22,89,76,58,1013,1012,1010,10,10,10,27,13,,0.00,4,,95<br />
2010-1-22,31,28,25,24,23,21,89,74,58,1012,1011,1009,10,10,10,27,16,,0.00,4,,114<br />
