
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,21,14,8,13,9,5,94,69,52,1020,1018,1016,10,10,10,16,6,,0.76,4,Rain,135<br />
2013-1-2,21,16,11,13,11,9,94,77,47,1025,1022,1020,10,9,5,14,6,,0.00,2,,136<br />
2013-1-3,22,15,8,10,8,7,88,68,38,1026,1024,1022,10,9,7,13,5,,0.00,0,,28<br />
2013-1-4,19,13,7,11,7,5,88,67,30,1022,1017,1015,10,9,7,13,6,,1.02,3,Rain,145<br />
2013-1-5,16,12,9,12,11,10,94,87,77,1015,1012,1011,10,7,1,27,11,47,53.09,6,Rain-Thunderstorm,157<br />
2013-1-6,17,14,11,11,8,6,94,68,45,1011,1009,1005,10,8,3,212,26,69,0.25,6,Rain-Thunderstorm,181<br />
2013-1-7,17,13,11,11,8,4,88,75,42,1013,1008,1002,10,8,2,50,34,80,10.92,6,Rain-Thunderstorm,219<br />
2013-1-8,15,12,9,11,9,6,94,83,63,1013,1010,1006,10,7,2,50,24,80,25.91,8,Rain-Thunderstorm,195<br />
2013-1-9,13,9,6,6,3,0,81,64,38,1017,1013,1008,10,9,3,52,27,84,4.06,6,Rain-Thunderstorm,280<br />
2013-1-10,10,8,5,6,4,1,87,75,52,1025,1020,1016,10,9,3,27,14,52,4.06,6,Rain-Thunderstorm,164<br />
2013-1-11,15,10,6,6,4,3,81,68,36,1028,1026,1025,10,9,0,19,11,,0.00,6,Rain,132<br />
2013-1-12,16,10,4,3,2,-1,81,56,22,1026,1024,1022,10,10,10,23,5,,0.00,,,97<br />
2013-1-13,17,11,4,9,5,1,82,67,42,1024,1022,1021,10,10,9,14,3,,0.00,1,,38<br />
2013-1-14,19,13,7,7,4,2,87,60,29,1026,1025,1024,10,10,10,19,5,,0.00,,,25<br />
2013-1-15,21,13,7,3,0,-4,76,42,10,1026,1024,1022,10,10,10,24,10,,0.00,,,56<br />
2013-1-16,22,16,10,1,-2,-4,39,26,11,1022,1019,1016,10,10,10,26,14,,0.00,,,98<br />
2013-1-17,20,16,11,12,8,0,88,59,30,1019,1017,1015,10,8,6,14,8,,0.00,2,,74<br />
2013-1-18,20,13,7,12,8,5,88,74,34,1018,1015,1012,10,8,5,16,6,,0.00,0,,141<br />
2013-1-19,19,14,9,11,7,3,82,66,46,1020,1017,1015,10,9,8,19,6,,0.00,2,,164<br />
