
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,3,1,0,3,1,-1,100,93,87,1026,1024,1023,10,8,3,16,6,,0.00,6,Rain-Snow,224<br />
2000-1-2,4,2,1,3,2,1,100,98,87,1030,1029,1027,10,8,3,13,8,,0.00,6,Fog-Rain,234<br />
2000-1-3,1,0,-1,0,-1,-2,100,95,87,1030,1028,1027,10,7,3,13,8,,0.00,8,,194<br />
2000-1-4,7,3,-1,3,1,-1,100,84,71,1025,1022,1019,10,10,10,21,10,,0.00,5,,204<br />
2000-1-5,9,6,2,6,4,1,100,88,76,1024,1022,1020,10,10,10,19,11,,0.00,6,Rain,214<br />
2000-1-6,6,2,-2,4,1,-2,100,94,81,1022,1021,1020,10,4,0,13,5,,0.00,3,Fog,186<br />
2000-1-7,6,3,1,4,3,0,100,94,87,1025,1024,1022,10,8,4,10,5,,0.00,6,Fog-Rain,101<br />
2000-1-8,8,4,1,4,3,1,100,87,66,1023,1022,1021,10,9,7,14,6,,0.00,4,,215<br />
2000-1-9,5,4,3,5,4,2,100,99,87,1025,1021,1020,10,4,0,10,3,,0.00,7,Fog-Rain,78<br />
2000-1-10,4,3,2,4,2,2,100,100,100,1034,1030,1026,6,4,3,13,10,,0.00,6,Rain-Snow,5<br />
2000-1-11,2,1,1,2,1,0,100,93,87,1036,1035,1034,8,7,5,13,6,,0.00,7,,72<br />
2000-1-12,0,-1,-1,-1,-3,-4,93,87,80,1035,1031,1027,10,10,9,11,8,,0.00,8,,141<br />
2000-1-13,2,0,-2,-1,-2,-4,93,86,80,1025,1021,1018,10,9,7,13,8,,0.00,7,,152<br />
