
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,23,18,13,15,11,3,77,66,48,1020,1017,1015,4,3,1,21,11,,0.00,3,,43<br />
2014-1-2,23,19,16,16,14,12,83,71,55,1020,1017,1015,3,3,2,16,11,,0.00,4,Rain,46<br />
2014-1-3,29,22,16,18,15,13,82,67,36,1019,1016,1013,5,3,1,11,6,,0.00,5,,42<br />
2014-1-4,27,21,15,16,11,6,88,58,23,1017,1014,1012,10,4,1,14,5,,0.00,2,,323<br />
2014-1-5,27,18,9,8,3,0,62,39,16,1016,1014,1011,6,4,2,10,3,,0.00,,,328<br />
2014-1-6,26,16,7,8,3,-1,76,43,11,1017,1014,1013,10,5,3,13,5,,0.00,,,14<br />
2014-1-7,27,19,11,10,8,5,72,50,22,1017,1014,1012,6,4,2,16,8,,0.00,,,52<br />
2014-1-8,29,22,15,16,12,8,68,55,33,1015,1013,1010,6,4,2,13,8,,0.00,,,27<br />
2014-1-9,27,19,12,13,9,7,82,56,26,1016,1014,1011,6,4,2,13,6,,0.00,,,309<br />
2014-1-10,24,16,8,13,8,4,93,68,22,1016,1014,1013,4,3,1,8,3,,0.00,,,342<br />
2014-1-11,22,16,10,11,9,4,63,51,35,1019,1017,1015,4,3,2,21,11,,0.00,,,44<br />
2014-1-12,24,17,11,9,6,3,71,51,26,1022,1018,1015,10,4,2,23,11,,0.00,2,,41<br />
2014-1-13,26,19,13,13,8,4,60,49,30,1019,1016,1013,5,4,2,16,10,,0.00,,,41<br />
2014-1-14,29,20,11,13,9,6,82,56,29,1017,1014,1012,4,4,1,14,5,,0.00,,,341<br />
2014-1-15,26,18,10,10,6,5,76,48,19,1018,1016,1014,5,4,2,16,6,,0.00,,,348<br />
2014-1-16,26,19,11,12,9,6,82,59,25,1019,1016,1013,6,4,2,16,6,,0.00,,,34<br />
2014-1-17,25,18,11,12,8,6,82,59,32,1016,1014,1012,5,4,2,14,8,,0.00,1,,13<br />
2014-1-18,26,17,7,9,6,3,87,52,14,1020,1017,1015,6,4,2,16,5,,0.00,,,36<br />
2014-1-19,25,18,11,9,7,5,77,48,20,1023,1019,1016,16,4,2,19,8,,0.00,,,45<br />
2014-1-20,27,21,14,17,12,6,72,58,38,1018,1016,1013,6,4,2,16,11,,0.00,3,,52<br />
2014-1-21,24,21,18,18,17,15,100,81,51,1019,1016,1014,4,3,2,11,5,,3.05,5,Fog-Rain-Thunderstorm,103<br />
2014-1-22,26,21,17,21,17,11,100,79,37,1019,1016,1014,4,3,0,11,5,,0.00,4,Fog-Rain,19<br />
2014-1-23,25,19,14,18,15,11,100,78,49,1020,1017,1015,6,4,2,60,10,,0.00,3,,47<br />
2014-1-24,26,20,15,17,16,12,100,76,31,1019,1016,1014,6,4,2,19,8,,0.00,1,,48<br />
2014-1-25,26,20,14,18,16,13,100,78,48,1019,1016,1014,5,4,2,21,11,,0.00,1,,53<br />
2014-1-26,25,20,15,17,16,14,100,77,50,1019,1017,1014,4,4,2,19,11,,0.00,2,,58<br />
