
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,29,27,26,22,21,20,78,67,50,1020,1013,1011,19,11,10,29,18,,0.00,3,,85<br />
2015-1-2,29,27,24,21,20,19,78,65,49,1017,1012,1010,19,11,10,24,13,,0.00,2,,88<br />
2015-1-3,26,24,23,23,22,20,94,82,62,1014,1012,1010,19,9,2,19,11,,19.05,5,Rain-Thunderstorm,57<br />
2015-1-4,28,27,25,21,21,20,78,71,55,1015,1014,1012,19,11,10,21,11,,0.00,4,,66<br />
2015-1-5,29,26,23,21,20,18,83,68,46,1020,1014,1013,19,12,10,32,14,,0.00,3,,112<br />
2015-1-6,29,27,26,23,21,19,79,69,54,1021,1013,1012,19,11,10,29,18,,2.03,4,,92<br />
2015-1-7,28,27,25,23,22,20,83,73,56,1014,1013,1011,19,11,9,29,21,,2.03,3,Rain-Thunderstorm,91<br />
2015-1-8,29,28,26,22,21,19,74,67,45,1018,1013,1011,19,11,10,37,19,,0.00,4,,96<br />
2015-1-9,29,27,24,21,20,18,78,64,41,1014,1012,1011,19,12,10,35,21,,0.00,3,,112<br />
2015-1-10,29,27,25,22,21,19,74,65,50,1017,1013,1011,19,11,10,42,27,,0.00,4,,103<br />
2015-1-11,29,28,26,23,21,20,83,69,49,1020,1013,1011,19,11,5,42,27,,0.00,4,Rain,107<br />
2015-1-12,29,28,26,22,21,19,74,67,46,1015,1013,1011,19,11,10,35,23,,0.00,3,,107<br />
2015-1-13,29,28,26,23,21,19,89,70,48,1017,1012,1010,19,11,2,40,26,,0.00,3,Rain,107<br />
2015-1-14,29,28,26,21,20,18,74,62,46,1016,1012,1010,19,11,10,37,29,,0.00,3,,105<br />
2015-1-15,31,28,26,21,19,17,74,61,38,1017,1013,1011,19,12,10,37,23,,0.00,4,,100<br />
2015-1-16,30,28,26,22,21,18,78,65,43,1021,1013,1011,19,11,10,35,23,,0.00,3,,95<br />
2015-1-17,30,28,26,22,21,20,74,66,47,1015,1013,1011,19,11,10,37,24,,0.00,4,,96<br />
2015-1-18,29,28,26,23,22,21,83,71,59,1018,1013,1011,19,11,10,34,21,,0.00,5,,90<br />
2015-1-19,30,28,26,22,21,20,78,67,51,1031,1013,1011,19,11,10,32,21,,0.00,4,,91<br />
2015-1-20,30,28,25,22,21,20,78,67,49,1017,1011,1009,19,12,10,32,18,,0.00,4,,101<br />
2015-1-21,30,28,26,22,21,20,78,67,48,1019,1011,1010,19,11,10,32,19,,0.00,3,,93<br />
2015-1-22,29,28,26,21,20,17,74,63,45,1014,1012,1011,19,11,10,29,23,,0.00,3,,95<br />
2015-1-23,29,27,26,21,20,19,74,62,47,1017,1013,1011,19,12,10,39,24,,0.00,3,,98<br />
2015-1-24,30,28,25,22,21,20,78,67,52,1014,1012,1010,19,11,10,32,19,,0.00,4,,92<br />
2015-1-25,29,28,26,21,20,18,74,63,44,1019,1012,1010,19,12,10,35,23,,0.00,4,,87<br />
2015-1-26,31,28,26,21,19,16,74,61,32,1020,1013,1011,19,12,10,32,18,,0.00,3,,95<br />
2015-1-27,30,28,26,23,21,19,78,66,49,1014,1012,1010,19,11,10,37,18,,0.00,3,,97<br />
2015-1-28,30,28,25,21,20,19,78,64,51,1017,1012,1010,19,11,10,37,19,,0.00,3,,100<br />
2015-1-29,30,27,24,22,20,19,78,64,44,1018,1012,1010,19,12,10,32,19,,0.00,3,,98<br />
2015-1-30,30,28,25,21,21,18,78,64,47,1016,1012,1010,19,12,10,32,18,,0.00,3,,99<br />
2015-1-31,31,28,24,23,21,19,79,66,45,1019,1012,1010,19,11,10,34,18,,0.00,3,,105<br />
2015-2-1,31,29,27,23,22,20,79,66,46,1013,1012,1010,19,11,10,34,21,,0.00,4,,92<br />
2015-2-2,30,28,26,23,22,21,83,70,51,1016,1012,1010,19,11,10,32,19,,0.00,4,,96<br />
