
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,26,13,1,-1,-6,-12,53,35,14,1021,1019,1017,10,10,10,19,2,,0.00,1,,299<br />
2011-1-2,15,7,-2,0,-4,-9,80,45,20,1020,1018,1017,,,,19,6,,0.00,,,14<br />
2011-1-3,17,7,-3,-5,-8,-12,80,38,16,1020,1019,1017,,,,11,3,,0.00,,,76<br />
2011-1-4,17,7,-2,-7,-10,-14,59,32,12,1022,1020,1018,10,10,10,11,2,,0.00,1,,86<br />
2011-1-5,17,7,-2,1,-7,-12,59,35,17,1021,1019,1017,10,10,10,19,3,,0.00,2,,78<br />
2011-1-6,17,10,4,2,-1,-6,58,42,32,1021,1019,1016,10,10,10,26,5,,0.00,2,,279<br />
2011-1-7,18,9,1,3,0,-4,87,50,30,1024,1021,1019,10,10,10,11,3,,0.00,1,,94<br />
2011-1-8,17,10,3,6,2,-2,76,55,32,1022,1020,1019,10,10,10,14,3,,0.00,5,,318<br />
2011-1-9,19,11,4,4,2,-4,87,53,21,1020,1017,1015,10,9,5,34,6,,0.00,4,,204<br />
2011-1-10,14,9,5,6,-1,-9,93,55,20,1019,1017,1015,10,8,3,26,10,,0.00,3,Rain,267<br />
2011-1-11,12,4,-3,-1,-4,-9,93,54,28,1020,1017,1015,8,8,8,14,5,,0.00,0,,48<br />
2011-1-12,12,4,-2,-3,-7,-15,80,45,14,1018,1016,1014,,,,23,6,,0.00,,,289<br />
2011-1-13,10,2,-6,-5,-7,-10,86,47,26,1019,1017,1015,,,,14,2,,0.00,,,81<br />
2011-1-14,11,3,-4,-3,-7,-8,80,47,26,1022,1019,1017,10,10,10,11,2,,0.00,8,,135<br />
2011-1-15,7,4,2,4,0,-6,87,69,45,1020,1017,1016,10,5,3,19,3,,0.00,8,Rain,99<br />
2011-1-16,8,6,3,7,6,3,100,91,76,1019,1017,1015,6,4,0,23,8,,0.00,6,Fog-Rain,138<br />
2011-1-17,10,5,0,5,2,-2,100,88,54,1021,1019,1017,8,1,0,8,3,,0.00,1,Fog,117<br />
2011-1-18,10,4,-2,5,1,-2,100,75,47,1020,1019,1016,7,5,3,19,2,,0.00,5,Rain,96<br />
2011-1-19,10,8,3,7,5,2,100,90,66,1017,1015,1013,10,5,2,19,6,,0.00,6,Rain,118<br />
2011-1-20,12,6,1,5,2,0,100,77,50,1019,1017,1015,10,8,5,11,2,,0.00,2,,163<br />
2011-1-21,12,6,0,3,1,-2,93,70,38,1022,1020,1018,10,7,4,11,2,,0.00,3,,102<br />
2011-1-22,12,6,-1,6,0,-5,100,67,41,1023,1021,1019,10,6,3,8,0,,0.00,1,,100<br />
2011-1-23,13,6,-1,2,-3,-12,100,58,17,1023,1021,1020,10,8,6,23,2,,0.00,1,,251<br />
2011-1-24,13,7,1,-1,-3,-4,81,55,31,1024,1022,1021,8,7,7,11,5,,0.00,0,,116<br />
2011-1-25,13,4,-3,-1,-4,-7,87,53,25,1024,1022,1020,10,9,8,14,3,,0.00,1,,129<br />
2011-1-26,10,7,4,5,2,-3,93,73,47,1023,1022,1020,10,7,3,19,3,,0.00,7,Rain,141<br />
2011-1-27,13,9,6,10,8,5,100,92,77,1023,1021,1020,7,5,3,19,3,,0.00,6,Rain,169<br />
2011-1-28,14,10,7,9,6,0,100,77,41,1022,1021,1019,10,6,3,23,8,,0.00,5,Rain,231<br />
2011-1-29,14,7,0,4,2,-2,93,66,41,1021,1019,1016,10,7,5,11,2,,0.00,1,,221<br />
2011-1-30,12,6,0,6,2,-2,93,73,41,1019,1017,1016,10,8,5,26,5,,0.00,6,Rain,146<br />
2011-1-31,8,7,6,7,6,5,100,95,87,1019,1017,1015,10,4,2,14,3,,0.00,7,Rain-Thunderstorm,105<br />
2011-2-1,12,9,7,9,7,2,100,82,62,1015,1013,1011,7,4,2,23,8,,0.00,7,Rain-Thunderstorm,114<br />
2011-2-2,14,7,1,5,2,-4,100,69,31,1016,1014,1013,10,9,5,23,5,,0.00,3,Rain,209<br />
2011-2-3,10,7,3,4,-3,-13,100,54,26,1018,1014,1013,10,6,1,34,14,,0.00,4,Rain,284<br />
2011-2-4,12,6,0,-5,-7,-11,64,40,21,1020,1018,1017,10,10,10,19,6,,0.00,3,,290<br />
2011-2-5,10,8,6,6,2,-4,93,68,46,1018,1017,1016,10,9,5,19,6,,0.00,7,Rain,301<br />
2011-2-6,13,9,5,5,-3,-10,93,51,20,1018,1016,1014,10,7,4,23,6,,0.00,4,Rain,313<br />
2011-2-7,14,6,-3,-1,-4,-13,100,54,18,1019,1017,1015,,,,14,3,,0.00,,,103<br />
2011-2-8,9,7,4,8,4,-6,100,83,42,1017,1014,1012,10,5,3,11,3,,0.00,7,Rain,112<br />
2011-2-9,8,6,4,8,6,4,100,92,87,1011,1010,1009,8,4,0,19,3,,0.00,7,Fog-Rain,52<br />
2011-2-10,11,7,3,7,4,1,100,81,58,1011,1009,1007,10,4,1,19,3,,0.00,5,Fog-Rain,226<br />
2011-2-11,8,4,0,4,2,0,100,82,61,1012,1010,1009,10,7,5,29,5,,0.00,5,,188<br />
2011-2-12,10,4,-1,1,-3,-6,100,63,34,1014,1012,1010,10,7,2,34,5,,0.00,1,,278<br />
2011-2-13,12,4,-3,-2,-5,-10,86,49,24,1015,1013,1011,,,,14,8,,0.00,,,39<br />
2011-2-14,13,4,-3,-2,-7,-14,75,39,14,1014,1013,1011,,,,26,6,,0.00,,,304<br />
2011-2-15,13,4,-3,-1,-7,-10,80,44,20,1015,1013,1011,,,,19,5,,0.00,,,66<br />
2011-2-16,16,7,-1,-1,-4,-7,80,42,25,1017,1014,1012,10,10,10,14,3,,0.00,2,,134<br />
2011-2-17,11,8,6,5,2,-3,93,69,43,1018,1016,1014,10,5,3,19,8,,0.00,6,Rain,288<br />
2011-2-18,16,7,-1,2,0,-3,100,59,27,1018,1016,1013,7,5,3,29,3,,0.00,0,,299<br />
2011-2-19,16,8,0,2,-1,-3,87,56,29,1021,1018,1016,8,8,8,14,5,,0.00,0,,54<br />
2011-2-20,20,10,0,2,-2,-10,81,46,12,1022,1019,1016,10,9,8,29,5,,0.00,3,,181<br />
2011-2-21,14,10,7,5,3,-2,81,62,38,1019,1017,1015,10,8,4,19,10,,0.00,5,Rain-Thunderstorm,196<br />
2011-2-22,18,10,2,4,1,-4,93,53,25,1020,1018,1016,7,6,5,11,2,,0.00,0,,289<br />
2011-2-23,19,10,2,3,-1,-5,87,44,23,1022,1020,1018,10,10,10,14,6,,0.00,1,,78<br />
2011-2-24,21,12,4,4,-1,-4,87,41,20,1021,1020,1017,10,7,5,26,5,,0.00,1,,248<br />
2011-2-25,20,11,3,2,-3,-13,81,36,11,1021,1018,1015,10,7,6,14,3,,0.00,5,,315<br />
2011-2-26,16,11,6,10,6,-5,100,71,29,1020,1018,1017,10,7,3,11,5,,0.00,6,Rain,14<br />
2011-2-27,15,12,9,12,9,7,100,85,63,1019,1018,1017,7,5,4,23,3,,0.00,6,Rain-Thunderstorm,359<br />
2011-2-28,18,12,7,9,7,4,93,69,40,1018,1016,1015,7,5,3,26,3,,0.00,5,,236<br />
2011-3-1,17,12,7,7,3,-2,93,59,31,1016,1015,1013,6,5,4,26,6,,0.00,4,,254<br />
2011-3-2,17,9,2,0,-3,-6,81,43,22,1017,1015,1012,10,6,4,34,3,,0.00,0,,307<br />
2011-3-3,18,8,-1,-2,-7,-13,80,36,11,1017,1015,1013,,,,37,10,,0.00,,,258<br />
2011-3-4,17,10,3,-4,-9,-14,56,27,11,1016,1014,1012,,,,34,10,,0.00,,,291<br />
2011-3-5,17,7,-2,-5,-11,-18,69,31,8,1016,1014,1012,8,8,8,29,10,,0.00,0,,314<br />
2011-3-6,15,8,0,-6,-9,-16,55,29,14,1020,1018,1016,10,9,8,26,8,,0.00,0,,267<br />
2011-3-7,17,8,-1,-4,-8,-14,69,35,11,1025,1023,1020,6,5,4,19,3,,0.00,0,,359<br />
2011-3-8,19,9,0,-2,-6,-9,75,32,15,1026,1024,1021,8,7,7,23,6,,0.00,,,173<br />
2011-3-9,18,12,7,10,3,-3,94,53,33,1023,1022,1021,10,9,5,19,3,,0.00,6,Rain,348<br />
2011-3-10,15,12,9,11,10,8,100,88,77,1026,1023,1021,7,5,2,11,2,,0.00,7,Rain-Thunderstorm,28<br />
2011-3-11,14,11,8,12,10,7,100,92,77,1024,1022,1020,7,4,0,34,8,,0.00,7,Rain,93<br />
2011-3-12,16,13,10,12,10,8,100,82,67,1023,1021,1020,7,6,4,23,5,,0.00,7,Rain,285<br />
2011-3-13,20,13,7,11,8,3,100,70,42,1021,1020,1018,10,7,4,40,5,,0.00,5,Rain,146<br />
2011-3-14,20,17,13,7,4,2,63,47,35,1021,1020,1019,10,10,10,29,6,,0.00,5,,278<br />
2011-3-15,21,16,10,5,-1,-9,71,37,13,1022,1020,1019,10,10,10,14,6,,0.00,6,,292<br />
2011-3-16,22,13,4,1,-4,-15,76,33,8,1022,1020,1018,10,10,10,19,3,,0.00,6,,308<br />
2011-3-17,21,13,6,2,-3,-15,71,33,10,1020,1019,1017,10,10,10,14,2,,0.00,6,,290<br />
2011-3-18,22,14,8,2,-3,-8,66,31,14,1019,1017,1016,10,10,10,14,3,,0.00,6,,87<br />
2011-3-19,23,14,7,1,-2,-7,62,32,14,1020,1017,1015,,,,14,3,,0.00,,,51<br />
2011-3-20,23,14,5,4,2,-3,81,42,18,1018,1016,1014,10,10,10,11,5,,0.00,3,,35<br />
2011-3-21,24,16,7,6,3,-1,76,42,19,1020,1018,1015,10,10,10,19,2,,0.00,1,,321<br />
2011-3-22,26,17,8,4,0,-6,58,30,14,1019,1017,1014,,,,19,3,,0.00,,,190<br />
2011-3-23,22,14,8,6,2,-1,66,39,25,1017,1016,1014,10,10,10,29,8,,0.00,4,,271<br />
2011-3-24,22,16,9,3,-2,-8,54,31,13,1017,1015,1013,10,10,10,34,10,,0.00,2,,241<br />
2011-3-25,22,13,5,3,-1,-4,76,39,20,1018,1016,1014,10,7,5,52,8,,0.00,2,,224<br />
2011-3-26,19,14,9,2,-2,-14,44,31,16,1018,1016,1014,6,4,2,40,11,,0.00,4,,245<br />
2011-3-27,19,10,2,0,-4,-8,87,33,15,1022,1019,1017,8,8,8,14,3,,0.00,0,,66<br />
2011-3-28,21,14,9,0,-3,-8,50,31,15,1019,1017,1014,,,,19,10,,0.00,,,284<br />
2011-3-29,22,13,4,3,-5,-14,87,31,9,1020,1018,1016,10,10,10,40,8,,0.00,1,,279<br />
2011-3-30,21,14,8,-4,-7,-10,37,21,13,1021,1019,1018,,,,19,8,,0.00,,,338<br />
2011-3-31,23,13,4,0,-6,-12,65,25,9,1023,1021,1018,,,,19,6,,0.00,,,80<br />
2011-4-1,24,14,4,-1,-7,-11,57,23,10,1023,1021,1018,,,,11,5,,0.00,,,68<br />
2011-4-2,25,16,6,-1,-6,-10,53,23,12,1023,1020,1018,,,,19,8,,0.00,,,35<br />
2011-4-3,24,16,7,4,-1,-7,66,31,14,1023,1020,1019,10,8,6,19,3,,0.00,7,,2<br />
2011-4-4,21,16,12,11,6,2,82,48,31,1023,1022,1020,6,4,3,14,3,,0.00,6,Rain,283<br />
2011-4-5,18,14,12,12,11,9,94,78,59,1024,1022,1019,8,5,3,11,2,,0.00,8,Rain,110<br />
2011-4-6,20,16,11,12,9,4,100,65,37,1020,1017,1015,10,7,2,29,6,,0.00,5,Rain-Thunderstorm,153<br />
2011-4-7,23,17,11,10,6,2,94,48,25,1020,1017,1016,8,7,5,37,18,,0.00,3,Rain,187<br />
2011-4-8,24,17,9,11,8,1,100,61,22,1019,1017,1015,10,5,3,29,6,,0.00,5,Rain,236<br />
2011-4-9,24,19,15,8,2,-4,59,35,15,1017,1016,1015,10,8,5,37,11,,0.00,6,,255<br />
2011-4-10,22,16,9,3,-1,-4,58,36,17,1018,1016,1015,10,8,5,23,5,,0.00,6,,270<br />
2011-4-11,25,15,5,5,2,-2,81,41,19,1016,1015,1013,8,8,7,29,6,,0.00,1,,231<br />
2011-4-12,25,16,7,9,1,-7,66,36,12,1019,1017,1015,10,8,7,29,5,40,0.00,2,Rain-Thunderstorm,179<br />
2011-4-13,20,16,12,13,11,8,94,74,49,1020,1019,1017,10,6,3,34,13,,0.00,6,Rain-Thunderstorm,170<br />
2011-4-14,22,16,11,11,5,-3,94,53,20,1020,1018,1017,10,7,4,29,5,,0.00,4,Rain-Thunderstorm,245<br />
2011-4-15,23,16,9,4,-1,-10,66,36,11,1021,1017,1015,7,6,6,26,5,,0.00,1,,272<br />
2011-4-16,23,14,6,2,-4,-9,61,28,11,1020,1019,1017,8,7,6,14,2,,0.00,0,,163<br />
2011-4-17,25,16,7,3,-3,-8,61,26,11,1022,1020,1018,10,10,8,11,6,,0.00,1,,23<br />
2011-4-18,27,17,8,15,-3,-14,57,26,6,1022,1020,1017,10,10,10,14,5,,0.00,1,,295<br />
2011-4-19,27,17,8,2,-4,-11,54,24,8,1021,1019,1018,,,,26,5,,0.00,,,93<br />
2011-4-20,27,18,9,3,-2,-6,58,28,11,1021,1020,1018,10,10,10,26,6,,0.00,3,,249<br />
2011-4-21,28,19,10,4,1,-2,58,29,15,1021,1019,1018,10,10,10,19,3,,0.00,6,,278<br />
2011-4-22,29,20,12,8,4,-1,67,35,18,1021,1019,1017,10,10,10,14,2,,0.00,5,,177<br />
2011-4-23,30,22,14,5,1,-2,41,24,13,1020,1019,1017,10,10,10,23,5,,0.00,6,,256<br />
2011-4-24,29,21,13,6,3,0,58,29,16,1018,1017,1014,10,9,7,14,5,,0.00,5,Rain,29<br />
2011-4-25,29,21,14,7,4,1,55,32,16,1017,1015,1013,10,10,10,26,8,,0.00,6,,247<br />
2011-4-26,26,21,16,7,4,0,49,31,18,1018,1016,1014,10,10,10,37,8,,0.00,6,,259<br />
2011-4-27,27,19,12,7,0,-6,72,29,11,1019,1017,1014,10,10,10,29,5,,0.00,6,,279<br />
2011-4-28,29,19,10,5,-1,-9,62,27,10,1015,1014,1012,,,,29,2,,0.00,,,276<br />
2011-4-29,29,20,11,4,-1,-5,50,25,11,1015,1013,1012,,,,29,6,,0.00,,,299<br />
2011-4-30,28,19,11,7,2,-1,54,29,17,1016,1015,1014,10,6,4,23,6,,0.00,4,,287<br />
2011-5-1,28,18,9,9,7,4,82,38,24,1018,1016,1015,7,3,2,29,10,,0.00,6,,271<br />
2011-5-2,28,21,15,8,4,-2,59,37,14,1019,1017,1015,3,2,2,34,5,,0.00,1,,273<br />
2011-5-3,27,19,12,5,-1,-6,45,27,12,1017,1014,1012,10,7,2,34,10,,0.00,1,,271<br />
2011-5-4,25,16,7,4,0,-4,66,30,15,1016,1015,1013,8,4,1,37,13,,0.00,2,,266<br />
2011-5-5,28,20,13,7,-1,-5,58,26,12,1018,1016,1015,8,6,3,19,6,,0.00,0,,305<br />
2011-5-6,30,21,12,5,2,-2,54,27,14,1019,1017,1015,10,10,10,23,5,,0.00,2,,348<br />
2011-5-7,31,23,15,6,2,1,55,23,15,1019,1017,1015,10,9,7,34,11,,0.00,2,,289<br />
2011-5-8,31,23,15,6,2,-3,51,27,12,1018,1016,1015,7,5,4,34,6,,0.00,1,,273<br />
2011-5-9,28,21,15,7,4,0,52,33,17,1019,1017,1016,8,4,2,45,8,,0.00,2,,287<br />
2011-5-10,31,21,12,5,-1,-7,62,26,9,1019,1018,1017,,,,29,6,,0.00,,,294<br />
2011-5-11,32,23,15,4,0,-4,45,20,10,1020,1018,1017,8,7,6,29,8,,0.00,1,,277<br />
2011-5-12,32,24,17,7,2,-7,46,24,9,1019,1018,1016,8,4,2,26,6,,0.00,1,,307<br />
2011-5-13,34,24,15,7,0,-5,55,21,8,1018,1016,1015,7,5,4,29,6,,0.00,1,,260<br />
2011-5-14,34,24,15,5,1,-3,51,22,9,1018,1016,1014,10,8,7,23,5,,0.00,1,,261<br />
2011-5-15,32,24,18,7,2,-5,46,24,9,1020,1017,1016,8,7,7,29,5,,0.00,5,,273<br />
2011-5-16,33,24,16,7,3,-4,55,28,10,1022,1020,1019,10,7,7,14,3,,0.00,1,,53<br />
2011-5-17,34,26,17,11,5,0,64,27,12,1023,1021,1020,10,8,7,23,6,,0.00,5,,270<br />
2011-5-18,34,26,17,8,4,-1,55,26,11,1023,1022,1020,10,9,7,29,6,,0.00,1,,245<br />
2011-5-19,37,26,14,4,2,-2,51,21,8,1022,1020,1018,10,10,10,14,5,,0.00,6,,337<br />
2011-5-20,36,27,19,8,4,1,46,22,11,1019,1017,1014,10,10,10,14,5,,0.00,3,,325<br />
2011-5-21,37,27,17,6,2,-4,42,20,8,1016,1014,1011,10,10,10,14,5,,0.00,3,,346<br />
2011-5-22,35,27,18,5,-2,-6,37,14,7,1015,1013,1011,,,,19,5,,0.00,,,301<br />
2011-5-23,33,24,17,4,-1,-5,42,17,10,1015,1013,1012,,,,29,11,,0.00,,,303<br />
2011-5-24,32,24,18,5,-1,-3,42,17,11,1016,1015,1014,10,9,7,29,11,,0.00,6,,306<br />
2011-5-25,34,24,16,2,-5,-10,34,14,5,1014,1013,1012,,,,29,10,,0.00,,,306<br />
2011-5-26,33,23,13,2,-4,-10,42,15,6,1015,1013,1012,,,,29,11,,0.00,,,313<br />
2011-5-27,34,24,14,4,-1,-7,45,20,9,1016,1014,1013,,,,23,8,,0.00,,,284<br />
2011-5-28,35,24,14,3,-1,-7,44,17,7,1017,1015,1013,,,,23,6,,0.00,,,358<br />
2011-5-29,36,27,18,7,2,-7,49,22,6,1018,1017,1015,10,10,10,14,5,,0.00,1,,338<br />
2011-5-30,36,27,19,9,4,-2,43,21,9,1021,1019,1017,10,8,5,23,8,45,0.00,2,,103<br />
2011-5-31,36,28,21,9,2,-3,43,18,8,1020,1019,1016,10,8,6,19,8,,0.00,1,,70<br />
2011-6-1,36,27,19,8,2,-2,46,18,9,1018,1016,1013,10,10,10,23,6,,0.00,1,,115<br />
2011-6-2,35,28,20,10,3,-3,44,21,10,1016,1014,1012,10,10,6,19,5,,0.00,3,,308<br />
2011-6-3,37,28,20,7,2,-4,40,17,9,1016,1015,1013,10,10,10,19,6,,0.00,3,,311<br />
2011-6-4,35,27,19,5,-1,-10,35,14,6,1017,1016,1014,10,8,3,34,8,,0.00,1,,304<br />
2011-6-5,35,28,20,2,-4,-10,27,12,5,1016,1014,1013,8,8,7,23,6,,0.00,0,,324<br />
2011-6-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2011-6-7,38,27,17,7,-2,-7,46,14,6,1017,1015,1014,10,10,10,19,3,,0.00,1,,115<br />
2011-6-8,38,28,19,6,1,-5,37,16,7,1016,1014,1011,10,9,8,14,6,,0.00,2,,304<br />
2011-6-9,37,28,19,6,-1,-6,37,14,7,1012,1010,1008,10,10,10,34,8,,0.00,1,,297<br />
2011-6-10,34,27,20,4,-1,-7,31,16,7,1009,1007,1005,8,7,5,29,6,,0.00,0,,280<br />
2011-6-11,35,28,22,3,-2,-6,24,15,7,1009,1008,1006,8,7,6,26,6,,0.00,0,,290<br />
2011-6-12,35,28,22,2,-3,-12,25,14,4,1011,1009,1007,7,6,4,29,11,,0.00,0,,315<br />
2011-6-13,35,24,13,-1,-9,-20,19,10,4,1012,1011,1009,8,7,7,37,13,,0.00,0,,301<br />
2011-6-14,36,23,11,-1,-7,-15,30,12,4,1013,1012,1010,4,4,4,23,8,,0.00,0,,337<br />
2011-6-15,38,27,17,3,-3,-6,37,15,6,1014,1012,1010,,,,19,6,,0.00,,,308<br />
2011-6-16,39,29,20,6,-2,-6,28,13,6,1014,1013,1011,,,,14,6,,0.00,,,49<br />
2011-6-17,40,30,21,6,-1,-4,35,13,7,1013,1012,1010,10,10,10,19,3,,0.00,1,,309<br />
2011-6-18,40,30,21,6,1,-4,33,14,6,1013,1012,1009,10,9,7,14,5,,0.00,1,,302<br />
2011-6-19,39,30,22,8,1,-4,33,15,7,1013,1011,1008,,,,19,8,,0.00,,,114<br />
2011-6-20,39,30,21,6,-1,-4,38,13,6,1013,1009,1007,10,10,10,19,8,,0.00,1,,343<br />
2011-6-21,38,29,20,7,-1,-5,40,14,7,1012,1011,1009,,,,23,8,,0.00,,,290<br />
2011-6-22,39,29,20,7,-1,-9,43,15,5,1010,1009,1007,,,,23,6,,0.00,,,132<br />
2011-6-23,38,29,20,8,1,-3,41,17,8,1010,1008,1007,,,,23,3,,0.00,,,189<br />
2011-6-24,37,27,18,9,3,-1,52,21,9,1011,1009,1008,8,8,8,37,8,,0.00,0,,206<br />
2011-6-25,38,29,20,9,4,0,46,20,10,1012,1010,1008,10,10,10,29,6,,0.00,1,,103<br />
2011-6-26,38,28,19,9,4,-1,49,22,9,1011,1010,1008,8,8,7,29,6,,0.00,0,,147<br />
2011-6-27,39,29,20,9,3,0,49,19,9,1011,1009,1007,10,9,8,26,5,,0.00,0,,190<br />
2011-6-28,39,30,21,8,5,2,36,19,11,1010,1009,1007,8,7,7,29,8,,0.00,0,,250<br />
2011-6-29,40,30,20,9,6,0,34,19,13,1010,1008,1006,10,9,7,19,3,,0.00,0,,76<br />
2011-6-30,40,31,23,10,2,-3,44,16,7,1009,1007,1005,10,10,10,23,6,,0.00,2,,105<br />
2011-7-1,40,30,21,9,4,1,43,18,9,1009,1008,1006,10,7,5,14,5,,0.00,2,,251<br />
2011-7-2,40,31,22,12,7,1,41,23,9,1010,1009,1007,5,5,4,26,3,,0.00,2,,259<br />
2011-7-3,40,31,22,11,4,-1,34,18,9,1010,1008,1006,10,6,5,23,10,,0.00,2,,305<br />
2011-7-4,39,31,23,10,3,-3,31,16,9,1010,1009,1008,10,7,5,34,5,,0.00,2,,286<br />
2011-7-5,39,29,20,7,1,-5,35,16,6,1011,1010,1008,10,8,7,26,8,,0.00,1,,280<br />
2011-7-6,39,30,22,6,2,-2,35,16,9,1013,1011,1009,10,8,6,26,5,,0.00,1,,268<br />
2011-7-7,39,29,20,7,4,1,40,19,11,1014,1012,1011,8,7,6,14,5,,0.00,1,,113<br />
2011-7-8,40,31,22,9,2,-3,41,16,7,1015,1014,1012,10,8,4,19,6,,0.00,1,,65<br />
2011-7-9,39,31,23,6,-1,-11,29,12,5,1016,1014,1011,,,,29,8,,0.00,,,32<br />
2011-7-10,36,28,20,2,-3,-8,30,13,6,1014,1012,1009,,,,26,5,,0.00,,,48<br />
2011-7-11,37,29,22,10,4,-2,38,21,8,1012,1010,1008,10,10,10,23,5,,0.00,2,,282<br />
2011-7-12,38,31,25,13,8,0,42,27,10,1012,1010,1008,10,10,10,26,10,,0.00,2,,304<br />
