
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,29,27,23,24,23,22,94,78,62,1015,1013,1011,19,12,10,29,16,,0.00,2,,62<br />
2014-1-2,29,27,24,23,23,22,94,75,61,1014,1012,1010,19,12,10,24,16,,0.00,1,,73<br />
2014-1-3,29,27,24,24,23,22,94,76,59,1014,1013,1011,19,12,10,24,18,,0.00,2,,80<br />
2014-1-4,29,27,24,23,22,22,89,74,57,1016,1014,1013,19,12,10,23,14,,0.00,2,,73<br />
2014-1-5,30,28,25,23,22,19,79,68,48,1016,1015,1013,19,13,10,27,14,,0.00,2,,109<br />
2014-1-6,29,27,25,24,22,20,89,73,60,1015,1014,1013,19,12,10,26,10,,0.00,3,,100<br />
2014-1-7,29,27,24,24,22,20,89,73,56,1015,1013,1012,19,12,5,27,13,,2.03,3,Rain,125<br />
2014-1-8,29,27,24,23,22,21,94,74,58,1014,1012,1011,19,12,10,23,13,,0.00,3,Rain,156<br />
2014-1-9,30,27,23,23,22,21,89,75,57,1014,1012,1010,19,12,10,24,13,,0.00,3,,65<br />
2014-1-10,28,26,24,25,23,22,94,82,73,1015,1013,1011,19,11,3,26,13,,4.06,4,Rain,62<br />
2014-1-11,29,27,24,23,23,22,94,75,59,1016,1014,1012,19,12,8,26,18,,2.03,3,Rain,102<br />
2014-1-12,29,27,24,24,23,22,94,78,61,1017,1015,1013,19,12,3,32,13,,0.00,3,Rain,114<br />
2014-1-13,30,27,24,23,23,22,89,73,59,1018,1016,1015,19,12,10,27,13,,0.00,3,,105<br />
2014-1-14,30,28,27,24,23,22,79,73,60,1017,1015,1014,19,12,10,21,14,,0.25,2,,113<br />
2014-1-15,30,27,24,24,23,22,94,74,55,1015,1014,1013,19,12,10,23,13,,0.00,3,Rain,91<br />
2014-1-16,29,27,25,23,21,20,83,69,52,1016,1014,1012,19,12,10,19,14,,0.00,3,,112<br />
2014-1-17,29,27,24,24,23,21,89,75,62,1016,1014,1013,19,12,10,21,13,,0.00,3,,108<br />
2014-1-18,30,27,24,25,24,22,94,78,62,1015,1013,1012,19,12,10,24,11,,0.00,2,,78<br />
2014-1-19,31,28,26,25,24,23,84,76,60,1014,1012,1011,19,12,10,26,16,,0.51,2,,77<br />
2014-1-20,31,28,26,24,23,23,84,74,60,1014,1013,1011,19,12,10,26,18,,0.00,3,,72<br />
2014-1-21,31,28,26,24,23,22,89,77,64,1015,1014,1013,19,12,5,37,16,,4.06,4,Rain,83<br />
2014-1-22,30,26,22,26,23,22,94,81,59,1016,1014,1011,19,11,3,23,11,,0.00,5,Rain,92<br />
2014-1-23,30,27,23,23,22,21,83,72,55,1016,1014,1012,19,12,10,21,14,,0.00,3,,85<br />
2014-1-24,28,26,23,24,23,22,94,78,64,1014,1012,1011,19,11,3,19,13,,3.05,4,Rain,120<br />
2014-1-25,30,28,26,23,23,22,83,71,57,1014,1013,1011,19,12,10,26,19,,0.00,3,,72<br />
2014-1-26,30,28,26,24,23,22,79,71,58,1015,1014,1013,19,12,10,21,14,,0.00,3,,116<br />
2014-1-27,31,28,26,24,23,21,84,72,54,1016,1015,1014,19,12,8,27,18,,0.00,3,,115<br />
2014-1-28,30,28,26,23,22,21,79,68,52,1016,1014,1013,19,12,10,34,18,,0.00,3,,122<br />
2014-1-29,29,28,26,24,23,22,84,72,62,1015,1014,1012,19,12,10,23,16,,0.00,3,Rain,124<br />
2014-1-30,30,28,26,23,22,21,79,67,51,1016,1014,1012,19,12,10,21,16,,0.00,3,,121<br />
2014-1-31,28,27,25,23,22,21,89,75,62,1015,1014,1013,19,12,6,26,14,,1.02,5,Rain,134<br />
2014-2-1,28,26,24,23,22,20,89,74,61,1014,1013,1012,19,12,10,23,11,,0.00,4,Rain,105<br />
2014-2-2,29,27,25,23,22,21,83,69,54,1014,1013,1011,19,12,10,26,14,,0.00,3,,135<br />
2014-2-3,29,27,23,24,22,20,94,72,55,1013,1012,1011,19,11,3,24,14,,1.02,3,Rain,129<br />
2014-2-4,29,27,24,25,24,23,100,84,70,1014,1012,1011,19,9,3,26,11,,3.05,3,Rain,117<br />
2014-2-5,30,28,25,24,23,22,89,76,57,1014,1013,1011,19,12,8,23,16,,6.10,2,Rain,116<br />
2014-2-6,29,26,23,24,23,22,89,79,66,1015,1013,1011,19,11,3,37,16,,4.06,2,Rain,120<br />
2014-2-7,29,26,23,24,23,22,94,77,58,1016,1014,1013,19,11,3,23,16,,3.05,3,Rain,107<br />
2014-2-8,28,26,24,24,23,21,94,79,66,1016,1014,1013,19,11,4,24,11,,1.02,5,Rain,115<br />
2014-2-9,30,28,26,23,22,20,83,72,58,1015,1014,1012,19,11,3,35,14,,1.02,2,Rain,118<br />
2014-2-10,30,28,25,24,23,21,84,73,60,1015,1014,1012,19,12,10,23,18,,2.03,3,,105<br />
2014-2-11,29,27,25,24,23,22,89,74,61,1015,1013,1012,19,12,3,24,14,,0.00,2,Rain,101<br />
2014-2-12,29,28,26,23,22,20,79,70,55,1014,1012,1011,19,12,10,19,14,,0.00,3,,131<br />
2014-2-13,29,28,26,23,22,20,83,73,63,1013,1011,1010,19,11,3,32,16,,0.25,2,Rain,94<br />
2014-2-14,30,28,25,27,23,22,100,75,60,1014,1012,1011,19,12,4,24,16,,0.00,3,Rain,85<br />
2014-2-15,30,27,24,24,23,22,89,74,62,1014,1012,1011,19,12,10,23,14,,0.00,3,,76<br />
2014-2-16,29,27,25,24,23,22,83,74,59,1014,1012,1010,19,12,10,23,14,,0.00,3,,103<br />
2014-2-17,30,28,26,23,23,22,83,70,57,1013,1011,1010,19,12,10,24,16,,0.00,2,,102<br />
2014-2-18,30,27,24,24,23,22,84,74,62,1013,1011,1010,19,12,10,24,14,,0.00,3,,81<br />
2014-2-19,30,28,26,24,23,23,83,73,60,1013,1012,1010,19,12,10,23,18,,0.00,3,,89<br />
