
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,0,-2,-4,-6,-7,-9,81,70,54,1033,1030,1028,16,15,11,14,6,,0.00,7,Snow,334<br />
2001-1-2,-2,-7,-12,-8,-10,-13,92,73,49,1039,1036,1033,16,15,8,19,10,,0.00,4,,326<br />
2001-1-3,-3,-9,-16,-7,-12,-18,88,74,56,1036,1028,1022,16,13,4,26,6,34,0.00,4,,223<br />
2001-1-4,-1,-2,-2,-4,-5,-7,81,76,69,1023,1021,1013,16,15,13,19,14,,0.00,7,,227<br />
2001-1-5,7,3,1,-2,-3,-4,76,67,53,1012,1007,1004,16,16,13,26,19,37,0.00,6,,260<br />
2001-1-6,6,1,-3,-3,-4,-6,85,71,51,1015,1012,1010,16,16,14,24,13,,0.00,1,,229<br />
2001-1-7,9,3,-3,-1,-3,-6,92,75,50,1014,1012,1010,16,16,13,13,3,,0.00,3,,297<br />
2001-1-8,2,-1,-5,-2,-7,-10,82,63,48,1022,1016,1013,16,15,11,24,11,34,0.00,5,Snow,337<br />
2001-1-9,0,-4,-8,-8,-11,-13,82,66,40,1029,1026,1021,16,16,16,19,11,26,0.00,2,,312<br />
2001-1-10,6,-1,-7,-7,-8,-10,85,66,38,1030,1027,1025,16,16,16,16,11,,0.00,0,,218<br />
2001-1-11,7,-1,-8,-3,-6,-9,96,71,37,1026,1023,1021,16,15,11,8,2,,0.00,2,,155<br />
2001-1-12,10,3,-4,-3,-6,-9,84,61,25,1026,1023,1021,16,16,16,13,2,,0.00,3,,22<br />
2001-1-13,11,2,-6,-3,-5,-8,93,74,30,1028,1025,1022,16,11,4,6,2,,0.00,0,,75<br />
2001-1-14,8,3,-2,7,4,-4,100,96,85,1021,1018,1016,16,7,0,13,3,,1.02,7,Fog-Rain,203<br />
2001-1-15,8,6,3,8,3,-1,100,83,67,1021,1018,1016,16,14,6,35,16,40,0.51,8,Rain,242<br />
2001-1-16,3,2,1,-1,-2,-2,81,75,70,1027,1024,1021,16,16,16,23,14,,0.00,8,,267<br />
2001-1-17,2,1,-1,-2,-2,-3,89,79,70,1027,1026,1023,16,14,10,14,6,,0.00,7,Snow,21<br />
2001-1-18,7,3,0,2,0,-2,100,86,68,1023,1019,1014,16,13,6,8,3,,0.51,5,Rain,63<br />
2001-1-19,2,1,-1,2,1,-2,100,98,89,1018,1015,1012,14,5,1,21,11,,5.33,8,Rain-Snow,25<br />
2001-1-20,-1,-4,-7,-3,-7,-13,92,80,62,1027,1021,1018,16,9,2,24,16,,0.51,7,Snow,359<br />
2001-1-21,-2,-8,-14,-7,-11,-16,96,81,63,1032,1030,1027,16,15,10,21,6,,0.00,0,,219<br />
2001-1-22,3,-3,-10,-4,-7,-11,96,85,57,1035,1032,1030,16,13,3,16,3,,0.00,1,,206<br />
