
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,31,26,22,22,19,17,94,63,46,1014,1013,1011,8,6,3,27,11,37,0.00,3,,58<br />
2000-1-2,31,27,23,20,19,18,83,65,49,1015,1013,1010,8,6,4,26,6,,0.00,2,,43<br />
2000-1-3,28,26,23,21,20,18,88,75,54,1014,1012,1011,6,5,2,10,0,,0.00,2,,40<br />
2000-1-4,30,26,22,20,19,18,83,64,48,1014,1011,1009,7,5,2,27,6,,0.00,2,,45<br />
2000-1-5,30,27,23,22,21,19,83,71,55,1014,1012,1010,6,5,3,23,3,32,0.00,3,,35<br />
2000-1-6,30,28,25,22,21,20,83,71,58,1015,1012,1010,6,5,3,19,10,37,0.00,5,,32<br />
2000-1-7,31,28,26,21,19,18,74,56,46,1014,1012,1010,8,6,4,27,18,47,0.00,3,,44<br />
2000-1-8,30,27,24,21,20,18,83,69,48,1015,1012,1010,7,5,3,37,5,,0.00,3,,33<br />
2000-1-9,30,27,23,22,21,20,88,68,58,1014,1012,1009,6,5,3,23,10,,0.00,4,,28<br />
2000-1-10,31,28,25,22,22,21,83,71,55,1014,1011,1010,6,6,4,19,5,37,0.00,3,,45<br />
2000-1-11,31,27,24,22,21,19,89,69,49,1014,1012,1010,10,6,4,27,8,,0.00,3,,65<br />
2000-1-12,31,27,24,22,21,20,83,66,52,1013,1012,1010,8,6,2,23,8,,0.00,2,,64<br />
2000-1-13,31,26,22,22,21,20,88,75,55,1014,1012,1010,6,4,1,14,0,,0.00,2,,90<br />
2000-1-14,30,27,24,23,22,20,94,73,58,1013,1010,1009,6,3,0,19,3,,0.00,2,Fog,125<br />
2000-1-15,30,27,23,23,22,21,88,76,62,1013,1011,1009,8,6,1,19,3,,0.00,3,Fog,120<br />
2000-1-16,31,27,24,22,22,20,89,71,52,1014,1012,1010,8,5,1,29,6,,0.00,2,Fog,78<br />
2000-1-17,32,27,23,22,21,20,89,66,49,1016,1014,1012,8,6,4,26,6,,0.00,2,,62<br />
2000-1-18,31,27,23,22,21,18,88,73,52,1017,1015,1014,9,6,3,19,3,,0.00,3,,37<br />
2000-1-19,31,26,22,23,21,20,94,76,55,1016,1014,1012,5,4,1,27,3,,0.00,3,,87<br />
2000-1-20,32,28,25,25,21,19,100,66,46,1013,1011,1009,5,4,0,19,10,,0.00,2,Fog,123<br />
2000-1-21,33,27,22,22,20,19,88,65,43,1015,1013,1011,8,5,1,19,5,,0.00,1,Fog,147<br />
2000-1-22,31,26,21,22,20,19,89,72,51,1015,1013,1012,9,5,2,24,5,34,0.00,2,,160<br />
2000-1-23,31,26,22,23,22,21,100,78,55,1015,1013,1011,10,6,0,23,6,,0.00,2,,179<br />
2000-1-24,30,27,23,23,21,20,94,73,55,1016,1014,1012,8,5,1,19,3,,0.00,2,Fog,115<br />
2000-1-25,32,27,23,22,22,21,94,71,52,1017,1015,1013,9,6,0,23,5,34,0.00,2,,84<br />
2000-1-26,28,24,22,22,22,20,89,80,62,1016,1015,1014,6,5,2,11,0,,0.00,2,,60<br />
2000-1-27,30,26,22,22,21,18,94,75,48,1016,1014,1013,7,4,2,27,5,45,0.00,2,,64<br />
2000-1-28,30,27,23,22,22,18,94,82,48,1016,1014,1013,7,5,2,23,2,37,0.00,2,,45<br />
2000-1-29,33,29,25,22,20,18,83,63,41,1016,1014,1013,8,6,4,23,8,37,0.00,3,,83<br />
2000-1-30,32,27,23,23,21,18,100,74,46,1017,1015,1013,9,5,0,27,5,40,0.00,2,Fog,78<br />
2000-1-31,32,27,22,23,19,16,100,64,40,1018,1015,1013,10,6,0,23,6,,0.00,2,Fog,110<br />
